M Y Z alpha diffusion overshoot age log_g L radius Y_surf X_c mass_cc
1.104198366699208789e+00 2.744318974609374351e-01 2.391709765625027809e-02 1.938233734863296975e+00 1.144666116699200487e+00 1.878883862304691621e-01 5.858392559223909224e+00 4.300384921270422822e+00 1.647478923707204279e+00 1.234909868163823532e+00 2.395509547708334075e-01 1.842054423096433358e-01 3.851852153982773114e-02
1.091222651855481729e+00 2.896838232421871662e-01 2.190516601562524784e-02 1.836463484374999400e+00 9.306593828124859469e-01 1.186689970703142388e-01 5.150961785593681341e+00 4.271510494618540044e+00 1.820085178226525047e+00 1.268158639040796620e+00 2.487195807120639868e-01 1.690556256450625183e-01 3.839887765727822283e-02
1.089835207519540106e+00 2.688977441406271152e-01 2.331896874999999855e-02 1.825076093261738475e+00 8.749089975585873091e-01 1.844284145507837647e-01 5.942564495736879948e+00 4.311122484442659442e+00 1.556745879472760441e+00 1.214087824591974840e+00 2.323090467254952662e-01 1.036504613109726636e-01 7.947309356362640409e-03
1.103878976562506997e+00 2.668745527343753254e-01 2.314068701171896614e-02 1.886033257812526509e+00 1.086660502929678973e+00 1.586688139648445295e-01 5.984903459665723346e+00 4.299188297918673740e+00 1.640525213063407373e+00 1.237025161519622607e+00 2.308314897162883905e-01 1.002122333144346150e-01 1.448889517111565627e-02
1.121911134765631868e+00 2.798374902343748194e-01 2.339553320312533907e-02 1.900087604003910524e+00 1.121536012207021482e+00 1.197102480468769242e-01 5.454051610321284826e+00 4.263788297636954105e+00 1.851814403587988656e+00 1.296489852010993316e+00 2.428410890981615444e-01 1.550301056763056240e-01 4.417329021552861279e-02
1.091983153808580242e+00 2.739592607421874049e-01 2.417303271484400051e-02 2.011958786132824972e+00 1.091221645019510911e+00 1.974323393554694439e-01 6.319486317595759850e+00 4.309678039725153731e+00 1.583581531321138103e+00 1.214970905555503133e+00 2.400017198565211618e-01 1.625322569020691554e-01 3.654281172179867088e-02
1.093250562988279384e+00 2.685934399414048879e-01 2.373040380859420609e-02 1.914634932617214513e+00 1.322223440917951187e+00 1.516729145507819676e-01 6.606075615633544729e+00 4.293820459157275060e+00 1.585106515270855443e+00 1.236087624405453722e+00 2.329301262142650097e-01 9.240082958267163693e-02 2.145829249791769699e-02
1.133392656738276827e+00 2.702228657226533604e-01 2.439168603515678643e-02 1.941725970214867258e+00 1.350558949707021394e+00 1.182251333007835331e-01 5.831961344548348691e+00 4.271819525618470337e+00 1.794099147896410562e+00 1.290813817739717928e+00 2.353746982685845368e-01 1.465845064027821720e-01 4.217053460800133935e-02
1.100950406250008617e+00 2.685255649414082790e-01 2.481486230468762239e-02 1.792378516113287024e+00 9.729252817382721963e-01 1.595386723632819526e-01 5.907776763492517347e+00 4.307020673078858941e+00 1.530143612959770083e+00 1.223999652683884776e+00 2.328330005593388929e-01 1.319775721051640038e-01 1.427706467500237421e-02
1.121695798828120427e+00 2.608595253906240141e-01 2.238535107421926740e-02 1.971288124023460542e+00 1.416072268066398632e+00 9.729491894531430707e-02 6.304134702098827425e+00 4.275500817970839584e+00 1.781119457963827202e+00 1.278596775957400844e+00 2.250831228796550953e-01 1.071114400372575326e-01 3.214345628365213037e-02
1.126256001464850831e+00 2.523420634765667914e-01 2.286091943359389728e-02 1.870888143066430143e+00 1.135753350585918975e+00 1.370969550781249990e-01 6.132267640587622637e+00 4.293142175632362445e+00 1.647985261426884840e+00 1.254765602434974259e+00 2.177461642197353331e-01 7.987058951679366914e-02 1.251242595087981996e-02
1.102135841308581110e+00 2.721991669921865475e-01 2.516350683593786622e-02 1.901851996093761210e+00 1.236867325683572050e+00 1.556842153320319444e-01 6.552057119391591300e+00 4.287916833924743543e+00 1.604390608371646598e+00 1.251082736652680660e+00 2.367842375892169893e-01 1.379201612880749384e-01 3.459017764517328258e-02
1.057243332519526291e+00 2.668074472656236096e-01 2.156878271484399812e-02 1.972946875488294394e+00 1.175766702636694472e+00 1.862135375976556873e-01 7.298309331783962683e+00 4.313166522258623736e+00 1.474460250382629178e+00 1.190041955819601371e+00 2.308781326352695729e-01 9.311242576466419174e-02 1.936519321232251997e-02
1.114735124023451762e+00 2.900394228515619788e-01 2.456134667968800853e-02 1.947536141113298758e+00 1.337037104003917509e+00 8.897438769531411384e-02 5.387780270333634824e+00 4.264473561679200664e+00 1.870359700818838844e+00 1.291352726601759704e+00 2.527918925313277221e-01 1.423590893846167771e-01 4.573874906731135309e-02
1.112011560546885436e+00 2.612414458007817353e-01 2.268877734374993155e-02 1.842611589843771158e+00 8.642482211913965484e-01 1.288233935546869990e-01 5.659666892248051084e+00 4.305003688534842610e+00 1.612712070416163490e+00 1.230548996800810757e+00 2.257970854553645323e-01 9.015799185675370253e-02 6.608993277016978439e-03
1.123983442871093530e+00 2.594543422851571246e-01 2.350996386718795517e-02 1.900967298339862444e+00 1.320973256347637292e+00 1.365692592773452008e-01 6.154669630496574229e+00 4.287788535143286062e+00 1.676602179372240320e+00 1.261895686210646739e+00 2.246841582480311461e-01 1.231533463902756004e-01 2.737028249559635834e-02
1.069867951171885156e+00 2.793232543945307622e-01 2.340933496093750010e-02 1.870702185546907259e+00 8.027076943359413574e-01 1.666133554687518892e-01 5.821520610121698525e+00 4.322199265454012007e+00 1.496870883715686107e+00 1.186493989434794560e+00 2.431133429795334089e-01 9.130903851887180178e-02 5.399692710722649343e-03
1.126102151855471689e+00 2.638750039062506825e-01 2.344607373046912399e-02 1.899104236328138517e+00 1.202873266113265505e+00 1.288617197265639891e-01 5.974338136645085839e+00 4.278242153688450955e+00 1.743074830738584602e+00 1.277551345171404007e+00 2.282123429328420938e-01 1.170387732135777792e-01 2.908355033777425616e-02
1.066678728027335321e+00 2.676200874023428877e-01 2.249217187500031356e-02 1.932098224121111985e+00 1.243731085449197415e+00 1.659634165039055032e-01 7.394485532352127244e+00 4.296678021668458136e+00 1.512424684460091262e+00 1.217610030704964208e+00 2.310965915256821268e-01 7.798284614712135132e-02 2.008336639275759561e-02
1.114004238769533472e+00 2.650704707031231178e-01 2.242977392578151402e-02 1.930028896484396572e+00 1.154234338378901326e+00 1.083522846679698531e-01 5.899971115297939939e+00 4.288370835543370951e+00 1.730063248164728007e+00 1.256265590192979120e+00 2.289012355553041722e-01 9.224720355171614483e-02 1.842344981016807992e-02
1.100198961914065077e+00 2.642287846679691188e-01 2.347395507812529911e-02 1.888345426757841450e+00 1.174016046386702650e+00 1.723862431640631465e-01 6.250513316547517739e+00 4.304589340285360777e+00 1.569276219571019260e+00 1.225608505717312058e+00 2.293129488536706229e-01 9.768250865683560102e-02 1.443792415147586959e-02
1.125735423828117199e+00 2.666610659179666221e-01 2.331555517578185951e-02 1.967441480468770321e+00 1.380758606445301684e+00 1.266335668945343662e-01 5.939094620005011649e+00 4.283429435804478658e+00 1.756971976839470262e+00 1.269985137325569946e+00 2.318582164877159291e-01 1.471880968365512632e-01 3.904170141809812367e-02
1.080069019042964928e+00 2.703637788085939131e-01 2.297108300781272594e-02 1.895479782714852179e+00 1.168633440917948851e+00 1.801535014648427135e-01 6.624463472215118998e+00 4.303506602547863658e+00 1.559317141134562767e+00 1.218877594079145643e+00 2.336347766998168318e-01 1.322307777640184812e-01 2.516185843869647373e-02
1.155694976562487764e+00 2.627707099609329910e-01 2.450408154296954480e-02 2.010474613769567043e+00 1.546279312500000724e+00 6.165637353515543428e-02 5.978935424362267881e+00 4.261016681286420749e+00 1.871903043718576187e+00 1.318965893948391921e+00 2.297766694076662786e-01 1.184271652458362273e-01 4.559504002552901281e-02
1.096651357910143565e+00 2.608143388671849139e-01 2.151156298828175648e-02 2.009182471191439223e+00 1.482419179687495259e+00 1.158126533203154146e-01 6.879688994086929021e+00 4.287880283665327141e+00 1.692808438131925719e+00 1.247069283127246964e+00 2.247152689826898697e-01 9.599966161699674538e-02 2.953265092102787259e-02
1.065533514160144746e+00 2.649852670898419915e-01 2.240304199218786860e-02 1.982955552246115749e+00 1.254368848144513438e+00 1.662867939453125943e-01 7.554998473997181385e+00 4.302607972889505028e+00 1.506896842748273402e+00 1.208983572565337727e+00 2.289862504141645660e-01 7.810876326410043369e-02 2.081093821821159914e-02
1.045512929199217789e+00 2.743899296875006444e-01 2.244443847656281757e-02 1.960657033203144772e+00 1.126532070312479483e+00 2.056646162109369014e-01 7.299672305222861368e+00 4.315384120233789034e+00 1.432591701467749834e+00 1.179994524316486659e+00 2.380086460871707332e-01 7.360588758533896658e-02 1.362940338924825863e-02
1.152370362792961345e+00 2.662996948242154494e-01 2.466841845703203126e-02 2.010330145507840616e+00 1.511720950683595355e+00 6.778326464843731358e-02 5.684989012400077257e+00 4.271960618761356798e+00 1.854059182732026967e+00 1.300820424644767215e+00 2.329414841298579897e-01 1.422413745972136712e-01 4.432862239258701653e-02
1.090058500976568423e+00 2.701765546874998480e-01 2.224291552734394134e-02 1.888203752441420136e+00 1.064514229980459747e+00 1.304315102539069238e-01 6.166939287661465485e+00 4.287210179193467141e+00 1.665210318346740603e+00 1.244749895471229717e+00 2.326567622333191865e-01 8.530980112457316189e-02 1.729408296066206260e-02
1.037141368652346074e+00 2.758348803710964359e-01 2.324194091796897774e-02 2.005857768066414248e+00 9.842125522460747344e-01 2.486143486328133978e-01 7.210500636959373821e+00 4.339660477777180780e+00 1.340057292106102915e+00 1.142657729412838830e+00 2.409249099059330712e-01 9.359218550292393302e-02 1.150233066997564946e-02
1.115854288085950552e+00 2.842772114257791638e-01 2.233780810546889817e-02 1.815842983886723383e+00 8.876052075195250968e-01 1.262391103515636270e-01 4.918635286335467427e+00 4.268535723693061890e+00 1.940296746176342957e+00 1.291097414975335145e+00 2.413931038491773651e-01 1.674624405452423692e-01 3.311675474116611284e-02
1.096243055664062327e+00 2.705091240234365202e-01 2.352007470703167472e-02 1.955252433105485022e+00 1.250919985839829218e+00 1.644850156249998419e-01 6.437385163174542235e+00 4.296018899191792251e+00 1.647831464417187419e+00 1.238332812213756906e+00 2.346461282310563501e-01 1.154436284140956809e-01 2.589760406130346693e-02
1.097965087402352768e+00 2.708817724609362543e-01 2.334053662109378258e-02 1.807152640136721500e+00 8.418754941406166870e-01 1.226751147460945351e-01 5.713511998507430079e+00 4.298351532750270820e+00 1.599024149131459627e+00 1.232704893958684655e+00 2.338583527016540597e-01 1.093030693203012743e-01 1.235564969205269273e-02
1.112238756835941533e+00 2.726018598632817813e-01 2.362315576171912165e-02 1.872557712890625226e+00 1.127944950683580583e+00 1.207670039062519185e-01 6.069821304387660099e+00 4.265887809915840378e+00 1.753861759107676388e+00 1.288365966884187586e+00 2.358137660969339966e-01 1.157121871550336745e-01 3.319790516395732666e-02
1.140855521484374968e+00 2.654308515624986820e-01 2.385621582031311957e-02 1.978464185546887855e+00 1.357030951660155527e+00 7.859046142578231253e-02 5.600742625797625607e+00 4.282608789802005766e+00 1.807318686634500349e+00 1.278570969469777330e+00 2.310130067672263032e-01 1.372637032991566863e-01 3.436026995292163627e-02
1.072370169433598308e+00 2.691622822265625214e-01 2.171777050781288285e-02 1.945112979492209515e+00 1.358416217285140837e+00 1.837006269531245017e-01 6.638247444007554066e+00 4.308450336698280481e+00 1.543696442850782669e+00 1.204592719303889670e+00 2.333281778291974307e-01 8.724121384239849619e-02 1.631418265359576431e-02
1.123054004882800383e+00 2.742505957031236563e-01 2.505391406250049441e-02 1.885133578613295890e+00 1.207884263183578666e+00 1.265098955078146903e-01 6.338595520536351557e+00 4.251826244318982262e+00 1.773801783306178992e+00 1.315587074311872939e+00 2.387319710204249545e-01 1.320090154237930080e-01 4.654797250445921047e-02
1.121673695800777137e+00 2.589525185546867059e-01 2.253457373046927406e-02 1.955104506835961153e+00 1.406405355957022429e+00 1.001033710937517113e-01 6.369381980090569328e+00 4.278146164653032990e+00 1.747632741190353611e+00 1.274630029952935839e+00 2.232782702595921265e-01 1.039154009444766269e-01 2.988457537668356284e-02
1.138391135253904451e+00 2.727453242187489191e-01 2.371933642578173337e-02 1.980221669433610110e+00 1.320820225097651512e+00 8.921760400390740808e-02 5.381333912126192942e+00 4.276243636355988365e+00 1.853351176911668841e+00 1.286649275489153865e+00 2.379282706053720553e-01 1.649367806539831782e-01 4.442939552134863440e-02
1.121248719238264968e+00 2.640246328124966624e-01 2.409743164062559326e-02 2.019863677246123146e+00 1.370980331542954733e+00 1.198807553710964646e-01 6.281738894762932013e+00 4.294693351578475315e+00 1.684648728245746518e+00 1.251215979080259055e+00 2.302764911774794199e-01 1.403719507308552050e-01 3.636189018705224957e-02
1.045203157226572310e+00 2.750258569335968795e-01 2.243569140625011754e-02 1.864552421875020238e+00 1.021153047363258182e+00 2.316108208007819913e-01 6.813611460312523072e+00 4.324370688942747343e+00 1.385552808175273043e+00 1.168360294595311988e+00 2.388021454559554613e-01 7.439231946780182347e-02 5.139279267184454318e-03
1.090954120605469591e+00 2.643437265625008248e-01 2.315781542968780443e-02 1.867598265136743318e+00 1.266644324218725304e+00 1.544936455078129989e-01 6.723842273493873201e+00 4.293903965939609435e+00 1.556865530959281596e+00 1.234577795953837320e+00 2.282239247168496854e-01 8.418523049680361192e-02 1.707340950054413511e-02
1.138319429199218691e+00 2.743543471679679158e-01 2.567941308593801181e-02 1.918084461914077332e+00 1.241673985839835348e+00 1.071581757812517938e-01 5.576581492261580841e+00 4.271491972896710010e+00 1.797336882023748528e+00 1.293954475033646689e+00 2.394653374127224676e-01 1.518536346095422374e-01 4.081330063454652324e-02
1.128257613769522161e+00 2.641541840820280096e-01 2.449751220703192886e-02 1.981495395507842039e+00 1.425366586425773407e+00 1.189731318359404794e-01 6.193015073777279333e+00 4.287575276271694769e+00 1.710418270613013769e+00 1.265776843212151892e+00 2.301715495321147165e-01 1.274443015102936783e-01 3.414729046896674419e-02
1.100981647949221820e+00 2.587889204101591623e-01 2.275552001953149231e-02 1.893760335449249821e+00 1.172810763183570915e+00 1.684926000976573190e-01 6.466804442038942113e+00 4.301510992528745803e+00 1.571396539129963354e+00 1.229677291910782122e+00 2.239486441169457609e-01 6.474279593466043814e-02 9.784830902532067748e-03
1.089097096679698007e+00 2.735340346679678847e-01 2.447759912109377656e-02 1.814230845214860111e+00 8.110949096679669346e-01 1.541542841796893215e-01 5.456592274198357018e+00 4.327434665867145647e+00 1.466793591451564405e+00 1.188821784060559272e+00 2.392256407337261526e-01 1.390876012847307719e-01 6.603335103247937217e-03
1.123795008300784160e+00 2.634177207031246359e-01 2.276982666015671397e-02 1.933859924804696817e+00 1.303008997558581239e+00 1.366151040039078890e-01 5.893397046599249123e+00 4.287458920510822225e+00 1.745240904002485438e+00 1.264292021432608104e+00 2.281451470834558459e-01 1.386038960078792293e-01 3.131792720235540561e-02
1.103452716796863964e+00 2.656795917968740040e-01 2.349486425781292798e-02 1.913571029296894821e+00 1.357760293457012324e+00 1.174693735351590579e-01 6.666500596307583848e+00 4.283841489974419936e+00 1.639035263225907091e+00 1.256333900916694502e+00 2.296909412880741852e-01 1.127229829317179244e-01 3.021536996857415031e-02
1.143566669921864065e+00 2.578270126953102759e-01 2.298368652343815016e-02 2.013214932128928769e+00 1.493595529296870117e+00 6.989349414062509536e-02 6.349330599569053213e+00 4.261040499473695675e+00 1.849767875938220119e+00 1.312042635795624523e+00 2.242233209729749821e-01 9.832473666662047695e-02 4.135472728028156270e-02
1.050045694335945967e+00 2.765660620117216806e-01 2.292778320312518353e-02 1.845591424804699843e+00 1.024757893554661736e+00 2.169633784179683944e-01 7.011473634923996556e+00 4.306695762494916480e+00 1.442590885098241404e+00 1.195658715870181688e+00 2.392341481085569488e-01 6.816168262501086372e-02 9.728759602218153835e-03
1.089123382812509533e+00 2.694447622070330617e-01 2.361175439453123623e-02 1.851688062988321004e+00 8.601642265624990236e-01 1.623435825195334303e-01 6.254181768423788590e+00 4.299958415099706777e+00 1.548498093147094190e+00 1.224734021144260110e+00 2.333034359827010629e-01 4.056364256196053064e-02 3.032795250390430634e-03
1.141053625488277046e+00 2.655713759765606641e-01 2.505374511718806360e-02 1.914196884277368005e+00 1.323553439941393517e+00 1.158365395507833795e-01 5.855758345357975792e+00 4.274469308484658114e+00 1.763110568274195211e+00 1.291116885563889705e+00 2.310915131401130862e-01 1.461652827052734860e-01 3.818627366027831094e-02
1.111053308593754396e+00 2.640885957031248732e-01 2.273849609375024061e-02 1.901948819335953500e+00 1.107019962890614106e+00 1.160535073242195958e-01 5.794631191228401867e+00 4.297451434094114120e+00 1.670153268652913914e+00 1.241093957535886805e+00 2.283639819375246349e-01 1.088185203764459458e-01 1.690122514635163109e-02
1.094820727539057348e+00 2.666105405273414553e-01 2.319444384765677325e-02 1.965310732910193314e+00 1.420296616210925844e+00 1.606906416015629058e-01 6.374944932888402249e+00 4.309396191020474554e+00 1.571910601039080646e+00 1.215336567474728291e+00 2.320178908634443204e-01 1.127402252222694246e-01 2.119281254585864832e-02
1.070214187499994862e+00 2.720587944335936537e-01 2.306654882812543550e-02 1.898192348144559061e+00 1.279508949707009791e+00 1.584849248046874826e-01 6.984437311134407800e+00 4.297837247068296840e+00 1.516925624283555596e+00 1.217187848064417377e+00 2.351821691077931042e-01 7.989513428018267527e-02 1.756414273516191532e-02
1.030218795898435458e+00 2.816887690429703550e-01 2.203602001953134173e-02 1.865258127929702026e+00 1.140455675781222311e+00 1.846938764648421161e-01 7.422290334941552992e+00 4.303774031004121703e+00 1.419074180957631937e+00 1.186336758913218103e+00 2.427884333617817414e-01 7.239700924854154673e-02 1.469784611206408770e-02
1.118598398437490760e+00 2.643627304687476975e-01 2.477919140625061897e-02 1.909134540527363422e+00 1.393902619628890838e+00 1.050220048828150038e-01 6.653802677583705361e+00 4.275346841783591145e+00 1.666826430005918791e+00 1.277265708882048267e+00 2.292447319365547298e-01 1.083401029802595755e-01 3.249517090442105571e-02
1.100842865234388679e+00 2.830076728515614759e-01 2.163208056640653423e-02 1.883708833007815775e+00 9.824109052734261160e-01 1.151189946289080113e-01 5.450293287660665342e+00 4.261886924951964417e+00 1.870072029864842333e+00 1.287525315276432991e+00 2.433561292449279156e-01 1.322113219705568499e-01 3.715857806726795276e-02
1.085990449218750653e+00 2.639011098632815799e-01 2.207382421875038817e-02 1.926103220703164753e+00 1.347808078124985043e+00 1.884237382812500305e-01 6.360471208134177878e+00 4.315459632796905254e+00 1.531846476256893519e+00 1.202305623567700099e+00 2.294004288026910143e-01 8.851658616656675471e-02 1.125073896776013389e-02
9.934400854492114741e-01 2.874163095703147763e-01 2.231947167968757750e-02 1.812224001464850298e+00 1.014220257812473935e+00 2.138335415039036014e-01 8.197151466524760011e+00 4.311540207131667302e+00 1.265059308448112319e+00 1.154733710334399976e+00 2.471235306876780613e-01 4.898638955266536310e-02 7.854320329085220584e-03
1.101775546875007894e+00 2.853800205078123597e-01 2.166320458984404354e-02 1.940867045898447385e+00 1.181717936523435153e+00 1.157731206054705142e-01 5.615718936265960082e+00 4.254553423906735077e+00 1.922341953072489229e+00 1.298471844191873226e+00 2.463094977924186191e-01 1.392450580631135193e-01 4.739049789693510623e-02
1.116058445800774956e+00 2.661606943359376420e-01 2.515229150390656254e-02 1.862996433593763212e+00 1.210891176269508929e+00 1.378223593750016185e-01 6.192486784389521048e+00 4.290334488289507142e+00 1.610873874151183216e+00 1.254517786518341227e+00 2.310294355030943492e-01 1.411559933645381293e-01 2.881127972577774907e-02
1.130654436035157140e+00 2.650377939453110732e-01 2.354357275390674478e-02 1.952011972656269023e+00 1.273134728515623815e+00 9.277095996093874530e-02 5.755993881265104584e+00 4.284273005324556571e+00 1.765087556247007861e+00 1.270537781956928569e+00 2.300740963962425445e-01 1.191424145263133977e-01 2.820028444158713746e-02
1.015102719726557856e+00 2.708623964843765441e-01 2.078936621093766673e-02 2.078637483886714321e+00 9.986452788085702359e-01 2.713966103515630390e-01 7.965656674770481338e+00 4.342963154437417650e+00 1.317005503600485961e+00 1.126374023317653794e+00 2.353409738665587225e-01 6.191219175293864035e-02 8.212386650141846947e-03
1.132540946289072314e+00 2.732925141601560970e-01 2.571843554687552880e-02 1.910925719726565664e+00 1.310202046874996418e+00 9.291407861328299100e-02 6.126428304066300790e+00 4.253103130793805420e+00 1.815208005755600817e+00 1.318709923123682959e+00 2.382069943649439137e-01 1.027104178742709456e-01 3.886851672369066174e-02
1.133149982910142350e+00 2.517912451171830934e-01 2.278922851562568269e-02 2.037067960937530398e+00 1.497786563964836226e+00 8.678913720703311518e-02 6.726472417521118352e+00 4.280343494686473349e+00 1.742730361574926112e+00 1.278008714442660843e+00 2.185185185736068791e-01 9.787642643516861196e-02 3.407393522741532926e-02
1.094635611816400900e+00 2.667361201171861151e-01 2.329494677734417901e-02 1.930456108398468817e+00 1.371832244628889530e+00 1.636170996093752050e-01 6.367689209704113118e+00 4.305625193784171856e+00 1.568364134828780010e+00 1.220426409063688267e+00 2.317560534729693200e-01 1.197873481611759355e-01 2.194638775154179530e-02
1.023574487304691472e+00 2.766946240234405274e-01 2.200767578125016610e-02 1.980003117187507877e+00 1.016918954101540651e+00 2.720828964843745035e-01 7.009376719770648023e+00 4.355164560653205008e+00 1.285319170076749007e+00 1.116278743034094134e+00 2.419074519508550847e-01 1.206256931909452795e-01 8.826388269600164357e-03
1.110002849121100033e+00 2.574966103515662352e-01 2.356355810546890972e-02 1.840591534179712330e+00 1.108156458984357551e+00 1.414566752929689586e-01 6.501243409690661501e+00 4.290276489439686536e+00 1.588762322797409476e+00 1.250154290220397479e+00 2.220299241927138900e-01 6.433253906859535964e-02 1.015689974085086551e-02
1.127052993164057826e+00 2.612822348632789504e-01 2.326481933593804036e-02 1.978634809570335218e+00 1.394916767089833476e+00 1.217881489257838651e-01 5.882904701056334673e+00 4.299381613070333508e+00 1.709798032143250879e+00 1.248270532592141047e+00 2.269063881644386438e-01 1.414600288813367690e-01 2.814378013428934719e-02
1.021129976074227619e+00 2.864064951171910178e-01 2.351453710937510128e-02 1.807881907714847358e+00 8.948774702148246663e-01 2.423623017578110661e-01 7.011009994900213371e+00 4.328534310172921451e+00 1.305867973822957495e+00 1.150936493135212402e+00 2.487831997749027635e-01 8.858931978234561855e-02 6.543766075095379907e-03
1.128888532714845239e+00 2.653049829101559731e-01 2.291343798828170131e-02 1.951659673339851908e+00 1.269513369140617298e+00 1.045242333984392341e-01 5.694052162050891042e+00 4.284536966344668407e+00 1.776246711293657743e+00 1.269372721056585052e+00 2.302561462258982672e-01 1.354727861636296216e-01 3.211640547865277778e-02
1.156188225585927931e+00 2.609375620117148631e-01 2.422216992187582393e-02 2.013822624511748316e+00 1.551761662597658908e+00 6.083421826171788588e-02 5.926728775372811064e+00 4.265454038223007949e+00 1.867138213614625286e+00 1.312612583689351631e+00 2.278261211475456349e-01 1.224037744791280913e-01 4.377550524096553153e-02
1.098360973632820370e+00 2.588207436523482508e-01 2.339307714843761460e-02 1.816727008300804469e+00 1.063657537109351736e+00 1.595077436523440195e-01 6.760417086696311806e+00 4.288877295635940889e+00 1.551333224468950833e+00 1.245749795989840925e+00 2.227659330889802669e-01 5.110942534342607924e-02 7.754170369145180035e-03
1.106815562988281432e+00 2.667877910156234988e-01 2.317162792968777141e-02 1.926718313476599942e+00 1.143060207519529747e+00 1.201794921875006389e-01 5.959961296676973497e+00 4.299910277664017677e+00 1.646045319670687013e+00 1.235223930044566432e+00 2.314346378698108608e-01 7.710755465949484244e-02 1.197765329844768800e-02
1.110132039550786542e+00 2.631982578125022232e-01 2.435587890625024246e-02 1.835083522949229939e+00 1.126582364746077980e+00 1.318835092773446294e-01 6.271929705288640911e+00 4.291434890352749498e+00 1.587960630449520405e+00 1.248795644548368111e+00 2.276649417856408120e-01 9.841726601788794437e-02 1.705885221431713630e-02
9.939182114257735234e-01 2.854364877929717048e-01 2.271079296875016043e-02 1.841943421874997933e+00 9.635112944335717522e-01 2.423159003906227293e-01 8.157143425764592948e+00 4.325294554431440730e+00 1.227106900349042462e+00 1.138021399062393080e+00 2.464786860184710049e-01 5.201319806246807592e-02 5.238526129828152862e-03
1.107142222167976975e+00 2.711820795898432501e-01 2.313777880859391872e-02 1.869740602050800726e+00 9.861472026367166244e-01 1.221566958007814785e-01 5.871403675183579196e+00 4.281882951573241058e+00 1.719126133996097261e+00 1.262000875373151754e+00 2.337645764659017078e-01 9.082902262180010677e-02 1.875274515657692972e-02
1.081046094238287569e+00 2.654317065429703804e-01 2.212208007812521693e-02 1.880272858886744780e+00 1.175379219726542912e+00 1.916591572265630983e-01 6.460411938696578815e+00 4.308034712524728249e+00 1.531507831381153650e+00 1.210472566931555471e+00 2.297349995878592011e-01 8.304262234855624980e-02 1.051738285276773884e-02
1.010381977539063447e+00 2.822999565429706870e-01 2.162953417968744782e-02 1.885737696777348704e+00 1.035943650390596993e+00 2.319046323242157925e-01 7.548652106983026577e+00 4.326032073610403650e+00 1.310059857296580033e+00 1.145795805632612741e+00 2.442925073376661926e-01 8.726419298695162197e-02 1.182280984972006177e-02
1.024376847167979498e+00 2.844434716796914731e-01 2.295805273437495977e-02 1.765635058105476718e+00 1.009369991699196945e+00 2.024432187499977942e-01 7.070220886889380552e+00 4.317372756818755875e+00 1.320736508495252481e+00 1.165936195572421452e+00 2.457428040790751167e-01 8.989440912007674866e-02 9.289369093603370292e-03
1.111410786621085389e+00 2.828247714843757366e-01 2.306152587890644701e-02 1.962193039062521960e+00 1.140877939453115442e+00 1.380219316406260388e-01 5.780581000580673035e+00 4.259673790829096696e+00 1.868611494273730189e+00 1.296295530732378021e+00 2.463213841258950487e-01 1.551065349775796187e-01 5.109240552006510949e-02
1.114801210449222646e+00 2.672687763671864336e-01 2.357347070312537998e-02 1.906944794921896946e+00 1.190202029785146554e+00 1.318618193359390178e-01 6.062698138004956938e+00 4.283262041685237165e+00 1.709474076895539207e+00 1.264306024568487841e+00 2.313730264969582062e-01 1.006975888246139927e-01 2.334504513253060978e-02
1.099706673339857055e+00 2.859236503906241733e-01 2.135639501953145655e-02 1.821113697753904193e+00 8.607444946288980159e-01 1.293095742187515274e-01 5.380828021571148589e+00 4.249772561645922764e+00 1.895496083961334177e+00 1.305252490028267820e+00 2.446442000624517721e-01 1.471853153361492028e-01 4.253004814832950231e-02
1.159856687011701526e+00 2.487036835937437573e-01 2.401530810546966335e-02 2.033825125976611581e+00 1.646108455566409834e+00 5.701534814453027011e-02 6.430366670363045323e+00 4.273504435290908177e+00 1.799365516079264538e+00 1.302758130798444602e+00 2.164861523745742755e-01 1.069643704981501492e-01 3.876916526789122436e-02
1.116703315429691479e+00 2.548325175781285257e-01 2.276999218750025075e-02 1.868366936523452981e+00 1.251026950195288867e+00 1.370439189453136197e-01 6.509732139297384812e+00 4.283674808413903357e+00 1.648962813210763656e+00 1.263445592318586774e+00 2.193925471399773564e-01 8.422254457811770290e-02 1.876815103214500915e-02
1.042307223632804147e+00 2.754294560546884374e-01 2.317692480468774852e-02 1.902911145507818036e+00 1.074386830078100319e+00 2.120370463867178035e-01 7.348683303310157733e+00 4.319973198446668050e+00 1.380305494763275131e+00 1.173134558526314875e+00 2.387664300969612463e-01 1.063988522264164710e-01 1.767938635592235588e-02
1.109506036132816176e+00 2.644410073242193238e-01 2.325958593750027115e-02 1.881650195312523088e+00 1.150367693847645478e+00 1.322059916992195938e-01 6.374416731889930077e+00 4.277518600992971542e+00 1.689613642247553837e+00 1.268946957812754572e+00 2.278514032985220761e-01 7.520324844903782113e-02 1.835748054219134978e-02
1.083702180175792007e+00 2.615974443359434520e-01 2.299226464843744794e-02 1.793344116210962458e+00 9.628823637695094195e-01 1.844400234375016545e-01 6.841897749961395547e+00 4.294729501522257742e+00 1.497642824650700089e+00 1.229380435399041627e+00 2.252643527412481195e-01 3.361190824392860238e-02 2.415713518046168351e-03
