M Y Z alpha diffusion overshoot age log_g L radius Y_surf X_c mass_cc
1.053011632812506537e+00 2.745301821289108934e-01 2.195331884765617386e-02 1.861370583984391702e+00 1.084166822753883652e+00 1.840507763671877517e-01 6.197077600387872032e+00 4.334091892576688032e+00 1.401469140545539727e+00 1.159265000256686440e+00 2.389369168850702385e-01 1.361261462668988398e-01 1.207721162511690878e-02
9.613510815429532341e-01 2.833920410156282044e-01 2.019844970703119427e-02 1.946893791503896187e+00 1.078258445312475056e+00 2.597462836914027906e-01 8.439078486656658384e+00 4.358524450196068045e+00 1.123141839491894833e+00 1.075344152971623002e+00 2.450475711395912748e-01 7.435958514608616288e-02 3.452777838094335007e-03
9.406539340820376793e-01 3.061535371093793145e-01 2.064323632812480394e-02 1.805027264648444429e+00 8.805177592773192341e-01 2.485423212890564837e-01 7.406436412504456612e+00 4.362311994163496465e+00 1.084596930595024711e+00 1.059409486110947984e+00 2.665603402219953177e-01 9.701992771299257357e-02 2.968714361043855304e-03
9.568414868164164533e-01 2.995983408203188869e-01 2.046014599609348797e-02 1.755592533691418211e+00 9.460239570312247714e-01 2.233811699218699043e-01 6.771967807264597461e+00 4.373053678874918582e+00 1.069867090111760177e+00 1.055570527219152899e+00 2.623311514402368316e-01 1.394710040155943964e-01 1.185094577235021535e-03
9.613485297851731559e-01 3.030556220703184422e-01 2.079449707031228584e-02 1.765193221191419193e+00 9.686640488281001993e-01 2.215493559570263227e-01 7.309455330849042198e+00 4.339336214184994489e+00 1.177543642560605397e+00 1.100127445025205430e+00 2.623223524828885989e-01 6.349632129465748731e-02 2.127346947360419290e-03
1.007781890136730807e+00 2.827847739257859372e-01 2.015478173828114464e-02 1.841327710937517015e+00 1.065876281249976243e+00 2.011037587890612266e-01 6.480098966658944803e+00 4.350568387016948257e+00 1.284686809306756272e+00 1.113309423992270508e+00 2.456091197271824678e-01 1.353214817201493503e-01 7.603964531575061261e-03
1.076317632812511027e+00 2.607037548828173845e-01 2.144432373046881862e-02 1.855466814453163860e+00 1.178604737304657979e+00 2.119749995117216623e-01 6.059245539868327590e+00 4.337868235735277800e+00 1.410481221177159350e+00 1.165789029650712738e+00 2.276917276405559520e-01 1.125435362890329777e-01 2.047283072296172957e-03
9.634915205078237177e-01 2.985061806640681992e-01 2.048819970703101914e-02 1.799259201660172725e+00 9.542621821288783668e-01 2.416848144531202058e-01 6.957749855893319513e+00 4.364119000303177565e+00 1.123920561227803594e+00 1.070245574923724075e+00 2.607988207181545226e-01 1.115588698829471648e-01 1.901982885699434345e-03
1.008668217285164204e+00 2.886890859375039753e-01 2.196043359374992565e-02 1.857353821777357750e+00 1.014079118652318590e+00 2.257087241210909700e-01 6.781502078977267089e+00 4.342410455929480939e+00 1.280764150311208605e+00 1.123784513613068192e+00 2.516250881358511604e-01 1.182058849852176685e-01 1.092854667823962671e-02
9.293889916992204014e-01 3.092104194335985601e-01 2.083320556640607529e-02 1.808099437988282210e+00 8.119725576171662462e-01 2.590322841796806053e-01 7.674802073659232171e+00 4.364873130141559088e+00 1.041996266523407044e+00 1.048872553039856381e+00 2.692197993018799473e-01 8.369566479055197405e-02 8.035857342966288164e-04
9.474750991211060569e-01 3.055264575195362764e-01 2.082462402343726940e-02 1.747888118652351830e+00 9.103520151366953916e-01 2.274846499023381596e-01 7.374079300480043564e+00 4.351143578023898506e+00 1.103253530330973176e+00 1.077339036975177411e+00 2.652086749281701850e-01 8.015607803018701127e-02 1.042864572190652398e-03
9.478383774414046448e-01 2.952833857421922059e-01 1.935451074218724060e-02 1.834494354980479081e+00 9.934567612304395778e-01 2.459378637695254222e-01 7.646320434228331742e+00 4.361169747283289766e+00 1.108470536146864305e+00 1.064489269326734266e+00 2.560803643495974669e-01 9.168171501436329918e-02 2.049147170674436684e-03
9.995068300781438930e-01 2.883468813476623982e-01 2.149767236328106387e-02 1.741137452148448395e+00 1.001190589843729883e+00 1.873373623046852565e-01 7.001605313163272726e+00 4.332350631088232262e+00 1.235340426389382795e+00 1.131093573961159615e+00 2.492674122676204196e-01 8.595788494678292813e-02 3.690095105970951205e-03
1.047263187988289213e+00 2.764818007812547829e-01 2.188590771484370465e-02 1.867083645507831680e+00 1.045940591796852726e+00 1.949793725585938498e-01 6.021065655078345458e+00 4.345037897325346954e+00 1.364826554787614832e+00 1.141546879629319555e+00 2.417368216171267015e-01 1.506788649012740233e-01 1.038669025873447185e-02
1.011174257812511801e+00 2.818960517578181224e-01 2.066967578124996596e-02 1.824669306152364445e+00 1.063636344238252152e+00 2.122753618164048284e-01 6.633534423461969531e+00 4.348307266639470647e+00 1.265902437151704474e+00 1.117447432872646917e+00 2.454185058994961532e-01 1.073810245354376719e-01 3.177220761407540013e-03
9.388002480468867761e-01 3.108761782226612258e-01 2.031231933593730110e-02 1.800577713378918476e+00 9.236900781249753889e-01 2.369655673828064968e-01 7.415742238714750023e+00 4.349217405576106366e+00 1.141387376850320434e+00 1.074907020794140688e+00 2.695433638988221636e-01 7.297267453601358200e-02 3.912818992475345162e-03
1.029998057128913569e+00 2.753130693359409631e-01 1.996802880859377058e-02 1.894246819335960952e+00 1.117531698730441114e+00 2.054460722656254179e-01 6.721955951896674719e+00 4.328818664692770213e+00 1.418593062140048877e+00 1.153507769601798350e+00 2.369038097723507874e-01 9.602275993254706654e-02 1.042886274817419676e-02
9.588830810546866701e-01 2.879977480468784989e-01 1.889198437499979566e-02 1.888619172851573991e+00 1.029057431640599152e+00 2.480168281249959528e-01 7.569220308367057726e+00 4.366106184061632867e+00 1.135488571782864886e+00 1.064910977187390140e+00 2.499576290516730692e-01 1.045681562399179282e-01 3.232740866497416793e-03
1.092378744628904830e+00 2.643565517578132518e-01 2.110509570312512143e-02 1.967113980468780499e+00 1.210273161621076676e+00 1.483005322265636139e-01 5.628266658273942902e+00 4.326292718076484078e+00 1.589401808085844747e+00 1.190312699314760359e+00 2.297863680805666553e-01 1.422668069162519866e-01 1.530901315935341914e-02
1.021176030761730802e+00 2.774898525390679382e-01 2.056604638671867546e-02 1.817181933593770671e+00 1.119868915039033963e+00 2.029444179687489025e-01 6.798585869056109843e+00 4.334514246503252011e+00 1.316018767369053766e+00 1.140875886363313274e+00 2.402603763155632122e-01 8.751738959587869460e-02 3.836582679484755627e-03
9.636040888671897342e-01 2.924997783203160395e-01 1.948108398437481403e-02 1.874549023925793145e+00 1.021577979980444306e+00 2.379634921874957953e-01 7.577909724704877448e+00 4.349737864595796921e+00 1.196626746205522229e+00 1.088208540468281527e+00 2.530738508564029376e-01 9.505247044696542302e-02 7.299219508948820608e-03
9.961637421875084719e-01 2.875767216796908943e-01 2.072428369140617496e-02 1.903228623046891999e+00 1.058245322753880391e+00 2.428392236328101028e-01 6.909898834994861794e+00 4.351815836845212893e+00 1.257218007027654405e+00 1.104505502836204300e+00 2.506583560791814658e-01 1.192574550457951577e-01 1.008952672759342618e-02
1.000476910156266053e+00 2.875041210937562819e-01 2.092500585937483171e-02 1.780589261718764416e+00 1.026310006347632031e+00 1.956706699218725976e-01 6.812698086871938230e+00 4.340069463512459258e+00 1.249972846585671205e+00 1.121913981255862947e+00 2.492771421283453137e-01 9.767713432688647501e-02 4.229022959324583129e-03
1.008284265625007059e+00 2.868664375000031241e-01 2.084932275390621176e-02 1.882132820800800133e+00 1.159267168945286919e+00 2.185601254882794386e-01 6.998552146495431003e+00 4.329815974266364442e+00 1.345928370750608227e+00 1.139914688497526196e+00 2.485169931004841126e-01 9.883722058703572899e-02 1.274066273280407072e-02
1.035704659667977978e+00 2.775498554687539365e-01 2.122500488281241909e-02 1.840223721679697721e+00 1.044417774902322682e+00 1.705098886718749984e-01 6.549898393678867947e+00 4.324261735122946426e+00 1.407849767457701518e+00 1.162790179660339707e+00 2.385805152612435753e-01 1.184834584282080799e-01 1.272705634049483073e-02
9.840832114257819230e-01 2.858464223632837808e-01 2.007862646484368310e-02 1.953000079101569586e+00 1.028215671874977977e+00 2.444896928710920680e-01 7.550281921309943023e+00 4.348465546231393475e+00 1.252321338606481982e+00 1.101592764282804948e+00 2.477077022879250745e-01 1.049966401312661252e-01 1.157487865020774727e-02
9.875766699218835321e-01 2.835912250976586613e-01 1.991170654296866432e-02 1.953147109863300424e+00 1.074667029785132844e+00 2.522825737304670857e-01 7.066857076491416478e+00 4.366426729027361731e+00 1.207348494960714502e+00 1.080719837665516936e+00 2.475363250203466980e-01 1.209299017573889912e-01 6.364166105341163837e-03
1.064182069335943837e+00 2.652542109375041202e-01 2.100429296875005319e-02 1.874932334960964564e+00 1.162491167968722428e+00 1.842268964843757906e-01 6.516241215550667043e+00 4.319509538241788960e+00 1.472734341581603434e+00 1.184700194851640909e+00 2.288616296093572422e-01 8.638064118422891791e-02 7.963074744921857379e-03
9.591069169921859761e-01 2.889234321289098628e-01 1.977527539062483644e-02 1.903750916015629624e+00 1.019629766601538812e+00 2.449901914062465047e-01 7.728229576637915876e+00 4.365513826263296870e+00 1.125114990568190532e+00 1.065491598668037554e+00 2.507090442865604896e-01 1.063133925941796981e-01 4.523331074969006056e-03
1.070090874511724355e+00 2.642445180664102500e-01 2.112253857421883194e-02 1.883422185546902217e+00 1.168420644042942103e+00 1.825587856445322621e-01 6.439434215267334949e+00 4.318368919101627235e+00 1.491835979049871641e+00 1.189532113010410397e+00 2.281179880896947731e-01 8.803971985204327166e-02 8.372469215927626912e-03
1.057471791015634377e+00 2.657505058593793157e-01 2.072766748046881574e-02 1.869595492187534180e+00 1.232813426269500523e+00 2.159361347656262864e-01 6.586442846950951058e+00 4.325919034361310977e+00 1.427809397406157421e+00 1.171975514103990035e+00 2.303736730782585396e-01 6.909096511721202205e-02 3.163214210544642614e-03
1.018450379394544303e+00 2.824232866210987791e-01 2.127371191406250001e-02 1.837575633789087615e+00 1.042496748046846111e+00 2.286702807617182476e-01 6.563106920209881068e+00 4.346783898366409993e+00 1.281186158005362064e+00 1.123092778423424809e+00 2.465689467669495150e-01 9.779125195883889288e-02 2.425027989005600244e-03
1.039205334960943361e+00 2.779304570312521872e-01 1.999241503906248885e-02 1.961178772460959729e+00 1.087580124511698720e+00 1.961900605468759606e-01 6.009330626236048190e+00 4.338925656722632418e+00 1.480165734718518866e+00 1.145301702397570676e+00 2.394464623689053218e-01 1.608690154294223906e-01 1.935771972223510398e-02
1.049577745605471346e+00 2.781895625000029293e-01 2.238686669921873679e-02 1.892604559082048832e+00 1.106886765624974567e+00 1.919001220703129840e-01 6.497527675672452929e+00 4.324380843038466260e+00 1.431205952078108190e+00 1.170470676077489891e+00 2.416218581709226876e-01 1.111239533329534401e-01 1.426999231999384783e-02
9.911407851562635818e-01 2.898729023437549568e-01 2.058113085937484169e-02 1.796079414550792785e+00 1.021063585449197175e+00 1.948268476562477480e-01 7.141794257424002090e+00 4.330074442039533622e+00 1.278480282562488135e+00 1.130097120782818099e+00 2.494696577797070880e-01 8.647045438869958855e-02 7.444827309586922286e-03
1.012857670410170163e+00 2.816430463867252154e-01 2.079348779296865193e-02 1.805621878906274125e+00 1.069077436523404812e+00 2.240809653320296468e-01 6.729100813429733208e+00 4.343660190375172370e+00 1.266544428929696986e+00 1.123742897422551623e+00 2.450608174590004629e-01 8.950927097961382251e-02 1.431507138033040341e-03
9.874383818359449005e-01 2.885085375976589317e-01 1.967831005859370375e-02 1.843553653320329389e+00 1.139318570312477297e+00 1.943810126953104123e-01 7.641311157242038909e+00 4.314455570731323242e+00 1.362341298821272639e+00 1.147884524059221922e+00 2.459551988202564321e-01 7.679179021332306621e-02 1.380402619040696846e-02
1.036108633789081246e+00 2.708585791015667987e-01 2.167641699218728762e-02 1.719449202148440659e+00 1.080486124511709445e+00 1.235562641601550271e-01 6.695397283398840216e+00 4.323408215704364288e+00 1.310505560566348482e+00 1.163646707591452278e+00 2.318943644373304414e-01 1.282072414025357820e-01 7.332662278802213295e-03
1.032825024902357169e+00 2.773610874023490491e-01 2.160238574218749028e-02 1.816336987304710160e+00 1.045770369628878260e+00 2.216144511718754206e-01 6.272992779842549105e+00 4.349790924038932971e+00 1.283385385853058391e+00 1.126821585160644013e+00 2.427723909947975545e-01 1.218268395380623509e-01 1.913614421932108072e-03
1.059124822753925832e+00 2.688000131835981410e-01 2.375016113281247510e-02 1.703326060058593994e+00 9.327396811523334108e-01 1.595368818359372831e-01 6.232118312783651248e+00 4.333646582599870456e+00 1.278443131439183311e+00 1.161758131470123079e+00 2.337374566935091214e-01 1.435510036329648575e-01 3.506857761777731116e-03
9.824659135742296323e-01 2.903629790039105596e-01 2.066961865234356183e-02 1.778731156738290187e+00 1.023043302734353954e+00 2.024345688476527905e-01 7.218138740727408909e+00 4.339072587227091660e+00 1.212525319523328093e+00 1.113519938991732294e+00 2.506708658700053105e-01 9.741444471854490694e-02 5.942593115818753380e-03
9.993974160156363640e-01 2.870709311523474971e-01 2.077949072265619299e-02 1.883832337890645636e+00 1.035916970214815436e+00 2.522045229492160257e-01 6.703795534415978530e+00 4.356990097070467804e+00 1.236179367707507026e+00 1.099323518426554847e+00 2.510986453373920124e-01 1.178946930931578652e-01 5.927542785252750898e-03
9.898077260742300654e-01 2.853619458007858878e-01 1.987877001953113412e-02 1.802225712890642706e+00 1.077115181640597719e+00 2.088480913085911383e-01 6.643099587418178409e+00 4.361174570073550250e+00 1.186006743649032025e+00 1.089445315462193475e+00 2.488567496608544427e-01 1.316871923448430515e-01 2.437448010206932567e-03
1.012622993652357195e+00 2.841640327148490242e-01 2.117514843749996115e-02 1.816944418457050903e+00 1.035701558593721927e+00 2.184938657226552783e-01 6.539935047415042391e+00 4.348121329768431131e+00 1.262683266177403896e+00 1.118264282807322374e+00 2.478637480178824126e-01 1.067021232164109962e-01 2.669339234900107351e-03
9.418163359375125721e-01 3.087080156250064378e-01 2.094886376953100302e-02 1.740954032714850941e+00 8.884192846679461741e-01 2.290708369140567746e-01 7.178266685688106108e+00 4.360624676141084066e+00 1.067866521839522909e+00 1.062054206400012912e+00 2.690185481673956769e-01 9.673268056413603100e-02 6.351089021726375990e-04
9.788722822265725210e-01 2.934902456054725994e-01 2.139549365234368408e-02 1.763715619628909437e+00 9.311241479492006201e-01 2.098655131835904242e-01 7.414702409072437383e+00 4.333518060707082675e+00 1.204656504260889438e+00 1.118711416488875399e+00 2.530460996021012821e-01 8.605656449178249179e-02 6.160882248114469412e-03
1.033670769531260580e+00 2.750367338867240607e-01 2.093899560546868405e-02 1.835566325195332693e+00 1.102473082031221630e+00 1.985932617187498861e-01 6.610682421081967242e+00 4.334409343014067773e+00 1.349448066044252714e+00 1.148051378739564754e+00 2.384485020553326617e-01 9.688639417942890297e-02 5.483725619249902282e-03
9.878805332031347364e-01 2.897333071289102113e-01 2.223775683593754229e-02 1.865151633789066565e+00 9.564760146484135861e-01 2.533425791015606054e-01 6.716724945836109129e+00 4.376853711012731907e+00 1.112552517089896220e+00 1.068082168957664058e+00 2.550041532886110907e-01 1.415017922087533908e-01 1.406914784143208259e-03
9.965670214843918018e-01 2.906707578125057867e-01 2.133170019531244188e-02 1.786767714843765287e+00 9.931286865234103534e-01 2.204685439453101525e-01 6.689283428160109679e+00 4.349023901678595649e+00 1.215612832060256165e+00 1.107821508186730197e+00 2.534742167075845765e-01 9.971350402855051753e-02 1.690490970112914050e-03
1.082482708984382480e+00 2.597509086914109311e-01 2.154490527343760550e-02 1.870100815429722951e+00 1.194207064941378071e+00 1.968917446289080442e-01 6.402427886424052694e+00 4.317738161038221278e+00 1.489661420729572416e+00 1.196657069738926493e+00 2.250871808150274600e-01 7.334816622628222149e-02 4.972487269757524739e-03
9.491625209961004339e-01 3.024342138671928248e-01 2.025176513671849560e-02 1.796914574707041412e+00 9.340681025390344949e-01 2.429668359374934916e-01 7.251590445748498759e+00 4.361093615906744603e+00 1.107044101298132910e+00 1.065805912560255697e+00 2.633610645564369857e-01 9.995632175729324276e-02 2.631164004324057244e-03
9.589195361328144429e-01 2.953832392578166210e-01 1.975365527343731636e-02 1.880749924316416077e+00 9.750842148437264267e-01 2.430422226562457821e-01 7.526349666842622632e+00 4.354669996883044014e+00 1.176176818019070147e+00 1.079437042970468275e+00 2.559515291287373651e-01 9.629708526545729952e-02 6.712152656502837211e-03
9.630092055664237760e-01 3.014027563476627258e-01 2.114456884765601730e-02 1.736440753906260070e+00 9.315301464843518398e-01 2.186807939453073724e-01 7.064556419534694598e+00 4.351632546607500096e+00 1.123815165401273797e+00 1.085559864619968007e+00 2.621669870417084325e-01 9.409976461013892790e-02 1.113857530896899140e-03
9.402171723632869460e-01 3.050270844726617470e-01 2.027864062499970879e-02 1.781348655761728850e+00 9.285197451171605110e-01 2.432370019531185645e-01 7.200973527964807275e+00 4.370313211130073761e+00 1.055640532129502152e+00 1.049164299404886647e+00 2.663415382236788975e-01 1.106468114338475389e-01 9.492968669013612153e-04
1.051065994628917144e+00 2.670260551757863143e-01 2.070221777343752428e-02 1.844638537597687034e+00 1.182902415527310902e+00 2.107258833007820686e-01 6.541453281337283876e+00 4.331288678533424807e+00 1.387902889136271689e+00 1.161502099149857026e+00 2.316850262644577496e-01 8.271723993132686081e-02 2.694314816987502994e-03
1.042711355957039343e+00 2.756710268554717902e-01 2.110524169921879772e-02 1.909761223144560427e+00 1.125397617675757855e+00 2.080724936523448698e-01 6.234986300963988981e+00 4.342440947927918238e+00 1.389101086181131262e+00 1.142489061788495963e+00 2.403064979162936043e-01 1.159913975008073361e-01 7.462829817709308068e-03
1.051588535156258830e+00 2.669833549804731532e-01 2.047735400390628124e-02 1.865110864746121200e+00 1.195603796386687678e+00 2.038559570312507285e-01 6.578956815909846156e+00 4.327178739438182653e+00 1.421618085644922314e+00 1.167460584160119330e+00 2.308954541337570054e-01 8.300086955004072620e-02 4.998845348879119195e-03
9.697689501953112856e-01 2.860976987304718056e-01 1.982826464843741310e-02 1.944492036621097375e+00 1.013178751464820726e+00 2.554435273437475340e-01 7.659257171960308419e+00 4.363044131756820931e+00 1.168739601622267310e+00 1.074920228253838594e+00 2.483713658193490714e-01 1.068344029764493053e-01 6.593297178364403675e-03
9.845108413086013366e-01 2.800518017578145780e-01 1.914514697265614490e-02 1.999076070800800187e+00 1.074361873046854265e+00 2.464842221679683087e-01 7.356720456757064319e+00 4.365847951315273257e+00 1.215942494322783674e+00 1.079378858346039305e+00 2.436656522522072654e-01 1.043544234949191352e-01 4.799336964811323249e-03
1.006085196777354751e+00 2.821326967773487016e-01 2.026213037109364165e-02 1.832663772949237435e+00 1.091102516601535122e+00 2.178299013671858297e-01 6.782451197112592922e+00 4.345775228316307803e+00 1.271677910318988358e+00 1.118106734134620472e+00 2.450726528727519282e-01 1.070461775791437253e-01 5.422165817823941004e-03
9.705143525390720338e-01 2.956451904296920064e-01 1.986468701171857990e-02 1.834156215820327285e+00 1.014369971191379394e+00 2.240295761718710810e-01 7.225126695146509626e+00 4.343381733250522458e+00 1.234147208502640813e+00 1.101050113392692875e+00 2.553428555546802814e-01 8.969163045352665509e-02 7.101174453247758797e-03
9.953468662109454801e-01 2.872652329101590407e-01 2.033768945312494289e-02 1.928234221679707705e+00 1.105795031738256551e+00 2.405283295898418272e-01 6.954714287363339409e+00 4.350227935535473378e+00 1.277472093785808838e+00 1.105919936575458840e+00 2.499806684451829630e-01 1.079868900730216047e-01 9.474920542405155036e-03
1.076184506835944577e+00 2.625083872070352320e-01 2.129004101562509757e-02 1.892826915527375142e+00 1.210314468749971617e+00 1.980254204101576376e-01 6.264700828893325912e+00 4.324914670233635405e+00 1.479020838765346069e+00 1.183859738413177709e+00 2.279592094379792877e-01 1.008029272908165241e-01 8.428737736268806721e-03
1.046850938964854150e+00 2.725106171875031347e-01 2.053362255859383576e-02 1.913658833007848115e+00 1.221039796874978434e+00 2.173400917968757173e-01 6.299765189240054575e+00 4.337207988378640522e+00 1.414324722605688089e+00 1.151419314539389172e+00 2.373795877528682985e-01 1.042148248354937412e-01 7.258517462504292597e-03
9.522274946289207564e-01 3.070214521484437298e-01 2.077239160156228379e-02 1.774727303710951221e+00 9.298491528320024235e-01 2.397088803710874239e-01 7.199567502241650097e+00 4.350589260586775531e+00 1.137739761089026524e+00 1.080510471972307762e+00 2.671112949123732871e-01 7.478644028425415757e-02 1.514515469347201427e-03
9.940940439453306299e-01 2.905510419921941700e-01 2.144919580078109844e-02 1.748913331542983673e+00 9.596779877929446645e-01 2.176927553710910623e-01 6.835089978584028003e+00 4.345000578527193014e+00 1.197786501860268915e+00 1.111273795421168664e+00 2.527645975350309993e-01 9.118027727886378331e-02 7.598714292537505624e-04
1.049266398925791766e+00 2.729104204101612807e-01 2.179193994140624438e-02 1.831740377441431589e+00 1.104681457031221559e+00 2.060577709960942361e-01 6.510548211214294945e+00 4.328879622953612838e+00 1.379419613890728424e+00 1.163561680563073519e+00 2.371766908728218104e-01 8.902091526029526358e-02 5.018988272880197873e-03
9.758199409179860728e-01 2.962766503906315019e-01 2.076414111328108575e-02 1.763055505371109000e+00 9.784326713866938752e-01 2.108796694335902389e-01 6.764227206625800903e+00 4.355863094405537872e+00 1.158014980370597691e+00 1.087693895272077826e+00 2.582703762758747357e-01 1.101127516110620153e-01 1.448922851365005895e-03
9.852847363281318493e-01 2.818297124023458333e-01 1.954961035156236454e-02 1.958643801269550178e+00 1.069147763183569300e+00 2.475880234374983335e-01 7.114648121453827301e+00 4.369683453304689991e+00 1.192750858769988653e+00 1.075227060464339024e+00 2.459255232171423666e-01 1.192819209012332543e-01 4.581584217385283909e-03
9.593489311523388796e-01 2.929436450195355146e-01 2.077472216796863447e-02 1.896104360839843572e+00 9.122211469726326794e-01 2.647996127929641008e-01 7.747693120547979539e+00 4.363823798744202342e+00 1.110830063633151399e+00 1.067101522932303537e+00 2.548713185038531948e-01 9.412457632494553028e-02 3.421701846659963575e-03
9.857046245117295769e-01 2.915652480468792773e-01 2.143119726562489266e-02 1.764812599609378641e+00 9.561919433593559781e-01 2.085989243164027840e-01 7.231631979795047016e+00 4.336634837186863933e+00 1.208525600742298867e+00 1.118400421783400045e+00 2.520368760284031895e-01 9.441502673671886559e-02 5.930781105813384517e-03
9.881279399414206743e-01 2.942190961914111780e-01 2.091532958984357315e-02 1.818934939453135113e+00 9.848053652343518038e-01 2.042959819335917748e-01 6.876004187967334147e+00 4.340688762194096384e+00 1.261385247084033212e+00 1.114512101347289841e+00 2.545934497997774937e-01 9.969872472533827801e-02 7.499352261065414874e-03
1.061866255859384323e+00 2.710597871093790023e-01 2.232363134765625104e-02 1.845517029785179286e+00 1.041229942382789320e+00 1.888463862304699536e-01 6.209792249709309431e+00 4.331253969505587165e+00 1.403378488662476276e+00 1.167238719827423443e+00 2.360486198586938533e-01 1.054648873541510490e-01 5.816403599937329354e-03
9.835162460937585394e-01 2.856897631835959017e-01 1.967802978515617238e-02 1.969208180664080210e+00 1.065516973632787190e+00 2.518747543945292211e-01 7.209725339075482076e+00 4.361180695572171473e+00 1.224408255771074039e+00 1.084698955269071563e+00 2.488690862302282425e-01 1.036822674807140326e-01 6.163110130353456617e-03
9.791016704101662693e-01 2.904355961914113493e-01 1.999630224609355231e-02 1.821915765136739029e+00 1.046791224609343152e+00 2.385528574218709064e-01 6.995315704808784396e+00 4.356042183741873686e+00 1.184329261730553196e+00 1.089354988846557015e+00 2.529430817733341885e-01 1.006360732754250364e-01 2.340944475549634578e-03
1.004075327148451047e+00 2.897880366210989211e-01 2.161178808593739592e-02 1.821851301269547418e+00 9.714329731445042748e-01 2.226036118164041178e-01 6.702530426159385435e+00 4.344906240282076837e+00 1.256336704835700147e+00 1.117664806297100633e+00 2.526703510676466813e-01 9.802876185728477687e-02 4.627569254750140901e-03
1.043779301269537108e+00 2.737103637695355030e-01 2.103778222656251320e-02 1.885816628417991803e+00 1.136736211914034289e+00 2.055029169921878951e-01 6.601848134296058213e+00 4.328577768778840706e+00 1.411667056177354551e+00 1.161550551652955621e+00 2.373099750254636375e-01 9.585796250777309235e-02 9.358231325706050513e-03
1.048633056152348475e+00 2.719622680664102732e-01 2.056799755859371401e-02 1.928263772949241339e+00 1.078312120117162598e+00 2.002407148437514994e-01 6.262106056319801439e+00 4.335651763126481484e+00 1.448261518417921723e+00 1.155057788384917128e+00 2.354275389450837808e-01 1.351020839707428312e-01 1.473734348366055949e-02
1.014929517578136098e+00 2.802722895507853695e-01 2.014906103515618635e-02 1.843185097167984621e+00 1.074730905761693389e+00 1.901609604492182082e-01 6.932099739223803958e+00 4.326301970333031655e+00 1.367480117434107578e+00 1.148532477430297627e+00 2.406386552350060493e-01 9.247216087773743598e-02 9.626812339305458946e-03
9.475367451172029831e-01 3.076793657226622458e-01 2.041045605468732108e-02 1.774703347167983392e+00 9.705655405273154734e-01 2.336979433593688316e-01 7.454411885729041565e+00 4.340905269451024395e+00 1.158597174798357443e+00 1.090031588490426584e+00 2.663830935795183374e-01 5.455041385491206374e-02 1.624526090585526545e-03
1.027877776855477432e+00 2.763838647460982179e-01 2.038799560546874362e-02 1.881534039550803783e+00 1.127158700195283414e+00 2.104818881835937849e-01 6.687884423630272579e+00 4.335862798554500408e+00 1.367832705401088811e+00 1.143131506137723630e+00 2.393788278977997397e-01 9.043721724250089467e-02 6.236537506451781884e-03
1.029157479003920184e+00 2.798395317382862402e-01 2.208800927734364677e-02 1.788830184082036423e+00 9.812978984374840508e-01 1.745487958984369703e-01 6.555951619967738786e+00 4.332083980423097280e+00 1.318929457621365042e+00 1.148534295292218399e+00 2.420399737543821039e-01 1.205861387067557605e-01 8.437992618097545430e-03
9.476900996093881036e-01 3.062083520507871692e-01 2.096074023437473344e-02 1.742904693847663111e+00 8.863299174804454283e-01 2.292258354492125172e-01 7.259087645537475986e+00 4.354691496014202912e+00 1.092179676384285036e+00 1.072976784139757722e+00 2.662765643917751057e-01 8.816164267102197249e-02 9.421970060490726792e-04
9.587839731445468860e-01 3.030363876953187652e-01 2.060748828124976326e-02 1.760197950195326877e+00 9.797151088866900004e-01 2.292099516601506515e-01 7.307754082408711938e+00 4.342148529235131171e+00 1.162988395710801370e+00 1.095056803080679764e+00 2.626361620143976006e-01 6.477944656622347530e-02 1.436363451541525704e-03
1.049364613769542265e+00 2.685622983398480712e-01 2.057145312500001377e-02 1.858773638183618404e+00 1.146785324707002118e+00 2.001898422851569881e-01 6.282559524643862581e+00 4.338290537482761167e+00 1.388195908070655182e+00 1.151582731803336479e+00 2.332166750841736524e-01 1.176622913275350985e-01 5.789099558786977434e-03
1.016383677246105899e+00 2.852898334960983773e-01 2.236184130859363017e-02 1.794540239257816472e+00 9.441819741210781824e-01 1.896698247070300047e-01 6.266671340432949933e+00 4.352012277498106485e+00 1.242690132068345665e+00 1.115942903693595500e+00 2.489812234253543921e-01 1.629488348040397105e-01 9.117759885660882760e-03
9.479322749023543215e-01 3.110501914062546724e-01 2.269424804687498673e-02 1.735336418945309100e+00 7.362708447265472467e-01 2.481487548828069101e-01 7.207750602570076381e+00 4.358674117536637915e+00 1.056616682905859639e+00 1.067824643418454844e+00 2.718402541565292929e-01 9.318198511832079256e-02 6.464168121754004185e-04
1.042902635253915467e+00 2.703008481445348110e-01 1.984980517578120371e-02 1.842306787109388555e+00 1.058190316406230735e+00 1.612762919921870708e-01 6.096521600824273079e+00 4.335145630161741259e+00 1.417515407206855871e+00 1.152242714511384047e+00 2.320533709361436991e-01 1.397217901335947587e-01 7.939435213836578548e-03
9.748816162109377181e-01 2.866673247070347652e-01 2.014261523437484158e-02 1.878158963378917523e+00 1.020659978515599642e+00 2.406376743164029275e-01 7.037322899282508537e+00 4.374507365435898798e+00 1.128688758987647756e+00 1.064157663837641321e+00 2.505634808477948949e-01 1.380590912513575130e-01 4.101591113999439146e-03
