num_trees variable r2 ev sigma diff
2 Y -0.0972204402095 -0.0966649428939 2.02106027596 0.025122
2 Z 0.947586481054 0.947598500785 1.33051720585 0.0004285
2 alpha -0.10811656557 -0.10811652454 2.12816311791 0.208741
2 overshoot 0.136177713932 0.138355237543 1.53628334885 0.039491
2 diffusion 0.217242871549 0.218569865248 1.41234958229 0.01350575
2 age 0.896780773795 0.896810270803 1.33993497545 0.198065748736
2 X_c 0.905132318006 0.905503437052 1.51525058154 0.0362445488638
2 mass_cc 0.705754872279 0.707255368771 0.787567463762 0.00345919036058
2 Y_surf 0.508454420495 0.509710497325 1.74746650851 0.0297521203699
2 L 0.98837266769 0.988428177881 1.40025921762 0.115342123587
2 radius 0.959771183094 0.959815011219 1.48026491149 0.0231644950801
2 M 0.908355526165 0.908356041817 1.95939800039 0.046912
2 Y -0.141931976961 -0.140728296788 2.08581144813 0.0255615
2 Z 0.950296323356 0.950296427688 1.37105870828 0.0004725
2 alpha -0.167881342733 -0.167881245706 1.99642338112 0.2028815
2 overshoot 0.0509593397371 0.0518434411157 1.53985529956 0.036675
2 diffusion -0.00475784374058 -0.00163510901465 1.43119259422 0.010309
2 age 0.899712471957 0.899732189347 1.34937932594 0.193102717629
2 X_c 0.911032937252 0.91104271759 1.51292265908 0.0358533887563
2 mass_cc 0.728273321939 0.728663707286 0.765752605186 0.00330721723215
2 Y_surf 0.447171862682 0.447233583991 1.84425971719 0.0315074622868
2 L 0.990801469016 0.990808207439 1.40090482515 0.113665348025
2 radius 0.971063791701 0.971073976282 1.5052905033 0.022721819756
4 M 0.924396438938 0.924446478225 1.00072448014 0.043012
4 Y 0.03366483842 0.0365282112833 1.12602197227 0.02471875
4 Z 0.956957769464 0.956965912773 0.666459961405 0.000402625
4 alpha -0.0357807750134 -0.035060271417 1.10606908697 0.19470225
4 overshoot 0.290251376471 0.297422736925 0.940613690112 0.04357
4 diffusion 0.261679604973 0.267105877147 0.847050534329 0.030481625
4 age 0.916240304569 0.916278358408 0.704734634146 0.170428722278
4 X_c 0.929476838176 0.929628016435 0.835343641345 0.0325293420154
4 mass_cc 0.780713023254 0.783307872477 0.551234950067 0.00379539649688
4 Y_surf 0.555926646156 0.557085094158 1.00344789153 0.0297888723807
4 L 0.991813435423 0.991814817224 0.68927129922 0.0966328283662
4 radius 0.972453387357 0.972462905413 0.800640735073 0.0205758248951
4 M 0.929036249698 0.929055992948 0.973264654097 0.04257175
4 Y 0.0530950761016 0.0557916446211 1.12652380612 0.024362125
4 Z 0.959703402453 0.959709839878 0.654085189282 0.000360625
4 alpha 0.0155565532326 0.0161021422746 1.09966430215 0.1968995
4 overshoot 0.265416031142 0.266062791036 0.954412194601 0.04589325
4 diffusion 0.397246457149 0.399423540421 0.841403692068 0.026833625
4 age 0.927337695799 0.927339726879 0.696498463822 0.161152067139
4 X_c 0.93509793055 0.935106035347 0.832798270597 0.0324464497355
4 mass_cc 0.786350638753 0.786882170281 0.561973494814 0.00386824572746
4 Y_surf 0.572057274857 0.575557102145 0.997050566302 0.0298546928878
4 L 0.993510989083 0.993514840118 0.673438456848 0.0969400154668
4 radius 0.979562093519 0.979562202002 0.779620495353 0.0199688322036
4 M 0.926609313209 0.926715285323 0.987865009603 0.04273725
4 Y 0.0408109676269 0.0483831539956 1.10697791657 0.0237745
4 Z 0.954922798272 0.954927038645 0.668703439336 0.000376375
4 alpha -0.016948849603 -0.0162592405997 1.07947212609 0.192642375
4 overshoot 0.260217367888 0.261717197562 0.941891569638 0.043205625
4 diffusion 0.31989866873 0.320868800348 0.848467563352 0.025838625
4 age 0.916857223598 0.916863531077 0.699519270534 0.163261996389
4 X_c 0.933443555831 0.933462914359 0.835940324931 0.0319681751336
4 mass_cc 0.797029955019 0.797872419828 0.529884168738 0.0035568041246
4 Y_surf 0.569075201417 0.569332207753 0.985196344878 0.029590711319
4 L 0.991017532161 0.991041305925 0.686638852048 0.0973989078348
4 radius 0.960775876695 0.960798155341 0.784523990043 0.0199501561668
4 M 0.92360803799 0.923724186166 0.997131842831 0.043492125
4 Y 0.0327834833064 0.0384694682304 1.11942169878 0.0245515
4 Z 0.957699115478 0.957724844729 0.659744496193 0.000308
4 alpha -0.0380501411126 -0.0380223960248 1.08419664124 0.20114125
4 overshoot 0.311009556589 0.313783183243 0.932232633191 0.043415375
4 diffusion 0.284987712706 0.288713312837 0.86858851163 0.0197375
4 age 0.91721249744 0.917229097375 0.693348812767 0.158270861792
4 X_c 0.928861723107 0.928863503699 0.838114714353 0.0325974240178
4 mass_cc 0.780844193049 0.781480349783 0.555934123363 0.00388960506442
4 Y_surf 0.553114098111 0.554286869744 1.00627333224 0.030549189899
4 L 0.990082247277 0.990097152767 0.688062871042 0.0994730717366
4 radius 0.960169340382 0.960172069226 0.803740992959 0.0201277386976
4 M 0.930898196232 0.930985666701 0.998394389989 0.0426265
4 Y 0.100693316257 0.104772909641 1.13578305251 0.024186375
4 Z 0.961667012844 0.961669384963 0.680247481789 0.000357375
4 alpha -0.0381293484809 -0.0380894955559 1.08243510974 0.19520575
4 overshoot 0.295219941606 0.299698193543 0.937073237831 0.04256225
4 diffusion 0.0592148773401 0.0663921300386 0.844633691807 0.028082
4 age 0.917989619238 0.91804438882 0.707903042132 0.164520740957
4 X_c 0.93210800827 0.932132680472 0.864388574154 0.032998703504
4 mass_cc 0.788246207464 0.789660643215 0.539612014821 0.00364519211591
4 Y_surf 0.550800819995 0.551261865377 0.982140060982 0.0293365149611
4 L 0.992868205954 0.992877789784 0.678503948086 0.0928113834642
4 radius 0.979549875682 0.979550901296 0.793923546766 0.019529677279
4 M 0.926879299302 0.926881712855 0.970051712605 0.042901
4 Y 0.0544532782292 0.0552232975904 1.0939784645 0.02412625
4 Z 0.958776347554 0.95884305032 0.662052851401 0.00039675
4 alpha -0.0508703643851 -0.0508026098479 1.11907508897 0.19677725
4 overshoot 0.243953967584 0.245002563573 0.923633163438 0.042975125
4 diffusion 0.321906311421 0.325120550546 0.839533229549 0.028595125
4 age 0.91989383516 0.920018475664 0.696411887418 0.165702952501
4 X_c 0.930504932674 0.930649336055 0.845607999245 0.0329458047452
4 mass_cc 0.776723680168 0.77776211675 0.546499173153 0.00377525323172
4 Y_surf 0.556277747951 0.559702202885 0.976638420981 0.0293359741701
4 L 0.991475613442 0.991485839995 0.68732359549 0.0941845849736
4 radius 0.964078982232 0.964091794358 0.780333235717 0.0199327446014
4 M 0.925275018474 0.925279125787 0.997134749719 0.04339575
4 Y 0.0526780869638 0.0574578150993 1.13411189392 0.02469325
4 Z 0.953999937287 0.954022330391 0.661498949721 0.00044925
4 alpha 0.000663659001584 0.000668923329422 1.14995366639 0.204223
4 overshoot 0.285376077884 0.285378736627 0.921331692684 0.045471
4 diffusion 0.324826559679 0.330392161998 0.835564521986 0.0328775
4 age 0.924933710384 0.924976442729 0.712796888302 0.17293694677
4 X_c 0.9321660853 0.932176822481 0.848064235672 0.0326129725409
4 mass_cc 0.795010457519 0.79502583501 0.513239753007 0.0034870851312
4 Y_surf 0.598815277921 0.599099248921 1.00395497111 0.0302736529008
4 L 0.993897074642 0.993900896451 0.688921869109 0.0961845974379
4 radius 0.977506683806 0.977513132078 0.798515802441 0.0202267613631
4 M 0.923561112065 0.923643853035 0.989270357421 0.0433685
4 Y 0.00734176773611 0.00736179850233 1.15292510285 0.024790375
4 Z 0.957531572414 0.957537426885 0.687209415248 0.00041925
4 alpha 0.0118737656632 0.0119708076201 1.07891813463 0.192428875
4 overshoot 0.261833819087 0.262239516297 0.914745957613 0.045769875
4 diffusion 0.312251874103 0.316374675095 0.843788199563 0.0401335
4 age 0.925340057359 0.925380271764 0.702272175502 0.167644168375
4 X_c 0.935229035718 0.935271455862 0.841734690199 0.0322268055258
4 mass_cc 0.783359361945 0.783406179511 0.572746265107 0.00395386304052
