Teff L dnu02_median dnu02_slope r_sep02_median r_sep02_slope r_avg01_median r_avg01_slope r_avg10_median r_avg10_slope
6.747756534955122454e-02 5.053291147473495948e-02 6.122670473051871481e-02 7.540422401468420410e-02 7.172736979015008341e-02 7.451574975301669679e-02 5.831857316527584711e-02 8.482789871317564234e-02 1.822938519051692241e-01 2.736751511037234796e-01
6.064496475955660076e-02 5.670535668390173922e-02 5.268625969377330187e-02 6.447124677087445743e-02 6.324120712061807870e-02 6.977150433623595382e-02 1.036362796591093899e-01 1.278597019584125638e-01 2.252798375445033419e-01 1.757036414730146212e-01
5.246821456303094738e-02 5.304945984599887532e-02 5.958340994058849288e-02 7.656631146013737066e-02 5.468566459619170206e-02 7.544029700209534117e-02 1.515445678593143330e-01 1.540342313575509270e-01 1.161425265215061675e-01 2.064853168535859818e-01
5.366258059028192196e-02 5.857208833917311452e-02 6.446408862216931879e-02 5.665408204353770266e-02 1.009040089859148809e-01 7.277430400161774560e-02 5.812671186978873167e-02 1.223876987878434325e-01 1.427728103965727746e-01 2.696816263631003907e-01
5.947539154002580430e-02 6.531169869369252146e-02 5.109393532573267699e-02 6.837820535848723735e-02 5.861889144479161956e-02 6.922462336016972639e-02 7.845720367997394140e-02 7.538692082186813914e-02 2.797436717936749861e-01 1.943094579815833611e-01
6.504233993822242099e-02 6.301261926343916520e-02 4.886296509776237584e-02 6.249463798075200610e-02 7.441850195419083547e-02 8.069439273896927833e-02 1.033872298449117905e-01 1.190769303393190148e-01 1.406521988263793321e-01 2.423581840160537737e-01
6.403031427703451128e-02 5.611404622231652012e-02 5.048879155028331012e-02 6.780087029523594599e-02 6.230319152485682549e-02 7.760083642685464134e-02 7.782238653126523353e-02 9.823209329536353174e-02 2.619097400957239863e-01 1.836977297810654941e-01
4.952473746661995718e-02 5.770362711878378181e-02 5.778233711543099421e-02 8.479770684635719313e-02 5.768752353208440875e-02 8.012115054960469718e-02 7.157225099958459957e-02 1.277935812303207797e-01 2.106843619875494733e-01 2.023327231536641568e-01
5.245675907142659938e-02 6.125661783411363165e-02 6.137516418746332553e-02 7.139568353040778859e-02 6.163283701313094359e-02 6.458854093406549146e-02 6.632420216146253655e-02 1.165941760058460536e-01 2.641377054162346583e-01 1.802383138458488188e-01
5.937907862509457513e-02 5.704662858517492441e-02 5.135281804005683431e-02 7.150570717486755268e-02 6.479519146583667677e-02 8.584335788803129641e-02 6.530213710539861660e-02 9.220480278541637320e-02 2.053824868143037385e-01 2.471877915158194050e-01
5.256171860912092764e-02 5.852986787282324355e-02 5.770623917123413049e-02 4.892646338054893601e-02 9.734823277732400360e-02 6.333686550202537180e-02 7.638238901497872158e-02 1.300153975958533992e-01 1.736057934480288723e-01 2.415870326280623592e-01
5.397698633118289124e-02 6.346375656684230537e-02 6.135708754883881927e-02 7.438588416891511734e-02 6.961891427760844020e-02 7.117815980357326822e-02 5.829672417890296304e-02 8.392975722289472418e-02 1.963459111688756475e-01 2.674468187323657542e-01
5.399136712580235309e-02 5.373603985286690143e-02 6.115055722205293282e-02 6.376894041116727696e-02 6.512903304353893918e-02 7.920993237789682173e-02 7.608095394314273729e-02 1.310847954498144952e-01 1.435385244812147354e-01 2.723098560925027445e-01
5.457410959882340318e-02 6.198210381230252058e-02 5.652657370308808438e-02 7.110935603783319348e-02 6.661932630463258953e-02 7.384577267893384367e-02 5.722304044022161196e-02 1.073383561362643845e-01 1.826519662940214728e-01 2.681293949938790000e-01
5.983296472145847172e-02 5.757532728629110447e-02 5.337808901612912937e-02 6.230446660615763382e-02 6.807773319686326319e-02 8.047836040728439944e-02 1.005241247822713513e-01 1.162052662362401123e-01 1.776535132271244988e-01 2.239701545201799593e-01
5.243866013091041250e-02 5.130274979156040221e-02 6.435515287425142006e-02 7.118489133917105249e-02 6.146650920657634187e-02 7.650116638222820287e-02 8.220192179793575638e-02 8.362109210905815937e-02 2.625190649028933398e-01 1.944087914654149540e-01
5.478612217122509620e-02 5.788288196248817657e-02 6.164830161867559249e-02 5.998965243208760623e-02 6.998790610105649901e-02 7.070597622482746591e-02 6.840259710605381405e-02 8.149992160133234798e-02 2.059078242777851453e-01 2.691888165044682424e-01
5.266873111977364574e-02 5.932790097532993079e-02 5.793843913856706884e-02 4.897464926417111758e-02 1.113020650831106628e-01 7.045948522800611624e-02 7.232801062377608448e-02 1.045675076193744307e-01 2.063264092779435732e-01 2.161068016699473626e-01
5.154384963100039352e-02 5.332416410699940268e-02 5.773545906014385803e-02 1.036661871421396680e-01 4.966776554739339017e-02 7.232469230039471897e-02 1.158173836072959872e-01 1.025462076657378679e-01 1.700630262719135255e-01 2.233112646669810908e-01
5.165250504154753064e-02 6.782064571539836439e-02 5.835242368954866171e-02 7.092045455834936063e-02 6.095332598145340730e-02 8.979974270367643840e-02 9.942274542445038443e-02 9.452986913707966954e-02 1.521474855228834855e-01 2.544008022256127322e-01
5.048464156386819196e-02 5.145417220439493788e-02 6.118978829215585696e-02 7.995195690591597182e-02 6.432842933375863825e-02 7.879200744497819042e-02 6.190939502097128622e-02 7.476257553990560412e-02 2.259596253993221004e-01 2.511674082947292774e-01
4.263101599546301190e-02 6.211199653606556265e-02 5.821440446807136376e-02 5.519000286616470435e-02 7.194803670367366788e-02 9.195126328321776010e-02 1.363068430873763670e-01 1.246055865884846819e-01 1.883733243753978048e-01 1.686675260960849576e-01
6.059096601609974958e-02 5.769923202634505421e-02 5.760068513040733640e-02 6.405030371670890343e-02 6.581542105454867009e-02 6.865801204082699893e-02 1.126726821540466050e-01 1.154718322749025694e-01 1.432052358006088433e-01 2.542356297855052349e-01
5.034462131304140442e-02 7.095245728740545710e-02 5.999134414427664125e-02 6.031276747631231921e-02 1.061897239906930135e-01 7.305887770836698436e-02 8.738380986750936275e-02 9.060539264718041330e-02 1.663673182754919211e-01 2.347936872897224136e-01
5.062489917684034196e-02 6.757880601967908296e-02 4.987218010517820155e-02 8.298392678022885327e-02 6.464407205269145917e-02 7.675062493007955844e-02 9.664100215277640626e-02 7.636878959753885809e-02 2.555950682707759936e-01 1.789406309142112517e-01
6.045433866953799779e-02 5.866388466856796435e-02 5.218356921987107183e-02 8.543844527567152902e-02 5.599394881242263089e-02 7.408641591467703125e-02 1.090144562762297431e-01 1.254206232333930082e-01 1.684718464452167608e-01 2.102724714844123044e-01
5.967469819304603573e-02 4.695376354066079644e-02 5.076170425928284297e-02 7.216067912719952016e-02 6.252154908724022464e-02 8.995182448837947542e-02 9.716328701308382665e-02 1.433987830965640087e-01 1.856898653559684309e-01 1.917238458385749078e-01
5.151780698929015606e-02 5.739159929444862668e-02 5.691725806887854011e-02 5.644270686127632330e-02 8.188369461554594053e-02 7.921648369632328102e-02 5.996892125311234500e-02 1.292656136270355083e-01 2.060135015031224759e-01 2.213824140909666227e-01
5.084340089045606692e-02 5.328263104580066578e-02 4.960684083618563389e-02 8.921964457092743106e-02 6.515723276439490397e-02 8.547254179720888134e-02 7.678357574533831165e-02 1.310948382390483002e-01 1.640835662105819548e-01 2.344557279000578642e-01
5.242553120348367873e-02 6.489783466435068704e-02 5.764850748261092506e-02 7.806865587064372447e-02 6.910846809225347498e-02 7.465482384267892180e-02 7.191649462402399662e-02 6.123966771597113418e-02 2.830526793309653399e-01 1.869873371730181866e-01
5.605673404770415008e-02 5.907187351663612668e-02 5.336237184703453151e-02 7.242467795399328001e-02 6.377392495437435305e-02 7.019093179755535317e-02 9.958471770010313140e-02 6.726084113307229106e-02 2.615262187751718481e-01 1.967477082743548378e-01
5.541557132899152527e-02 6.734829272004683176e-02 5.475798385187513606e-02 8.100957656355847747e-02 6.318719465670027957e-02 7.973827613502389167e-02 5.596779941592080337e-02 7.395565344048629641e-02 2.329676163960330004e-01 2.356520354913637649e-01
5.245630156151704498e-02 6.221794383467660339e-02 6.016876325037134876e-02 6.436797553962601837e-02 6.665335522190339590e-02 7.429338402808728647e-02 8.731763755529350912e-02 7.378242493812393887e-02 2.743326990808623300e-01 1.844095149895386143e-01
7.449741666481685121e-02 5.003366821453888308e-02 5.601651063711649697e-02 8.663831471539293339e-02 5.618664091690483975e-02 7.906508004577728066e-02 9.245242563806288505e-02 7.234183099362460900e-02 1.855975079437888753e-01 2.471706042299763595e-01
5.594477010176457377e-02 4.986939388924538363e-02 5.479159073612245578e-02 6.718114543620595791e-02 6.477445356801476983e-02 8.915079663667298260e-02 1.164936691186267415e-01 1.365639013544140135e-01 1.796756503447250186e-01 1.855546288142080891e-01
5.687245282062845103e-02 5.989736030714472997e-02 6.072711379548231814e-02 7.847246549482517208e-02 6.247230568975380843e-02 7.307131180353569622e-02 6.424844823875114352e-02 7.967152820318235129e-02 2.600905553662759551e-01 2.044764582804204922e-01
5.049345583674204330e-02 5.861781679254325639e-02 6.035822682924156524e-02 5.893088579636091701e-02 7.427178582246486693e-02 7.550636616957874525e-02 1.002240983107682976e-01 1.393991150529078349e-01 1.796830359740538008e-01 2.025152134153385131e-01
5.020745115166343892e-02 5.908727734954557359e-02 6.288038013765284706e-02 5.401033219214861764e-02 7.621382704500140326e-02 7.179733971174333262e-02 1.219124491416733874e-01 1.041338864645573042e-01 2.140945189663891191e-01 1.856625378396249137e-01
4.982645852400983955e-02 5.855371456586744294e-02 5.820407809490348722e-02 6.958921348605541513e-02 6.264547740537000642e-02 8.652860491218929140e-02 8.260644555172225179e-02 1.194311595419490224e-01 1.428341780127359018e-01 2.697806699051973345e-01
4.588865049074496855e-02 6.177120095609189843e-02 6.505237300842610371e-02 7.670968222523547042e-02 6.159303194230009160e-02 8.139629563579928173e-02 1.055126814767733262e-01 9.563491544660748800e-02 2.393424996908276037e-01 1.670986691271937052e-01
6.044217700174551317e-02 5.134101655976707618e-02 6.246387041711418814e-02 1.136772950383344999e-01 5.455430593200289585e-02 7.666475385194533587e-02 5.481876673952211509e-02 1.081683258388237145e-01 1.808796629686667545e-01 2.369898256520779345e-01
6.391478828318614136e-02 6.531880669939210682e-02 5.187691557402833442e-02 6.136372473784215686e-02 7.024223314073752000e-02 7.155456496089898644e-02 1.210863642883942409e-01 1.085921199491800271e-01 1.930720411268797287e-01 1.929784412394607296e-01
5.499572468784836438e-02 5.794674522626008101e-02 5.632839101595964876e-02 5.696947116804927658e-02 1.027871374051506914e-01 7.707170303925191257e-02 8.016046388058098437e-02 9.130924969700310312e-02 1.654335358140340828e-01 2.569975780658618758e-01
5.784350327481466159e-02 5.767745976692884718e-02 5.285629162872002018e-02 6.814718057151293584e-02 7.122026893615289456e-02 7.143026992412293552e-02 7.620009095190119486e-02 9.136136300894567852e-02 2.334023353498219933e-01 2.198612365870788732e-01
6.130662395927195807e-02 4.936029249693135723e-02 5.818719568050042396e-02 6.776662236081391899e-02 5.962183314219775959e-02 7.790285697598316184e-02 6.913754888703728396e-02 1.203910614771633580e-01 2.658197645421334632e-01 1.705062004779673845e-01
5.784378116378980500e-02 5.371448399813474189e-02 5.083983888544274521e-02 6.134099665935005552e-02 7.913205594152326883e-02 8.215370193844814817e-02 6.127770989280329622e-02 8.685958483299070776e-02 1.918484576659347240e-01 2.749893890215827086e-01
4.918160381548067339e-02 6.624376771668387398e-02 5.663488504075610969e-02 8.622811745450760512e-02 5.601190750572099947e-02 8.344521458785776613e-02 8.679707041537093604e-02 8.519909548125212395e-02 2.201695168136117708e-01 2.100888211687580720e-01
5.752577245867709216e-02 5.349549673065144562e-02 5.728766477609913838e-02 6.797208834241016961e-02 6.008870766996810692e-02 7.434919701182270135e-02 7.069623864185727025e-02 1.080194383421188564e-01 1.818925503563975643e-01 2.686728456699975509e-01
5.646973816010389391e-02 5.339027612133977196e-02 5.365118052013874428e-02 7.157316452181208821e-02 5.660956479855514673e-02 7.256913231625553018e-02 6.112598935953852952e-02 1.294199922089081523e-01 2.666782397592322718e-01 1.785127222341158226e-01
5.437719269383433501e-02 5.791151704809417711e-02 6.335249286041938488e-02 5.920452976705654208e-02 8.115081943773350126e-02 7.321073738006213250e-02 6.445954368027732861e-02 9.449040198033442639e-02 1.832975155102449516e-01 2.685452496419432067e-01
4.777013210910325408e-02 6.031568148296314463e-02 5.608914931089130362e-02 9.720540674565941730e-02 6.307376857717468532e-02 7.604850410674640626e-02 6.630977649201251489e-02 1.191515485846550149e-01 1.590671946262487424e-01 2.549688379645456138e-01
5.399084532489289295e-02 5.066809102570762890e-02 6.915194796811596767e-02 6.053787898589634009e-02 7.520362355177696856e-02 8.050086261117594955e-02 5.254956014070499837e-02 8.193879963099628960e-02 2.146975829130645386e-01 2.607608078476684743e-01
4.842009648109712322e-02 5.726807693405471661e-02 5.306894571509174208e-02 5.465158375417249886e-02 8.368028045421134486e-02 8.173980395488458783e-02 1.002260238874599918e-01 1.300349849348126086e-01 1.793244371427926143e-01 2.115857667414227650e-01
6.691755171569649385e-02 4.596503095336736122e-02 5.939837576418573878e-02 7.305837557695181450e-02 6.251006681620605021e-02 7.690735243041320335e-02 7.237897110995025751e-02 1.222651891413480962e-01 1.580242977729189868e-01 2.625747887189621155e-01
4.542313900356768214e-02 6.401940565855684939e-02 5.449690592159193991e-02 7.480521831095780783e-02 6.959596068410267566e-02 9.081168254630282710e-02 5.505657155279764653e-02 7.792888017031598946e-02 2.039930017912386095e-01 2.638692343605680835e-01
5.627868343623763231e-02 5.190399445376005227e-02 6.018345626878799509e-02 8.125165787219246205e-02 6.250853211324851333e-02 6.454734850213013353e-02 7.431270988436841640e-02 9.427457756132180677e-02 2.476856170432770732e-01 2.070534228646759567e-01
5.902311822109650163e-02 5.767374446126374149e-02 5.491210497777428146e-02 5.817517264325167137e-02 7.058763601182664604e-02 7.184836856109998171e-02 8.972807662751615398e-02 7.852492760669538274e-02 2.724286784934739636e-01 1.870981723960015997e-01
5.510236753765530154e-02 5.778400679761511172e-02 5.707009207587901423e-02 7.754386734333729159e-02 6.774375100718452170e-02 6.777637169567515829e-02 6.063870073649342551e-02 9.122830201918345761e-02 1.968327739071337734e-01 2.682797668798428403e-01
6.697053645758048457e-02 5.534786262871405071e-02 5.849438677417520549e-02 6.747326441638257233e-02 6.721174667559691451e-02 6.796907321840889304e-02 1.018454347903622881e-01 9.752146127309206658e-02 1.753987733518175551e-01 2.417674604138700667e-01
5.488819047072352603e-02 5.533935089588571526e-02 5.651032251746496843e-02 6.672713709873889787e-02 8.563137876365688184e-02 8.040061430631320616e-02 1.153149080203722116e-01 1.103396092435428577e-01 1.414663235611032799e-01 2.333821651221984761e-01
5.450797754009800017e-02 6.124111947152784813e-02 5.555251500848427254e-02 5.925929240077256605e-02 7.248093933008331602e-02 7.593626017424426333e-02 9.332007887109299016e-02 1.190472581590271001e-01 1.509649195059187265e-01 2.576896395387508476e-01
5.787763776982795400e-02 6.367690814727137993e-02 5.694323450801798414e-02 5.308310949998762407e-02 9.501102863691110456e-02 7.942564607982031955e-02 1.001530484329634929e-01 8.333414261938855427e-02 2.175405330017987915e-01 1.929547113040127881e-01
5.620657918717529566e-02 6.312997197933677140e-02 5.733411589808738718e-02 7.873171134580206343e-02 5.549597963622293628e-02 7.131710879743625997e-02 8.016327305633923206e-02 8.417615724718625903e-02 2.428688237050516674e-01 2.105762791473620166e-01
6.784203019763525300e-02 4.683597824855384451e-02 5.168513916076477449e-02 6.294557641481438037e-02 6.549074083540855351e-02 8.660826864678920767e-02 1.000029629475110149e-01 1.283932939704939269e-01 1.461598973179726313e-01 2.440361122600563926e-01
5.741645767200610068e-02 5.851439731101969188e-02 5.978392472832649851e-02 7.375300570665367650e-02 6.069403744024036429e-02 6.990283796912723224e-02 7.208372973925383786e-02 1.081501303810436798e-01 2.750282745997169598e-01 1.646732044526119376e-01
