r_sep13_median Teff r_sep02_median Fe/H L dnu13_median radius dnu02_median r_avg01_median r_avg10_median Dnu0_median log_g
5.848111121161912035e-02 8.729524628022024280e-02 1.947264349408841036e-02 9.754666309462751983e-02 8.173220165082460686e-02 1.537752042290612547e-02 1.880831283764337544e-02 7.278720500474497590e-02 2.470557759149803051e-02 1.324912236383150345e-02 4.880385135086957038e-01 2.250588253930042165e-02
2.253760427669420918e-01 9.717585176525465884e-02 2.606795952588427528e-02 1.022677899672577995e-01 2.591219045846517716e-02 3.618490104236565114e-02 2.232171521499366762e-02 8.561093873844664859e-02 2.306526995193567547e-02 4.242810483247552722e-02 2.810619190709259252e-01 3.252731666505281199e-02
6.299792486886640619e-02 8.148484150676064963e-02 1.900058970094999425e-02 1.371083286993113881e-01 2.749488652299091757e-02 2.818902886444887151e-02 1.381077595454615649e-02 5.148787954326243810e-01 1.833362099317812841e-02 2.101796366386615017e-02 4.267660588039794839e-02 3.300663791205886433e-02
2.577832020021580406e-01 8.539151791865830232e-02 1.764587246538276699e-02 1.070885262320753206e-01 3.505386881252459119e-02 1.154364448120299459e-02 2.450064546540223903e-02 3.533119352817819525e-01 2.653302294051906179e-02 1.022519877735252394e-02 5.080973663843224575e-02 2.011282898450993117e-02
3.087937943356970361e-01 5.886721776754025998e-02 1.402884479753126884e-02 1.103291412653020082e-01 4.555970609676383842e-02 1.089397493156518161e-02 6.285693901714421716e-02 7.336445911189641567e-02 2.248982247771168924e-02 2.329050159649037263e-02 1.091597344623443933e-01 1.603658641400134699e-01
1.381994515663725331e-01 1.713955806263517123e-01 5.810650858765976923e-02 1.006611919644434666e-01 2.895832896243855092e-02 1.185540808892942242e-02 1.560223471206876461e-02 5.647777156150127903e-02 2.433667735258837270e-02 1.359529623174542123e-01 2.321743008421230658e-01 2.627958341806888032e-02
9.940518362683177511e-02 2.045772720215495721e-01 2.010971245499634796e-02 9.945119806205456048e-02 3.082692048220415232e-02 1.240516159650659721e-02 2.231873688910910106e-02 2.907710168858594971e-02 4.736296173547663996e-02 1.490333551230272301e-02 3.242246346193883300e-01 9.533778131099426845e-02
2.633658375415778297e-01 5.621166801157847365e-02 2.924235121122078368e-02 1.008131325377529253e-01 6.200786587105160813e-02 1.493814236758381382e-02 1.674548333267979541e-02 1.755085199475414082e-01 3.133877294177666445e-02 1.924720204540183305e-02 2.131153065258089563e-01 1.746571766602571241e-02
1.283312639980479786e-01 8.256795192947752327e-02 4.594722317046454757e-02 9.601427011554246327e-02 6.534733648297226527e-02 1.582940683001947055e-02 1.918302485675563857e-02 8.491991928950942681e-02 2.480277662424049817e-02 1.516435965467813861e-02 3.999826190665551895e-01 2.190984798173696221e-02
7.338425342389345851e-02 3.016902059617131981e-01 2.207223112887740646e-02 9.572615046395016591e-02 2.684938797852876730e-02 2.117542283267540362e-02 2.066766829885683665e-01 1.063018921997574417e-01 2.088925284560961063e-02 3.586220442912820688e-02 4.397802007710484296e-02 4.539429567019326317e-02
2.040264419951300090e-01 7.409965519225546193e-02 2.534648763200310351e-02 1.045275262555409590e-01 2.449108171121547328e-02 2.454850817575088967e-02 2.932314862912407949e-02 6.770967887384339579e-02 9.513654775562481458e-02 7.593293544725575328e-02 2.446353009914761234e-01 3.022268734077991278e-02
2.305702768883355902e-01 1.360928133702525578e-01 1.612031537358200872e-02 1.128201123783978410e-01 2.661517119948556692e-02 1.396565095783076221e-02 3.204145566038210657e-02 1.453189299678117330e-01 4.757045327955358727e-02 1.009773295024056217e-01 1.194579916496115307e-01 1.844949977235109742e-02
5.732026641557717156e-02 7.810783417178397692e-02 3.911024564318973940e-02 9.404890818632395677e-02 1.983795169661927565e-02 3.231124735362150141e-02 1.582447354378763854e-02 3.323398932586376642e-01 2.882539515721176462e-02 1.500503323410048648e-02 2.699501524786045992e-01 1.731859886054222877e-02
2.954693251983582791e-01 5.394001367053845308e-02 4.041183202658842760e-02 1.097555673862657538e-01 8.106840573158932695e-02 2.912666362344268692e-02 3.041060031551428428e-02 7.489191514753808232e-02 2.503852860678773551e-02 1.215317278180750860e-01 1.156741694077014632e-01 2.268125106760049761e-02
9.432018793552796043e-02 5.588174374588533028e-02 1.440974078134238112e-01 1.449798049397100497e-01 1.103748522778731644e-01 1.221754817263267894e-02 2.495239034448505991e-02 7.154308808893632132e-02 5.286553609610821630e-02 5.534580303196488110e-02 2.033933626764698188e-01 3.002827487698297299e-02
1.596993371773622328e-01 4.728672497890778342e-02 1.907508911702588544e-02 9.996315196438469719e-02 4.372954403725153039e-02 3.725210916240140335e-02 2.263927988877316444e-02 3.972022797842098552e-01 1.629721082000118448e-02 2.074592277732130799e-02 1.167102954625182099e-01 1.939905482984263449e-02
5.166994391325549496e-02 1.625990858920889626e-01 2.501833798631054526e-02 9.748124691885311222e-02 2.723981079406234684e-02 8.693760896981925224e-02 1.324273241556194192e-01 1.529955226785230660e-01 9.570744437409005323e-02 1.129436122840143768e-02 1.409557248636165994e-01 1.567358822535979204e-02
2.257915507770187624e-01 1.479676254879565001e-01 2.273054906618098003e-02 9.737635397621025035e-02 4.213563219317681408e-02 2.669506660750850524e-02 2.266237608470442894e-02 3.138954195826509919e-02 3.012355531330913189e-02 2.496507743779653732e-01 6.904903193332052880e-02 3.442794222438361196e-02
7.813658202476177206e-02 4.934432789947131026e-02 1.629407818673936012e-02 1.053357375019175757e-01 1.342563367874403668e-01 2.905057020941739440e-02 4.371760792342860996e-02 3.882500544376986662e-01 2.379014582803085087e-02 1.325108561310782765e-02 9.748272495810068883e-02 2.109074862988577492e-02
2.141696980566102637e-01 4.766605179340443338e-02 1.633895959262967115e-02 9.600572349483497969e-02 9.915207529452822743e-02 3.039561009605365807e-02 1.825170783497205226e-02 5.602785748039963709e-02 3.966959442432508448e-02 2.635359890766331148e-02 3.328424528041839525e-01 2.312667022039463505e-02
3.450394474812750190e-01 8.006682690887111098e-02 1.134936516450135539e-02 1.119146240826121158e-01 6.282340855854208483e-02 2.772283618304971151e-02 3.171365758040663868e-02 6.469583907169493275e-02 2.290228658148777199e-02 6.910023279285019970e-02 1.447955677033541944e-01 2.787590789135479391e-02
1.799741751981341620e-01 7.928989041926697012e-02 1.519191384818602622e-02 1.155629534386595908e-01 1.317967911800494996e-01 2.418288782357616573e-02 2.141161061422888409e-02 9.611223320529392600e-02 2.035584103795637367e-02 5.040982229255467489e-02 2.433163503532282390e-01 2.239553058886556078e-02
6.553616414142228452e-02 6.570198328855457459e-02 2.812952704361889808e-02 9.841189690740488605e-02 5.829881050972449824e-02 1.866292397239162001e-02 1.964141339706263270e-02 5.213195198742980319e-01 1.823268653520889251e-02 2.728507958519844553e-02 5.952219182578537965e-02 1.925780291932990135e-02
8.498557022380472115e-02 4.610307914793487089e-02 2.138137784238588329e-02 9.811001544427284948e-02 2.351973134708141080e-02 1.204363285700070507e-01 1.425469052756716745e-02 4.261189021569281032e-01 2.627059044389991674e-02 1.947653603849280879e-02 9.656629601168013888e-02 2.277688224594534572e-02
3.236137969757840183e-01 7.475067586255366991e-02 1.379888181598257907e-02 1.198691966939742781e-01 5.311156144162916537e-02 1.615613822618940792e-02 2.523698710689440891e-02 3.647658916220722358e-02 1.985047743949179544e-02 1.028684144440504822e-01 1.116993191347005199e-01 1.025679616965425450e-01
3.124003870284308704e-01 6.111461510343241255e-02 1.836745968750943744e-02 1.168359847292133324e-01 3.527657972308118062e-02 1.311778133984525113e-02 1.976115060618888197e-02 8.273395309646144891e-02 2.543660383269527245e-02 1.696585237392320977e-01 1.222291523977567934e-01 2.306780871615308343e-02
4.965275942597585646e-02 2.724955536558234526e-01 1.619911632600702298e-02 1.052351541136463675e-01 3.886091078044334735e-02 1.213047673382290637e-02 2.837445299027071058e-02 2.835659835341762178e-02 2.458706944721300233e-02 1.101951764888502577e-01 2.759172936859314307e-01 3.799543799859815552e-02
6.678993917564224336e-02 5.864279309360572595e-02 2.964703461376663046e-02 9.408923442349732824e-02 3.180298665675372616e-02 3.789301540238956822e-02 1.351990600381431686e-02 5.609603602458534954e-01 1.993125467432311018e-02 1.486483636737731713e-02 5.204088599499566425e-02 1.981775334798091537e-02
2.781863906334314240e-01 6.287805006104861538e-02 1.528166887710154069e-02 1.066101338518412461e-01 6.791817245594240771e-02 1.626711489544091505e-02 9.590234660853778903e-02 3.239507540410958147e-02 3.007915026437621778e-02 9.907328376122184754e-02 1.745165503360338322e-01 2.089206285091446333e-02
5.859583834640023914e-02 1.818266400424697893e-01 3.154958197872232556e-02 9.630986796703433495e-02 1.413930644660232883e-02 9.012041758353714349e-02 4.340947415308466645e-02 1.029764900753917939e-01 2.603462374385197980e-02 6.240369301063510010e-02 6.570178638329771115e-02 2.269322802689724972e-01
4.780936905270118803e-02 7.505360987752517088e-02 3.682563587121671228e-02 8.787391388550400140e-02 1.281770233601114417e-01 2.187125486691991402e-02 2.763217953471266627e-02 1.060093185516228914e-01 6.741538500394891886e-02 1.841483389620226369e-02 1.874332918387693336e-01 1.954841842607654701e-01
3.256862996281106870e-01 5.519146213417333580e-02 2.816432271528022946e-02 1.202110709393017091e-01 3.713286032362541483e-02 2.310596798313203221e-02 6.476979219034677271e-02 1.152621740385047500e-01 1.926194681612794501e-02 9.069491859306789971e-02 9.418790190697809428e-02 2.633128273135119587e-02
1.075178017048902951e-01 8.142162986215756293e-02 2.384463703587051328e-02 9.565754806501972074e-02 5.530909968008969335e-02 1.484600965509065562e-02 2.128642299759449935e-02 1.472703934311658247e-01 5.689488192755806639e-02 9.713837121449089840e-03 3.597113790838165626e-01 2.652635943529740511e-02
5.073101809611182955e-02 4.738992451105167314e-02 1.923765161184837896e-02 9.761799208538553263e-02 1.435365324250897912e-01 1.827419151343086592e-02 1.245831171302739376e-01 6.791189200928018921e-02 1.774610404022998467e-02 8.520247026831443207e-03 3.890960741330501405e-01 1.535525541741627510e-02
6.548086488865025034e-02 5.717086911008052025e-02 7.707777600754910086e-02 9.515097324712767923e-02 3.644481770981160967e-02 2.948003897871224674e-02 2.279853397446165650e-02 1.323808751566956377e-01 1.724898871162269115e-02 1.672523073729838272e-02 4.283200129016305202e-01 2.172101857635977407e-02
2.024494837292895311e-01 3.632978500392212290e-02 1.446458235338168169e-02 1.484133664555365995e-01 6.087872100081274246e-02 2.564837534572011676e-02 1.753458274112933493e-02 2.132742188216457668e-01 2.717573075309969236e-02 1.866043904377359328e-02 2.054666829101046976e-01 2.970403184158422819e-02
1.867531079660641191e-01 8.782693493491564030e-02 1.733314251870221936e-02 9.740555873498207839e-02 7.723699412846529722e-02 4.068329070274849524e-02 1.957193027507685840e-02 1.263511885124009304e-01 2.868929905674286532e-02 6.450193131698184201e-02 2.339055469332599613e-01 1.974107491965965133e-02
2.811067757614134077e-01 4.358831072390045164e-02 1.775952398927490086e-02 1.067189674747495154e-01 2.813215644388681463e-02 4.285271938502450972e-02 1.386269565363805988e-02 2.324180233445234667e-01 1.949179949966791184e-02 2.216424687155903184e-02 1.694877539226956054e-01 2.241702692966630536e-02
8.254092181312210064e-02 1.368846640624846733e-01 2.485138317787984052e-02 8.973838332279815422e-02 2.892618598816665276e-02 1.120392585948228742e-02 1.647618929416679034e-02 4.887266700789110740e-01 2.648618047816040169e-02 1.462000462163696481e-02 6.223434211355437229e-02 1.731114918963664456e-02
2.405202576098840472e-01 1.216870737388812268e-01 1.426224826152388062e-02 1.072674367236814835e-01 3.374935733150963985e-02 1.570075528982492474e-02 1.923709955970012708e-02 1.227396880020540093e-01 2.452125528258219944e-02 1.546423225374913279e-01 1.221214382454263725e-01 2.355106741744083382e-02
4.352342827929356339e-02 2.939439196264417298e-01 2.954117537464228532e-02 9.462611114776252330e-02 1.944742057939172208e-02 2.282974829775452977e-02 1.584196913453548294e-01 5.454001335112985960e-02 2.906262490516400149e-02 3.090948954751400121e-02 1.999988441261161543e-01 2.315753341943474486e-02
6.422698175804350540e-02 4.391632776163973545e-02 7.025482099685642634e-02 9.088337296024963374e-02 7.956714807059765693e-02 2.098714146097872824e-02 2.564207056269420665e-02 2.712006383899964040e-02 2.151749226985913074e-02 1.493437797234477109e-02 5.084090578209762290e-01 3.254114452676031694e-02
7.357292110842771071e-02 7.942846423686583668e-02 1.807122014322764397e-02 1.077900937076626542e-01 7.934056674120527897e-02 1.016426111078543720e-02 1.783500319874160162e-02 2.648529347996097724e-02 3.281344987678246061e-02 6.252206913177452141e-02 4.733129711745671098e-01 1.866368608999876069e-02
8.522167242205908044e-02 1.441741065127782329e-01 1.755023692894194451e-02 9.541131005976481727e-02 2.717654335537937269e-02 1.257928609222405160e-02 2.483903077774754151e-02 4.237238287969822270e-01 2.543027898795140879e-02 4.587868475412919950e-02 7.695715969198596573e-02 2.105786162005612860e-02
5.565798208583363355e-02 2.841043306064003349e-01 2.087615745158753408e-02 9.761061951752431076e-02 2.377093400930498437e-02 1.658048046618386048e-02 1.530725517916547637e-02 2.544643398126779643e-01 2.514365771138414238e-02 1.671398508549835904e-02 1.573085111038906303e-01 3.246174697054872438e-02
3.175316835543905425e-01 6.892678694939645412e-02 2.466340347381214271e-02 1.282862487153630660e-01 2.233590266271659464e-02 2.291159645666775158e-02 5.225504401392432052e-02 1.880785504590076207e-01 2.432212212568887061e-02 7.135379577842212995e-02 6.280193388287730327e-02 1.653293192773336653e-02
4.852715990582278510e-02 1.518420303716569719e-01 2.253552512038796418e-02 9.567832830460409888e-02 5.782486978046438159e-02 1.635650840322556976e-02 1.288876448528902124e-02 2.915664689751815142e-01 2.279020833928322928e-02 9.957908346162731850e-03 2.462754347789866405e-01 2.375679318893504297e-02
5.427966214314342702e-02 7.706290298354104285e-02 1.839505580030486101e-02 1.008930164874799751e-01 6.199719676127656703e-02 1.785453442057683901e-02 1.893707968856862822e-02 5.309948324115505436e-01 4.039049328035644593e-02 1.137374204641576451e-02 4.706712493330367231e-02 2.075435904348198191e-02
5.574303118862881934e-02 1.215612400183390673e-01 2.465320595539422649e-02 9.465079355686972784e-02 2.776704326823481450e-02 1.978486245836352103e-02 6.249519796475233591e-02 4.504781284837739985e-01 2.885028402895763872e-02 8.949659949139829665e-03 8.077513753317905332e-02 2.429141559436708009e-02
1.277279240320356446e-01 5.071063693089603031e-02 1.438415019528700017e-02 9.780386832760334936e-02 3.978249207726381603e-02 9.609945872265454603e-02 1.582302771455392290e-02 7.607640607876074712e-02 2.661349431466137130e-02 2.573118356652976182e-02 1.983637036581457902e-01 2.308836543816080444e-01
2.965201612697510036e-01 5.953492406616012894e-02 1.667849807709163856e-02 1.158838469804163163e-01 9.223138240594012938e-02 4.513577511941536252e-02 2.138931397309064980e-02 6.437235764627263768e-02 2.182240732000591960e-02 1.247313273980308612e-01 1.153264242520615768e-01 2.637358149176384156e-02
3.330178416648898465e-01 5.672041658012211274e-02 2.949357663859639503e-02 1.231872167406149882e-01 3.934891114521973932e-02 4.478998625812097983e-02 8.836608118427695391e-02 4.393425412923582241e-02 4.108253737177734038e-02 6.621633729593755235e-02 9.354444976123023336e-02 4.029839122997794232e-02
9.859929975451331430e-02 7.180135858275282779e-02 4.103021064514280475e-02 9.577010830638381378e-02 5.237278724657605522e-02 2.155077282324170673e-02 2.344649418490838549e-02 2.556060390381135750e-01 2.140887551973354869e-02 2.132288288865178891e-02 7.385203979177515365e-02 2.232391312182070153e-01
1.034262680094423514e-01 6.307630657390614348e-02 1.766030160143643515e-02 1.056007358873369550e-01 6.187299248740744245e-02 2.305774953451949702e-02 5.742255845554571775e-02 4.454998496685719234e-01 3.060485454639028102e-02 1.122745087549675315e-02 5.768453583148519526e-02 2.286639652846135864e-02
