Teff Dnu0_median r_sep02_median dnu02_median Fe/H r_avg10_median r_avg01_median
5.964897080393652962e-01 4.404699132922904742e-02 1.844291910993875183e-01 5.978104214479275369e-02 6.617248138076112229e-02 3.197468035279309173e-02 1.710590565367097957e-02
4.867048334312896740e-01 4.293975602433038052e-02 3.161233016165649889e-01 2.837734270836766645e-02 5.086338477803003383e-02 3.092751958755131370e-02 4.406386185386583498e-02
6.127177772873090289e-01 4.561284674565963676e-02 1.529785358776333815e-01 8.536705153051288297e-02 5.265550647306226767e-02 3.269182339696151407e-02 1.797645868886128470e-02
5.224753119263562118e-01 4.559182149076812518e-02 2.648680847111445358e-01 5.278824272772476844e-02 6.838475442468402998e-02 3.364109904962062775e-02 1.225068566970173578e-02
4.497838250320641551e-01 4.417748142132936484e-02 2.857523314240731915e-01 2.421841085050353143e-02 7.366978735415716240e-02 8.827326161230041046e-02 3.412490230557202464e-02
4.792707742285819972e-01 4.389331666196442244e-02 2.792225328278619689e-01 4.950424455870350293e-02 6.814271179716326066e-02 1.934982809784020763e-02 6.061659182788461941e-02
5.647570980383891381e-01 4.387422340784265240e-02 1.937252290666817978e-01 6.352552336031104530e-02 5.051103313524524935e-02 1.148066416950523951e-02 7.212622882202485153e-02
5.981964936509048814e-01 4.160942950143049074e-02 1.933182499551029943e-01 9.580301956591764923e-02 2.938074734713808436e-02 2.556280127584212997e-02 1.612925870366370071e-02
5.993511841454856048e-01 4.301376576798044554e-02 1.776827161966164637e-01 4.844354821424308455e-02 4.252783446860903399e-02 4.380620218033460384e-02 4.517474902673065951e-02
4.174741715737542158e-01 9.526680955021450681e-02 1.160485212556977841e-01 4.080739329101593094e-02 1.153952363397947878e-01 1.960815101604018382e-02 1.953997169734826567e-01
6.295567299582234266e-01 4.986795230539024792e-02 1.646721077007715917e-01 6.106933777283650444e-02 6.362232573783552225e-02 1.598213631719439323e-02 1.522941020774848560e-02
6.218886789195798848e-01 4.634458504558331554e-02 1.417998910118973832e-01 8.476573485174351830e-02 6.023854247816707447e-02 1.551125846981659707e-02 2.945130922321209654e-02
5.527946295269288157e-01 4.371560439804993842e-02 1.820395401614409159e-01 3.731401183588346770e-02 1.516784507029921292e-01 1.327140206071982312e-02 1.918636131398488223e-02
6.022529482238001552e-01 4.655358481090614980e-02 1.282377430512110505e-01 8.290970948874637481e-02 5.701620907700010593e-02 1.761311578624948429e-02 6.541668956208659957e-02
4.441271522872814459e-01 4.371274556066737094e-02 2.164414423797160203e-01 1.517984453010160113e-02 2.478119741101388607e-01 1.295513255958232607e-02 1.977170857251230734e-02
6.219814627509593352e-01 4.463269500589051725e-02 1.728937943750012418e-01 5.914957824065555925e-02 2.948410199398451143e-02 3.530798867798252277e-02 3.655037895552636779e-02
6.225896102100891838e-01 4.288185624231555249e-02 1.158743420120663531e-01 6.665154823924041017e-02 6.543484563968623990e-02 5.784204109641927910e-02 2.872575656018276635e-02
5.717034927038204817e-01 4.544787107351032363e-02 1.325611757315271477e-01 6.548170311197537563e-02 5.469922428044477619e-02 9.080166195644792659e-02 3.930487114227409345e-02
6.000290055802589562e-01 4.122323239204805922e-02 1.412179014940693755e-01 4.270635616988777139e-02 1.148412987262483337e-01 1.391634576071504141e-02 4.606585987677252331e-02
5.945676010389262522e-01 4.860112083150715245e-02 1.525657612935514551e-01 5.673338697993367957e-02 5.784498983932952199e-02 2.724344767399644943e-02 6.244369234275555514e-02
5.584123065412638365e-01 4.581082413777699119e-02 2.208561224900060238e-01 4.209380884365217929e-02 9.823851299928158809e-02 1.829316506754099722e-02 1.629525992047840821e-02
5.407947347388060155e-01 4.929600634012167026e-02 2.105421398172419856e-01 7.141735035050093827e-02 6.354918639457640683e-02 1.308679936452773751e-02 5.131378299422517664e-02
6.124997707948868220e-01 5.450586001417043192e-02 1.269127306784873788e-01 4.736458786581731334e-02 3.598250545065233980e-02 4.766448426588513337e-02 7.507006093010058778e-02
3.942819483083742638e-01 1.691496806522439500e-01 1.687331979893451628e-01 2.372905086742425548e-02 2.039773818631592517e-01 1.327147485789051742e-02 2.685726546156247743e-02
4.710307752940067205e-01 4.971144875992929146e-02 2.703040708815406812e-01 2.662127132972310489e-02 4.552278786992814547e-02 1.206273073103945326e-01 1.618233855447775982e-02
6.185810857923891293e-01 3.896444172608586054e-02 1.715455018692334244e-01 3.888579687704538795e-02 8.324979346572342065e-02 1.673141745277350809e-02 3.204196281674927260e-02
5.628448595068793470e-01 4.095225430242235842e-02 1.752772274299520816e-01 4.572006681132880640e-02 1.428133856989378947e-01 1.233398213943610704e-02 2.005822411104331640e-02
5.771418930260540092e-01 4.245005570570421077e-02 1.682925933663307061e-01 2.025029989899778185e-02 1.485908590959738595e-01 2.773595779851842358e-02 1.553834110842103496e-02
5.898304353437078262e-01 4.263981013934057401e-02 1.417252415026433454e-01 7.623095504555879587e-02 8.723313150941859606e-02 4.935472461548884998e-02 1.298570184384203324e-02
4.735807362759588690e-01 4.577597728119284226e-02 3.341049680843939385e-01 1.777058356855839780e-02 9.500659348946015326e-02 1.678675086629561122e-02 1.697439043414026780e-02
3.587167780628205405e-01 1.307227406195284602e-01 3.402264524469620355e-01 2.310139438893701186e-02 1.137840369024873538e-01 1.229758732769678509e-02 2.115101025156791020e-02
5.492026296354008963e-01 5.629092298972536434e-02 8.144524766776695124e-02 7.533206814597050160e-02 6.553932699672035400e-02 4.141148680894367329e-02 1.307783177554721621e-01
4.945211018234506595e-01 5.024514619062635246e-02 2.986152980517873812e-01 2.840481839068730377e-02 8.598742552900670577e-02 2.727164857932784514e-02 1.495456143511372099e-02
5.888245907592419837e-01 4.136450634891706418e-02 1.644136484134263165e-01 6.538014805713940336e-02 7.589620043776641733e-02 3.361015836167604437e-02 3.051074762183274280e-02
3.579837481497736285e-01 9.952526020501156756e-02 1.949332980394026527e-01 4.550810127007238332e-02 2.106349259967311427e-01 8.035365181417117308e-02 1.106101452483748346e-02
6.043984460355268373e-01 4.361411410856097515e-02 1.685264293952505876e-01 7.753368499902520139e-02 6.379420315332808011e-02 2.535960932596495465e-02 1.677351298234329435e-02
4.516107397793613920e-01 4.730823870419078453e-02 2.932773983491041014e-01 1.499059146780313580e-02 1.565540462684059941e-01 1.869602154397166302e-02 1.756296388716289958e-02
5.689916927146011494e-01 4.345119661367374819e-02 2.101578935072173637e-01 7.107400906566603560e-02 3.088547397297123492e-02 5.811508132873354632e-02 1.732465279713690451e-02
6.247974467311910862e-01 4.408873911135189477e-02 1.472948119602714712e-01 8.698084863337729455e-02 5.580933165110832372e-02 1.853342604400772323e-02 2.249539586869213001e-02
3.971118126848487973e-01 4.363014496963597832e-02 2.711321231708329060e-01 1.397360103847647972e-01 1.104230158149511754e-01 1.556538042168840140e-02 2.240151255327791496e-02
4.284672518165078547e-01 6.307594450929526753e-02 2.488470994528713121e-01 5.515110267042051817e-02 1.702070603847828101e-01 1.560453055822903258e-02 1.864701060789311637e-02
6.063248906414745454e-01 4.028827167678923626e-02 1.683880090734505286e-01 6.319114639406726852e-02 9.241067255180246409e-02 1.575391858627864239e-02 1.364309107613716557e-02
6.414695476590738243e-01 4.397368531868007385e-02 1.597591667439473284e-01 1.949183249993607925e-02 1.062930837750898083e-01 1.567537075624092849e-02 1.333731324703196601e-02
6.223954478236048971e-01 4.723485454904303993e-02 1.890090915775760327e-01 4.006983236719761921e-02 6.258148504852932559e-02 1.532201714758664284e-02 2.338727148646228132e-02
3.368260586668475609e-01 1.818850660686321952e-01 1.915850289503692183e-01 3.716444271796268128e-02 2.062758622510455775e-01 1.388902121931393126e-02 3.237452012582874711e-02
5.842549481790541011e-01 4.220485841644382174e-02 9.521661839694436913e-02 4.896702775240076994e-02 8.451124603635741528e-02 3.185753746679882703e-02 1.129877637520006056e-01
4.562352168259489194e-01 7.820121120737487386e-02 2.793918075431993664e-01 3.384522282957548589e-02 7.078291255004748317e-02 1.298380771429205952e-02 6.855982132956174591e-02
5.501748041944520828e-01 4.519648205743831415e-02 2.175274768739273445e-01 7.745131020535070410e-02 6.003362922980513133e-02 3.524261177208538875e-02 1.437368566694096142e-02
5.905310735341229300e-01 4.530895308122322857e-02 2.009948194053321757e-01 5.291863945324402213e-02 4.998878383639511480e-02 4.888571742988704477e-02 1.137201325979541461e-02
4.862465394517704320e-01 4.697036075298394869e-02 1.377811498576302640e-01 1.011946647779974062e-01 6.276011233798266253e-02 1.407434351969301667e-01 2.430373762470511290e-02
5.930541556537577419e-01 4.509292438121201979e-02 1.714261765969534168e-01 5.971709728818475060e-02 9.348144196036226039e-02 1.950590422041442382e-02 1.772229989911533812e-02
6.332347907750548455e-01 4.889676766907963268e-02 1.553504237430049784e-01 3.720351004371857256e-02 8.618287776032225456e-02 2.398783382374228626e-02 1.514379618507769726e-02
5.492438157400015841e-01 4.324611591158695340e-02 1.650478933356637756e-01 4.945456567527389824e-02 1.597381300264074933e-01 2.135187237929115842e-02 1.191760693177517511e-02
4.637280783479673096e-01 4.037738449303325539e-02 3.072053754267929371e-01 6.550181420582158742e-02 5.132744150212295575e-02 3.093785996940333696e-02 4.092204605485866287e-02
4.943210396285497299e-01 4.147208225823944411e-02 2.891509334763743277e-01 1.545000641208114922e-02 9.611751503758068915e-02 1.934059380887396748e-02 4.414782937830060566e-02
4.817164919588129979e-01 4.511648389265235370e-02 2.621977549341555358e-01 1.632624359218117979e-02 1.475947321739456142e-01 9.896330696081489381e-03 3.715196275217070437e-02
4.984152093273395701e-01 4.555531851470785015e-02 1.761576917641586859e-01 1.085674505987703348e-01 5.564741643214398542e-02 1.048976494600268317e-01 1.075926390285271775e-02
4.861697820417503202e-01 5.036923282686403547e-02 2.535540284364450891e-01 4.073777866138970916e-02 9.074147906150951959e-02 1.091489408271150915e-02 6.751280488932982771e-02
5.447664623342668433e-01 4.025303091518579041e-02 1.880070789311936719e-01 2.868090755025479860e-02 1.391135842834607117e-01 1.832637326807413231e-02 4.085256271756419755e-02
5.783816883450281221e-01 4.690152709833532441e-02 1.245191004828558740e-01 1.061911966921922773e-01 4.647660722596125976e-02 6.431931261060297444e-02 3.321056754502422353e-02
6.016829680837278982e-01 4.726721318467326516e-02 2.046753713499604443e-01 5.200451286490345715e-02 5.806516325450803567e-02 1.568807696780628175e-02 2.061669429442055529e-02
4.738654692289458459e-01 1.082028085646096066e-01 1.145276964612366583e-01 5.974499592473021814e-02 6.501108330338137287e-02 2.438988864404364326e-02 1.542580578730527729e-01
6.035949315121239556e-01 5.219143948438637048e-02 1.774948357411925415e-01 8.563388775532780606e-02 4.572330025204528192e-02 1.960261837740646593e-02 1.575898687751754734e-02
4.963450242038360272e-01 4.964923702389766047e-02 2.352725053225450114e-01 1.229636672326131497e-01 5.629346449747597153e-02 1.338196742411010623e-02 2.609413429552203886e-02
5.909055000727403417e-01 4.251391470898136654e-02 1.963380339683117315e-01 3.887312023897159657e-02 7.353474978602747569e-02 4.077188190815766305e-02 1.706279931680970696e-02
4.932187777618087798e-01 4.323691719871553679e-02 1.508440643309350015e-01 6.723608921180253273e-02 8.923362876455365189e-02 1.280675054984323734e-02 1.434237721823412026e-01
5.618883406076238263e-01 4.413950278294073715e-02 2.247051833785099484e-01 7.535646171376721159e-02 5.986181541098679892e-02 1.583842222290629542e-02 1.821027388326523430e-02
6.112441919121803791e-01 4.514188686471489603e-02 1.198209289268854644e-01 1.001166049958760601e-01 6.525993576361627246e-02 3.875234836193527238e-02 1.966410317479137110e-02
5.665065185268063352e-01 4.354937055299439030e-02 1.903763991952646117e-01 9.320599375566099298e-02 4.543268956615620358e-02 2.328866530624523409e-02 3.764036309687233267e-02
6.140603858389225289e-01 4.560717937592510124e-02 1.980977911751730380e-01 5.303691709707195751e-02 4.039213740446508105e-02 2.273279052582477186e-02 2.607279858261760119e-02
6.278263068167954097e-01 5.030695231732502937e-02 1.868748902290347513e-01 2.953855017225715321e-02 3.730985397551027372e-02 1.414252293709565046e-02 5.400092355198174432e-02
4.528572911612617213e-01 4.578017978461116494e-02 3.090091860175426253e-01 8.045621095853018601e-02 5.045839474213183878e-02 3.582383730911798542e-02 2.561490002680449213e-02
5.848296648687736354e-01 4.430845805029632462e-02 1.871118277207644010e-01 5.088350676882012064e-02 6.810761057719361133e-02 4.888577473969257098e-02 1.587315727445944707e-02
5.970136801956917871e-01 4.589003333596557155e-02 1.240885299788076074e-01 5.838564511688510567e-02 8.668085135017694620e-02 5.932208130579638000e-02 2.861917871667651533e-02
5.433597878384567315e-01 4.100291896129669433e-02 1.780243692422888990e-01 2.818827963749431093e-02 1.739250720122429705e-01 2.247891929199739153e-02 1.302065301622297618e-02
6.163933868296301855e-01 4.366985293796276507e-02 1.752330399836271313e-01 6.266638605972829623e-02 7.224193932144272468e-02 1.682852044336867123e-02 1.296687442424025033e-02
6.002470029676597596e-01 4.556713539686162162e-02 1.694989268450738107e-01 8.369694964418675220e-02 4.982176234435301693e-02 2.993807564140736274e-02 2.123014716045754785e-02
5.168635451036008854e-01 4.284685695963728197e-02 2.019147146576769913e-01 2.772993057962084770e-02 1.723036345477784448e-01 1.812449366907711509e-02 2.021682448260859674e-02
5.715258704881864826e-01 4.544168899839681058e-02 2.163280487781144290e-01 3.605097890329914123e-02 6.990427843619186066e-02 3.114542219856325511e-02 2.960371219724815608e-02
5.898873938758031343e-01 4.075720793020028154e-02 1.692711334619627916e-01 5.366675308652201631e-02 1.137633625873089444e-01 1.622588336081094706e-02 1.642826569739165229e-02
4.561065308229439452e-01 4.263526851125616635e-02 1.869997923252323113e-01 2.492082015225100672e-02 2.611932352789672063e-01 1.229437672019750329e-02 1.584997618915178971e-02
6.350890485254103712e-01 4.788096736875701448e-02 1.871998890873018406e-01 3.855399134353137275e-02 4.484488841940998533e-02 2.023461520037793046e-02 2.619660005521130819e-02
4.512976433236066121e-01 4.265118990361525808e-02 3.345078941056285893e-01 9.615976467303909148e-02 3.646782890044233949e-02 2.411637018894284903e-02 1.479930890472529528e-02
5.852566747741634323e-01 4.145737297081406036e-02 1.061684371989412012e-01 7.904294564179047133e-02 9.078606336734847126e-02 4.628322103408159804e-02 5.100528501286086258e-02
6.136730475673730645e-01 4.095985162713730587e-02 1.863526402336400656e-01 6.610474891847793744e-02 5.554538768993873971e-02 1.810554839961392090e-02 1.925877556381890357e-02
6.195246525091583356e-01 4.726972042927295864e-02 1.092308511317669900e-01 6.132935625106496202e-02 3.841481363479617300e-02 5.870585003649539391e-02 6.552475600744513129e-02
6.161257597950746678e-01 4.569581070173976689e-02 1.538374696175202061e-01 3.214718062915651597e-02 5.730434665921535498e-02 7.238599310108510820e-02 2.250343949620841125e-02
6.112030829564317758e-01 4.990812932213186531e-02 1.995067285049245687e-01 3.947128906516919611e-02 4.637919903418635109e-02 3.565082305889643449e-02 1.788074805825963162e-02
4.547359350418189172e-01 4.421423181208758435e-02 3.186816414960899624e-01 3.815589973202354601e-02 1.042604711041575233e-01 2.152285124850640205e-02 1.842896956531602654e-02
6.262867068957992389e-01 4.829601124764305864e-02 1.840531783872305371e-01 1.983598913767172650e-02 6.094008331968939207e-02 1.182700085753223170e-02 4.876103015443380984e-02
6.159188571441842619e-01 4.456901702173624025e-02 1.368063029612199832e-01 5.536787128375492140e-02 6.860479263677388140e-02 3.221617396222896390e-02 4.651698499010185894e-02
5.236418717031549042e-01 4.701898636241504115e-02 1.378259033247166698e-01 4.428252696812159939e-02 5.286009861528758597e-02 1.156858995665962647e-01 7.868471345970799724e-02
5.847519047606387632e-01 4.433969465816928884e-02 1.970065133645261535e-01 3.740950679985440008e-02 7.664483314682411785e-02 3.381315240032149033e-02 2.603439486966593538e-02
5.203721531047162951e-01 4.710752195051536723e-02 2.287909750682076693e-01 4.569588061988591465e-02 1.278186445273714333e-01 1.856640542162627666e-02 1.164841930767706105e-02
4.192485079440220197e-01 5.580844990293878233e-02 2.427475073810835271e-01 1.768156157050784077e-02 2.145427631197357188e-01 2.055499143333027606e-02 2.941621864838186995e-02
6.100034578860453749e-01 4.586098786194270360e-02 1.809374544062409829e-01 3.986292289687348028e-02 8.632637628862695200e-02 1.519015816892184054e-02 2.181864249134882541e-02
5.932582310646471457e-01 4.386881641711447288e-02 1.820873923481225176e-01 3.376421805527038411e-02 1.184094842061613334e-01 1.392577797530515117e-02 1.468607993337880599e-02
5.548487247954703161e-01 4.266274631923840099e-02 2.504386666051518495e-01 4.520696410043810454e-02 4.861382053903479800e-02 1.788896863478879953e-02 4.034010900587779724e-02
4.673413328704087433e-01 4.525952072366926787e-02 2.004175612833268283e-01 2.602387556666546642e-02 6.580832020694153683e-02 1.346559923165337180e-02 1.816837901173347924e-01
5.690046442555326545e-01 4.899418780980253907e-02 2.279497782634150316e-01 3.629912172082445931e-02 3.897807387047321631e-02 6.725995600709124000e-02 1.151423807286105876e-02
5.959685627641237993e-01 4.508890362488639225e-02 1.546570717103075698e-01 9.372579459400916246e-02 5.777415470535208347e-02 3.312525153454513177e-02 1.966026106677583318e-02
5.962226356936130012e-01 5.100891205126359407e-02 1.855235562081813394e-01 5.781239657506063306e-02 5.710898237566448821e-02 2.135082433229279139e-02 3.097269276392420126e-02
5.720239808803778692e-01 4.055189582840353774e-02 1.732726485026822583e-01 1.329528582765538980e-01 5.130776267397029605e-02 1.727408896240294547e-02 1.261676487560921267e-02
6.223368335762078374e-01 4.438515354428947818e-02 1.928415023801674788e-01 5.757942993637735207e-02 5.574014830111721081e-02 1.386106789329249155e-02 1.325586436854811305e-02
6.248633493713430243e-01 4.520474944278686513e-02 1.390808111534178049e-01 5.195609297160996842e-02 9.148334142912542544e-02 1.701895776732468071e-02 3.039269786439219648e-02
5.446591478429878563e-01 4.255876507138554865e-02 1.969721290333431574e-01 4.410695240392824290e-02 6.255391143026239886e-02 7.178694094265350434e-02 3.736215327543926379e-02
4.252025224679954474e-01 4.012800232385486249e-02 2.787724704656481811e-01 5.685371178436132017e-02 1.467262348294614549e-01 2.216390217554045292e-02 3.015315595313831573e-02
5.039094202571769987e-01 4.612429413807580397e-02 2.999996088848485010e-01 4.285588920222899167e-02 6.763324927190011993e-02 1.403836232129702759e-02 2.543917592447262482e-02
5.886045805026464128e-01 5.280568612051588645e-02 2.139987212810329220e-01 4.531385931224753832e-02 6.560518252243949244e-02 1.669632372001230922e-02 1.697564654110563648e-02
5.583426920466345589e-01 4.774785277443126946e-02 1.806093465345007809e-01 8.254007224647770535e-02 5.588167263209364855e-02 1.941456125378009795e-02 5.546380251208184176e-02
5.479792407238678331e-01 5.950248489342658403e-02 1.157701489838860315e-01 6.302958554714843675e-02 4.938522714016860271e-02 5.642486218741595005e-02 1.079084505240865133e-01
6.187967566094758620e-01 5.427695269874346917e-02 1.669080848690656371e-01 4.110529493765897185e-02 6.687593260727443811e-02 1.543992304935804492e-02 3.659705522842353342e-02
4.638823168802691521e-01 4.383033008646313594e-02 2.680669291714513625e-01 5.303643045169742498e-02 3.886904151221821924e-02 5.924743560584639496e-02 7.306751629205443521e-02
6.094195711286805039e-01 4.495750343103301072e-02 1.417296409865620443e-01 1.288329650003353644e-01 4.118191798668095066e-02 1.416032053370251502e-02 1.971808093300554676e-02
5.844263353633925018e-01 4.282630802850668356e-02 9.687159053701480116e-02 1.106852957615129945e-01 1.062620625687449305e-01 3.367920166904962709e-02 2.524920607177839893e-02
5.520792748149285778e-01 4.188754206869084451e-02 1.913309266377340723e-01 6.243418695295460674e-02 8.739482222659923638e-02 1.938054201121964734e-02 4.549270528787303230e-02
4.509853854768647863e-01 9.128810972733000795e-02 2.392305372342155012e-01 2.724056030146786156e-02 1.442477045232875288e-01 1.619915089880651429e-02 3.080855183802776523e-02
6.077659157226159570e-01 4.480192781374194022e-02 2.038052940022124504e-01 4.539566064441153542e-02 6.394175819883272938e-02 2.115475870843518125e-02 1.313468490975013003e-02
4.705160179565460732e-01 1.987777997229386584e-01 1.788000933608873133e-01 6.102160227816221666e-02 4.853540481275559620e-02 1.267458788007596281e-02 2.967449398863421239e-02
6.260037406795365689e-01 4.293433164841696514e-02 1.443306709222886286e-01 9.574935753984351039e-02 4.895151937354247362e-02 2.388719188540912655e-02 1.814318795096278927e-02
6.280030693408241715e-01 4.753661599350410272e-02 1.289267321474610595e-01 6.969717727540933327e-02 4.232407303701618551e-02 4.470483935951496957e-02 3.880749284627003914e-02
4.407197477481555881e-01 5.579196651630411591e-02 2.756325260569212343e-01 3.532771235751398092e-02 1.316395176565155478e-01 3.234630884929801109e-02 2.854222081529148025e-02
5.497516111787303927e-01 4.220858961749583693e-02 1.841591226849056406e-01 7.391273352107266548e-02 9.156852383601955803e-02 4.428716256479133667e-02 1.411225659698450707e-02
4.558196641298735141e-01 4.669655982217146839e-02 2.730192083867294395e-01 7.351978814163309672e-02 1.187304719212878557e-01 1.820331843308869296e-02 1.401098916521588238e-02
5.017436987564207751e-01 4.030768074580226568e-02 2.105876081385634480e-01 4.097175961601522837e-02 1.314127424590369742e-01 1.688078946874396052e-02 5.809572081541727884e-02
6.157507506391736163e-01 4.675529330874750311e-02 1.152375496019300283e-01 1.091995667700451644e-01 6.885202905761948766e-02 2.897521540739402338e-02 1.522959521509025145e-02
5.974380963606487072e-01 4.571748389712562699e-02 2.140188292397449121e-01 5.562234156450817507e-02 3.937365611586102904e-02 2.159869293909226495e-02 2.623089988301931935e-02
4.090632770353355152e-01 4.351738610573139404e-02 1.999946836921817073e-01 2.098557682731286636e-02 2.881193313602360417e-01 1.283308054912937930e-02 2.548666443007312904e-02
5.110149195752360374e-01 4.164744744446031988e-02 2.182604313803467866e-01 9.579013863173364840e-02 6.962204445627054317e-02 4.457520423437046769e-02 1.908981427758220384e-02
3.613243309800601710e-01 2.034217445714032457e-01 2.422271839347004962e-01 1.136396724246787754e-01 3.085298816209247272e-02 3.488324784430862913e-02 1.365083208275607793e-02
5.388959682122997918e-01 4.944431281053014715e-02 2.263551607697410484e-01 4.693109645648086553e-02 6.358656885161047267e-02 5.694841463786415314e-02 1.783847826147373639e-02
5.814590809996795784e-01 4.760674045503482388e-02 2.326154609180639266e-01 5.174875888699499021e-02 4.232446741348579178e-02 1.783449447010449287e-02 2.641099685663641367e-02
6.126074848961877706e-01 4.781832063264657845e-02 1.798733503678068835e-01 4.551894960097169207e-02 3.457406686242105870e-02 1.372521995128119128e-02 6.588260768868470230e-02
4.757478527927670453e-01 4.784388231364797295e-02 3.152671352992244547e-01 4.778318015764421167e-02 5.468582477353593069e-02 1.894877082273126179e-02 3.972335384044915763e-02
5.961305923983993837e-01 4.581610751719219360e-02 1.606145813078746487e-01 1.143075927323704416e-01 3.494600873813967501e-02 2.962373343199913370e-02 1.856138387402439180e-02
5.833877438733900966e-01 4.551439659847488634e-02 2.126445702398735704e-01 5.231482458048086065e-02 6.281308555770057089e-02 2.738107940242672650e-02 1.594429974765324345e-02
5.904293538032080457e-01 4.116438455055913825e-02 1.393437193736003499e-01 5.406667257370489227e-02 1.193835878347067198e-01 3.392955151557348892e-02 2.168273034864739643e-02
4.911787363557269526e-01 4.403414865617747559e-02 2.942765280530822425e-01 2.790404251733351673e-02 1.040204636729127607e-01 1.980863537447433848e-02 1.877744537029274463e-02
5.942459616101910536e-01 4.515186765073836428e-02 1.402431089334514325e-01 4.591532505827653626e-02 6.824504310080541092e-02 1.412071056433923666e-02 9.207798308219797279e-02
6.017581782460512674e-01 4.432086202702231054e-02 2.123634956762872339e-01 4.325340628440062923e-02 3.727522330237639792e-02 3.420550389504838085e-02 2.682333056881365529e-02
4.366663958434395254e-01 4.454885770669862743e-02 2.910727350753407050e-01 2.828242692466034075e-02 1.589566915765168453e-01 1.911689822678768261e-02 2.135599464655633592e-02
5.881843591393344228e-01 4.792971716503552360e-02 1.970961234382480887e-01 4.918966854180766707e-02 4.400208053613415687e-02 5.189449901761091638e-02 2.170355216182926275e-02
4.850314591312771539e-01 1.823761393226810412e-01 1.638701342647317649e-01 8.968310322663000655e-02 4.275803963875726699e-02 1.815263518106779994e-02 1.812848923485484848e-02
5.917075683526024088e-01 4.096773745171259501e-02 1.466041602334584026e-01 7.912784934832774175e-02 9.190656020228497869e-02 3.039145363219778948e-02 1.929467077941611139e-02
4.455716811802210020e-01 4.249149058511724614e-02 3.091288886683281611e-01 7.403985825793668596e-02 6.366185743402320851e-02 1.301304462998885414e-02 5.209317924438475883e-02
5.525724945230034990e-01 4.378381671914729351e-02 2.468801249048122870e-01 7.905533690432876848e-02 4.578008739473801714e-02 1.661219150390399329e-02 1.531594805006617453e-02
6.120704251735082924e-01 4.322093248453230674e-02 1.869989987850031454e-01 3.570004266656050251e-02 7.687406697028600910e-02 3.112396874156824270e-02 1.401156517854123054e-02
6.324393534364529668e-01 4.505473754157764132e-02 1.427664225987853308e-01 6.385236444405763268e-02 4.283218698933468488e-02 1.562674550458821240e-02 5.742818948520350686e-02
5.759297379617828172e-01 4.782881364159048687e-02 2.106915242543247468e-01 3.067616952088716639e-02 6.723368847989857899e-02 3.004688063889903588e-02 3.759318550261713660e-02
5.656011173398183267e-01 4.743908790434022554e-02 2.256530950762870025e-01 4.363640910984128291e-02 6.892275129888468521e-02 2.378431100223616160e-02 2.496322826859212474e-02
5.044032654632362167e-01 4.365749800163472999e-02 2.438679252087288807e-01 1.013982216929979474e-01 7.416904030057817898e-02 1.745542069868411331e-02 1.504862863413992773e-02
6.362161034015372252e-01 5.423056917170111790e-02 7.252940099655304229e-02 1.150222309202028614e-01 4.362236247692560104e-02 1.199182452715202504e-02 6.638750850592811670e-02
5.612346800788343693e-01 4.648886226432127206e-02 2.150875855055302821e-01 6.939753808164944582e-02 4.151148685527422666e-02 5.135292453927331469e-02 1.492692267511721085e-02
6.061283903501978321e-01 4.821981497530429539e-02 1.682571028309936267e-01 5.180627316972084839e-02 3.878447607422962073e-02 5.313038998401043572e-02 3.367355261554338258e-02
6.062264757777864332e-01 4.503115292142421955e-02 1.864778196872481364e-01 7.335306465725262293e-02 4.620259199025281149e-02 1.660202385617844806e-02 2.610687110985717221e-02
4.828854831963233507e-01 9.395709171766043755e-02 2.436655059276812418e-01 8.630904068825800968e-02 5.400046066682488016e-02 2.006144804566070694e-02 1.912096975759135231e-02
5.898299606700000419e-01 4.977846995672661340e-02 1.860515167307591478e-01 4.751328107876907209e-02 7.967506006403485275e-02 2.179108400105564045e-02 2.536062749865474614e-02
6.113388408086540826e-01 4.597651632033836200e-02 1.251230721071157903e-01 4.527087335079135050e-02 7.158310903823289495e-02 1.490147065541855276e-02 8.580611771944876565e-02
5.797603321896799278e-01 4.104834715015062002e-02 1.875807313429051770e-01 4.102940953743185182e-02 4.445837012756818224e-02 8.450745292133163278e-02 2.161535673093247303e-02
5.720590444020159371e-01 4.618160957738005890e-02 1.809275384025064437e-01 6.084490527746908711e-02 3.826913194769605842e-02 1.352382350052333190e-02 8.819394689240911411e-02
5.491883764164652293e-01 4.163052386963224383e-02 1.930743649765069847e-01 1.037395901727675013e-01 6.261341710254895998e-02 1.053445005577765756e-02 3.921927740630155174e-02
5.583221357925034489e-01 4.357184308136721057e-02 1.783774783852091761e-01 9.438583526811342161e-02 4.647966143071469852e-02 2.192269191037711853e-02 5.694035413171485982e-02
5.208957872655126664e-01 3.967326626243288662e-02 2.016223890724553602e-01 2.408585501192475262e-02 1.797135510799280911e-01 1.902830683957005761e-02 1.498084446817622359e-02
5.932954372375620622e-01 4.688352971058633301e-02 1.585379815837623663e-01 8.595771736394700047e-02 7.434390309422675425e-02 2.347819258000412301e-02 1.750323842991144060e-02
5.857820378028112396e-01 4.433399217492407784e-02 2.119831981225546724e-01 7.776689989757437638e-02 4.789148380026132801e-02 1.499916156988344122e-02 1.724322663199105016e-02
5.465362076180927398e-01 4.540336837074523263e-02 2.323190750118391545e-01 5.394247997565217861e-02 8.768673223352151103e-02 1.920671389222799660e-02 1.490542289792124060e-02
