Teff Fe/H Dnu0_median dnu02_median r_sep02_median r_avg01_median r_avg10_median
5.026427991355602032e-01 5.157167221581193672e-02 2.576731867562710998e-01 2.296015420328127374e-02 1.037905650535663193e-01 5.115499012911902538e-02 1.020663250639015571e-02
6.316471057123178579e-01 5.144378025053959053e-02 1.577999063321228468e-01 3.199651838379687779e-02 8.423293757803669568e-02 3.239956216506020142e-02 1.048018957812587269e-02
5.877516632378537720e-01 5.127718920543705705e-02 1.003215746116560003e-01 5.284017058391647648e-02 6.756821497889660411e-02 3.760832844683272003e-02 1.026328589354073423e-01
3.826562898259039391e-01 2.126453442379418746e-01 1.917518173106008417e-01 4.890928314773984598e-02 5.620348136722031623e-02 6.234211917340605480e-02 4.549166493718729415e-02
5.156049141002130298e-01 4.216740939413231998e-02 2.668974030440448009e-01 8.909808418564701959e-02 5.145528279128062238e-02 1.913779373332043926e-02 1.563911275136160503e-02
6.023714325584041962e-01 4.726206097818068386e-02 1.768797538277625259e-01 5.454423495254725335e-02 4.027729837722322792e-02 4.582590249696975870e-02 3.283931680891228472e-02
6.262729310801771199e-01 4.640354470646228247e-02 1.935826014278176910e-01 6.026749100102023887e-02 3.373338180562839017e-02 2.562334504877883390e-02 1.411670493011554089e-02
5.463007314581137530e-01 4.937323128023362456e-02 2.215390959296779927e-01 5.192407233457345395e-02 5.572199411497925914e-02 4.137112006320857460e-02 3.376975481921316857e-02
4.542518919914189102e-01 5.050721018926117994e-02 3.010724294649401722e-01 1.290532808463073500e-01 3.897571428818808609e-02 1.422442974071229382e-02 1.191504347917215177e-02
6.075830169867456609e-01 4.380816738521202403e-02 1.451013928628380745e-01 5.490522262811850518e-02 4.895327699239201275e-02 8.891821400299745881e-02 1.073070914169632455e-02
6.251906917806645536e-01 4.423366151445339706e-02 1.672548052350464887e-01 2.382662590119104251e-02 4.615916968654656255e-02 6.724966093093322217e-02 2.608538495116458425e-02
5.649082553194958445e-01 4.441087772326091782e-02 1.975133991710024128e-01 4.526907320910113219e-02 5.239850491285302780e-02 3.780165021175688894e-02 5.769823945252960939e-02
5.632744694703437638e-01 4.105182921641882532e-02 1.242752621039599770e-01 1.265872638701585895e-01 9.118396961268195045e-02 1.804911772394700298e-02 3.557808800248980774e-02
6.303246236880732933e-01 4.836071668281692604e-02 1.202217901977837844e-01 5.686784463272320789e-02 5.962443988999409361e-02 1.424029400770352241e-02 7.036029090090527294e-02
5.754812353268800029e-01 4.071457999056571353e-02 1.714845759828454164e-01 6.850742199069592697e-02 1.024988884172901293e-01 2.053858741014821798e-02 2.077471088157454432e-02
6.213347389695661471e-01 4.978130597912917149e-02 1.249556640755331016e-01 5.383519709914860729e-02 5.606670966794823074e-02 1.000134227324469237e-02 8.402504193543015865e-02
3.645738266115687298e-01 6.544183143978821171e-02 1.712388081456035493e-01 4.268164506262629720e-02 2.468164436933286132e-01 6.734685892308200916e-02 4.190058612400245075e-02
5.455902486532878681e-01 5.182879361371703353e-02 1.476811551740095929e-01 2.980576443636084524e-02 5.304686655248374433e-02 1.609924125516532523e-01 1.105475901848760462e-02
3.830974311938540322e-01 4.223092293478714759e-02 2.455160411995918612e-01 3.810500004274323255e-02 2.520091255067336000e-01 1.591913351602501983e-02 2.312234560626495045e-02
5.945629581500438965e-01 4.014656275231198029e-02 1.202828967433667434e-01 5.040992372175511632e-02 7.396083403515449350e-02 4.493487071016999401e-02 7.570195388719774821e-02
4.610745794070598147e-01 4.687363184311926084e-02 2.712436374333096478e-01 1.218991493182129265e-01 6.763554220044550036e-02 1.386288047883026467e-02 1.741057931902257119e-02
5.633500993242557264e-01 4.240713502738899243e-02 1.906711798461412644e-01 6.825156323083132748e-02 5.245727060002682018e-02 4.514611904348518612e-02 3.771663292787082178e-02
4.371206283784935254e-01 1.891355662148341554e-01 2.071780212546270317e-01 4.638333540938740368e-02 9.056127239186599620e-02 1.602946826019800708e-02 1.359170809059402456e-02
6.158667583325113659e-01 4.339852159043300350e-02 1.813760724812311931e-01 5.343607726313566453e-02 4.348936196577032204e-02 3.844074502545737071e-02 2.399246334146099002e-02
4.701701984587053351e-01 4.970893592649103243e-02 3.333119497924008634e-01 3.365581318320817056e-02 3.378687348122740713e-02 6.329708299646359670e-02 1.606914616150360159e-02
4.062036568863754971e-01 4.154053879781391401e-02 2.615030269133887808e-01 4.370103845621004651e-02 1.031425734400205907e-01 1.529226088672969164e-02 1.286169046194614307e-01
4.317762230225664077e-01 5.570516638338342263e-02 2.646806101870821659e-01 4.984997091960714083e-02 1.140749053873420238e-01 6.528550910054795042e-02 1.862761499947074642e-02
6.183423039759062823e-01 4.203226901842711805e-02 1.807843347776650900e-01 5.965122009356094157e-02 6.522784036675539909e-02 2.162785105804194280e-02 1.233418070964321760e-02
5.028338294421181853e-01 4.192582367090583184e-02 2.644738175346830200e-01 1.543283826912214378e-02 1.491318220298323560e-01 1.273223677680834776e-02 1.346963227653014475e-02
5.304955036525613732e-01 4.450825483100621927e-02 2.812388637107282596e-01 3.760654593215759928e-02 5.434485150098030543e-02 1.666446661723097397e-02 3.514151375533532129e-02
5.810237086892029446e-01 4.012117525411030422e-02 1.599759307475314696e-01 7.490939038254182392e-02 7.469520028280708657e-02 5.094859775502108556e-02 1.832599688878510866e-02
4.772014184509441037e-01 1.876292228569133025e-01 1.290869317146910167e-01 7.973155861238769015e-02 5.707724928478161847e-02 1.547469158879374515e-02 5.379892749148841580e-02
6.149662960219652863e-01 4.584261447975367110e-02 1.478215905574996325e-01 6.762175465631098392e-02 5.071726360314068177e-02 1.640694502977065386e-02 5.662353565155894830e-02
6.103535339894858858e-01 4.342160312451825294e-02 1.017818842173337512e-01 1.406701576888723659e-01 5.542280940152301966e-02 2.610360734583190567e-02 2.224640423243469736e-02
5.234441446325590608e-01 4.851549330099735186e-02 2.756258732270699952e-01 7.651044459677369680e-02 4.812687026499147536e-02 1.297569522121314912e-02 1.480147875639531083e-02
4.666228567038991915e-01 4.061328930783413005e-02 3.149747030159154582e-01 5.290636949513752296e-02 4.466111098696964182e-02 4.094124965494388285e-02 3.928042083530015882e-02
4.463489865369641429e-01 4.690101480099836961e-02 3.233996440588873256e-01 3.753942806583729364e-02 6.999997277246028382e-02 1.328202614536154805e-02 6.252892761949094269e-02
6.000141000477734465e-01 4.072289980781184510e-02 1.455784813622738039e-01 4.123085052083011459e-02 1.371911465895651050e-01 2.318206147077156443e-02 1.208046020097408232e-02
5.595027752334256199e-01 4.243250038797352630e-02 2.301978999375007551e-01 2.453438310733112998e-02 9.681157170792832611e-02 1.428749191563359958e-02 3.223337771020710202e-02
5.011114069192389442e-01 4.260273562567779698e-02 2.895220217049200850e-01 8.702338336712307776e-02 4.528751601356948570e-02 1.426831521040450128e-02 2.018462115906604140e-02
6.197131030505003135e-01 4.323352438626014427e-02 1.874463442501715094e-01 4.845206823769467042e-02 4.661588882002912909e-02 3.301720597194436613e-02 2.152186528339985333e-02
5.848359411638163197e-01 4.666089637338804996e-02 1.784250841286794953e-01 8.652716698925252969e-02 6.673620041169378569e-02 1.392892727289008446e-02 2.288578366027955308e-02
5.823821746233763808e-01 4.452856357781496272e-02 1.707658938193253317e-01 9.023493275776568734e-02 6.583470743690449101e-02 2.164127804538695105e-02 2.461244973942605663e-02
6.273842541803619222e-01 5.196781510950011090e-02 1.743210742425889137e-01 5.545096494338901810e-02 4.475246801101961935e-02 2.138676289316114587e-02 2.473666061997941562e-02
5.679806151369585221e-01 4.451849440704900435e-02 1.532345046523543308e-01 3.325230727687985416e-02 8.754702997105273665e-02 1.676007947001028134e-02 9.670696908569526018e-02
5.939634300660100452e-01 4.718528846686157602e-02 1.428021592758266511e-01 1.224281420256234099e-01 2.609054950785744120e-02 5.380046293515589745e-02 1.372996772266512136e-02
5.860421920794571804e-01 4.137153936778219937e-02 1.816464201357241015e-01 7.627392366507937393e-02 7.109356663356108941e-02 2.118316484125933388e-02 2.238919327713677354e-02
6.143319313159406603e-01 5.033012186435677215e-02 1.441657300154711163e-01 5.290750588894713169e-02 7.310328600874771432e-02 2.871865128270430570e-02 3.644277362383212954e-02
5.982565263828478752e-01 4.425074376480302857e-02 1.799297109541794226e-01 8.676750689948961592e-02 5.625060260947151863e-02 1.588821059518134501e-02 1.865669879402714199e-02
4.956653580163316031e-01 4.626475090720744837e-02 2.836139099811324504e-01 4.919763298896598358e-02 9.294342841716007886e-02 2.088029152368258562e-02 1.143462816551990037e-02
5.946495029499860863e-01 4.417833823457726489e-02 1.070531036427588151e-01 5.291985655400834043e-02 1.026959214603099385e-01 8.732046272741278425e-02 1.118281443094682956e-02
5.945504978875731927e-01 4.727013828870671452e-02 9.658118800739089183e-02 2.840205894237977577e-02 8.698160119733959472e-02 9.950733859389939220e-03 1.362637818172199866e-01
3.990122868153093694e-01 4.358084920296967368e-02 3.087984048680915694e-01 3.249190131239466928e-02 1.407851515116318730e-01 6.040437525586623418e-02 1.492703103373671687e-02
6.107403216578486393e-01 4.707356659288039480e-02 1.265339665402816782e-01 9.128511304794269254e-02 4.346793630725333257e-02 2.802983107539927521e-02 5.286926477839409833e-02
6.133427997805849241e-01 4.522959042054569556e-02 1.689956893467262078e-01 4.157721641402351009e-02 6.838370328294769707e-02 2.417942023450696254e-02 3.829158052066500284e-02
5.832012557916059770e-01 4.745528646812750134e-02 1.549857174484326472e-01 8.411144246246712863e-02 5.986143467113486105e-02 3.509951075023325789e-02 3.528535240799842571e-02
6.186630119939291461e-01 4.044091943073366280e-02 1.210906691086655884e-01 8.414834769389890889e-02 8.258099482325423346e-02 3.437109763327067524e-02 1.870495931624770874e-02
6.295445947680853305e-01 4.391176765444243513e-02 1.731563229132228321e-01 5.454276788516099900e-02 6.857845464369625998e-02 1.397554909696381402e-02 1.629054303842816798e-02
4.773757308926780962e-01 4.150539669445322405e-02 2.140903495954574187e-01 2.111420504325159028e-02 2.155276043163798505e-01 1.390191248724098085e-02 1.648480097053884805e-02
5.725841788995098547e-01 4.601671154010796710e-02 2.013472266558500590e-01 5.922563020069445544e-02 5.474155774020476178e-02 1.914210301968256520e-02 4.694259194395025009e-02
6.117838236183691381e-01 5.100997556551353090e-02 1.052200114978725093e-01 1.082661866488671687e-01 6.536359514491608957e-02 3.772316404911487536e-02 2.063324347534684078e-02
5.612946625570977011e-01 4.817637889494436748e-02 1.273534493543048152e-01 8.920800269558742945e-02 8.269255461455797540e-02 7.713746354125332327e-02 1.413748834225429969e-02
5.821070136783313975e-01 4.156883666526085819e-02 1.292683279976725719e-01 3.779060265560982984e-02 5.644898499251393975e-02 6.247025062945831680e-02 9.034598338115315541e-02
4.723692820728036534e-01 4.658833579288624432e-02 3.067668209863788631e-01 7.951488566892084275e-02 4.115748901466775855e-02 1.294286049218551331e-02 4.066032597215711586e-02
6.151827876673566786e-01 4.913403540336300918e-02 9.928111411463752534e-02 1.210738740591002643e-01 4.345392246232897271e-02 3.241667402108914381e-02 3.945759227212436437e-02
6.009290816749592867e-01 4.999804892388486771e-02 1.956435913597778242e-01 2.559319430436584469e-02 5.327109170874429894e-02 6.070163789685082550e-02 1.386335413141703138e-02
4.494942975970404042e-01 4.372027383536826461e-02 9.989822824799486634e-02 4.175135585092117074e-02 2.261480518940454099e-01 1.151778686062465695e-02 1.274700057140054077e-01
6.124718705979389499e-01 4.200304594364563660e-02 1.250357144988290259e-01 6.208507842087782752e-02 3.869208321483249419e-02 6.355429318801926464e-02 5.615791413585685676e-02
4.654210543111637066e-01 2.067910358108532576e-01 1.461123785735630176e-01 7.238065902701125431e-02 4.877354940820799456e-02 2.249389766168945551e-02 3.802742520751128952e-02
5.040879934077804325e-01 4.542373758517373461e-02 2.538080067234609327e-01 4.841225217837639982e-02 4.111069392434908709e-02 4.900967715408137415e-02 5.814763902677804602e-02
6.220164620268351374e-01 4.453620216917870273e-02 9.653824915113645710e-02 1.097512312785474814e-01 4.150644199921973976e-02 1.529248172522818319e-02 7.035893164985440595e-02
5.971422649292731366e-01 4.437225365455223225e-02 1.955711021870592536e-01 2.734193473124300194e-02 7.155714665787182849e-02 1.956470003899324003e-02 4.445059780100726887e-02
5.866092086283110074e-01 4.482912501808830608e-02 1.766282758687962584e-01 5.430853386917593867e-02 9.955877252994954629e-02 2.145525466426389041e-02 1.661082942141516722e-02
6.154100726776793318e-01 4.869658422579772189e-02 1.715011987656757386e-01 5.432183660885310517e-02 7.298989436922337370e-02 1.943975735452961942e-02 1.764065599824100536e-02
5.890482493750986981e-01 4.862777036616425241e-02 1.777843801616556252e-01 5.077443061129049973e-02 5.214510146204998087e-02 2.616436317281430057e-02 5.545570485092669172e-02
6.041798800576467787e-01 4.533145819467521154e-02 1.524240906719985800e-01 9.229402950042329967e-02 5.760492047721463282e-02 1.967398983766326798e-02 2.849163126037806276e-02
5.553954353164451962e-01 1.267620356271327020e-01 1.660900267323112689e-01 5.895061389321206574e-02 5.705141356134283553e-02 2.208721191936114173e-02 1.366326295019476555e-02
6.260652816332827886e-01 4.667399935385892901e-02 1.042696829139405645e-01 5.812898158214046401e-02 4.407299417207101444e-02 3.039226730489152581e-02 9.039679303981459912e-02
4.872064266852366154e-01 8.008506141495125297e-02 2.413773046972789438e-01 1.855134453563044364e-02 9.360644632061979054e-02 1.406889749892586625e-02 6.510451884735704575e-02
6.045975859401516717e-01 4.848492762003723394e-02 1.568532967505617548e-01 4.758570621008292173e-02 6.692380816317616832e-02 2.452599260422550984e-02 5.102868271176470849e-02
6.374540894720803763e-01 5.046394152001718730e-02 1.662671665286512279e-01 5.096510404684197887e-02 4.963980740826792748e-02 2.511818470694382119e-02 2.009170631719735950e-02
5.159120757159831872e-01 4.264693691034083384e-02 1.262054801942458504e-01 3.953348800728187507e-02 6.083335654890114491e-02 9.753450613184777573e-02 1.173341564913993051e-01
5.882160043248929604e-01 4.319946116239067185e-02 1.481613429341380739e-01 6.602899232625153436e-02 5.636503881292898033e-02 7.601145265415146235e-02 2.201770778524620234e-02
4.658433784201002625e-01 4.043633814449907465e-02 1.808199202756240742e-01 2.375373620015084133e-02 1.744229689680795448e-01 1.037465315113248465e-01 1.097712648022137680e-02
3.799677252611076694e-01 4.196039094984094220e-02 2.134389682860310389e-01 2.818571963686304291e-02 3.041661818280199103e-01 1.257805471426820358e-02 1.970295932386932625e-02
6.043048983654929485e-01 4.478894109586604999e-02 1.864538795221070411e-01 7.995591551698850996e-02 4.486156509699478628e-02 1.321826051452686460e-02 2.641653988802388983e-02
4.761370553467135780e-01 4.663876963750909765e-02 2.903284168655606012e-01 8.077647131571127903e-02 5.702921557501065136e-02 3.189506561498573617e-02 1.719500564450889349e-02
5.950642488923139073e-01 4.457239893319046853e-02 1.811503813899716098e-01 4.187023552706416879e-02 6.041713815610422894e-02 1.161671828767153400e-02 6.530887881368410697e-02
5.100880202793276474e-01 4.261724134514245643e-02 2.770011709664302324e-01 7.132681380698414897e-02 7.189096698594239776e-02 1.536052575667557624e-02 1.171526085949744361e-02
6.230506784967012601e-01 4.216217300942345925e-02 1.181593010571117264e-01 5.542269985217826433e-02 6.837095017136940456e-02 6.588377913162211941e-02 2.695041828159367228e-02
4.623657359129695887e-01 4.185042239682192772e-02 2.886311087366402739e-01 1.030379476768104319e-01 5.658100345491476335e-02 1.324279208481624580e-02 3.429098973702665587e-02
6.098463725588808559e-01 4.606055808579328364e-02 1.820950099789835352e-01 6.109530375715840900e-02 6.413242199834300050e-02 2.089573735906638183e-02 1.587459626177446098e-02
6.339274721673207047e-01 4.384761479942966139e-02 1.545953748917917869e-01 2.945284252859556307e-02 9.161239995424037830e-02 2.892135550467878069e-02 1.764294015394297921e-02
5.969959451688715557e-01 4.658952631816348777e-02 1.881634641977063538e-01 4.295011403129304906e-02 4.751227208895583004e-02 1.682870295382235190e-02 6.095997524118736827e-02
4.340199672683525134e-01 1.884117954884447499e-01 1.888156071281666126e-01 8.893993119864555819e-02 3.906301062597857671e-02 3.516606287892658222e-02 2.558362541148544514e-02
5.983958459233904570e-01 4.753859979557478743e-02 1.786917830813587738e-01 5.996185989622229706e-02 8.494917593983551674e-02 1.112377824973918676e-02 1.933895711387892749e-02
6.035666068042283561e-01 4.265211452235037615e-02 1.931666217074286818e-01 8.358170773992897040e-02 4.466424425637493395e-02 2.087335325188293886e-02 1.149535171780574454e-02
6.184901379040302904e-01 4.663620586086358877e-02 1.520462233245706840e-01 4.609407421647637726e-02 5.406008271738982351e-02 3.168130924434574974e-02 5.099196673232345156e-02
5.817149884190446762e-01 4.307894821506029481e-02 1.987208163706340458e-01 2.077564379261420680e-02 1.288111605947954708e-01 1.270675172197350579e-02 1.419169088587797674e-02
6.136393556054414722e-01 4.622626806362194196e-02 1.653408823888907475e-01 4.486058129474328193e-02 4.044627967794205137e-02 2.703612680572090032e-02 6.245050616363968105e-02
6.152820856190549526e-01 4.632661051054821899e-02 1.422876213619627683e-01 1.139461536947713738e-01 4.100307757559483457e-02 1.477307603471159601e-02 2.638137520335622974e-02
5.868907692387953512e-01 4.758972676392465156e-02 1.113554869393361679e-01 4.357300988749994441e-02 7.101407160391104423e-02 1.119137479305507138e-01 2.766318763598208177e-02
5.661872857147016713e-01 5.014212479659776317e-02 9.580930106788933254e-02 3.275855747749692459e-02 6.021179030320267939e-02 1.476814265339709276e-01 4.720951410614051408e-02
4.660259774830217139e-01 4.805589092679727475e-02 1.792354749548553117e-01 4.452176303292350312e-02 2.168751949906795040e-01 2.944689189783865346e-02 1.583880671388408073e-02
5.220711574385685783e-01 4.441605517434928097e-02 2.557265119759917771e-01 3.299357605186600817e-02 7.011528533953548248e-02 5.888230151412399832e-02 1.579511250556489901e-02
6.028435449636666554e-01 5.031640708489458491e-02 1.476713878814449599e-01 4.124753418150508416e-02 7.509623727555843342e-02 6.878908192534947952e-02 1.403580668758075238e-02
3.943535961931903810e-01 4.271415884095686871e-02 2.001825257138781233e-01 2.034152876963089482e-02 3.123300207005235141e-01 1.451080111797562258e-02 1.556736866384472208e-02
5.056370339182514329e-01 6.738881913277833258e-02 2.458918659968376830e-01 5.573336286882120405e-02 8.386838802694152051e-02 1.809172911219686028e-02 2.338880094417282104e-02
6.208061231107471212e-01 4.251394913309311518e-02 1.927247351528483255e-01 4.049694772217586614e-02 6.563086464763065453e-02 1.708997818688652928e-02 2.073740204661839864e-02
4.631370689640510463e-01 4.768557469500522145e-02 2.882226042471374705e-01 6.511673645134750943e-02 3.340640529653176455e-02 3.394551457503472425e-02 6.848609577089236067e-02
4.426016399583752592e-01 5.074043991401157999e-02 2.968834577845762546e-01 4.481590299346125544e-02 1.344703446654564316e-01 1.504110512092809299e-02 1.544710956319119560e-02
4.989839983323898776e-01 4.462963583036845538e-02 1.273195590462974369e-01 9.732446792551849302e-02 2.026621492827582471e-01 1.649269525685868529e-02 1.258749432580889838e-02
5.597658743859651453e-01 4.547631580120806843e-02 8.613529380924457579e-02 6.475996016999763238e-02 5.381076702404104239e-02 1.588344750793516391e-01 3.121731373019200062e-02
5.766172445717511197e-01 4.276421759064377714e-02 1.315423655243698198e-01 1.065351933837074827e-01 5.105248614783341327e-02 6.954039091685271234e-02 2.194810186484174447e-02
5.839671992859986061e-01 4.606259810729949195e-02 1.133156569033623440e-01 7.852344409472186704e-02 1.233528094553617005e-01 1.608289128856985398e-02 3.869540086468619550e-02
6.104414248707386026e-01 4.852487508938088667e-02 1.949638136003670474e-01 6.166660055964402753e-02 4.663424183886350632e-02 1.891507517905026414e-02 1.885396886195554386e-02
5.927569697982206787e-01 4.720163167375479585e-02 2.016274787018091930e-01 3.811530994932664507e-02 7.169460691082583936e-02 1.858200894835848951e-02 3.002199401770427184e-02
5.907983063329206308e-01 4.426476620577685789e-02 1.594840792250936667e-01 7.458830878964482769e-02 7.869735401999973512e-02 2.720870710699289929e-02 2.495847831957140675e-02
4.129618776546449266e-01 8.781472655758171264e-02 2.908786562011407284e-01 3.594750159285872021e-02 1.370285570543287867e-01 1.836187125628502975e-02 1.700680968315999506e-02
6.055717250577522526e-01 5.475577003670917264e-02 7.665108050725849553e-02 5.175512528818764640e-02 8.277857883719080823e-02 1.180848608582978632e-01 1.040285941460385166e-02
5.814655614608373879e-01 4.527633915514539531e-02 2.100508510249514404e-01 5.979509062773957773e-02 4.236564791362548710e-02 3.263268811298965927e-02 2.841382170471100366e-02
5.641340690975955585e-01 4.789341438318283489e-02 2.176584104375738904e-01 4.396211784048635607e-02 4.293237847456139733e-02 2.765042724855363426e-02 5.576918251804637711e-02
5.533732439004408477e-01 4.523840402411514333e-02 2.042079808104361738e-01 6.871353403099254853e-02 4.469723822264506236e-02 5.541832043212809034e-02 2.835127857924225545e-02
4.621785234592052927e-01 1.696772617372777625e-01 9.448879846262081550e-02 3.679571671689833151e-02 9.801573359969580068e-02 5.556997352461288953e-02 8.327399249968914230e-02
6.140444548947348036e-01 4.845039719580668952e-02 1.405341974111341263e-01 5.932625346956413304e-02 4.286836274973315764e-02 4.708521238007777610e-02 4.769112189894925136e-02
5.507862554102758157e-01 4.125852393995699946e-02 2.171670931449577735e-01 6.393133794491548394e-02 8.914122424784438892e-02 2.124760602363222686e-02 1.646795928841725612e-02
6.218674267341049999e-01 4.811615329599056023e-02 1.949688400802204458e-01 5.177261916985124307e-02 5.076429197824058187e-02 1.408238720059167351e-02 1.842828154100064481e-02
3.846416829756146849e-01 1.033136596898867055e-01 3.151114221253411007e-01 3.388726583311857388e-02 6.373617451461571770e-02 6.979875207765973144e-02 2.951104278376348589e-02
6.300810215179606377e-01 4.141402771839046426e-02 1.779999829403170197e-01 4.148535433308154358e-02 6.682498254079129174e-02 2.030676403852669371e-02 2.188786691093225212e-02
5.868022614251793279e-01 4.049186178447038154e-02 1.938403820751561923e-01 9.251399450683471526e-02 4.857243242127217558e-02 1.441634574635012635e-02 2.336272204073714526e-02
5.447729190865983062e-01 4.513036827456957251e-02 2.314459810942055829e-01 3.053741035153046887e-02 1.091129977758814457e-01 2.504397646978933148e-02 1.395634694742533405e-02
5.797325008357706588e-01 4.573088025577018434e-02 2.085515255030823412e-01 8.937910576340468705e-02 4.360738813434653083e-02 1.424726197327677926e-02 1.875133753434888792e-02
6.021430306133664923e-01 4.641926916163380962e-02 1.831179016102694457e-01 6.416297669686814309e-02 7.019804019921269123e-02 1.075285030333406576e-02 2.320593141531535064e-02
5.640004903138311487e-01 4.093318722107607693e-02 1.600885099259280187e-01 6.100383083206411400e-02 1.330202370487141850e-01 1.141978677873596235e-02 2.953395787965056724e-02
5.090929915194539745e-01 4.324573048390127628e-02 2.265869262291964337e-01 5.431343297457456865e-02 4.766680017440120404e-02 9.483002176985368126e-02 2.426409684861875055e-02
5.961830375395917869e-01 4.141867950490318862e-02 1.959663173214703791e-01 5.654770737547244047e-02 6.050285364461077675e-02 2.276806038208958188e-02 2.661334423186183240e-02
6.327826239645749640e-01 4.581176156427509832e-02 1.783843831775178135e-01 2.855977732287596008e-02 8.819917854774289578e-02 1.387116142521944810e-02 1.239111399779368149e-02
6.105028130024856559e-01 4.562117090626639782e-02 9.824863467958061536e-02 9.654098477461767192e-02 4.078571050875469395e-02 8.202021451823948706e-02 2.628047161005553703e-02
5.448622720075290138e-01 4.400157817455781911e-02 1.170098187504903797e-01 4.855778471969485199e-02 9.534822233783299406e-02 2.859292845744486680e-02 1.216273955524500711e-01
5.992316105436658047e-01 4.459542888821893536e-02 1.533797073256275845e-01 6.453192851053762835e-02 9.216811751138218045e-02 1.562979963241609149e-02 3.046340758815164682e-02
6.294944109346908290e-01 4.046044172311497045e-02 9.682239257689605194e-02 6.801147345772662334e-02 4.401276266042038199e-02 2.509647447838619580e-02 9.610204416876481914e-02
5.876634655053422085e-01 4.086713933532319654e-02 1.557800763639108910e-01 5.502569097415396793e-02 1.101783219004069531e-01 2.884998356470646827e-02 2.163532235615637025e-02
5.949927710973206274e-01 4.383167441795007141e-02 1.494157855341956553e-01 5.629243512295296903e-02 1.142249077373005545e-01 1.861236339112385188e-02 2.263006269915633292e-02
3.894145994671373567e-01 4.341677480151201474e-02 3.107878975294160462e-01 1.029033924157561203e-01 1.231055827117384371e-01 1.596005589700118937e-02 1.441169717743884075e-02
6.261859388164462414e-01 4.782177316056484412e-02 1.838614434246482743e-01 5.056442352561842102e-02 5.676921188123223300e-02 1.509953985900844287e-02 1.969766933248121021e-02
5.378886980360126913e-01 4.419710094720969568e-02 2.102776701813435511e-01 5.366121133222112594e-02 1.072731665220594682e-01 2.367313193277513494e-02 2.302902104837832933e-02
5.426753761288609645e-01 4.963046060680417759e-02 2.205624122154316580e-01 9.198389437401012503e-02 4.741253108417186474e-02 3.131455875932874500e-02 1.642076683139247900e-02
5.174463975872668486e-01 4.353576660003927873e-02 9.868624790831986848e-02 5.379595589517054827e-02 1.206727420803872936e-01 8.923842801407408723e-03 1.569390471274088039e-01
6.067753822821917442e-01 4.842602672382771006e-02 1.703985598409130109e-01 4.527092326700623420e-02 7.242687568647593332e-02 1.994070297441028275e-02 3.676152922517512273e-02
6.150800724751001036e-01 4.684780589051979610e-02 1.580749161814961334e-01 8.479415989126899700e-02 5.911990661163254307e-02 1.826139224089082941e-02 1.782174670909167716e-02
5.604176981253001788e-01 4.882792150200711279e-02 2.223671543166417797e-01 4.070870524792372797e-02 5.189851658699737996e-02 5.696317863726572256e-02 1.881682558386398377e-02
6.162535057393485616e-01 5.242650259738094315e-02 1.549973808157751043e-01 3.610811559684235644e-02 5.143239583163515538e-02 2.516673691886497921e-02 6.361536250015291383e-02
5.299935107884006236e-01 4.834542404933648424e-02 2.517655263667997745e-01 4.070039942656965976e-02 5.688698671063570356e-02 2.868239183904112283e-02 4.362576081921662463e-02
5.975953544673454632e-01 4.469768323581203157e-02 1.977759522565898653e-01 2.115148507309364337e-02 7.456427868645791601e-02 4.317739998906102578e-02 2.103784629164004091e-02
5.339113797398352679e-01 4.460619795234074814e-02 2.299388882465552841e-01 9.059915420102152006e-02 3.812308504129837544e-02 1.762258911835773434e-02 4.519870570059103532e-02
5.033676743086648031e-01 4.031011051502537273e-02 2.472258421002303530e-01 1.054780362733977461e-01 6.825148388558519019e-02 1.649985468588089851e-02 1.886699823121571265e-02
4.860011416002720241e-01 4.685757979571153475e-02 3.094637407419460473e-01 4.644190497382922472e-02 3.389723493842930480e-02 5.615728613095697513e-02 2.118111181885489955e-02
5.979742837121037047e-01 4.222750823611977344e-02 1.405040927485830260e-01 4.672915294785829482e-02 1.438889823654547484e-01 1.532796336795603717e-02 1.334801662192445712e-02
5.798717294815213252e-01 4.333267492035809687e-02 1.952414285527782900e-01 4.396229827251647154e-02 6.188043406642022154e-02 4.727466531875765265e-02 2.843676938764795603e-02
4.336354695603328868e-01 4.361565295793772695e-02 3.312233017816223479e-01 3.239471438682892113e-02 1.217042448483763861e-01 2.351008947268417790e-02 1.391652699221737795e-02
5.973792414598222411e-01 4.414616322166546591e-02 1.633578732805029410e-01 1.415441753714478945e-02 1.195687914982565547e-01 1.835408175712651552e-02 4.303943124548154781e-02
6.334613891255670426e-01 4.837028862243776539e-02 1.519663827629149089e-01 7.430590539802404970e-02 6.084969492956838338e-02 1.816762509502039061e-02 1.287871406646736230e-02
6.004544709477939168e-01 4.599493121190350448e-02 1.367589343080608810e-01 2.477939916247638361e-02 4.640348959746829621e-02 8.949129860405820314e-02 5.611747616823883206e-02
6.200044432137498118e-01 4.336138833502403700e-02 1.533553776042184402e-01 4.634367718339119091e-02 3.924394744693229797e-02 8.087583227513586714e-02 1.681533394154849370e-02
5.218878722949091831e-01 4.322467925026482471e-02 2.791665881384790548e-01 2.879560454183191856e-02 9.943362675845057730e-02 1.549865568571389372e-02 1.199297333035059809e-02
5.927566357720478463e-01 4.277408684134359484e-02 2.025797877144044912e-01 3.335948707332601904e-02 9.119386010677553445e-02 2.174052695138981375e-02 1.559561554071276987e-02
