r_sep02_median Teff L Fe/H dnu02_median r_avg10_median Dnu0_median r_avg01_median
2.830548833407817155e-01 8.885488921976962551e-02 1.179781141293425456e-01 7.502467374007430745e-02 4.425393911042930367e-02 2.162720031112532471e-01 1.261816437168707672e-01 4.837985363147844636e-02
3.208885265711356460e-01 8.634824596781758010e-02 1.204687278882923540e-01 5.605259428680527123e-02 3.834484354573280962e-02 1.963597734815981655e-01 1.374752253206132924e-01 4.406206293800499219e-02
3.126157355676235650e-01 1.178655917325376196e-01 1.163332656518271530e-01 4.915121676533595885e-02 1.714592962087496120e-01 1.228347613949282713e-01 4.895371681321490642e-02 6.078641586578281686e-02
2.642500755065985141e-01 8.391401259030950577e-02 1.329870104521682084e-01 9.459657266844474777e-02 1.984719156720013700e-01 1.430559313315050429e-01 4.319630026147684709e-02 3.952818151749581260e-02
2.658896097813796544e-01 1.631603613878831460e-01 1.097985019745310320e-01 4.650937044108912483e-02 1.215839040013274169e-01 1.389556570131550706e-01 1.197603750510234238e-01 3.434222034961106895e-02
3.432268497381513184e-01 8.215787194726520415e-02 1.318816706302841368e-01 5.348633534342240453e-02 1.667781933436581487e-01 1.482937323518270512e-01 3.564162613170748783e-02 3.853372051368425533e-02
3.379078212346242061e-01 6.643480796073347738e-02 1.226167692134494946e-01 7.114322031935731150e-02 9.707339942050091652e-02 2.041463045733142578e-01 4.035514177601038505e-02 6.032253550200997877e-02
1.948457786659439361e-01 2.279755825548535064e-01 1.206124165192392628e-01 2.977785459746106270e-02 1.422972041708767676e-01 1.164870365603483116e-01 1.202719344079832414e-01 4.773219252329388707e-02
3.237339616857148328e-01 6.612539681809767589e-02 1.193787156547160139e-01 8.015780237403810626e-02 9.361781542295902203e-02 2.167945224831953899e-01 3.539357997850046261e-02 6.479820558277846199e-02
3.161624702752359739e-01 9.536656806343346560e-02 1.287377106391477677e-01 6.191016255311258126e-02 8.794448471228671904e-02 2.261571083465298282e-01 4.534232886753393477e-02 3.837916654271959771e-02
3.329175195697501310e-01 8.293011720631653094e-02 1.399364572880685553e-01 4.371959806098341117e-02 1.261054414660897349e-01 1.654031181953812268e-01 8.258306315253785557e-02 2.640468506087250561e-02
1.970511335078644621e-01 1.215972014363319031e-01 1.119833726886629854e-01 5.641844896151231026e-02 7.371569754877971281e-02 2.897135316147397277e-01 1.109988122348474771e-01 3.852180200726137982e-02
8.925175818910184578e-02 1.272499436568030606e-01 1.103876627503306146e-01 5.596259328630253521e-02 3.604642203986973409e-02 5.091364994454793402e-01 3.903045003957152093e-02 3.293467059254146651e-02
8.070721688574830632e-02 8.187146299209849265e-02 1.016074915992075250e-01 1.178946045286376060e-01 6.545692528556665279e-02 2.744709094667895366e-01 2.429817345175860621e-01 3.500965472436580461e-02
6.137343695637954150e-02 3.565295984968246401e-01 1.057313999196827642e-01 3.023754451236540519e-02 2.663973993275942642e-01 1.090036677444898294e-01 3.441104837030516117e-02 3.631590467235834563e-02
1.145247349216984845e-01 3.197685986499419486e-01 1.108791793578759038e-01 4.352766392589700606e-02 2.491957317450486376e-01 7.328580077506570423e-02 3.277315781785815341e-02 5.604513280661407859e-02
9.921676337434118254e-02 6.815370986976675149e-02 1.162016625411870646e-01 9.924730373763887559e-02 1.878306317033369144e-01 3.560090393278094734e-01 3.281280464764522314e-02 4.052808479827443855e-02
3.464975880081769821e-01 7.483941858395859459e-02 1.418434686151171520e-01 4.455692286383673706e-02 8.400922311175607060e-02 2.218592929842494177e-01 3.934438014119598370e-02 4.704970569170914552e-02
3.194091417181360582e-01 1.521593370349396401e-01 1.199575487017215669e-01 3.807876141966738681e-02 1.314582483089792586e-01 1.627518101502199999e-01 3.154543408688259554e-02 4.463971857945344540e-02
3.130502096994852712e-01 1.163376673356392027e-01 1.173209074375598099e-01 5.422403892455765484e-02 4.928949812862733898e-02 1.569546605176319332e-01 3.055590161944497785e-02 1.622671163370537906e-01
1.869003444209227649e-01 9.508543855471680850e-02 1.048349868524035972e-01 7.890091957247623300e-02 6.532775152707570587e-02 2.045623079377932307e-01 4.021090308198776303e-02 2.241773480526239870e-01
1.794754904240306037e-01 1.058180506291742373e-01 1.595897903989000333e-01 7.288117129563732866e-02 7.590604854614818597e-02 1.732735554838143177e-01 2.008979267571927851e-01 3.215796646510259843e-02
7.592491557189369467e-02 7.202309426507161327e-02 1.077168928656352248e-01 6.215070538515473503e-02 5.418319715187096958e-02 5.536281521917417736e-01 4.063535621512440188e-02 3.373768635350757328e-02
8.561705334057620465e-02 2.866057458119631862e-01 1.074023110422080013e-01 4.406479136681241277e-02 2.298670572837067105e-01 1.711821474410547550e-01 3.571994856184631389e-02 3.954094515183249198e-02
9.939506376828345646e-02 2.920709269250769680e-01 1.244915015522525398e-01 5.931584038650183216e-02 2.010570431667447200e-01 1.453875671786679646e-01 3.947227589551428190e-02 3.880978112695809140e-02
3.009866627591458732e-01 9.162709543508466836e-02 1.235999124745172512e-01 4.063476929897139045e-02 1.362730254696410681e-01 1.654218090193742274e-01 1.110984881272826796e-01 3.035823741598293879e-02
2.029490948752047386e-01 1.315426138261241440e-01 1.462139961331350158e-01 7.196966648421562751e-02 1.615245460199950522e-01 1.121300554208081585e-01 3.670329255441980715e-02 1.369667346860974633e-01
2.010223278092879984e-01 1.689247505734894350e-01 1.787354564328914874e-01 5.894086013142481317e-02 1.096255794021891578e-01 1.832793444292784013e-01 4.623995863913024640e-02 5.323172258230846055e-02
2.831721307412465860e-01 7.992680310461619531e-02 1.194865875623737500e-01 6.787225899463814049e-02 1.958349111511272500e-01 1.778616503516061431e-01 4.131622510241046015e-02 3.452943299198134308e-02
1.740676661111965062e-01 1.895213065271924291e-01 1.285456451790947252e-01 9.664588268168958218e-02 1.086704863076269206e-01 9.192660931782983824e-02 1.114457446757950165e-01 9.917665919957498188e-02
3.010359216122188153e-01 1.083518081866035460e-01 1.241397527065588313e-01 4.105068402849807591e-02 5.845021367903645293e-02 2.131187049280385548e-01 1.000673389829634524e-01 5.378557587608218116e-02
2.739367694050030000e-01 1.462861965842015555e-01 1.454747880620418654e-01 3.509897032002683159e-02 2.189767387460574977e-01 1.107057981694219428e-01 3.153847627081129978e-02 3.798226244243587540e-02
2.619499302715154743e-01 1.531541130122739403e-01 1.353415468927468002e-01 5.641049069383469172e-02 8.194319474170182194e-02 1.278178441732003845e-01 7.805063973563967916e-02 1.053322404790871109e-01
2.958989537298934991e-01 1.001043814234325036e-01 1.500911757615210618e-01 6.187818504394616143e-02 1.114468580631885891e-01 1.762236070875622951e-01 3.795566906042244226e-02 6.640116983003356566e-02
8.918102983290410180e-02 2.945839093756904559e-01 1.066611090490145186e-01 4.176691921911958316e-02 6.108117588354333022e-02 2.289479151950747915e-01 4.257115598133470735e-02 1.352067854633185462e-01
2.678267828975369191e-01 1.486166718714758972e-01 1.195255738104419596e-01 3.867156641305649623e-02 5.849802515323940244e-02 1.960684539910547419e-01 5.072180678704982931e-02 1.200711190761446640e-01
1.701254487561333628e-01 6.204908056128245059e-02 1.425944417590712388e-01 1.253584175148878266e-01 4.391203057498063722e-02 2.082869949288116140e-01 2.197672090379903520e-01 2.790637686684254229e-02
9.688395629266172149e-02 2.668504412803863191e-01 1.163073055042054132e-01 5.212616461054293826e-02 1.095777866515951354e-01 1.340190294119719683e-01 3.286074494225239145e-02 1.913745713063841891e-01
2.091622379346095018e-01 7.588733460791069474e-02 1.575225261325751691e-01 1.121060078704455010e-01 1.717268937966160980e-01 1.921884293501724961e-01 4.512781690000513407e-02 3.627875340766530815e-02
2.872228278861205242e-01 1.105200019537847106e-01 1.167178765471198615e-01 3.633419957497983216e-02 4.012455192685361605e-02 3.098454745599240612e-01 3.755769649490908746e-02 6.167737105630827915e-02
2.454538863745415467e-01 1.769635598877823957e-01 1.145327826649186476e-01 1.311381845180182859e-01 1.412037673616749200e-01 1.113467422814174435e-01 4.768536972210588032e-02 3.167570718954081793e-02
8.399910038089986042e-02 7.800329551332482736e-02 1.049499172230426436e-01 7.292721796226366016e-02 3.130786290958807033e-02 5.481140397431236710e-01 3.366559638432518181e-02 4.703296988343206447e-02
7.907117887436346249e-02 7.040733137746561787e-02 1.106338613772075569e-01 9.874434018298555715e-02 3.810016386416310158e-02 5.332952481896238162e-01 3.405818281320403124e-02 3.568969332098695380e-02
1.312999734251934503e-01 2.952456772952070096e-01 1.255692550296294008e-01 5.264625642246077014e-02 1.298333896804302057e-01 1.883667549443532596e-01 3.151643367191887118e-02 4.552225953080700493e-02
3.035426044039589710e-01 1.119116268341844023e-01 1.119576812601299348e-01 3.255151256130071891e-02 7.200472340146017725e-02 3.022970908521148692e-01 3.557097717133597681e-02 3.016378351551487688e-02
2.890856665828179795e-01 6.870424504041354463e-02 1.372973249274158647e-01 4.801548669869441094e-02 9.001343903657464673e-02 2.823099608682761441e-01 4.212328345212393299e-02 4.245059339368355278e-02
3.615112075739260744e-01 7.940194274461660762e-02 1.355599159434499879e-01 4.481557129435138898e-02 5.819455743671374942e-02 2.415281440320770634e-01 4.496003805586646501e-02 3.402862291899866332e-02
1.793509619589993553e-01 1.283805717197555873e-01 1.254437131714013220e-01 8.011233963270356084e-02 7.910937752872310158e-02 1.621397584248821799e-01 4.838015500397382235e-02 1.970831225595610081e-01
2.327598839481453130e-01 1.772658992454519411e-01 1.161236429090516248e-01 5.539445092611456484e-02 7.290613214131927422e-02 1.686277881436427373e-01 6.752089400442333467e-02 1.094013086818511754e-01
1.234419189162292568e-01 2.915152873723166338e-01 1.097254742284998058e-01 6.691841119366664925e-02 1.139538067734836985e-01 1.871607958694488649e-01 6.817985718119341787e-02 3.910444846516168693e-02
2.627652444943157084e-01 1.710926680908193831e-01 1.284063988539712597e-01 4.379622458920631733e-02 1.956061172648321245e-01 1.124212891407151554e-01 5.446579313989304005e-02 3.144626442624691431e-02
7.652951002814074866e-02 1.338753142787156014e-01 9.969799789399547141e-02 5.337602931007533191e-02 5.636873040460358558e-02 3.246434111772772413e-01 2.121049687933860839e-01 4.340403811380596361e-02
8.008646788697600105e-02 1.605560442442689195e-01 1.031359855264711578e-01 3.784719873307111626e-02 6.976615406529408647e-02 4.682984687407140689e-01 4.455167394874658821e-02 3.575800685445809646e-02
1.078559550117759169e-01 1.168293018515560167e-01 1.040460237521655951e-01 4.441209790381678291e-02 4.262605763749185289e-02 5.134555292749187760e-01 3.025405401477386166e-02 4.052098055350100703e-02
3.265547471909289734e-01 1.131183942645016677e-01 1.253261431807876636e-01 2.715039764782530007e-02 2.153156343958155527e-01 1.216484919799828146e-01 3.141396125780032689e-02 3.947223008235769409e-02
1.473526986803374572e-01 2.539688261415271042e-01 1.351278757453734103e-01 3.991121168778437311e-02 7.666602116978130099e-02 1.951432755531726793e-01 3.680342478546261287e-02 1.150266662365611592e-01
1.377143840760047810e-01 2.725707428923654918e-01 1.374537881623867641e-01 3.933365215699122924e-02 2.465114473379174942e-01 9.798866221839674928e-02 4.126652465569621842e-02 2.716079850024146966e-02
1.397977282259259268e-01 2.771992126669843293e-01 1.355749342707962546e-01 3.313974748639968160e-02 1.606067223935051802e-01 1.819528936115051565e-01 3.235206848973646437e-02 3.937669285514703438e-02
3.192379597680700121e-01 7.568458989731349784e-02 1.209900977376829750e-01 6.780809753380603877e-02 1.217321443759236538e-01 2.049587973871191404e-01 4.257454858173102125e-02 4.701376471835359144e-02
3.145782196687354482e-01 6.507129903791394887e-02 1.360590027544054670e-01 7.079552778875310148e-02 1.127719624925144354e-01 2.261086706893212783e-01 3.940146013338999276e-02 3.521385743496635579e-02
3.084792034357669577e-01 7.972865669783545106e-02 1.218727694628100044e-01 7.552792089913729079e-02 8.680280719620117602e-02 2.420295423382748390e-01 2.650125997021213903e-02 5.905783999976219056e-02
1.769951489158179680e-01 7.511218575492949190e-02 1.190989530174446642e-01 1.493040070564388144e-01 2.269527583767585455e-01 1.445606521459532057e-01 5.763244579325128153e-02 5.034384893940589689e-02
8.142095929323994730e-02 1.013654980619944773e-01 1.015932304674208864e-01 5.472031052346873481e-02 7.163116573639634332e-02 4.915314046358220668e-01 3.608598263570333281e-02 6.165144864595437091e-02
2.308402310407008384e-01 8.335523272439568365e-02 1.205177013641749173e-01 5.274702278576745562e-02 5.245539235853063226e-02 3.855122925403046130e-01 2.782924169272684919e-02 4.674288549339908339e-02
3.291056617571324061e-01 7.410753801705992350e-02 1.391404110400134286e-01 7.724645734263202446e-02 1.119838024970905427e-01 1.506324676252740746e-01 7.676861331254503096e-02 4.101504840825261067e-02
6.490879601791423037e-02 3.220707484349663585e-01 1.157892821899102753e-01 3.450226517027376455e-02 1.788692222222796058e-01 1.911405362137918729e-01 5.465511664170277090e-02 3.806403310916110089e-02
7.173100070657731364e-02 1.014892493921347172e-01 1.065323757754835649e-01 8.958585541477119552e-02 3.340219129917663260e-02 4.125285908315498573e-01 4.302220209275407770e-02 1.417085344875525788e-01
1.574375485131731811e-01 2.297849691626434043e-01 1.123560449442240206e-01 6.354553400302499766e-02 8.182261472244595213e-02 1.438033511519277441e-01 3.673047866382118248e-02 1.745194588387395107e-01
2.711088232342451221e-01 6.790551794541654917e-02 1.146532436007953043e-01 9.393800774703728318e-02 9.731244604009013643e-02 2.567429612157817731e-01 4.435857341627411771e-02 5.398042680035970708e-02
2.385668210848412574e-01 1.624845424519949511e-01 1.387741528819724512e-01 8.642071216482642704e-02 1.388399342872053688e-01 1.337006076495621254e-01 2.658349674718844119e-02 7.462973273240901262e-02
7.590639971512327944e-02 1.079210752203639406e-01 9.947903125307337724e-02 3.972636465710836090e-02 3.718912933071730903e-02 5.643941192381750627e-01 3.446241735657457061e-02 4.092146322886407867e-02
7.278855642624822153e-02 9.874044852578800491e-02 1.056592344541654599e-01 1.176932170683216566e-01 1.072795430117332582e-01 3.076430396718898286e-01 5.468698120166191889e-02 1.355089796401915403e-01
2.350195914064094338e-01 1.743358160617241026e-01 1.148104374130358429e-01 4.130195827605791931e-02 1.260942557260658625e-01 2.292018506694871172e-01 3.077704590936367751e-02 4.845904453785609273e-02
3.375745458231048102e-01 9.128976774748776002e-02 1.244242019910989927e-01 4.831654807742891133e-02 7.195458193355368237e-02 1.131053958841568563e-01 5.385303023662337679e-02 1.594819283065456728e-01
2.004701326351355506e-01 9.214719795074735598e-02 1.063942753252736934e-01 6.997396647890966048e-02 2.848253358136234453e-02 4.146516718601845897e-01 5.867879076523321857e-02 2.920143140315339253e-02
1.477798546302369898e-01 9.832434016398385046e-02 1.074901939339146101e-01 8.840860884462897751e-02 6.473860864569863649e-02 3.618315723401943074e-01 2.476739389648779585e-02 1.066594275448548151e-01
9.571839694881358052e-02 2.195088139748625489e-01 1.104807901310613655e-01 5.721461858347295232e-02 1.644330293876110904e-01 1.369169723628347879e-01 7.057220710952026577e-02 1.451551715018233601e-01
8.179744857178471162e-02 3.100253213163373101e-01 1.098137029433463030e-01 3.849835002593485905e-02 2.057530193940123875e-01 7.998796958836697224e-02 7.203236241855144606e-02 1.020918257416661284e-01
1.294745293590568447e-01 2.710285110566824640e-01 1.077934314598575222e-01 5.197906112079037771e-02 2.033252923117876976e-01 1.453756851423324281e-01 3.873941939016843639e-02 5.228407015932421548e-02
1.643860485013582950e-01 2.650003961438916478e-01 1.123193045861017036e-01 3.997698726252482682e-02 2.418073941874792632e-01 7.686577786631386411e-02 3.536661478340227122e-02 6.427747666892819067e-02
