Teff dnu02_median dnu02_slope r_sep02_median r_sep02_slope r_avg01_median r_avg01_slope r_avg10_median r_avg10_slope
6.748794539848547436e-02 5.966075306505207176e-02 7.574525200258502844e-02 6.727635721190104723e-02 9.856866339231658281e-02 9.312955159100277935e-02 1.017285300002922083e-01 1.591336961987869780e-01 2.772692511395778436e-01
5.875173835115809345e-02 6.803700853961830441e-02 7.343758756724060033e-02 7.457333685128106349e-02 9.216439848796131873e-02 8.528228574796532790e-02 9.282491682658004784e-02 1.574351049829126326e-01 2.974936226452825627e-01
6.059521629359364281e-02 6.111893492412211193e-02 7.177385389674544036e-02 7.859522144888093920e-02 7.078399535539967036e-02 1.054552016550859006e-01 9.868158331705009778e-02 1.585345233003291887e-01 2.944614698087930083e-01
6.322782044750967223e-02 6.725081120137725577e-02 6.825126032212218419e-02 6.745844971407029267e-02 7.695939085729019968e-02 9.646413276175225260e-02 9.437570323935584593e-02 1.663838355510951494e-01 2.996285959054272308e-01
6.799980016922263504e-02 5.644499434965868229e-02 5.908804284936691048e-02 7.026048233845905155e-02 1.062411876143131428e-01 1.023823248761848020e-01 1.135204206887767964e-01 1.513487194074931153e-01 2.727140277065249752e-01
5.622398858831106905e-02 7.078670343963182343e-02 7.018307754991365277e-02 7.837565510618223208e-02 7.726816285019617869e-02 9.786384835904041180e-02 8.269661682115353463e-02 1.583343311872467130e-01 3.082676160983244262e-01
6.742126302459289233e-02 6.118407697300257825e-02 7.142526229619815259e-02 6.951526188127075956e-02 1.132357600558809574e-01 9.370667053781317479e-02 8.043470975411901036e-02 1.569326607975241317e-01 2.861443346795982112e-01
6.542477693359625979e-02 6.097413440250812333e-02 6.195983855639690396e-02 7.733932470420967764e-02 7.009836625054524650e-02 9.339642881241340400e-02 1.244581595427633885e-01 1.624624483986458201e-01 2.838865223989213149e-01
6.211552510861573922e-02 5.928592980921458533e-02 7.076852040230101337e-02 1.048042168121647161e-01 7.441464339979649012e-02 8.052547108733221215e-02 1.134937841248228052e-01 1.543307847439326919e-01 2.802611245118196703e-01
6.051348047646772088e-02 6.259827105375334599e-02 6.587730389372914441e-02 7.598181508602327994e-02 7.320127088659368619e-02 1.026510115087506392e-01 1.095188312370429934e-01 1.658368506369877760e-01 2.838211652206513724e-01
5.272321276644221372e-02 6.505556955850683165e-02 7.012458249422098833e-02 7.787799756737001644e-02 6.994480789403116627e-02 9.944865892509452410e-02 1.012181643389953589e-01 1.571811202961037879e-01 3.064258861592349947e-01
6.526905931083572254e-02 6.514413730192925023e-02 5.705022688514326673e-02 6.591821447882258156e-02 1.055935763317925186e-01 1.053054191313475690e-01 1.280214521329826327e-01 1.419578783837640856e-01 2.657400360433823105e-01
5.998730140974146974e-02 6.672733294875311805e-02 7.353070227465052788e-02 7.654130656656986387e-02 7.619041915834938450e-02 9.331015530023217819e-02 9.680765218653376858e-02 1.604407333509912936e-01 2.964643968041782984e-01
6.790665633695609771e-02 5.804601779314036425e-02 6.863469647576286858e-02 7.439913193696792715e-02 9.480548916493500289e-02 9.970586324654030774e-02 8.614385997952540841e-02 1.557650964057821774e-01 2.945931886603898597e-01
5.844220148854855496e-02 7.236516139103343903e-02 6.750432438861221629e-02 8.505440517895968000e-02 6.832305193915884367e-02 9.698363953643514279e-02 8.606574555689740225e-02 1.682145844852323824e-01 2.970468860351221374e-01
5.717349720234060628e-02 6.283751305667362175e-02 7.867898978207200911e-02 8.399971055112961937e-02 7.572973097632046402e-02 9.018588923920613232e-02 9.722404166538181625e-02 1.554905550546422377e-01 2.986800724722336042e-01
6.851018973723593808e-02 6.544902971327155872e-02 6.333515796952400578e-02 7.334483057980059617e-02 8.390976524085153043e-02 1.141384128410190962e-01 9.602478568595110286e-02 1.478352145005113472e-01 2.874526137318348384e-01
7.745810425593792348e-02 5.574643367051078380e-02 6.653426635587250670e-02 6.679684401638846802e-02 9.128936498000793376e-02 9.054876434773323490e-02 1.037421287752998827e-01 1.483644251003622405e-01 2.995196684978869706e-01
6.398139267430985599e-02 6.966737096927075323e-02 7.222611091696233554e-02 1.081505533770253519e-01 6.809519137112150788e-02 9.706739192273186601e-02 8.999456604314905184e-02 1.521293409197368718e-01 2.786880818056924336e-01
6.581024421392558943e-02 5.734292410592080336e-02 6.745466120691090417e-02 6.882779641547244476e-02 9.031059287295138682e-02 1.038938476029967195e-01 7.903715128296498471e-02 1.705326615266444801e-01 2.967901207722126178e-01
7.007823214942847379e-02 6.676392909898166972e-02 7.485309473638304678e-02 8.104365076437175519e-02 7.618603592628694909e-02 9.979485319842855418e-02 1.324516667957470473e-01 1.645645748706772715e-01 2.342639624596954129e-01
7.049854116052747810e-02 6.244278645035016007e-02 6.057104686969721347e-02 6.281055487118714087e-02 1.091288602730865198e-01 9.887828519949412587e-02 1.303927713344568695e-01 1.332185773602203305e-01 2.720585764809800855e-01
6.899694384125996949e-02 6.367229739966878688e-02 6.557460409538985735e-02 8.713764866655109020e-02 6.319725220625571627e-02 8.795802755430089104e-02 1.210501390134986893e-01 1.681891158820834897e-01 2.742239713409914681e-01
6.104014035089720680e-02 6.404852654842571602e-02 7.419307106438673138e-02 5.952525716639645026e-02 1.078822402465975661e-01 8.447847405057289094e-02 8.786707801703237675e-02 1.537361836236778856e-01 3.072290289320130374e-01
6.041082690328207494e-02 6.757496510460848926e-02 5.742177928333187104e-02 1.105897063770484023e-01 6.740721498734870976e-02 1.105828961800811305e-01 8.135737992671446261e-02 1.686872725140055040e-01 2.759679587235793208e-01
5.683410119592532256e-02 6.718084373978221169e-02 7.321038280613020865e-02 7.999351432554478725e-02 7.515883271233297913e-02 7.839178508292174441e-02 1.220714913490918152e-01 1.623151957321498362e-01 2.848438530561209769e-01
6.770708167855020443e-02 6.250309792051264579e-02 6.806782309327284730e-02 7.501268978511961560e-02 1.028103767672559066e-01 9.139185600143315269e-02 1.077740311072612339e-01 1.432046695707323847e-01 2.815283740758620090e-01
7.081158743918533616e-02 5.568700091620354398e-02 7.423260840247369874e-02 6.443010151082415038e-02 9.092567888287980682e-02 9.046439045728454920e-02 9.482136520953809988e-02 1.639535720339765634e-01 2.946736951476341404e-01
6.257664406899816900e-02 6.133840786532926415e-02 7.690687047016332711e-02 6.057182670032090765e-02 1.137406554949717125e-01 8.758079694477099997e-02 1.168824558555198317e-01 1.439027415384039332e-01 2.764996010615219380e-01
6.444974501958512791e-02 5.964108609238333997e-02 6.960190000167817970e-02 7.858454829007391340e-02 7.639591672933465638e-02 9.376934208109284630e-02 8.951559741360970435e-02 1.639050785936791432e-01 3.041367857785630124e-01
5.958403599688225083e-02 6.477874436719230355e-02 6.897054341358503649e-02 8.474264665785197215e-02 8.092261477039759676e-02 1.009679572471075537e-01 7.963687157254983884e-02 1.571639404543416496e-01 3.032326455200919368e-01
6.048347418535664211e-02 6.361789743508264316e-02 6.806723004532620747e-02 7.992342569761483329e-02 6.716779136438373599e-02 9.298776523131385696e-02 1.028494336413342536e-01 1.647619537986505511e-01 3.001410286009374428e-01
6.475622147434649534e-02 6.474844468848608980e-02 6.263484248377010344e-02 1.296593158128288570e-01 6.343620164390705030e-02 9.650590608628875633e-02 9.282225808767151365e-02 1.425069102902570273e-01 2.829298994324440653e-01
5.987377020476966627e-02 6.949000295323902454e-02 6.327122968241148671e-02 7.911065816350429380e-02 8.316071069869709897e-02 9.272395256242076111e-02 8.964766047129711646e-02 1.580452197766768763e-01 3.046767954869837869e-01
7.044809562984272189e-02 6.616288351261764844e-02 6.945245891323513499e-02 6.847818406331093732e-02 7.588049147482639478e-02 1.050385018885334476e-01 9.806411240149920383e-02 1.491322443357317451e-01 2.973430277804027244e-01
6.537049687390349140e-02 5.946041301652582600e-02 6.249419343188364340e-02 1.088711538397337392e-01 7.222881148102214266e-02 9.010011454199966241e-02 1.201623297276582514e-01 1.419315773127029223e-01 2.793809097745704184e-01
5.761037715941220300e-02 8.567720689081324836e-02 6.166799615477384922e-02 1.209273192107624684e-01 5.485724602304480058e-02 1.060894034926971735e-01 1.182330576012786544e-01 1.582009914588071720e-01 2.367364020084103404e-01
6.206411256316073793e-02 6.479365165434645968e-02 6.310664167706780958e-02 9.282946576692666096e-02 7.236775304575292223e-02 1.029095733302418381e-01 8.651532678878501303e-02 1.576497773421605686e-01 2.977636978315579275e-01
6.277435913675302737e-02 6.168761909906124441e-02 6.684331137804658263e-02 8.850992323823415886e-02 7.702979752117322665e-02 8.664004429352870074e-02 9.428302213386877129e-02 1.593485735575422002e-01 3.028833496417920879e-01
5.570079929089756521e-02 7.215236035273210613e-02 7.666515113438937545e-02 5.833628133555824463e-02 1.106828925005103881e-01 8.570324698981363065e-02 1.177755003928776939e-01 1.459392192314656056e-01 2.770445487717553279e-01
7.401396751622127401e-02 6.096106080929853538e-02 5.408732997141647153e-02 9.398237732206266015e-02 6.938723609891744859e-02 1.099226882453955695e-01 8.556306050946710373e-02 1.416721217360200902e-01 3.104101577912007914e-01
9.122697555768312372e-02 6.072568096277176225e-02 6.248155147852545860e-02 9.400248141299713533e-02 6.760135979492337688e-02 9.978988304739663806e-02 1.053306849119100830e-01 1.297158516934883987e-01 2.891255311403040373e-01
5.608302203430356320e-02 6.774002845143421714e-02 6.087336686650586526e-02 5.827065293290575182e-02 1.115338739845967708e-01 9.766289271902546532e-02 1.515678830041134184e-01 1.449850504079549796e-01 2.512832295991601628e-01
5.953951571525852721e-02 6.931339130398610215e-02 6.066736748112574323e-02 6.217682204678835756e-02 1.063594398572715594e-01 9.512762862736209857e-02 1.488328651795091939e-01 1.509541445730515075e-01 2.470288252156470632e-01
6.279627205074619911e-02 6.157188118396431098e-02 6.980989608636849197e-02 6.171766155820482269e-02 7.603209167565778970e-02 1.015952815036339774e-01 1.316925582211609658e-01 1.631508375039077419e-01 2.716335202163557283e-01
6.004995608498930187e-02 5.844729255719198491e-02 7.652729191626399252e-02 1.076678743845776026e-01 6.826510333491761506e-02 1.009797904508416694e-01 8.233787148575034964e-02 1.675491215556876579e-01 2.781756982297798331e-01
6.867370883441960283e-02 5.805924556652866664e-02 6.500874295484242171e-02 9.562752861942946936e-02 6.476300392808098660e-02 9.281777055249804120e-02 9.595718319661526718e-02 1.589248522851058609e-01 3.001679640624797529e-01
6.577217818636538205e-02 6.014307384373870913e-02 6.415437591080551394e-02 6.700982316087913948e-02 1.148923134086632797e-01 9.715063808721559335e-02 9.342190435908233337e-02 1.439853229403361690e-01 2.934703701029138800e-01
6.268693100115478589e-02 5.512929434008508739e-02 8.148448671809577215e-02 8.992603437085648632e-02 7.940334322171876957e-02 9.123140222368864016e-02 8.240991028485818159e-02 1.588284186761665107e-01 2.989001791633756899e-01
6.404084814310465057e-02 6.187249003443325707e-02 7.162528839518965407e-02 7.444921136788186511e-02 8.443183591491422446e-02 8.240343750532790057e-02 9.486015404959410868e-02 1.523915760747765469e-01 3.139251585147778134e-01
5.802093788884634534e-02 6.208827018867486142e-02 7.155831500753415120e-02 7.904662534854378642e-02 9.289722461010217758e-02 9.037821994975306361e-02 1.003267230915108055e-01 1.439772598357688671e-01 3.017064240792660668e-01
7.146035758773032487e-02 5.104340407840900207e-02 6.953179637116585488e-02 9.958854253455362571e-02 6.140371302965144662e-02 9.563877207924034729e-02 9.380896110876038585e-02 1.692771264286288269e-01 2.882473267818599916e-01
5.261399414606305475e-02 7.021680048606468438e-02 7.561848967345770334e-02 7.803294122336942862e-02 5.982730416064353102e-02 9.254037456973290832e-02 1.554860985300676457e-01 1.749844766670459462e-01 2.406795205435551810e-01
6.085840979313886928e-02 7.057694647797618792e-02 6.761091423975651438e-02 7.781917382954831042e-02 8.261354470808172923e-02 9.150556357597175450e-02 1.031408776371576796e-01 1.559868890360901206e-01 2.898876807022788271e-01
6.739640123898116286e-02 7.400039601884145224e-02 6.685883310587820150e-02 8.214673016055626387e-02 7.803700782873611297e-02 9.485478536359044643e-02 9.731361506745407619e-02 1.497633194674314605e-01 2.896289117485306708e-01
5.506180207560207318e-02 6.164617876437793187e-02 7.976203595112388300e-02 5.381508117003899749e-02 1.203209123459001995e-01 8.783397047579788453e-02 8.824678750689399220e-02 1.566665963204349754e-01 2.966466353898301045e-01
6.173714186684099714e-02 6.839711126390955742e-02 6.952860767582667856e-02 4.965768905585814241e-02 1.296133517210783237e-01 8.500412980520248574e-02 8.650191745954054212e-02 1.565752342645516659e-01 2.929848168871916347e-01
5.840744205152187396e-02 7.193497659260414401e-02 6.234697903486051407e-02 7.249299625954067072e-02 8.023804047848037690e-02 1.040685299195502900e-01 9.791670555545742283e-02 1.586200965855663059e-01 2.939742335224184711e-01
6.029238143983608328e-02 5.664683888254622157e-02 7.424379112477776099e-02 6.858808992893022927e-02 8.522301100025889142e-02 1.010447388929008039e-01 9.186036895379928735e-02 1.683443606233373802e-01 2.937564191536134461e-01
6.333066580863097594e-02 6.516890539262887305e-02 6.681288993423645239e-02 8.236533178037203085e-02 9.840162520381920408e-02 8.730787094617438460e-02 8.591427201566272098e-02 1.630203007749954636e-01 2.876781381434799778e-01
5.567345185982986583e-02 6.545363175084707719e-02 6.924030927787769296e-02 9.382830227270769208e-02 6.521130645411772619e-02 8.557803609742213602e-02 9.883846779473599853e-02 1.553491926174413174e-01 3.108273018750206118e-01
7.094178945997080266e-02 7.263350968402063068e-02 6.824314944609564948e-02 6.775633661623310655e-02 7.745718761070580216e-02 9.156743548659579401e-02 1.335161940749358678e-01 1.599998816550647907e-01 2.578845159663775699e-01
5.953190502470863399e-02 6.536240818618199722e-02 6.140799094946450265e-02 1.043390592602936595e-01 8.899817308504295865e-02 9.723312550488856509e-02 1.145449469713938490e-01 1.501491767192767723e-01 2.584332142987490477e-01
6.053489573347517472e-02 7.304274495959964253e-02 6.440386770162710717e-02 9.869498935009798912e-02 7.874389856427735368e-02 1.082328059155225342e-01 8.862818054147982016e-02 1.354013622759900892e-01 2.923172549579304280e-01
6.748300514698558905e-02 5.822504189817940407e-02 7.230006440140748780e-02 1.335570161375621845e-01 4.837921373360944827e-02 1.003290246130924823e-01 8.971837586153290356e-02 1.537404015570863203e-01 2.762678566505442079e-01
7.743554676711263129e-02 5.501269955944534246e-02 6.152170968279656316e-02 1.058289427761392176e-01 6.821172245221802932e-02 9.885057269610916797e-02 1.412991205786589266e-01 1.391538955400504485e-01 2.526857899474696523e-01
5.849108302593117314e-02 6.351664017871820611e-02 5.824986093471194726e-02 7.718609574815374352e-02 7.027171204232009194e-02 1.162821228843800569e-01 1.580257401778165927e-01 1.636655569298149093e-01 2.343111880781532930e-01
6.339303585495068005e-02 6.862756999980978989e-02 7.299314831436885809e-02 1.338227110792040153e-01 6.288153080860336974e-02 9.432272994363473384e-02 8.005495926834844955e-02 1.407599443968609032e-01 2.831443703342190754e-01
6.347523959058735954e-02 6.436092884550918825e-02 7.028175164400718433e-02 7.234283208757999462e-02 1.073096383028518813e-01 9.267608255578725640e-02 1.114223058381917236e-01 1.318031367939368759e-01 2.863280843415483279e-01
5.973536813557446534e-02 6.481321037522548567e-02 5.953819307650992654e-02 8.587001296813470685e-02 6.879248055073078350e-02 9.936850492300788873e-02 8.292221134299508634e-02 1.668743566899527353e-01 3.120856619378689634e-01
5.869862325366331790e-02 7.642134292705479726e-02 6.750044799949811436e-02 8.898860080447129617e-02 6.270108802728457942e-02 1.016486206519151836e-01 9.000309880047720201e-02 1.562158474396710406e-01 2.978223300959644826e-01
6.025588604210084520e-02 7.279783838255321493e-02 6.397803831753964832e-02 7.759271551017603297e-02 8.568356576376899569e-02 9.423063844381883436e-02 9.105095658409302628e-02 1.570325876168414680e-01 2.973777733391078648e-01
6.602474219773449282e-02 5.897579164200057039e-02 6.570043897048785664e-02 6.400972426301773655e-02 8.211653834491239312e-02 9.755061145254874388e-02 1.474553891894238855e-01 1.733438224178618925e-01 2.448229415220124772e-01
6.107377767888151621e-02 6.454880073980603927e-02 6.167931749439895667e-02 7.935564370345056517e-02 7.789916102083095650e-02 9.468138352506998145e-02 8.561544357601087729e-02 1.634164294710571952e-01 3.117300427904938775e-01
6.527459293532361650e-02 7.038852357184156860e-02 7.455763494866209096e-02 9.682779339320182754e-02 7.083178386249346092e-02 8.509358753331820735e-02 1.299046351532394117e-01 1.435742957401309750e-01 2.635471528617887027e-01
5.410986833106860155e-02 6.014988590578315697e-02 8.437340757120745383e-02 1.141939962826610533e-01 5.523427158683219540e-02 9.853733556931762450e-02 1.042838487071421627e-01 1.630746877076863777e-01 2.660426983383013533e-01
5.838468295033847483e-02 7.018516722535528274e-02 6.009305570530496660e-02 7.267017842883650991e-02 8.457450699193024002e-02 1.204407290927988622e-01 8.281219523650894254e-02 1.504033686609138887e-01 3.004361157080128741e-01
5.496759177288176867e-02 7.940209192006020267e-02 5.767629424098149465e-02 8.610544650884069395e-02 6.711766664458532206e-02 1.021306725628941953e-01 1.096367363161726283e-01 1.596365368066965662e-01 2.833269632268871629e-01
7.423786284871843055e-02 5.091682134962090961e-02 6.596047244847012825e-02 6.574141730331999056e-02 9.756082540136874759e-02 9.510050517193105457e-02 1.005067968756371832e-01 1.500252052960437399e-01 2.999500933048897533e-01
6.142213550581124282e-02 5.553356823588850855e-02 7.792387379294611616e-02 7.679758345443526979e-02 9.868647565530996868e-02 8.896992340112466757e-02 9.259080481980808131e-02 1.521383363706498015e-01 2.959372987640263575e-01
6.810554122002372701e-02 5.925787980838879976e-02 6.724172636576335182e-02 7.597012405101415122e-02 8.294866769521580530e-02 9.543687987235212333e-02 1.075031803216769805e-01 1.660730741224569207e-01 2.774629265431081682e-01
5.893492491714210496e-02 6.218729480823148581e-02 7.325962520386895827e-02 8.814857412154385174e-02 7.320806330048575117e-02 9.294752229326815052e-02 9.683127882608859316e-02 1.698892102870410148e-01 2.845935062423300965e-01
6.070673661494679213e-02 6.552626553854638825e-02 8.262595224579352693e-02 1.005082954576226734e-01 8.758644602681460445e-02 9.391960347786529328e-02 8.019644028531609792e-02 1.322437906081105341e-01 2.966864697449841382e-01
5.772842287825325630e-02 6.729152682644572170e-02 6.969936565091421066e-02 8.000353156253670051e-02 9.362941787950003480e-02 8.967395793483223798e-02 8.153783284221642613e-02 1.562802957242663826e-01 3.041556487010351750e-01
5.723128974555432430e-02 5.923800215603654967e-02 7.141788989559452738e-02 8.036982962867984803e-02 7.272713128694985318e-02 8.804133039857385545e-02 1.089940247812469232e-01 1.735655701546550134e-01 2.884149319527092303e-01
7.449082919767206767e-02 5.564132079360821492e-02 7.838729628439336516e-02 5.886075915613451365e-02 9.898381432714004058e-02 9.209440745446127730e-02 1.327062826527584671e-01 1.442133731241391492e-01 2.646219170096928974e-01
5.801322846322848337e-02 6.389749274855369143e-02 7.818361339852474001e-02 8.358595158816024828e-02 7.485524035212985650e-02 8.796789022676430869e-02 8.504060428756175793e-02 1.705014476702181314e-01 2.979545312648588795e-01
6.969900283065252888e-02 6.965636303090921855e-02 6.705222260103414766e-02 7.236808712071270133e-02 7.787495205380363938e-02 8.320876031829001207e-02 1.052893706589862061e-01 1.635361952375913863e-01 2.913150461480201181e-01
6.869419600056755892e-02 6.287595336751393427e-02 7.922723204700132804e-02 6.143099318738535347e-02 8.186558187663402208e-02 8.983964286163757806e-02 9.071083815121123994e-02 1.678972251918681435e-01 2.974583373161809319e-01
6.093100577353927072e-02 5.539315015604297232e-02 7.348530009965389964e-02 7.918054114208032679e-02 7.537355288776029227e-02 8.651965780948867035e-02 1.566111178845348839e-01 1.632862415753782437e-01 2.492194326715213848e-01
7.637248122420371710e-02 5.780464781516130718e-02 5.909271243634271753e-02 9.173517313798737471e-02 8.268322495277986850e-02 1.085809218915117086e-01 7.240733392329330720e-02 1.519377313809038565e-01 2.993857732378160663e-01
6.525983864897597075e-02 5.760580508139003658e-02 7.266613351709860780e-02 1.166793087517532246e-01 6.510702006311532009e-02 8.845168526880281545e-02 9.551278498859101795e-02 1.448939741084047106e-01 2.938234495718682893e-01
6.276530757513813785e-02 5.999153143886219730e-02 7.493233011770365770e-02 9.305894909584226660e-02 7.158692567229027470e-02 8.200779926895986061e-02 8.885311689274209834e-02 1.644932636827656780e-01 3.023107762556957456e-01
6.719100117087623003e-02 5.429748782868980966e-02 6.156603017082328683e-02 7.972799119619217167e-02 7.779936854725495732e-02 1.027120540558909417e-01 8.079585301844326162e-02 1.668858298972299425e-01 3.090243841145993708e-01
7.204553424052771715e-02 5.919465838704167371e-02 6.303268587520702293e-02 6.832450797212949456e-02 1.101317508884315371e-01 9.895934881834177188e-02 8.365392629691345561e-02 1.475031769182228170e-01 2.971544106031844823e-01
6.527566441296596411e-02 6.361748800911777579e-02 6.612764355916483927e-02 6.162712836164572355e-02 8.705899229500958791e-02 9.977904410163428162e-02 1.035791893375373057e-01 1.656574703894941603e-01 2.872773795334301883e-01
6.660180437609003468e-02 6.568645342930205799e-02 6.213484429355021349e-02 7.380762802836493552e-02 9.928533752557823500e-02 9.349292287616378649e-02 7.660715217118374554e-02 1.629603924882137844e-01 2.994234648115531860e-01
6.366088333600124216e-02 6.523128685727563880e-02 6.941959768645060425e-02 9.782232712668383068e-02 6.013338610427414188e-02 8.815425671002541375e-02 8.875337784633471894e-02 1.689980711076213560e-01 2.978268132253329425e-01
6.013759454788744629e-02 6.621890122460515060e-02 6.144555194664194642e-02 7.356644616597465824e-02 8.023591410230422605e-02 9.192958866320369293e-02 9.055997061262349712e-02 1.728798575366280454e-01 3.030261752001312536e-01
6.297083888639866400e-02 7.198028971432958445e-02 7.581143483692817653e-02 6.667201759736722522e-02 7.903651329346642052e-02 9.011058014962922136e-02 1.070989500939787814e-01 1.699923604221456608e-01 2.763270150057562380e-01
6.683107432192375574e-02 6.126961302370523277e-02 7.430787755242539150e-02 8.462589693305025418e-02 8.946603498166964819e-02 1.033401971456795604e-01 6.754916566494750807e-02 1.471822037059656585e-01 3.054279366706328935e-01
6.202342001363793378e-02 6.424544838326366747e-02 6.456501913044952745e-02 1.105944456964262912e-01 5.346559364326679276e-02 8.603100130865681816e-02 9.273900838793912305e-02 1.574915044595763536e-01 3.088445589767834232e-01
6.081675518267250224e-02 6.723702141250505193e-02 7.306160034564991579e-02 7.652594033019387287e-02 7.482170181237697559e-02 9.858299176651166840e-02 8.602540729303473355e-02 1.703178528711996043e-01 2.926107289858556615e-01
5.584929937040162412e-02 6.492975506399736862e-02 7.401610510112643926e-02 6.984996147753504137e-02 8.572807279486434340e-02 8.576131435158704241e-02 1.532691180107352003e-01 1.797230379119580113e-01 2.308733359177950473e-01
5.665890291935989781e-02 6.641601781400677251e-02 6.820971329076327971e-02 5.429688818348406276e-02 9.693316753715983114e-02 9.206709141254199036e-02 1.175714039644544101e-01 1.578361041541110343e-01 2.900107107241187698e-01
6.400127687318508951e-02 6.744967856113139038e-02 6.227368383354781045e-02 7.284728918387806118e-02 8.985580257288557082e-02 9.788551373473894368e-02 8.918674186165406748e-02 1.518821325836469116e-01 3.046178807953321410e-01
5.660397495695092263e-02 6.584769113337567148e-02 7.642465088410603513e-02 7.065351464647817714e-02 7.998163612615734330e-02 8.694053201837725897e-02 1.120235449276390238e-01 1.625895563788957998e-01 2.889348989280197677e-01
5.599662551804018840e-02 7.358050705490479237e-02 6.364552659987121608e-02 7.344116667909852958e-02 8.022901897427844875e-02 9.853005302915486541e-02 8.732452357798556331e-02 1.704625359202311952e-01 2.967900426464352148e-01
6.207638852895099035e-02 6.635616060806071026e-02 5.916619887699420960e-02 6.958004773536592691e-02 1.007954582058595977e-01 9.533913803252527797e-02 1.003809735134549991e-01 1.617259854515432360e-01 2.845796490472451423e-01
5.701936600148290596e-02 6.102411912438253372e-02 7.349444728791064418e-02 7.033189306725795564e-02 8.853496744406745556e-02 9.173381397592436648e-02 1.033795890822388625e-01 1.579556247364929944e-01 2.965261792802422192e-01
6.384461703359214924e-02 6.067647509669195360e-02 6.474144952751695326e-02 7.815725129809104887e-02 9.840105984159328023e-02 1.097578784639148403e-01 1.042531541913239851e-01 1.495089429259080227e-01 2.706591716213677112e-01
5.773176923789976461e-02 6.796139568377532192e-02 6.847960854464825442e-02 1.036585568133896462e-01 7.446117220569008210e-02 1.001067899002564543e-01 1.175934869907532127e-01 1.379081921077395245e-01 2.720990285158476629e-01
7.686962893379929718e-02 5.311102154818166804e-02 6.380380806724388065e-02 8.458192176454795708e-02 7.856294535550061020e-02 1.053883950791832946e-01 8.893151584031763757e-02 1.490493856384368099e-01 2.997013777727888795e-01
5.734877474854276763e-02 7.713556750340561097e-02 6.520040049497530243e-02 6.871713023604061887e-02 1.102976934134727166e-01 9.541348123702782236e-02 9.586944737995027610e-02 1.382048899654310381e-01 2.918126150211538539e-01
5.715505985923515636e-02 6.333085699989682293e-02 6.605728106046328263e-02 6.989461641795632896e-02 7.613934585154398527e-02 9.308353937954487456e-02 9.270574864074083987e-02 1.809634625183715040e-01 3.006700892722473650e-01
6.682147271671368127e-02 6.049355203575626505e-02 7.455396504421937798e-02 9.885357828923643786e-02 7.430159151825802000e-02 9.580573809601991564e-02 7.618446423223493302e-02 1.453780399071760987e-01 3.076075981603852982e-01
7.823903574762379465e-02 7.005049530315216044e-02 6.067915423738279995e-02 8.151673897446799766e-02 8.716362079364167736e-02 1.067204911116864108e-01 8.847558590463945605e-02 1.261494924085527491e-01 3.010053855188528638e-01
6.165713150962542910e-02 6.402990047241650939e-02 7.386378276355611006e-02 7.315988938461892577e-02 8.272723780603261079e-02 9.338015899601491421e-02 9.223335686969354186e-02 1.669860716733347072e-01 2.919624705247073071e-01
6.286284479391993085e-02 6.009092309489566519e-02 6.885850695815214084e-02 6.570018844997660423e-02 7.934008879141504766e-02 9.856281232701279149e-02 9.919666922310334256e-02 1.703132344318377678e-01 2.950747319296866400e-01
6.405375791970854826e-02 6.375652886652410922e-02 6.798446870795522845e-02 5.737513457020835400e-02 1.054412393638497203e-01 9.809176706084504760e-02 8.646907814541214543e-02 1.609894293772696772e-01 2.958385959882271488e-01
6.384588649580931474e-02 5.932917019536271958e-02 7.033280708635887557e-02 1.185004575096813839e-01 6.638482212561543083e-02 1.008863060576912912e-01 8.431963532716515997e-02 1.374283908639566676e-01 2.989725243383590247e-01
6.809492245826347101e-02 6.882435380062661145e-02 6.503814074007631396e-02 7.557755978868926916e-02 1.034737574211409133e-01 1.000866160834233132e-01 7.287769468887574098e-02 1.500499640333168849e-01 2.959769909855873848e-01
6.044092298806283403e-02 6.685582007280668759e-02 6.230093874337514631e-02 9.882228733979735169e-02 7.079930164273691429e-02 9.930515014096434612e-02 8.632510772893306483e-02 1.602725030072904289e-01 2.948779683360331916e-01
6.712350714713902211e-02 6.445328376798523107e-02 7.629564759800887275e-02 6.819318389164796823e-02 1.049092775874153477e-01 8.905946689610345912e-02 8.364877959378627659e-02 1.685834081553006514e-01 2.777334453626131849e-01
5.733731046191137271e-02 6.925053690619052682e-02 7.097383082869095083e-02 7.849677165888592489e-02 8.836030161363778168e-02 1.036744003170805978e-01 7.510351344385299277e-02 1.611292547524986185e-01 2.956740800172512063e-01
6.680086438401718063e-02 6.828912540546899779e-02 6.483360828681006272e-02 5.852948379280904084e-02 1.192628218063153389e-01 9.694846251367371381e-02 9.777392809170910859e-02 1.387704993372747553e-01 2.887912063819218500e-01
6.130144277355973476e-02 7.189157822632698258e-02 7.381176433610719956e-02 1.059634126631470719e-01 7.795213156754995931e-02 8.836223669155784943e-02 7.946717721383435296e-02 1.466708326974738019e-01 2.945794238304431101e-01
6.307245020038701466e-02 6.537306463336403639e-02 6.371607163119762107e-02 7.105212234238268698e-02 1.089614082729677136e-01 9.970191292584115739e-02 1.114092253082045042e-01 1.530537913670188821e-01 2.636599533186362310e-01
6.009317081996105869e-02 5.871012685004650677e-02 6.610166566293100565e-02 7.217358151738148542e-02 7.740302298095348699e-02 9.861946361491508162e-02 1.001170379374974190e-01 1.681490293496983590e-01 2.986329012666155691e-01
