M Y Z alpha diffusion overshoot age radius L log_g
8.831256684570323312e-01 2.790530903320309064e-01 6.119867675781264470e-03 1.881253151367183074e+00 1.148380391113285048e+00 3.522345747070321775e-01 9.418247620743153803e+00 1.202590581296415273e+00 2.229898495271304792e+00 4.223546476742358280e+00
8.899652373046905707e-01 2.597873701171869998e-01 4.045794433593791206e-03 1.686425860351560058e+00 1.106943629394537609e+00 4.248718427734430314e-01 9.687849467306143936e+00 1.285040176836038661e+00 2.435727297905652566e+00 4.170266901689672068e+00
9.367479658203154980e-01 2.646857241210933687e-01 6.578015625000042596e-03 1.706752315917966500e+00 1.083241399902348912e+00 4.035913974609418586e-01 8.774442149128823587e+00 1.304778479044945927e+00 2.606042679229791048e+00 4.179526979292853994e+00
1.146216120117185433e+00 2.863059418945311796e-01 1.556989550781238442e-02 1.740459022949216505e+00 1.150912154785155295e+00 2.221173930664054608e-01 4.577639061725469638e+00 1.457296363239741543e+00 3.390244630581707774e+00 4.177458283545441908e+00
9.252232656250017895e-01 2.815054995117186598e-01 9.432547363281182373e-03 1.886348913574212860e+00 1.200158684570312717e+00 2.927819252929705907e-01 8.777076505342375157e+00 1.226369463119825642e+00 2.214210353930091024e+00 4.225189709147720407e+00
9.546506230468747578e-01 2.593718632812499481e-01 5.928907714843737777e-03 1.889962667480463709e+00 1.002188548828127468e+00 3.945551445312499572e-01 8.646252823594315018e+00 1.345428938167690269e+00 2.548295942252775337e+00 4.165833842053668690e+00
9.156884946289080007e-01 2.796220249023436133e-01 8.997508789062509324e-03 1.884208105957026369e+00 1.169202080078120876e+00 2.916581928710945126e-01 9.067093644522644880e+00 1.206377675838728791e+00 2.118221802224667716e+00 4.236581645275439456e+00
9.723996992187498023e-01 2.770290263671872366e-01 1.278574365234376280e-02 1.800621750488277106e+00 1.170793985351561206e+00 3.000503588867197702e-01 7.704549454023903898e+00 1.239872730698156733e+00 2.194591425747166369e+00 4.239023613361525555e+00
8.934906665039089591e-01 2.650443803710931245e-01 4.857597656250054255e-03 1.676053140136716690e+00 1.178811703613290129e+00 4.200181362304745147e-01 9.565685118144140020e+00 1.285535977687372489e+00 2.460014753798000608e+00 4.171824287427542188e+00
9.784279838867196988e-01 2.660965493164061391e-01 8.146109863281261049e-03 1.878063336914059578e+00 1.160175079101561924e+00 2.491678544921862859e-01 7.838490842707525275e+00 1.328719234623991552e+00 2.557790530531883544e+00 4.187138260146893387e+00
9.883009887695309859e-01 2.735331406250000041e-01 1.142696191406248306e-02 1.856692414550777936e+00 1.248054352539061718e+00 1.745092138671864301e-01 7.366749251319570924e+00 1.238839049644292256e+00 2.237662877696549479e+00 4.248567065016673361e+00
9.886194653320307113e-01 2.783758569335938460e-01 1.333723828125000371e-02 1.839368951171872046e+00 1.158050280761714568e+00 2.076658105468737747e-01 7.133502013715646406e+00 1.196322701747377870e+00 2.010217105109259439e+00 4.278352434254567349e+00
9.207464018554712970e-01 2.776697153320308309e-01 8.231963378906217293e-03 1.772671086425778864e+00 1.283025086425779282e+00 3.240943764648475667e-01 8.885816000900645051e+00 1.254514072225877408e+00 2.377202062351187806e+00 4.203586937655340527e+00
8.843293320312519690e-01 2.736684184570305489e-01 4.821909179687567000e-03 1.702056274902342237e+00 1.272107275390634396e+00 4.064510078125073145e-01 9.359886397736548957e+00 1.257705969516663691e+00 2.480393476247793938e+00 4.184386917739141509e+00
9.680425761718752797e-01 2.590653964843747659e-01 7.217002929687536296e-03 1.797230113281246044e+00 9.672424672851576144e-01 3.814281489257814184e-01 8.661605840531455769e+00 1.350179371015328922e+00 2.563506651093065969e+00 4.167130699869936450e+00
8.946479960937516740e-01 2.757540634765621168e-01 7.052987304687509743e-03 1.843171500976557686e+00 1.132411107910160863e+00 3.457760688476574362e-01 9.491768097363429746e+00 1.229754190531873626e+00 2.187530327599388258e+00 4.210841984183445241e+00
9.082831777343768342e-01 2.730271733398434986e-01 7.846925781249994639e-03 1.827800358398433467e+00 1.210451926757813546e+00 2.810468232421875490e-01 9.225696049022703349e+00 1.225005953974063866e+00 2.197284687275464332e+00 4.220609773303877432e+00
9.075815942382832180e-01 2.749617797851559020e-01 7.505677734374978892e-03 1.828035524902339670e+00 1.184495529296877736e+00 3.364831093750028090e-01 9.220339573016268275e+00 1.234925157066735890e+00 2.255763271360180511e+00 4.211443153966241582e+00
1.056359261230469304e+00 2.735875600585939149e-01 1.381783300781242591e-02 1.851196976074217737e+00 1.213181136718748387e+00 1.744717285156241193e-01 5.344819829776167097e+00 1.224840880902794416e+00 2.263857583156980269e+00 4.291945492442752474e+00
8.896358940429711648e-01 2.693534067382806207e-01 5.447156738281296214e-03 1.684183108886716740e+00 1.221343914062508418e+00 4.069309130859443679e-01 9.627698198343264124e+00 1.277183880947434069e+00 2.404328863773253389e+00 4.174472525728446293e+00
8.740669584960960581e-01 2.636295048828117826e-01 3.309224121093789009e-03 1.677733208007810228e+00 1.177948240234382826e+00 4.302418872070387645e-01 9.734733954414723556e+00 1.278748839981623808e+00 2.481208617392892890e+00 4.166496814124981185e+00
9.439779624023444393e-01 2.815018383789060219e-01 1.060325439453118669e-02 1.848841708496088643e+00 1.228219932617184540e+00 2.849936044921894118e-01 8.320738763919763414e+00 1.235095364373216320e+00 2.237367065743662398e+00 4.227601473198308923e+00
1.031052298339845130e+00 2.685028261718750975e-01 1.117071728515622517e-02 1.842044787597655775e+00 1.265775809570309107e+00 1.708633974609367057e-01 6.223202246813007932e+00 1.266488518566487809e+00 2.431501047473111576e+00 4.250530472888154776e+00
1.033471710449220371e+00 2.667074599609375318e-01 1.123498876953122130e-02 1.828749440917967872e+00 1.257185460449217862e+00 1.756759667968741112e-01 6.329270697779697308e+00 1.276409296556978212e+00 2.462229719721275245e+00 4.246932902838074675e+00
1.052828780273438181e+00 2.714332690429689388e-01 1.351717431640614420e-02 1.848079127929686649e+00 1.253434437499995724e+00 1.665866684570307121e-01 5.650735222824933679e+00 1.249482701358795245e+00 2.307917983717372223e+00 4.272596513221814440e+00
9.119025698242207989e-01 2.652738969726558538e-01 5.341979492187550436e-03 1.853126902343746218e+00 9.986391718750105007e-01 3.956966201171892572e-01 9.125439756983157125e+00 1.260571327507037154e+00 2.456062224185926457e+00 4.198420222339409591e+00
1.044813587890626838e+00 2.716753535156249955e-01 1.190112255859370437e-02 1.836934136230468972e+00 1.283273731445308652e+00 1.642441562499998009e-01 5.978773542623441628e+00 1.292723752769649792e+00 2.540057390120627812e+00 4.241945149100178725e+00
1.003555585937500716e+00 2.708546059570312026e-01 1.068419873046873303e-02 1.848651862792966449e+00 1.252138243164063081e+00 1.717340927734368472e-01 6.898770124316921937e+00 1.262037508603441882e+00 2.375764835533247243e+00 4.240537004567676682e+00
8.753393549804701079e-01 2.729634023437495505e-01 5.640114746093777796e-03 1.824753967773433239e+00 1.120175822753911365e+00 3.677457358398459331e-01 9.946324381837184703e+00 1.231818689873061423e+00 2.236302486626541519e+00 4.200317850017968979e+00
8.844953925781271487e-01 2.704782197265621080e-01 5.562006835937539223e-03 1.690098626464842102e+00 1.218176079589847971e+00 3.993464072265691667e-01 9.753861860298174591e+00 1.273311440657789229e+00 2.370411891925241932e+00 4.174997737636522821e+00
9.084067148437520167e-01 2.758168955078122986e-01 6.687027832031258029e-03 1.810397638183590896e+00 1.224213556640627587e+00 3.303615610351587906e-01 8.831845443456398215e+00 1.220984682973887958e+00 2.421996439602295048e+00 4.220338090440752588e+00
1.029408914550782983e+00 2.687124995117186610e-01 1.090592333984374308e-02 1.824689188476562363e+00 1.268064049316403707e+00 1.787561044921867626e-01 6.489096351919436678e+00 1.303447180779509385e+00 2.572304963529604471e+00 4.227824254913183921e+00
8.877811542968774283e-01 2.711535693359369281e-01 5.695465332031279457e-03 1.703236619628904158e+00 1.221706208496100565e+00 3.916675468750049904e-01 9.555327477452904006e+00 1.260155057057722017e+00 2.313314391881671206e+00 4.184623467140169417e+00
9.403648886718758426e-01 2.754562592773436291e-01 1.061306640625000151e-02 1.843801008789059503e+00 1.250411118652338560e+00 2.106156406249985735e-01 8.498407875007593759e+00 1.215988584056824751e+00 2.070789740947282631e+00 4.243967925618338022e+00
8.866793002929704848e-01 2.742359990234370382e-01 6.216141113281272064e-03 1.808362203613277597e+00 1.139508701660162382e+00 3.733990991210960342e-01 9.587350913863287971e+00 1.237501819918263024e+00 2.236266878755771792e+00 4.200864443677990501e+00
1.026917675781251482e+00 2.673852255859374139e-01 1.092659423828125365e-02 1.857657208984372810e+00 1.139933112304685414e+00 1.886468764648432939e-01 6.561188629264496974e+00 1.281496089784964321e+00 2.465730456926187308e+00 4.240642843183900723e+00
8.860153662109404582e-01 2.590056245117182687e-01 3.777794433593794233e-03 1.677856214355466502e+00 1.104164502441411511e+00 4.282542651367251541e-01 9.762222347050125038e+00 1.287153327538762548e+00 2.459747574970134298e+00 4.166833615371265509e+00
1.003057112792968830e+00 2.720623740234375254e-01 1.123421630859377379e-02 1.874259193359372633e+00 1.182098013671870396e+00 1.840959565429680644e-01 6.817678888106599722e+00 1.221256188027758371e+00 2.205514491474281691e+00 4.267796336238276034e+00
9.861333222656247788e-01 2.444742651367187714e-01 6.001521972656227374e-03 1.725137377441401609e+00 9.733225727538951100e-01 4.431425478515594873e-01 8.797318522130247231e+00 1.412056455102162600e+00 2.792365552266810713e+00 4.135264260807899106e+00
9.705112885742198658e-01 2.691556997070310708e-01 9.380761230468753070e-03 1.815941411132809824e+00 1.203350921875001145e+00 2.334704096679674212e-01 7.964483904321092211e+00 1.290821883430578465e+00 2.383138526934438506e+00 4.207215451181814281e+00
1.029011909179688766e+00 2.655741645507812554e-01 1.017199023437503728e-02 1.818934151855467141e+00 1.145397791015623001e+00 2.025326479492183807e-01 6.894892221473182481e+00 1.361809487737325020e+00 2.709872809221208101e+00 4.190447326493227820e+00
1.029753995605469763e+00 2.691667690429687676e-01 1.163035791015622905e-02 1.850142783203123864e+00 1.198802343749999277e+00 1.806498129882803672e-01 6.134698993684718715e+00 1.243472880386209845e+00 2.353596155160874392e+00 4.266835099512668705e+00
1.024309137207032538e+00 2.680681884765623857e-01 1.125783984375000601e-02 1.819121899414060328e+00 1.165507191894529226e+00 2.016629628906244087e-01 6.794502182771298138e+00 1.314441904704078512e+00 2.486260320455079942e+00 4.219670806674411523e+00
8.824701625976584252e-01 2.692302895507805993e-01 5.130784667968802878e-03 1.687764458007810608e+00 1.240149784179695569e+00 4.068308720703194270e-01 9.768223424205244143e+00 1.272177251730153724e+00 2.379757617265520597e+00 4.174451746005673591e+00
1.033467589843751533e+00 2.656116396484375364e-01 1.075968310546875605e-02 1.873731563476559892e+00 1.138792161132810676e+00 1.810839160156250127e-01 6.652426242339175566e+00 1.307964978873435768e+00 2.521492736902081422e+00 4.224726212964732497e+00
9.122828227539085955e-01 2.757134448242185010e-01 8.360668457031263448e-03 1.838027491699214755e+00 1.179703692382812807e+00 2.986385537109385035e-01 9.217960379807765392e+00 1.217379444105548547e+00 2.165367904424488454e+00 4.226875290347703817e+00
8.925150161132833215e-01 2.697441455078118389e-01 5.237967285156301840e-03 1.763695068847653369e+00 1.145007294433602496e+00 3.975804052734409622e-01 9.455106260522276429e+00 1.254082003232156906e+00 2.398794263993759834e+00 4.191673837478279374e+00
1.042799509277344328e+00 2.688155742187501307e-01 1.322661181640620923e-02 1.846022082519529706e+00 1.210484623046873542e+00 1.794137875976554442e-01 5.920151445555456249e+00 1.240419609755550656e+00 2.256453004943681506e+00 4.274899039701226755e+00
9.103733266601611307e-01 2.467970166015620859e-01 3.911916503906272269e-03 1.687670601074215737e+00 8.255694643554731815e-01 4.470552871093781966e-01 9.870027832228398523e+00 1.359368742552422349e+00 2.501791934266411666e+00 4.133472354615713940e+00
8.798375161132832023e-01 2.701890107421869858e-01 5.419032226562552415e-03 1.785024609374996851e+00 1.170673324218756806e+00 3.798884975585976598e-01 9.845520348253497644e+00 1.241542116337518653e+00 2.327714216910590661e+00 4.194004928037509572e+00
9.377849047851588571e-01 2.717540683593747675e-01 9.007442871093729320e-03 1.756187087890622722e+00 1.238705368164062959e+00 3.233791962890637528e-01 8.855678683948179142e+00 1.283338045700066266e+00 2.352883158451403389e+00 4.193399969755551737e+00
1.033016909179688803e+00 2.671112495117187735e-01 1.178848486328122440e-02 1.826313864257810948e+00 1.213270423339844140e+00 1.875810971679675865e-01 6.330205510764022492e+00 1.273618541390799219e+00 2.416188215794632832e+00 4.249742159694585908e+00
1.003132109863280386e+00 2.779544140625002657e-01 1.371719580078125701e-02 1.863356224121089699e+00 1.244343604003903092e+00 1.604837446289053560e-01 6.785148091132875869e+00 1.199729823188981470e+00 2.037034569483501034e+00 4.281231405326827222e+00
9.804073598632813136e-01 2.762565234375000678e-01 1.202613085937501158e-02 1.870710738281247121e+00 1.252698261718747430e+00 1.738400976562487765e-01 7.463710899908838847e+00 1.212882637591133017e+00 2.127870343440942058e+00 4.262562081892477650e+00
9.351887968750021152e-01 2.752436743164057287e-01 7.609407714843710591e-03 1.747153214843747193e+00 1.163944290527352710e+00 3.610484389648455639e-01 8.383005518746539764e+00 1.252368499699019200e+00 2.443030879431536739e+00 4.211395908384212738e+00
9.230421176757830359e-01 2.567776289062497774e-01 4.834310058593764906e-03 1.872572813964839655e+00 1.044204834960940298e+00 3.758133266601563216e-01 9.219910557317597011e+00 1.313037558752553569e+00 2.459092005998692265e+00 4.172599167815215004e+00
8.921287749023459890e-01 2.707285405273433532e-01 6.007800781250026249e-03 1.736284607421872739e+00 1.201033772949225087e+00 3.791840483398487560e-01 9.497996435947083427e+00 1.251361458764843171e+00 2.343724803170558424e+00 4.192620595510717862e+00
1.039186247070312819e+00 2.669083671874999397e-01 1.294612695312501865e-02 1.844212245117184734e+00 1.089729893066404109e+00 1.996983291015619888e-01 6.156083227262414859e+00 1.241953551448102377e+00 2.233924918580543206e+00 4.273705853398177545e+00
1.006700086914063430e+00 2.704167333984376365e-01 1.168753027343748772e-02 1.848289100585935651e+00 1.221381041503906140e+00 1.805714824218742631e-01 6.773615996415118801e+00 1.230825488546259283e+00 2.242574186455760454e+00 4.264092777969509918e+00
1.042295696289063267e+00 2.634955795898437092e-01 1.194564257812502639e-02 1.870166263671872109e+00 1.106371994140623150e+00 1.831813066406250412e-01 6.675421172400569425e+00 1.294923379630575022e+00 2.402850174752038104e+00 4.237595243144975043e+00
8.731609575195332651e-01 2.680829350585930415e-01 4.476070312500054008e-03 1.668803484374998147e+00 1.230265893066413652e+00 4.190331313476639563e-01 1.001749143344860826e+01 1.282534024593976696e+00 2.396730929855825476e+00 4.163586978400967809e+00
1.052010027343751153e+00 2.639876479492187511e-01 1.092436914062500444e-02 1.870534374511717113e+00 1.177333010253907020e+00 1.859956020507808061e-01 6.590590867987767609e+00 1.372588112542850514e+00 2.743795442742701596e+00 4.192728310613713205e+00
9.273072788085966467e-01 2.681571616210934317e-01 7.016745117187518817e-03 1.696434307617185722e+00 1.131264983886724806e+00 4.021144711914106940e-01 8.921241065928512626e+00 1.293232524598598721e+00 2.510416146958710737e+00 4.182763509914508404e+00
8.952473979492209244e-01 2.721160708007808737e-01 6.459542968750018113e-03 1.776439433593747452e+00 1.104544008789070109e+00 3.813360122070337810e-01 9.467422612309553287e+00 1.251003399340727906e+00 2.302714043472606775e+00 4.195475557813967526e+00
