Teff L Fe/H Dnu0_median dnu02_median r_sep02_median r_avg01_median r_avg10_median
1.453169166745188201e-01 2.007320489272766684e-01 1.287293621883029426e-01 1.010001528177747465e-01 7.063784219067911763e-02 2.767153141756697465e-01 3.294596918718457196e-02 4.392239383859337931e-02
2.456837724404331846e-01 5.582196141829978003e-02 1.155919493551113286e-01 7.830052112718535740e-02 3.656299841095193154e-02 3.374432396686823932e-01 8.175276311067961044e-02 4.884279446865651131e-02
1.410705932176628818e-01 2.874058979568895333e-01 1.322688870277405615e-01 4.478117689022824421e-02 2.079553331506076019e-01 8.945993755468449604e-02 4.317362579042849369e-02 5.388454841175823601e-02
1.542646205784297397e-01 8.063706042124606233e-02 1.153198051834706112e-01 1.060998114042102508e-01 3.515924020730622213e-02 2.970353761619248245e-01 1.755220009130921965e-01 3.596208513032008586e-02
3.262527122526308054e-01 1.051017756539162212e-01 1.171844221094857502e-01 3.905010872234129793e-02 6.673628920150384558e-02 2.380310179924014224e-01 7.664579036348793950e-02 3.099788370423262052e-02
7.126603737106304570e-02 3.121502710177516682e-01 1.042081076957062091e-01 5.651058695495018297e-02 2.281681373047005357e-01 1.501315437005760478e-01 3.448377973577560623e-02 4.308153621947673900e-02
2.879208822487647756e-01 1.195544106262736023e-01 1.069141415299615927e-01 5.386483351674010989e-02 5.755587430206164645e-02 2.280224368313850392e-01 1.062886091239345215e-01 3.987881182087889276e-02
3.268177698883900639e-01 1.237655003186167724e-01 1.243196167743890190e-01 4.379221714941482213e-02 1.218673178811646579e-01 1.084779829366340625e-01 8.729147076865956256e-02 6.366812428273102564e-02
1.483586073636225799e-01 8.397902611714706811e-02 1.560600743263436396e-01 9.239234647615145180e-02 8.421243335546391151e-02 3.638597904811928796e-01 3.189335399679497224e-02 3.924436788328350412e-02
2.787488820115688881e-01 7.851640945995976006e-02 1.140732753500696972e-01 7.371530052475658290e-02 1.282352116710126222e-01 1.920109702624155923e-01 4.909276205036201823e-02 8.560718866985490838e-02
9.298937672396857812e-02 3.053090660671433088e-01 1.250316532510236389e-01 3.346457239402407524e-02 1.751010916915456961e-01 1.895767309954229096e-01 4.015547744497961757e-02 3.837203143189231447e-02
2.151421116795993738e-01 1.801319184265620654e-01 1.117977016476590923e-01 7.736332197310766268e-02 1.276599441204407381e-01 1.624531003272398355e-01 8.681735480473640187e-02 3.863454702065480945e-02
2.421069303791799632e-01 7.917957329226979479e-02 1.480047923719490510e-01 1.023695181940894594e-01 6.261795665412293876e-02 1.136796775750423677e-01 2.136330156027812788e-01 3.840853593056515330e-02
1.655087200988607232e-01 2.647723225931039037e-01 1.133155507280279306e-01 3.165659932285901090e-02 6.938016676834583840e-02 8.895899135491748544e-02 2.342450313043171473e-01 3.216261782956796045e-02
2.058391303705939535e-01 9.121646776000449930e-02 1.756838053288169721e-01 9.566342771422496616e-02 8.521568315169816832e-02 1.798316784325202644e-01 3.602941195509523631e-02 1.305203952870460371e-01
3.438643051302390230e-01 5.808969573307579820e-02 1.404489093245894493e-01 6.050857219403207171e-02 1.454042034679988993e-01 1.701374275098185007e-01 4.019287067198071967e-02 4.135401596826551035e-02
3.195229533533386346e-01 8.624636073633738798e-02 1.210809460244456764e-01 5.000487426931975871e-02 1.316636474594366224e-01 2.200008840307510760e-01 2.915287563421921704e-02 4.232745849215167194e-02
1.192024440302310029e-01 2.196018608049188359e-01 1.161015577851119973e-01 1.249536967221346745e-01 6.377819299063985925e-02 2.146167650929088622e-01 1.017548642980540125e-01 3.999061827600075558e-02
3.013070435107075840e-01 1.043402790198489360e-01 1.173428685134775967e-01 4.818513300740307620e-02 6.234666758208873977e-02 2.048113576337682318e-01 1.259290703982030857e-01 3.573758033450283311e-02
2.802950732269413603e-01 1.481133609309355503e-01 1.223466310239721827e-01 6.583540530425378845e-02 1.429664211203865443e-01 1.589205606382059210e-01 3.706327676721207082e-02 4.445927098809258210e-02
2.761625187027045847e-01 1.356673182759882690e-01 1.193159832649939855e-01 6.972140009482388767e-02 1.778632437116382803e-01 1.021471820797243690e-01 7.868507442257845208e-02 4.043727944754830356e-02
2.639123015106599190e-01 8.862824198055960223e-02 1.166134008578960518e-01 1.315180031399745819e-01 1.424715341964581661e-01 1.738557934646585146e-01 4.572856863405707489e-02 3.727215621573606863e-02
1.883281757711467719e-01 8.589265834111554920e-02 1.117276821632866152e-01 7.214476265824987244e-02 7.998579804329582210e-02 2.996631025936399295e-01 1.065082194605993932e-01 5.574960096866608122e-02
1.721904014469301525e-01 8.775642584186120476e-02 1.175673894475071507e-01 4.247102660685243836e-02 3.504855749626801381e-02 4.739411952734997602e-01 4.145864565803682178e-02 2.956635822904448568e-02
2.757064033146606197e-01 1.106298943511504346e-01 1.273683007034209225e-01 5.303029653339776106e-02 1.326745777159896167e-01 2.208934338569061573e-01 4.512361969271481282e-02 3.457347383175975175e-02
1.112099208067689471e-01 3.013629451294770334e-01 1.048705926421115570e-01 4.429137559167087290e-02 2.225261687143632594e-01 1.188215732702582600e-01 3.983993284926099637e-02 5.707749099608905308e-02
1.079703132947299193e-01 8.380267616410704001e-02 1.110584818574480159e-01 4.706795704750373066e-02 4.908303932623966220e-02 5.053177681227105644e-01 4.284753978686191289e-02 5.285222440039906433e-02
1.600022236623787897e-01 2.416875180114926025e-01 1.106898621266442090e-01 2.900786026964310982e-02 2.028300872804594257e-01 1.235613702932477770e-01 4.223169143570242035e-02 8.998938692043165211e-02
1.026842507946492955e-01 1.766704795600205768e-01 1.333514390581897469e-01 4.349426238059584532e-02 3.894737665887245542e-02 4.297100973187625850e-01 2.772036835398013210e-02 4.742172587492941849e-02
2.501254657448912511e-01 1.661587004084305597e-01 1.531990794836672609e-01 4.253314716171331666e-02 1.204646718312621378e-01 1.763451122799997439e-01 4.236953087152398739e-02 4.880429221851180499e-02
3.449056802917862541e-01 8.013734038611297628e-02 1.255342188569024409e-01 4.740625407440986899e-02 1.456787922411333924e-01 1.283469020413701978e-01 8.616390234172217888e-02 4.182690976656287113e-02
1.647914046689325229e-01 2.034909491600868647e-01 1.700529072569223199e-01 4.192800446590381341e-02 1.997803363438487578e-01 1.348678295455608689e-01 3.182821238710700773e-02 5.326035617163783764e-02
9.024459565352417612e-02 3.008252712764150072e-01 1.205556600653244909e-01 4.309391012808292537e-02 7.424600113699278414e-02 2.515703128457190130e-01 7.519335197375663637e-02 4.427089692018507106e-02
1.425400402526671717e-01 2.528147403452974951e-01 1.071179908308762113e-01 4.399613713675804699e-02 9.536910422827341027e-02 1.899465247481518515e-01 5.284644116795148699e-02 1.153690212900242984e-01
1.926147466970016542e-01 2.169342988243894710e-01 1.117460057498067399e-01 3.854801989740538892e-02 2.451244698307823155e-01 1.138080834303610150e-01 3.601314203304545325e-02 4.521123353720805232e-02
2.823870587271340993e-01 1.045444046236360530e-01 1.334530507221188267e-01 5.466308292157484594e-02 1.429798571216824299e-01 1.932729278490371572e-01 5.591695917186410153e-02 3.278265886295253506e-02
9.323326678485555075e-02 8.005172896818806005e-02 1.105557502623329552e-01 7.424041004728172688e-02 6.930754300956333547e-02 5.039007795974520532e-01 4.802115881322972096e-02 2.068936251709672589e-02
3.417345906948184853e-01 7.457539035714391695e-02 1.507880964185439876e-01 5.655038457057613710e-02 7.344949980369033793e-02 1.980378770929232812e-01 7.582944475820321828e-02 2.903471630410071544e-02
1.627635131916784217e-01 7.062102958129584662e-02 1.154882587394596843e-01 1.083962952413665276e-01 1.242970240757184930e-01 1.635938868819431236e-01 3.268077231469538463e-02 2.221592199738424700e-01
2.767512847696097511e-01 1.135820932349515672e-01 1.231794951957460166e-01 1.774452220509514233e-01 1.277253095802728666e-01 9.835987714131302906e-02 3.083845222478300355e-02 5.211826580237242240e-02
2.187995631376829786e-01 8.074154614373597882e-02 1.014957037513776472e-01 7.539853173094288041e-02 7.362048972474971587e-02 2.061860383639311511e-01 3.572359995304334734e-02 2.080345271945363561e-01
2.611911980462199301e-01 1.097520681636409839e-01 1.237160822491083917e-01 8.282730164456698907e-02 1.947202349318902237e-01 1.063929655292466803e-01 8.729334912396299884e-02 3.410680031136369139e-02
3.462916908044750830e-01 6.555827207574405069e-02 1.390098106248039977e-01 6.030696601989617850e-02 1.172020510252927000e-01 2.033878959294688205e-01 3.660706921996129820e-02 3.163624430035798241e-02
8.621562964396585482e-02 3.240962428279972052e-01 1.168957867515893617e-01 5.513313783855144229e-02 2.241709981654814721e-01 1.094965295105955888e-01 4.730431330922001132e-02 3.668736195259900829e-02
1.057481858286177245e-01 1.727381698252281328e-01 1.059398658753720607e-01 3.654636105296685256e-02 1.121032475050629390e-01 3.927322131832197138e-01 3.856054199248935832e-02 3.563141473704323908e-02
2.961934153166826400e-01 9.171411977914480096e-02 1.158146383134040086e-01 4.721679219894753948e-02 1.101927580163833825e-01 2.349371797411538565e-01 6.015743812835357140e-02 4.377365850593017971e-02
1.339940668029014903e-01 1.237916586919567408e-01 9.948246808818227149e-02 4.745699886387877431e-02 5.125184206911045232e-02 3.510341707132398903e-01 1.673925326918449252e-01 2.559626207888553509e-02
8.814328864344266046e-02 3.128973619766632908e-01 1.067756836963218159e-01 3.722750138958350746e-02 2.485442090015031191e-01 1.187438852310251924e-01 5.185333588894649320e-02 3.581473417251385821e-02
1.538559611641326930e-01 1.751840459702683761e-01 1.405488201685389515e-01 7.741879217758014520e-02 2.465810652292180771e-01 9.464050295078312025e-02 3.616654557490499300e-02 7.560426676457368544e-02
8.986060265907204470e-02 3.078261741600403778e-01 1.172440245867381742e-01 5.023339977961208125e-02 1.884521776365127299e-01 6.769782153796546909e-02 8.398129901660175700e-02 9.470450062345731057e-02
1.607551869052212812e-01 2.612126951663626961e-01 1.217286650807665599e-01 4.811052163154317524e-02 1.885259968556947663e-01 1.276952119663487817e-01 5.400134029119514623e-02 3.797038210286760723e-02
2.582462760311393657e-01 1.041618462328403466e-01 1.244086424871201357e-01 6.138921278710146590e-02 9.949212358010676993e-02 2.861798208677437394e-01 3.766436368891230152e-02 2.845771432503604870e-02
9.217359916484106630e-02 8.158466218661805658e-02 1.171061318627536485e-01 4.761077490767889886e-02 5.912133236508226170e-02 5.122126244182654276e-01 3.317980784640114228e-02 5.701106724835940803e-02
2.647160215967389596e-01 8.252096400735413340e-02 1.170180660763670832e-01 1.816611355719293663e-01 9.571354393895854795e-02 1.596362784652811950e-01 3.648645323233288412e-02 6.224753711103794829e-02
1.498933705070971956e-01 1.555922662664022682e-01 1.176416393490336693e-01 1.454860974327051859e-01 4.042125705110190259e-02 2.716260563601917144e-01 7.842904027909895770e-02 4.091027275436915495e-02
8.589509610374042314e-02 2.833165858507371571e-01 1.071232343705115914e-01 3.631149795898482024e-02 8.558793355836694094e-02 2.623402876296647701e-01 1.122378444818525473e-01 2.718752004614171866e-02
3.197923503839590342e-01 1.033140072951728300e-01 1.415851380243239865e-01 5.090720503229673177e-02 7.849811807355418225e-02 2.298503639941061327e-01 3.279437317854016348e-02 4.325844401804688349e-02
3.123466979882736361e-01 9.605678161691263983e-02 1.277517869002347539e-01 5.223937319738147095e-02 1.402508592393317821e-01 1.846503329337595700e-01 3.974865955267264939e-02 4.695550857143360179e-02
1.316499271335579979e-01 9.515686032883616252e-02 1.066813541746238492e-01 1.066161999387833098e-01 1.042406386656385409e-01 2.420174885551136246e-01 1.821550008895640727e-01 3.148253031388228984e-02
1.991130855639482722e-01 2.297665564028406049e-01 1.415157010179439734e-01 3.012669303183221001e-02 2.196713856159173972e-01 1.066081873676133634e-01 4.124217046232092621e-02 3.195622053758323533e-02
2.235776598768500212e-01 1.086145671484702868e-01 1.169754318447161351e-01 3.247852864795020694e-02 5.305414987578500885e-02 2.772769670702734945e-01 7.358101800475391752e-02 1.144416775312008944e-01
2.888993554477405912e-01 1.378567416611680141e-01 1.194493703656146072e-01 5.455767776387257517e-02 1.153454033878679036e-01 1.226900726390573876e-01 1.201387668512786389e-01 4.106261188340031010e-02
1.675806932758603651e-01 2.387684822320796096e-01 1.268959932998156293e-01 5.308713879754631271e-02 5.441377081132755394e-02 1.163497223518033669e-01 5.281202660508594465e-02 1.900921726264810929e-01
2.339224218080491191e-01 1.005477652934692046e-01 1.220679433121533985e-01 4.524761281255657019e-02 1.011598057364771069e-01 2.779246374278038778e-01 6.050265387284872037e-02 5.862715973664214819e-02
1.657352750197020053e-01 1.707755614751363671e-01 1.122991223661354010e-01 5.183300325948995285e-02 1.284800120187239714e-01 9.742736165060196518e-02 2.446850229179751424e-01 2.876464129223501448e-02
3.446245085269258324e-01 7.544299055313079261e-02 1.280421229015981932e-01 8.231252296630585386e-02 9.483194412081762115e-02 1.732229419745255072e-01 6.840669241369183584e-02 3.311627654300448170e-02
1.747862556481971918e-01 7.531374955662829829e-02 1.303840670427195148e-01 9.097413464858208898e-02 1.184535080639461668e-01 3.338481599917988984e-01 4.123223928320505355e-02 3.500788576492275955e-02
1.947366631384444824e-01 2.237392683250618297e-01 1.199976017228866348e-01 3.341338330477023472e-02 1.414602330829857202e-01 9.606818625006835477e-02 6.943262139725438209e-02 1.211520427785282711e-01
9.875248610051733100e-02 1.008796001531737097e-01 1.079978652064149808e-01 4.472735717273828432e-02 3.511810404867451996e-02 5.446265680396644715e-01 3.395323311772129732e-02 3.394478616109555119e-02
3.502246548073201793e-01 6.892261784202402541e-02 1.534263675316678843e-01 5.156496548075641811e-02 1.056017860229550021e-01 1.360449836494873332e-01 6.347068659825717829e-02 7.074393806753201397e-02
7.399857759946358582e-02 2.784378192693907073e-01 1.053775291227068006e-01 4.721204582955305235e-02 4.694323849727846665e-02 3.405225621767460353e-01 5.072594319256131662e-02 5.678228431230007006e-02
8.800586456909087474e-02 1.297758138079400103e-01 1.027665220521393336e-01 3.592150949161077716e-02 4.201884304366005490e-02 5.240531607815385184e-01 3.956602306315509798e-02 3.789226319086533290e-02
3.199324035258649390e-01 9.927198567209387370e-02 1.206308144492260342e-01 3.757244900188146802e-02 2.027771919362036102e-01 1.405071211900714157e-01 2.631120076693127877e-02 5.299683345772737003e-02
1.332198465483733496e-01 1.599647624175726257e-01 1.032400320498779028e-01 1.261043663572678220e-01 7.622508770209739104e-02 1.338244370915206427e-01 3.291271703785346447e-02 2.345087507954368988e-01
2.690181671146518738e-01 1.037171983710944156e-01 1.188782648339829495e-01 1.058916424180673110e-01 1.414901858468614604e-01 1.828340080890866470e-01 3.511178357307530307e-02 4.305874975318003256e-02
3.218239104204860257e-01 1.047522843851855373e-01 1.057918686485082860e-01 5.289712451425215151e-02 1.339741276269926784e-01 1.750059877080488435e-01 5.818862645231649006e-02 4.756607024421004304e-02
2.002522388083095850e-01 1.677804990649845451e-01 1.321364084708635811e-01 6.346989796573672404e-02 1.143614073038420331e-01 1.766413598730523504e-01 9.446219849741782637e-02 5.089599001579345194e-02
3.355127071224999757e-01 8.913100859423828126e-02 1.280194834120983172e-01 4.944311525966846310e-02 6.255466876969721646e-02 1.257007300280169881e-01 1.655891187698004252e-01 4.404916804398021496e-02
3.581979247928360199e-01 6.216336502938872577e-02 1.257108028276070211e-01 5.519649378081157437e-02 1.456862898904504600e-01 1.705165584908036325e-01 3.563365300770953564e-02 4.689491218039301690e-02
2.695688718417925678e-01 1.833900497689480158e-01 1.144365816425318705e-01 5.697801831596786826e-02 1.076474759986569552e-01 1.703513329626846762e-01 5.944572041449240618e-02 3.818194905492561242e-02
6.413180045975727661e-02 1.780331076762500242e-01 1.007932090882021625e-01 6.337927690834527228e-02 3.923238508219403786e-02 2.840900505346075633e-01 5.941847100991894809e-02 2.109216992407247360e-01
2.809639509063533991e-01 1.449713139009801977e-01 1.147838727813854237e-01 2.849812149802946615e-02 7.247835213526564180e-02 1.867202623473898371e-01 5.324599329913101697e-02 1.183381331314651286e-01
3.175587158471880889e-01 8.461529067367219714e-02 1.209827671173336339e-01 4.822128850599948641e-02 4.158438918511350030e-02 3.128949738765621214e-01 3.390520174358650773e-02 4.023737305054438801e-02
7.599410063779699076e-02 2.239767287561215681e-01 1.406941545814173744e-01 9.200022065635463098e-02 1.437360465769573770e-01 2.070335464886543519e-01 7.779686656072376527e-02 3.876833574197394855e-02
1.703510198132870412e-01 2.203042948279618773e-01 1.104651494059899208e-01 5.948406080516439182e-02 8.868216802001210874e-02 1.281820401651683483e-01 3.709112722511437310e-02 1.854401397373020843e-01
1.255649948707555363e-01 2.965440068553760744e-01 1.193963656020795711e-01 6.880926254999113201e-02 1.020396575244907622e-01 1.379313456399203774e-01 3.622879506043497067e-02 1.134855718969515620e-01
2.622203711132112258e-01 8.660504104937684355e-02 1.287834694086159859e-01 4.061747803183282657e-02 5.631130077575346310e-02 2.957188156152720793e-01 3.622374951878355731e-02 9.351977448715419194e-02
1.419867008502997685e-01 2.016804317839972494e-01 1.160896044738639749e-01 4.679836320285101631e-02 7.214032417321521173e-02 1.409238722242429354e-01 2.356844255000658528e-01 4.469627779146403274e-02
8.448071128130457685e-02 1.778507228281457631e-01 1.209336363541360509e-01 4.706272604648838176e-02 7.492017387514131321e-02 3.757833313630524752e-01 7.379134472373191644e-02 4.517735352799936988e-02
2.966219624952370348e-01 8.693304210051515379e-02 1.789595725223788181e-01 4.592408317362318970e-02 1.601136168868532439e-01 1.020982589261156953e-01 6.367012410871382422e-02 6.567933978656319283e-02
1.677393097035018987e-01 1.298539611035683661e-01 1.096824668872882907e-01 3.719464854602917703e-02 4.309000258025501989e-02 3.313644638816662380e-01 5.521156335503826784e-02 1.258635839426527070e-01
3.273108978506890643e-01 1.212311298421557687e-01 1.165265616060364162e-01 5.515228062967783562e-02 1.656673205392412140e-01 1.237718122425086886e-01 4.820382761349591844e-02 4.213616967619506631e-02
1.841913869857913222e-01 1.450931517769695200e-01 1.086298893926838094e-01 9.929467268320804618e-02 1.096326940917778242e-01 2.205252360819181245e-01 4.922405663046365565e-02 8.340891235718762842e-02
1.200647131564404058e-01 1.543582117870425929e-01 1.053188431981837564e-01 7.589310673130907070e-02 8.879789122929941658e-02 1.763774919709046873e-01 2.416692229325005659e-01 3.752051899431955301e-02
1.117733850994738765e-01 1.766520686728829392e-01 1.036289105860299792e-01 1.262247902725674720e-01 1.968868162456963167e-01 2.031500566142398767e-01 3.216405182491927084e-02 4.951992068419032444e-02
2.203763800834582509e-01 1.874424263440431226e-01 1.217300093817283296e-01 3.342164586821892019e-02 5.759938304810174881e-02 1.619567463894437953e-01 1.077880621131261513e-01 1.096853467718797576e-01
1.053409311811776550e-01 3.062204874172359537e-01 1.240054406932552672e-01 5.237094717000630173e-02 7.313418905247694168e-02 1.566029603440371176e-01 1.082026217649618427e-01 7.412242237684878166e-02
1.759982499217036533e-01 2.579102536363281906e-01 1.111195551724185743e-01 4.659285872721998650e-02 6.412719614180470429e-02 2.695687621403182188e-01 4.018125555280050581e-02 3.450186870740616640e-02
2.325543107196288151e-01 1.783463425312063477e-01 1.277919196359262877e-01 5.272844256083041720e-02 1.605413545162630018e-01 1.680644346531487143e-01 3.992513238156917416e-02 4.004806300142728370e-02
2.409187624458003218e-01 1.604163830177149364e-01 1.167887625872547214e-01 3.011367945527370499e-02 1.012292123059225640e-01 1.958720838795551533e-01 4.305244536427148966e-02 1.116086709442071778e-01
1.177209053115583770e-01 2.703429189614107164e-01 1.006378408874740588e-01 5.743073424082882628e-02 1.613239652952793424e-01 9.835576575483309658e-02 4.943831349577784695e-02 1.447495560528377356e-01
1.095668567347000133e-01 1.315430657311899565e-01 1.155817703869135571e-01 3.104232071455235650e-02 4.183673967498491991e-02 4.946596165207254869e-01 4.926829895442613738e-02 2.650133128250758627e-02
1.763473442319944129e-01 2.393327557830209340e-01 1.181830703574068275e-01 3.767430909168822256e-02 1.206140994908184022e-01 2.038259529457500385e-01 6.250165381239207452e-02 4.152081428692918491e-02
1.342092384014845208e-01 9.041270499918527270e-02 1.159763358927801136e-01 4.217179525957621272e-02 3.627637316001278839e-02 5.082685649753797552e-01 3.461042631683591830e-02 3.807456099474539751e-02
1.534636742419285826e-01 9.930351002275872307e-02 1.455492110165832464e-01 4.381304610237085617e-02 2.628733379755133701e-02 4.629607023718902425e-01 3.166803085170783599e-02 3.695449159520926286e-02
7.363769701799931233e-02 1.174673937305794613e-01 1.099718356650380147e-01 7.170918885767657569e-02 4.243970687135782682e-02 4.696038324182165713e-01 6.846466633347264574e-02 4.670567910565966846e-02
2.035638524412813621e-01 7.484774484302697539e-02 1.212129112195097086e-01 1.138868310000304279e-01 1.172011807810751233e-01 1.928699582079580477e-01 1.445388483569833848e-01 3.187867315013495628e-02
2.164004353176941509e-01 1.689223132186844223e-01 1.076264579419942691e-01 1.049692678954588787e-01 1.695507888944179642e-01 1.542723046136200427e-01 3.549518244542624462e-02 4.276324967270390270e-02
2.881698928828320128e-01 1.027252361494020577e-01 1.114964011988547055e-01 5.185223890453943135e-02 1.169994692438226097e-01 2.086396489995475667e-01 3.596465060994182700e-02 8.415246201105978929e-02
1.990189001067186325e-01 1.069312634591803313e-01 1.088251261765085243e-01 3.854957825713640346e-02 9.270848329562154932e-02 3.797469737910068588e-01 4.809989937933718818e-02 2.611977553449048445e-02
3.012147247374858394e-01 9.423323340513145574e-02 1.142178575535887919e-01 6.837087026860513839e-02 8.614628989808816029e-02 1.450108874442545270e-01 1.550116435288308725e-01 3.579449316401531189e-02
1.981123916694312870e-01 2.071524866144648369e-01 1.334364245753740241e-01 3.835716872619343576e-02 2.186533751492004962e-01 1.264851913626856561e-01 3.587720951184489304e-02 4.192575239080535004e-02
2.086321741091672066e-01 1.018052335427483135e-01 1.214405212678606460e-01 1.257146985430852015e-01 1.163557134974797513e-01 2.190326970115430982e-01 7.765405772602883283e-02 2.936490430208700195e-02
2.988095640621554749e-01 6.621133581713942173e-02 1.180973020430928777e-01 4.765983115551965243e-02 1.079973751200067472e-01 2.537299501904984877e-01 7.278235815544671639e-02 3.471228345614055938e-02
1.731839275553821167e-01 2.259281041111555755e-01 1.160662996839882111e-01 5.022418743356776155e-02 4.831858057498326225e-02 1.489111362253480453e-01 2.041420132728962444e-01 3.322575114267882490e-02
7.852326170322208865e-02 1.010205059955988083e-01 1.066841499412379546e-01 5.874864784943904794e-02 5.279830790960104991e-02 5.322086786790063417e-01 3.204453212005362733e-02 3.797191580184111626e-02
2.527859448609340309e-01 1.188047723188292160e-01 1.091356512124016243e-01 8.222199304327214298e-02 1.213183087026947909e-01 1.169536781134490749e-01 1.518618765518427449e-01 4.691777519657623630e-02
3.319673147378753852e-01 8.653268879107656186e-02 1.158191717922242986e-01 5.919197179384214080e-02 1.537628623874036371e-01 1.779152093496558507e-01 3.497165820629410254e-02 3.983912294162805096e-02
2.785360068862436367e-01 1.343887943498537074e-01 1.250243348225443529e-01 3.452552925310593823e-02 7.922002741038015883e-02 2.626239576433192502e-01 3.719312530950397849e-02 4.848822432504894947e-02
2.216714861462897590e-01 1.851801830540334703e-01 1.214163716685150163e-01 6.188017719170269687e-02 1.244015165305115689e-01 2.103115710381679992e-01 3.665933744245784137e-02 3.847935692832174515e-02
3.471057064852209884e-01 8.958935769319896492e-02 1.270504463292699282e-01 4.803871747887573929e-02 1.004125074158262465e-01 1.620512161406241491e-01 3.767862630494994702e-02 8.807342215203406433e-02
7.641558847025115009e-02 9.235415828571316710e-02 1.041349505589166391e-01 1.119345951599517719e-01 1.459759089247393282e-01 3.473528742342810172e-01 8.882686070847539694e-02 3.300506365767165440e-02
8.545868633609977894e-02 9.431089192476957428e-02 1.080744851623703651e-01 3.643535923206792787e-02 3.974843751649687063e-02 5.632601439136613042e-01 3.129101168578680980e-02 4.142098422874739699e-02
7.228744557882510469e-02 2.830233255421983340e-01 1.017725256996391547e-01 5.397172774599589412e-02 1.101291982670747210e-01 2.147402100649024592e-01 1.043202200968837701e-01 5.975534700448074943e-02
7.428175803474310057e-02 1.038414199429929935e-01 1.002729908555820282e-01 5.757711676598729206e-02 3.649198542575206317e-02 5.529236183993693210e-01 3.131910096822788231e-02 4.329200960734535392e-02
3.434344837904911296e-01 7.545385373844679111e-02 1.346306753392691458e-01 3.228659653536940233e-02 7.570256368294478455e-02 2.662920427240055843e-01 3.053062286268416400e-02 4.166916132678905038e-02
3.266529317975789826e-01 6.270892440904624054e-02 1.354769814193782507e-01 6.075820551503153394e-02 5.477195213468350615e-02 2.148594392878320769e-01 6.453921112883956313e-02 8.023235430760977671e-02
2.930234650163297538e-01 1.199662249147063764e-01 1.261680229113317786e-01 5.496513562111746826e-02 1.109110850837789902e-01 2.154505467248078177e-01 5.035304500778676334e-02 2.916247472014100311e-02
1.194840942471268042e-01 7.996074520257868967e-02 1.502632591139551332e-01 9.369178938082026176e-02 4.773995293364004244e-02 4.344699144637052535e-01 4.220741785500408544e-02 3.218282680316981309e-02
7.145860065983777876e-02 2.509896182089481620e-01 1.034686610721984312e-01 3.906657381141930008e-02 6.737449920727203723e-02 2.031702148601438052e-01 2.306914749041897583e-01 3.378035727599074806e-02
9.911452270107011520e-02 1.629005002352659770e-01 1.135841565512741846e-01 1.118062678359686424e-01 4.911482375640927739e-02 1.868639110586544638e-01 1.612009343443923659e-01 1.154148835169648696e-01
1.536203742137268458e-01 7.726530447961924009e-02 1.161052520621974754e-01 9.957281124061706512e-02 2.239093839287008558e-01 2.518203610777036694e-01 3.480636050643921148e-02 4.290015249099569244e-02
9.998600978618012169e-02 8.895563838729886319e-02 1.141459256523828375e-01 5.862073958839843224e-02 5.534767804139912456e-02 5.093339887651182618e-01 3.431367834328669097e-02 3.929634143593564027e-02
1.254592525456801055e-01 2.391847428364633765e-01 1.269959750087674422e-01 1.109194050120417135e-01 1.600031821561951617e-01 1.513477841264006529e-01 5.261211479772103655e-02 3.347754351673051798e-02
1.305868348742404983e-01 2.939836534985363348e-01 1.209508804741044191e-01 5.459515023188234173e-02 2.102437199879401697e-01 1.170116670225744698e-01 4.018618141008960254e-02 3.244191250063226811e-02
1.868231105485245458e-01 1.547764517883993274e-01 1.181813958639173767e-01 9.814771189360527170e-02 5.369584397181251245e-02 3.226148996074596487e-01 2.790598548764597342e-02 3.785460083863532305e-02
3.390142392618413214e-01 9.820300851502804240e-02 1.351802603027309202e-01 6.113673481180072200e-02 1.248747305694227067e-01 1.651366706260989914e-01 4.467990581461102340e-02 3.177445009846620316e-02
3.108300079679739425e-01 7.664203748776035607e-02 1.229134368869049670e-01 5.331806133133933784e-02 1.067340526188601951e-01 1.862386955739442629e-01 9.876618812150150806e-02 4.455752001171547211e-02
7.837120496259555869e-02 9.960954479772086978e-02 1.078591961577653746e-01 4.733044736300962702e-02 6.011121847429348741e-02 5.317117395280807068e-01 3.175806323287208577e-02 4.324858548366238703e-02
2.243236356016062305e-01 8.182837289117417257e-02 1.198785187131052032e-01 5.812044526440779402e-02 2.664034633002599489e-02 3.569678961229285630e-01 6.821019025750039988e-02 6.403059481925167662e-02
1.041878146649880960e-01 1.204012624320596192e-01 1.040432793025642955e-01 6.017883788648792365e-02 3.138689985489741957e-02 4.500153314367650315e-01 9.102802757861210015e-02 3.875854684362559782e-02
2.334920900637279251e-01 1.018714986783309795e-01 1.127169825346519966e-01 3.813687782020404315e-02 2.797230925747914293e-02 4.103821259790348397e-01 3.674464414668013323e-02 3.868347151989090515e-02
2.821377497686827218e-01 1.129280708382912335e-01 1.247910957551187777e-01 3.291991260636879801e-02 1.664633093449423007e-01 2.047818119467059994e-01 4.726075008257474286e-02 2.871729965731546763e-02
3.483163220406684801e-01 9.759620435824693796e-02 1.475741389674947723e-01 4.439375122731853418e-02 1.587033785080327053e-01 1.165594972866035584e-01 5.625066745968315685e-02 3.060604015195200409e-02
3.233823610241266522e-01 1.079854721873962087e-01 1.113222028541482750e-01 4.963504734628206710e-02 8.082959425103188045e-02 1.241681743876815180e-01 3.604341962524363480e-02 1.666337283240898193e-01
