r_sep02_median L Teff r_avg10_median dnu02_median r_avg01_median Fe/H Dnu0_median
3.826020160233318257e-01 9.486916435373965450e-02 3.356567488591027243e-02 3.318006468004206649e-02 9.945350736776477352e-02 2.534479891553360065e-01 2.019555394985354108e-02 8.268602958402190839e-02
4.224332022144502291e-02 1.209145508191826895e-01 3.602959242086412051e-02 1.704671349453337759e-02 4.730416720146857906e-02 6.666414593291986046e-01 2.709334453866756726e-02 4.272685197464010792e-02
3.451765970061915212e-01 8.585883117727362290e-02 3.662151263093673531e-02 1.479467046224534031e-02 1.450980057538561463e-01 3.027732975342137811e-01 2.936026915032162801e-02 4.031681628496110864e-02
5.340607370832026191e-02 5.864428012587885597e-02 3.987461832486659252e-02 5.586337202189640277e-02 3.102764476320812870e-02 3.993389710011759908e-01 3.216625684788793071e-01 4.018247157577452960e-02
1.770281403191420466e-01 1.333865043388142990e-01 3.168407697359554298e-02 2.986146377898938470e-02 3.379370743021462703e-02 3.162538017064576712e-01 7.864461869428472640e-02 1.993476867585017021e-01
2.446747903479724873e-01 1.309356816037998139e-01 3.135946122014651727e-02 1.181644725294765490e-02 2.798571142241090479e-02 4.896690282822915852e-01 3.503662594354052529e-02 2.852225392689041600e-02
3.422034527178367536e-01 8.622648665399995638e-02 3.112428587041614000e-02 1.050339719587664589e-01 8.366829391707338026e-02 2.781067718819816292e-01 2.399320256082771927e-02 4.964353443909803876e-02
3.726545522068835242e-02 1.059064022752203710e-01 5.340175984639028428e-02 2.131331115325036871e-02 4.363027823733085092e-02 6.790173907169265721e-01 2.452797278395707145e-02 3.493742976623618463e-02
4.919321215044988177e-02 2.915213697624745026e-01 3.352264255143805327e-02 2.448646845766349125e-02 2.307003890576327099e-01 3.004920549510063932e-01 3.314340173708731768e-02 3.694046133224752199e-02
3.901558882293756914e-01 5.614512673978810237e-02 4.428517834735089254e-02 3.500704835896469719e-02 2.331321190658080383e-02 3.630665778793988330e-01 5.468307751045890786e-02 3.334389102808210659e-02
3.172434892460107569e-01 1.366251522523051765e-01 3.466830438321095997e-02 1.464416278642255952e-02 1.060410510739639017e-01 1.634806050096942187e-01 4.467068861971615346e-02 1.826265466286763062e-01
9.839942983116641007e-02 8.153580929728632132e-02 1.082704822987407556e-01 5.299918247555685663e-02 2.227868698335850814e-02 2.979537664497562410e-01 3.207008422917304591e-01 1.786180037240444121e-02
4.051808091344643453e-02 1.463760899688650585e-01 4.027692315355901886e-02 1.538768676270165815e-02 1.899439938892361415e-02 6.816320576726113689e-01 1.897946904699102794e-02 3.783529309290176862e-02
3.452259351410512100e-01 1.086728139861746073e-01 5.448229473004100737e-02 2.606365708854731580e-02 1.400762035372340453e-01 2.682247400303804930e-01 2.296836888928525944e-02 3.428598659728596121e-02
6.340770582982395431e-02 1.015135871231013925e-01 3.850574594872398226e-02 3.083313649455699315e-02 3.144889859679080024e-02 3.659704041476501968e-01 3.452741596470386143e-01 2.304636221231386520e-02
3.967313955630042549e-02 7.489776049784416245e-02 3.483721415259892484e-02 5.312347898143159747e-02 2.419672745105524991e-02 7.162182385391568928e-01 3.032163633955088991e-02 2.673180448206178422e-02
3.841678890088657400e-02 9.023477923151390634e-02 3.574281816851018756e-02 2.327234321312757551e-02 2.693483558039901082e-02 7.191605464064376729e-01 3.327997291518124817e-02 3.295791558394384202e-02
3.594001707741502627e-01 1.511623974358869138e-01 4.317704763468587642e-02 2.138373852043263731e-02 1.321088390670283330e-01 2.020484770388574769e-01 6.806253588389325759e-02 2.265679364506532206e-02
3.453102671677018426e-02 9.355329053421841679e-02 3.089224859866985737e-02 5.028138090688845374e-02 1.269281894919365751e-02 7.043353686771661737e-01 2.048254481049964493e-02 5.323132080659367243e-02
2.048131698575446358e-01 1.612016389852124754e-01 3.017382503789452913e-02 3.791375164891815086e-02 7.259294373048649773e-02 1.867920552245743160e-01 1.706553360926258561e-02 2.894470819061068512e-01
6.575236104703216511e-02 8.150891962072712160e-02 3.122884728374458740e-02 5.030338355327344108e-02 2.069057061466982733e-02 6.690888096738006885e-01 4.531921081685215402e-02 3.610789738990002190e-02
3.160138551186537914e-02 1.222812702334841878e-01 3.830292940054013523e-02 3.137536866483767173e-02 2.002515107012823106e-02 6.795338616917637742e-01 4.595399397760815963e-02 3.092603944977223226e-02
1.756596783935490402e-01 6.691819862997390456e-02 4.061051346995411815e-02 3.488884357335217401e-02 1.051681010984609338e-01 5.018896311135773169e-01 4.163046805117751048e-02 3.323456566995521694e-02
3.345852862865795335e-02 1.078458205252378344e-01 3.937374122137900917e-02 1.746805992361791238e-02 2.238898568961328328e-02 7.124093425920080547e-01 2.055311630200807108e-02 4.650240511747796152e-02
3.704205545455352411e-02 9.052130745549255564e-02 3.959111427112409903e-02 3.921278242579053636e-02 2.743882017375137011e-02 6.970336944147291769e-01 4.486989793556907247e-02 2.429032786898967927e-02
4.090501610132548510e-02 6.587872633769677189e-02 3.789777891834807122e-02 6.285448961584491623e-02 1.537034503132310784e-02 7.178057588737247752e-01 2.714810756912992840e-02 3.213977755260684355e-02
3.534905026750594093e-02 1.313216150959927442e-01 4.450717566769809425e-02 9.850124580290066378e-02 3.440757096614307509e-01 2.823717984984682183e-01 4.463295665568372400e-02 1.924044835031976652e-02
4.113196812437924094e-02 5.991978565688855368e-02 3.731763813240356054e-02 5.380661633226929697e-02 3.507085688823999986e-02 6.956058465080987574e-01 5.104549786256018518e-02 2.610179049516042279e-02
6.979528156572492592e-02 3.421834075002573305e-01 3.142378938726571314e-02 9.180182297655921364e-02 1.394840346745687409e-01 2.462266096181107977e-01 5.247310564838880698e-02 2.661194862912457174e-02
2.494945987341327109e-01 5.532975426672773894e-02 4.969580166962751788e-02 1.343124095377278282e-01 2.247109039789231544e-01 1.977199035768403279e-01 4.651622167986532025e-02 4.222040655615549171e-02
3.648934286599187504e-01 1.161538346389936610e-01 4.868527396641694760e-02 1.696104166680615505e-02 4.692241958616627517e-02 2.155530655752683211e-01 1.111916315011734629e-01 7.963930440525657239e-02
4.528257078936374219e-02 4.955854274130894882e-02 4.868002761942182705e-02 3.328348954150906619e-02 4.140914803486239054e-02 7.154181805045956022e-01 3.306405389228595643e-02 3.330398687665256374e-02
2.755838002595758368e-02 8.398198005750077966e-02 5.749237738177759294e-02 1.344882072304734999e-01 1.177146522352539026e-01 4.249327179255246167e-01 1.234422926889936351e-01 3.038939245451841367e-02
5.547838918056478136e-02 7.125067104073350144e-02 4.132801979415455518e-02 3.926454512139240099e-02 2.567329835278666858e-02 4.273013305542402995e-01 3.177989361457138617e-01 2.190480981041402486e-02
3.563663488579692507e-01 8.143589902247592993e-02 3.950487333891895825e-02 3.163662599055102470e-02 8.111244999129693656e-02 3.423260775322035654e-01 4.609090657763384447e-02 2.152681868895043107e-02
4.952145924890088979e-02 6.771511045638677062e-02 3.054956666084393535e-02 7.044454376948260099e-02 3.879577002896508059e-02 5.551785124647021785e-01 1.683149179335431678e-01 1.948011943717546310e-02
3.919182372786396418e-02 1.249438948052096349e-01 3.449125461713346136e-02 2.052387182931959125e-02 4.968453804173676713e-02 6.571349972241482540e-01 3.000136855671053579e-02 4.402825119787774633e-02
3.242807020035425314e-01 9.586520393034167475e-02 3.531580954297583452e-02 6.518045653909851356e-02 9.368721771789675912e-02 3.091820473270974201e-01 3.249219869974243058e-02 4.399636423930484985e-02
6.703147474819159957e-02 9.244289331167890311e-02 4.344488060440824390e-02 1.244104007006000163e-02 2.158547149524128045e-02 6.981887243054132330e-01 1.872692209990981654e-02 4.613859336509686798e-02
8.490554080574641560e-02 9.206459702217330288e-02 3.236407149701368835e-02 2.775444959290732441e-02 2.308066346792903706e-02 6.814556211210237580e-01 3.339748820809977647e-02 2.497756828510663135e-02
3.855804279415411817e-02 3.822352837083001220e-01 2.903688108980899060e-02 1.475593176248461355e-02 3.182340042392395318e-01 9.571084112704993097e-02 9.082652269923043031e-02 3.064249257973239784e-02
1.772124656963780243e-01 1.614529278508917975e-01 3.021971957984015411e-02 3.866064958289983783e-02 3.837400152456029584e-02 4.889879273082892164e-01 4.784017879670628831e-02 1.725212966043456961e-02
5.811998796281172414e-02 1.341780299497917217e-01 3.794785910631488096e-02 2.993681861222824772e-02 3.775518799308567874e-02 6.342270757052220764e-01 1.870477564746507448e-02 4.913026502308063398e-02
5.293837614606113767e-02 6.453408991967085617e-02 1.581244016019795751e-01 3.345698284384032023e-02 8.017077449184434323e-02 2.860919480270155968e-01 7.169471101728759621e-02 2.529887159523006024e-01
6.590611762744097435e-02 8.992535735109302708e-02 3.813452680269645984e-02 2.480377617422762151e-02 2.289238655361510236e-02 6.879478877365572398e-01 3.343522555294180937e-02 3.695472220142769632e-02
1.086047890883673622e-01 4.942833429693023473e-02 6.572230852552238267e-02 4.919974944070896333e-02 6.436783147940396133e-02 6.027250631202880626e-01 3.481829574302670177e-02 2.513362830575247009e-02
3.487490388310483802e-02 1.681867244361696934e-01 3.392407665686340140e-02 1.566505376578459022e-02 4.125601206021525108e-02 6.364298058376756106e-01 3.374519100100710489e-02 3.591823235917940976e-02
3.197962339892376771e-02 7.575674357558635774e-02 2.292961937604060807e-01 4.377254392512398146e-02 2.609865412659173253e-02 5.277883548094765009e-01 3.865397739566620722e-02 2.665390900822532314e-02
4.493878042275209483e-02 3.024479645052924326e-01 3.626166671371246902e-02 2.729952989506717956e-02 3.389551558786894209e-02 4.721834596107468141e-01 2.272678146980603234e-02 6.024630179475393837e-02
2.016584718652209285e-01 7.024955130217584720e-02 4.016500969078381361e-02 3.574162970924534000e-02 3.327925609581650762e-02 5.413789566886838545e-01 3.964418209635431345e-02 3.788294255171945762e-02
2.538240670932233045e-01 1.144815330566788525e-01 4.033860181177785498e-02 1.189983226990259067e-02 1.071114505445295260e-02 5.026491551353207132e-01 4.168882009354753226e-02 2.440684548509624088e-02
3.090226564181867974e-02 9.134718370619238081e-02 7.897360188793942082e-02 3.132105161409975275e-02 3.139968075985441476e-02 5.218193606917987948e-01 1.928192005907553019e-01 2.141765510754117807e-02
3.334539767972141688e-02 1.675551377274939469e-01 3.372298219724152724e-02 1.596585621204895875e-02 6.016994219277517486e-02 6.278030316994018811e-01 2.715734485755478753e-02 3.428030743376245942e-02
7.393225930076958996e-02 3.392482854633039335e-01 3.332492124789784155e-02 2.193761641269015641e-02 2.565322411727519736e-01 2.027377871119005193e-01 3.354873935450923550e-02 3.873814993617671204e-02
3.878627347703579586e-02 1.060586679067330729e-01 3.124809113675395406e-02 2.857912107561408691e-02 4.782022603631386898e-02 6.794708815038177363e-01 2.024222177150942006e-02 4.779451709222214129e-02
8.334785566179643557e-02 1.450190799131264308e-01 3.789458777568534276e-02 1.017031599732115717e-02 6.442165149696997550e-02 3.662038117800706094e-01 7.962870197535669436e-02 2.133139953996735505e-01
2.911335194187499864e-01 6.016373703041559551e-02 4.801091948569781442e-02 4.661326849731983746e-02 1.086869636860092192e-01 3.642795994193718245e-01 2.717454822502869335e-02 5.393744423740694238e-02
3.737847506425723276e-01 1.033865698032376129e-01 4.037888768605289030e-02 1.811914103997899067e-02 5.428077969844709305e-02 3.385909962797305495e-01 3.111028077634362884e-02 4.034859407363688283e-02
3.269033581629404717e-02 9.047320038969161593e-02 3.713144747236300086e-02 2.144148835036253919e-02 3.145860192188427301e-02 7.257298305483470546e-01 3.444436222031925510e-02 2.663073328073815513e-02
7.693604786255028860e-02 5.372447750970674868e-02 3.342454899833906257e-02 3.953492963132437116e-02 2.419117460471317815e-02 6.789086376014450419e-01 4.204153111895924527e-02 5.123865267296197346e-02
3.355952764559830270e-01 6.817302877250437654e-02 3.547969668680987787e-02 3.089779197794827875e-02 5.738896683004010568e-02 4.091240808536015239e-01 3.629419810386188411e-02 2.704696031925101982e-02
6.662736407030975250e-02 7.266205555009772055e-02 1.052521999962525573e-01 3.805499272592832716e-02 2.464370757829198802e-02 3.285055827272991835e-01 3.369075215167022241e-01 2.734657583511826417e-02
2.649880501768585028e-01 5.278971717070219533e-02 5.556846025753568730e-02 2.192411848917169906e-02 2.222662933070310154e-02 5.049577060917641580e-01 2.264240030236491785e-02 5.490291818089968606e-02
4.229602152329860199e-02 3.321121458175426144e-01 3.053013239112030777e-02 1.490844401689228604e-02 1.594959542108357331e-01 3.502937338647408305e-01 3.451505725618709414e-02 3.584851091938254242e-02
1.130262603185917536e-01 8.625986204767316368e-02 2.909511959575664455e-02 4.417737097710476568e-02 6.967905289615843045e-02 5.237090697646883397e-01 2.370402640895621221e-02 1.103492379910707144e-01
4.842926606714701571e-02 7.659828482365059477e-02 2.349342341097134246e-01 2.121640270979825021e-02 3.827168527339137177e-02 5.215617495487994137e-01 4.091026291456041630e-02 1.807811455293964129e-02
3.443737805241655486e-02 8.207808919688786009e-02 3.751831413597147419e-02 3.922229743912128419e-02 1.918820819631652727e-02 7.293959280018331715e-01 2.822968885560956168e-02 2.993009612184354198e-02
4.026279764821271562e-02 1.251318228304230118e-01 3.951553878292690669e-02 2.698305558351877381e-02 2.444684584441023795e-02 6.873464884510502859e-01 3.340076087457425486e-02 2.291268998488390010e-02
1.914621086461205657e-01 7.774215782704831101e-02 3.579806923773284216e-02 3.723844067153563031e-02 2.379056613829299421e-02 2.909379586918398597e-01 3.023820117363497650e-01 4.064868705108003188e-02
4.210183616380999000e-02 2.388359474362650170e-01 3.052111532072494457e-02 7.219338759768864633e-02 1.515700235059578294e-01 3.237145797422132931e-01 1.219400512101567885e-01 1.912305902318341133e-02
2.205756720701504414e-01 7.545170846707401069e-02 3.298697797035628210e-02 4.585413993973076058e-02 1.981955403835498897e-02 5.393164412696831445e-01 2.721861224285101327e-02 3.877689400179933771e-02
1.328262289487769920e-01 6.689628295407555603e-02 3.438696231669462894e-02 2.470767334235962343e-01 1.016360065817487057e-01 3.555565276186965495e-01 3.331210718636948287e-02 2.830915097004178121e-02
3.423055149787603280e-01 1.137912950646060434e-01 6.405397717836315563e-02 1.294647916508688199e-02 1.536586390024873572e-01 2.583009107158849571e-01 3.170759878346985500e-02 2.323558511134144952e-02
1.522819766443100353e-01 1.959128817291904967e-01 2.904047677875939981e-02 2.166549362135579415e-02 7.621900676502241234e-02 4.541547632843965787e-01 3.797779287726604086e-02 3.274760829969920739e-02
2.296883948247237794e-01 1.126595939931785417e-01 2.874448660054030116e-02 3.970963235076832576e-02 9.196296350283024446e-02 3.717694188373668052e-01 6.215219741024686356e-02 6.331331248034521852e-02
3.296894723840677194e-02 8.664333353788936098e-02 3.182956528039465605e-02 8.033903434144176736e-02 2.547689472741397274e-02 6.644064361953135878e-01 3.595319750870236419e-02 4.238259117043761959e-02
3.848803287601215012e-02 1.153994332853891663e-01 3.793651351072833272e-02 7.342696047054303454e-02 1.080044998323582625e-02 6.548041118683662898e-01 2.702105699334380468e-02 4.212344101238144067e-02
4.880671394649742367e-02 7.089151674861450536e-02 3.406640289751893674e-02 4.926009731648692269e-02 2.970943860731098049e-02 6.939048840655135386e-01 4.114833171970643660e-02 3.221261469835136337e-02
2.978442872979301589e-02 9.971601935284543639e-02 5.550579253796474738e-02 1.331363570366809156e-02 3.535108332663785408e-02 7.081442424386428236e-01 2.763318384296908903e-02 3.055161406747902708e-02
3.483069079999544931e-02 7.654075509535160360e-02 1.152807401605843857e-01 4.625681158226750689e-02 1.598241123735249375e-02 3.875132162486413234e-01 2.943815547559386001e-02 2.941572194002133322e-01
