Teff L Fe/H Dnu0_median dnu02_median r_sep02_median r_avg01_median r_avg10_median
2.242091960551297058e-01 1.476266643128348599e-01 1.201460516809868678e-01 5.540242939639245662e-02 1.175957039456327069e-01 1.065368364311452681e-01 1.911024868591801595e-01 3.738063131869803768e-02
3.563109181004666115e-01 6.844919477775819605e-02 1.223830108709321185e-01 6.235652982466578093e-02 1.250366227650686057e-01 1.678282154057702535e-01 3.027532038039236137e-02 6.736018787494604809e-02
1.927316506386309303e-01 8.198197242892810155e-02 1.173970855216240478e-01 4.981388411916406328e-02 6.266844588728634480e-02 2.380710871738888623e-01 2.407828349421759981e-02 2.332575907362600398e-01
3.053484244536857628e-01 7.186157010605448425e-02 1.259649992128094587e-01 4.544915044814702015e-02 1.562476098080767539e-01 1.843741249353715861e-01 6.358172935563610739e-02 4.717239168021881285e-02
2.729300075551932547e-01 1.215140363931603296e-01 1.198231398080391447e-01 5.725994375083656024e-02 8.386467719064683024e-02 2.600804723183759437e-01 3.258705274597175489e-02 5.194067023777606401e-02
9.959754866362012515e-02 6.816316487636983612e-02 1.047662470820084485e-01 5.900091877618496294e-02 3.514590308531586466e-02 5.585252958869121320e-01 3.836890643517529981e-02 3.643201519441330999e-02
3.355220743220474477e-01 7.062804932177962902e-02 1.203218162642952366e-01 5.229038685532867020e-02 4.287392318767524468e-02 2.951376093393241473e-01 2.991135715520362032e-02 5.331478355434587230e-02
3.531178772339760297e-01 5.963854777597327878e-02 1.208912055912719913e-01 6.628150235040530802e-02 8.168341957858002433e-02 2.151924069326338340e-01 4.709762485281290822e-02 5.609741568434663261e-02
1.995991401023396172e-01 1.775836435312925510e-01 1.279572232417412192e-01 6.345873625186364275e-02 9.258588901788819547e-02 1.766745064928043618e-01 6.784424889972645589e-02 9.429661246234384564e-02
1.563844580734281842e-01 1.393554121412639291e-01 1.170225948224850182e-01 2.274717560238232461e-01 1.554058347560387243e-01 9.815164549780709680e-02 7.177075578191600969e-02 3.443754290323780554e-02
3.313613441433039264e-01 6.825786084825606614e-02 1.216352159808305189e-01 4.708416968829245292e-02 1.059284924356474894e-01 2.325141387450009312e-01 3.345762420652983321e-02 5.976115395213880271e-02
2.918154921362517418e-01 1.355086784645448961e-01 1.329656720000312320e-01 6.022433308653452055e-02 7.881387381995222374e-02 2.318029978153396675e-01 3.710191994951152900e-02 3.176703272783423099e-02
3.034762588117840276e-01 9.361649332528415579e-02 1.551902794160711085e-01 4.471486316147550016e-02 1.439692133258886064e-01 1.298102111327008312e-01 7.555315658104372334e-02 5.366952424575213015e-02
8.585109573905180813e-02 7.915077706545961544e-02 1.064740316387334240e-01 1.149218809398613039e-01 3.127315241093010789e-02 4.069559264648225372e-01 3.358994169245978906e-02 1.417831940486813658e-01
2.121434836729635953e-01 9.984617693884063894e-02 1.150920744196834017e-01 1.554400959808374671e-01 1.472145249472731343e-01 1.431643444249397490e-01 3.974006382252368713e-02 8.735923579293844443e-02
3.477948534858271712e-01 6.728485781191712034e-02 1.275049183188792512e-01 4.071723822856217201e-02 7.949971632601900151e-02 1.914580702578671245e-01 7.911634287825337897e-02 6.662400269267465536e-02
2.883719453221363360e-01 1.097727896914131446e-01 1.160620977532293430e-01 4.055943720425557453e-02 6.153724733090963628e-02 2.534770221425784453e-01 5.244978916137314068e-02 7.776967139410434493e-02
2.197221623055616579e-01 1.253175877896565427e-01 1.180520604529331774e-01 1.146097145069588513e-01 1.338882441654763999e-01 7.800252054278489222e-02 5.964598200305249592e-02 1.507617282335758646e-01
1.233003393295868805e-01 7.791500331079917463e-02 1.225575876753541849e-01 6.089085344060665705e-02 6.542901220232981430e-02 4.781609416746979702e-01 3.806559029451233450e-02 3.368067207211308117e-02
1.515836429102320748e-01 1.923311060996079069e-01 1.078412003327523239e-01 4.767679722051466201e-02 8.123140728748330652e-02 1.489144872968328204e-01 2.408491461091274710e-01 2.957221274344955936e-02
9.888705071523617995e-02 2.939021331718572050e-01 1.175819913305221759e-01 3.561685789234575461e-02 2.502814610265263195e-01 1.322938495525262659e-01 4.123623744015236792e-02 3.020041887083379020e-02
2.089267530417503183e-01 1.237600186554815573e-01 1.120140480265283400e-01 1.087091047390853771e-01 1.099889593625086731e-01 2.552731645138133776e-01 4.401251941840801651e-02 3.731543224242435397e-02
1.499902524953939109e-01 2.270197822964359902e-01 1.041565238607254362e-01 5.676922749358030706e-02 4.309735613666126203e-02 2.419656401142518953e-01 8.184646347494747842e-02 9.515475412800385169e-02
1.117790540915323677e-01 2.916230003500282497e-01 1.067719307358083597e-01 5.004306111589145595e-02 1.204694613695643651e-01 1.832491310906023962e-01 6.972650134090649376e-02 6.633785990566626323e-02
2.995541108230488359e-01 1.288180349071133268e-01 1.153585430762499031e-01 3.653261917645912044e-02 9.942154414974498089e-02 2.383255651858581514e-01 4.028656295564871093e-02 4.170301972587701911e-02
1.380231777987649400e-01 2.587322399085805746e-01 1.102380153649987343e-01 4.772510002068652141e-02 9.160185606290265070e-02 2.583744603214879754e-01 4.714235579480897942e-02 4.816279472776963805e-02
2.716618560007837413e-01 7.480000264291167267e-02 1.269688981938187078e-01 4.515309538471493078e-02 4.127929092953735307e-02 3.657269192511811151e-01 3.492503536519862145e-02 3.948490223185392722e-02
1.932653053491733830e-01 1.732076960211119399e-01 1.333508551465854564e-01 9.186305969018662698e-02 1.051528043646292460e-01 2.325320600929587922e-01 3.153460112194864107e-02 3.909361821340590765e-02
8.148979082665204488e-02 1.097484851591427751e-01 1.002196328164734196e-01 3.867268280108560746e-02 4.157414056631900806e-02 5.568240260206226422e-01 3.774931992598880987e-02 3.372192188371556099e-02
1.377389617210738604e-01 2.742143388933414583e-01 1.206819880731316852e-01 4.075393581180584979e-02 1.414266509033547670e-01 1.250952568086619310e-01 6.986560775385959599e-02 9.022326003477086631e-02
2.745089409835246297e-01 8.737155351423853133e-02 1.240024493314342002e-01 9.472904985456721827e-02 1.191561997653022981e-01 1.846596176810311740e-01 7.933435190113005686e-02 3.623783696877191929e-02
1.259933682192407034e-01 2.743814173104107690e-01 1.005956427809410747e-01 5.880955607560561099e-02 1.071147436373369455e-01 1.648533718902264189e-01 2.807197671665150746e-02 1.401799233695869562e-01
1.663416209238246235e-01 2.234122656565673548e-01 1.107962617220838303e-01 3.675230166922464903e-02 8.920946873248282449e-02 2.853980821624760300e-01 5.509348408625737437e-02 3.299651504708328575e-02
2.444261108621119394e-01 1.869648193486803667e-01 1.282540138064633684e-01 4.144471377673988877e-02 1.807790512855773357e-01 1.246715296968192166e-01 5.063848438399344565e-02 4.282127683961439030e-02
1.120201657779096444e-01 9.394906912376260744e-02 1.097253046700183421e-01 1.299703185065622935e-01 9.170341130370543437e-02 3.915609206475975657e-01 3.009846980055541979e-02 4.097234016988855060e-02
2.967696603191242732e-01 7.263917095142496949e-02 1.574407498563464292e-01 4.293358401274893765e-02 8.390292581835905039e-02 2.396765970330851647e-01 5.690661680735033257e-02 4.973069520156086359e-02
2.617646998931427160e-01 1.436564963933732175e-01 1.140378294747235316e-01 4.022379438234235244e-02 1.128725931728891407e-01 2.122939007972766134e-01 3.743462298418286094e-02 7.771606290206954648e-02
2.209781452239621968e-01 9.194764530447308015e-02 1.144183037359591260e-01 7.077682944633788276e-02 1.291206631292499685e-01 2.802630775038484345e-01 3.690006645527552087e-02 5.559526920089374186e-02
8.717909409943168375e-02 9.011806357464406669e-02 1.093716989915485827e-01 1.026034213228410735e-01 1.937205805847045381e-01 2.980509882394258847e-01 3.656937876227335515e-02 8.238677442513074600e-02
2.493368172100321745e-01 7.844269448411100853e-02 1.262226806486011765e-01 5.192153543717626524e-02 6.059933681362346392e-02 3.527873615990321232e-01 5.063126305577242414e-02 3.005831075165142641e-02
3.252942067874808330e-01 1.045663606919824545e-01 1.149547018738602683e-01 5.597154622264299828e-02 1.230877752702400768e-01 1.894397650928041354e-01 4.459795544257170313e-02 4.208768861841766240e-02
1.565744411797059255e-01 2.047234332159481307e-01 1.072710902251893667e-01 8.976610619762549759e-02 5.845413308717140738e-02 2.412409734143136086e-01 8.569768683356460137e-02 5.627213584648133038e-02
2.466695728916660224e-01 1.001565140231222006e-01 1.227921367486408399e-01 1.041295330714101103e-01 2.066802277791620901e-01 1.014576725136612095e-01 6.679310556415669897e-02 5.132123740818092528e-02
2.146302660928458284e-01 1.542523457266628262e-01 1.275118778112128148e-01 3.134383876140378611e-02 6.766469680431828893e-02 3.218514995674707224e-01 3.642694251927749288e-02 4.631853271680824030e-02
1.135083602350237808e-01 3.065944250904282242e-01 1.191171431191376806e-01 5.060750786382688104e-02 1.366045217656473854e-01 1.563264536021200246e-01 7.405508072358941984e-02 4.318650760022661045e-02
1.374287432052407609e-01 1.673567283231501002e-01 1.109574553496887744e-01 4.830951997240778145e-02 8.387947919714561218e-02 3.393226834644786916e-01 4.157090426315674520e-02 7.117448622473156183e-02
1.166851109449759671e-01 2.757572063982158261e-01 1.502292173663685726e-01 4.509571791816571057e-02 1.745223978764232076e-01 1.424139024206479143e-01 5.074026331615981433e-02 4.455618375904300821e-02
2.881777941360909590e-01 1.446806995013935893e-01 1.162329323428449579e-01 4.293153661788803865e-02 7.677484533555797852e-02 1.078527545069412202e-01 1.679409494162822647e-01 5.540848814300107505e-02
7.537349883111144067e-02 2.997343882629049938e-01 1.085952073950724461e-01 5.495682620728315620e-02 2.754675328589059058e-01 7.595557277813580477e-02 5.671176231443500471e-02 5.320521135215137976e-02
2.822620178157697612e-01 1.371386862377144689e-01 1.341758528300466546e-01 4.920077435595390097e-02 1.011783603361704476e-01 1.936238383688025366e-01 4.720879615396270101e-02 5.521167390157952909e-02
9.841307492424096470e-02 1.408356110262880545e-01 1.197920033219100761e-01 3.789400402077434254e-02 5.125542971991865066e-02 4.691228762156200438e-01 5.622449969588163426e-02 2.646250107536630633e-02
6.964365217981309530e-02 1.268308077916787679e-01 1.073274309841650703e-01 3.685435103121184608e-02 2.851992702157362530e-02 5.531276278599988050e-01 4.387896473419383714e-02 3.381723839736473780e-02
1.181376292065502154e-01 2.149659549931072777e-01 1.518602572231375070e-01 4.382910700821623234e-02 6.575586671417292528e-02 3.285163830102911797e-01 3.435339681510139048e-02 4.258140502942317496e-02
1.491659212473663565e-01 1.075258301296769387e-01 1.074825065863994483e-01 9.877958470150398351e-02 9.827877938818084524e-02 1.835702999667397917e-01 3.653301112108966325e-02 2.186640668590429937e-01
3.554670514217600497e-01 9.634669196333467411e-02 1.180761746200015283e-01 5.019541589192411807e-02 1.284398839637205525e-01 1.042478547924852034e-01 4.479611876205565751e-02 1.024308085847181055e-01
9.519661221662047146e-02 1.136839409407523760e-01 1.044718669019670532e-01 3.997684952300025601e-02 4.189085822822581628e-02 5.312949836493439104e-01 3.561152651199083613e-02 3.787336202809925279e-02
3.546702096067325671e-01 7.710262578328595795e-02 1.384060995300850638e-01 5.423972071004332790e-02 1.400107462672801062e-01 1.391008481002150299e-01 5.462551570389823780e-02 4.184423429845970932e-02
8.021455575244304526e-02 1.675849350799665793e-01 9.994754202359554252e-02 6.045663076915865075e-02 5.279008423081559681e-02 4.557857154871993166e-01 4.797316283864006686e-02 3.524737381818130594e-02
2.864478071235083134e-01 9.228105225473216822e-02 1.116195508980769718e-01 6.329367586708262161e-02 5.546333949668221658e-02 2.980855166332704309e-01 4.883146926216214850e-02 4.397758846448516362e-02
5.975153933765308539e-02 3.225781794274756864e-01 1.148951733014442617e-01 4.746751568200520410e-02 1.632122567342219610e-01 6.726949292525993829e-02 1.325581912900598291e-01 9.226765130188004094e-02
8.239583830499790096e-02 2.458498542272708753e-01 1.035316380395839148e-01 1.061764755763226903e-01 3.303577614682556840e-01 6.246669844963585738e-02 3.304035179785249493e-02 3.618138213608050602e-02
2.864934221419678795e-01 7.162416743393826279e-02 1.199160954020797587e-01 5.454631575857194631e-02 3.516591717193457561e-02 3.508667012310395794e-01 4.234070289999683490e-02 3.904667796047118361e-02
2.271421592468214623e-01 1.816157109068423092e-01 1.204981777961675327e-01 4.124554755357152241e-02 2.017359300293482260e-01 1.284652801239635211e-01 6.669516952977780355e-02 3.260202481350765041e-02
3.039310619224608878e-01 1.387669873357110784e-01 1.272284670528861794e-01 2.684784134666504465e-02 1.879710568469668275e-01 9.322025820882216818e-02 4.659959831731404906e-02 7.543472896917366444e-02
8.818519418698547718e-02 3.104610346094757167e-01 1.165678668119360106e-01 4.718160964437203425e-02 1.935139772689125071e-01 1.737812115090821008e-01 3.281620755129578682e-02 3.749289841794044287e-02
2.616810446920925792e-01 1.362105358596616411e-01 1.323549451897361728e-01 5.591663778767830273e-02 9.935459615441150083e-02 2.276299863693458381e-01 3.928529130227330357e-02 4.756696264480064079e-02
1.762395295102682780e-01 2.296438472498594785e-01 1.273682627846630944e-01 6.334522822453153568e-02 2.189940800426502243e-01 1.083913628209100255e-01 4.065350264588458301e-02 3.536418672123274598e-02
2.545980601051663905e-01 8.018316381153102468e-02 1.050131333804755346e-01 6.586174448435398732e-02 4.292387662849928009e-02 2.991389469302997983e-01 3.872258914341645403e-02 1.135584855162575929e-01
3.339067613462847195e-01 9.385264357064365681e-02 1.311158694322862861e-01 4.664725494719195592e-02 1.962593827897753385e-01 1.239124448902760439e-01 4.373119405960233796e-02 3.057444896393961276e-02
6.359544042864950786e-02 2.232637895107413284e-01 9.967264705396927660e-02 4.091136054988925297e-02 3.492377584858805811e-02 4.429458539374697135e-01 3.382187433730123038e-02 6.086525833339158364e-02
2.411560135875379096e-01 1.023561005764751369e-01 1.091129140279541582e-01 6.151600899561356778e-02 4.260354001778932087e-02 3.291198753708836078e-01 7.836823082119838413e-02 3.576731660254786616e-02
2.346869659645733075e-01 1.353969773206650240e-01 1.085217815751908232e-01 6.000419440249447900e-02 3.972786928130019046e-02 3.511527552344142489e-01 2.567565578543716531e-02 4.483380043592474079e-02
1.440636238759883114e-01 1.179944824873919579e-01 1.064786076986157237e-01 1.011397574467843147e-01 2.293073246898340578e-01 1.218662616066661653e-01 1.548332750233753219e-01 2.431666717134422714e-02
9.993735484339373587e-02 8.958528659652748027e-02 1.103205425297762304e-01 8.109923980365398022e-02 1.219659334860616340e-01 4.243237272263896687e-01 3.772755975325618044e-02 3.504035576094112481e-02
3.144014576766129276e-01 5.684426427578505997e-02 1.577435292363486841e-01 7.292851364359560773e-02 1.316093951207038815e-01 2.036071863486107747e-01 3.147824463693105895e-02 3.138740906141206100e-02
2.952317257709857756e-01 8.895031609472259237e-02 1.325529819797665043e-01 6.495738021364161341e-02 2.124281115927239560e-01 1.277803827926280167e-01 4.309544338631207672e-02 3.500365816921942319e-02
2.432118215482612367e-01 1.739187026504266376e-01 1.142956221838938025e-01 5.398125265745071233e-02 1.709290686551704630e-01 1.636222538331419951e-01 4.335598558006099890e-02 3.668529289159419560e-02
2.564149865567215136e-01 1.530699697456006925e-01 1.352052227485385782e-01 2.764558843003532898e-02 1.206080573112075643e-01 2.270737107774751518e-01 4.876894460678656701e-02 3.121351982363455846e-02
1.846949143687653117e-01 2.071906061634427310e-01 1.215832688903637493e-01 5.783269499406212821e-02 8.468497932799799732e-02 2.558865073442511684e-01 4.241160200853354156e-02 4.571542690258351138e-02
3.388464945110416515e-01 8.886936283177442053e-02 1.247106453468836140e-01 4.726208220239181551e-02 9.878494752204157459e-02 2.313505189876419177e-01 2.646524763250102108e-02 4.371070096572402669e-02
1.551345931645226328e-01 6.917700465254729425e-02 1.053585679731580543e-01 5.094074648450801213e-02 4.205020178114187573e-02 4.994695076368388387e-01 3.526965859223490929e-02 4.259971971504837585e-02
