Teff L log_g Fe/H radius Dnu0_median dnu02_median r_sep02_median r_avg01_median dnu13_median r_sep13_median r_avg10_median
3.427651596311397375e-01 6.145248800318491716e-02 2.581340066559507929e-02 1.201248867811556265e-01 4.462320014220270969e-02 1.665974111606831690e-02 4.828892436515660330e-02 4.204376741492044101e-02 4.249936603809031932e-02 9.185036182689437778e-02 1.363632666327898313e-01 2.751543738280202989e-02
6.381402160816472546e-02 6.026757453499050760e-02 7.778197405975018075e-02 9.734790843646153047e-02 3.325164083427623041e-02 1.598909814844625549e-02 1.549578008410083113e-02 8.177359316964340208e-02 2.754106907108469504e-02 3.828327299346979268e-02 4.687556987825442500e-01 1.969836827706764396e-02
1.164794056474922762e-01 5.764819829683032193e-02 1.747332154413380051e-02 1.006191605765881653e-01 8.519177780705526615e-02 2.073627407684959165e-02 3.065700213673640262e-02 3.893986177066617593e-02 2.282142271146655674e-02 4.057203343215818464e-02 4.434746875211976747e-01 2.538685447882545534e-02
3.255822271213664187e-01 6.079323245536284032e-02 5.497209953275023625e-02 1.101232132207028286e-01 3.536339428592084888e-02 2.139945331426443276e-02 8.198213077441335317e-02 9.553108781724181653e-02 1.643386646560131628e-02 5.676452898847983430e-02 1.213523745089745143e-01 1.970239151492174379e-02
2.566293122647594349e-01 9.005332599185772446e-02 1.424755266135845078e-02 1.050106112275843995e-01 5.996477298516803695e-02 4.381374239058801606e-02 3.317864995673406453e-02 8.477846988547296792e-02 1.884640005992014103e-02 1.365738369678621000e-01 1.292367736704906900e-01 2.766655193820386285e-02
5.488724082569799295e-02 2.741788485554381150e-01 1.409568957832204282e-02 1.025260803813529270e-01 2.033826485919297891e-02 1.715230323351815342e-02 1.840659222041673981e-02 9.818671079773004517e-02 2.611128028669141773e-02 2.183622170131911955e-01 1.243722576704244104e-01 3.138251457802399697e-02
2.189522319424312968e-01 5.530721681438045129e-02 5.098492885849931211e-02 1.097218492188732075e-01 2.058896357972003072e-02 2.237933864731144265e-02 1.622069727573424366e-02 3.837349856422623273e-01 2.971485454555430547e-02 1.519599114951381350e-02 5.669602571347244491e-02 2.050291661224710668e-02
2.900820218536998563e-01 4.240579007879066720e-02 1.777402256426545424e-02 1.038485056476144003e-01 3.883768974744720298e-02 4.317644439160806674e-02 1.895421324030988411e-02 5.017227757672339250e-02 3.119887063074616718e-02 4.181971724133752566e-02 3.018136106888120729e-01 1.991683633864533773e-02
1.728413633124913917e-01 1.383642766922439926e-01 1.648244102707943637e-02 9.712762729983601129e-02 2.479172372127429885e-02 3.246902594752344023e-02 1.662224786256776277e-01 5.567405585959003117e-02 2.479880663505809948e-02 9.003577369071572370e-03 2.391913275253461091e-01 2.303329598480797699e-02
2.004783640932680244e-01 9.612546385458366205e-02 1.926416854254107622e-02 9.899175525968140210e-02 1.940072155238756549e-02 4.209211203724822631e-02 1.831627699498370940e-02 4.848718548605727985e-02 1.345256192478473320e-02 1.801619416046045669e-02 2.087842550006332454e-01 2.165909410933706258e-01
2.902675328881721417e-01 8.650123785231265960e-02 1.659038904864900549e-02 1.633145685105192868e-01 2.888659160519778391e-02 2.143710426027339161e-02 6.164343277830107437e-02 7.463899941166593499e-02 2.932385266063688295e-02 1.042320233972804239e-01 1.041252803406306354e-01 1.903898724636075498e-02
1.011767048204885860e-01 9.563033684423240255e-02 1.835240479321097185e-02 1.024417065935222804e-01 4.922225070227104204e-02 1.405937464813444837e-02 2.060399304273171847e-02 3.024205264057902576e-01 2.019880904282074854e-02 1.155321794863635454e-02 8.027910748827640774e-02 1.840615676698846848e-01
2.670709826518570251e-01 8.053823394122029689e-02 1.935864826992294424e-02 1.049317837850765600e-01 5.081690175480307187e-02 1.267024787357787230e-02 5.125761701453297042e-02 6.537266460651744437e-02 4.528197133521084244e-02 3.414637774365424788e-02 1.146905696069795560e-01 1.538640014166471337e-01
1.759774220155133906e-01 4.166883936727017873e-02 2.155043740806206198e-02 9.960744706671638415e-02 2.371029676451465174e-02 9.611132743793093791e-02 1.774253138889682335e-02 1.924929777385256391e-01 2.292403431870326802e-02 1.056482898582194671e-02 2.749346469932293924e-01 2.271521051481526984e-02
1.814727647963311208e-01 3.906872770918996124e-02 1.427256663094282965e-02 1.093519327180300926e-01 1.300566624319382247e-01 2.220889802926729120e-02 3.651050808643591106e-02 2.690352970397357213e-01 8.930244933410726171e-02 1.293113680970768217e-02 7.285700416035302551e-02 2.293205225396101332e-02
1.024793935046910687e-01 5.509095778254714804e-02 2.471343378511755076e-02 9.504316734624006224e-02 5.934799523276592520e-02 1.792101944335447450e-02 2.354011369744312410e-01 1.515786008621076153e-01 1.801933153735425092e-02 1.834198823627193609e-02 2.006682358126628540e-01 2.139473948245593227e-02
3.114749327765947151e-01 6.972228649903407238e-02 1.519352661556942763e-02 1.102700927550413351e-01 3.612637570558832611e-02 4.765872370106335326e-02 8.021320545309582051e-02 1.050490437734382526e-01 2.507834828176298131e-02 9.719502134926975498e-03 1.642167073242662145e-01 2.527725497961839235e-02
1.451931947409213775e-01 6.549579908292121888e-02 1.636602486902848444e-02 1.125120935419190865e-01 2.523833953679405911e-02 3.075120267479369840e-02 2.022769319601157995e-02 4.189945708643042499e-01 3.717181194997792176e-02 2.512435831796051150e-02 8.645361873323754998e-02 1.647129249213019619e-02
5.300560219946990476e-02 6.932540951269706986e-02 5.240785522135427144e-02 9.826330891426338088e-02 2.387370063983042245e-02 7.881227733308507344e-02 2.902713130376679412e-02 1.636488694092401441e-01 2.181968778150387631e-02 9.058377660641769857e-03 3.809002471728239470e-01 1.985753285132333887e-02
7.384062567526257503e-02 6.157192115939423560e-02 1.913489018800904051e-02 1.028257388965110181e-01 5.291806991660009951e-02 1.989525871245307123e-02 1.987226906348228336e-02 4.924386972960484443e-01 2.226718406614823509e-02 8.109961550397339416e-03 1.085771115147038668e-01 1.854827196098985526e-02
1.004755421015211120e-01 7.373009690421081230e-02 4.099756246707318003e-02 9.687641491256115955e-02 3.839497517755800782e-02 2.996358769533078933e-02 1.223888901783624396e-02 3.819859778208001266e-01 1.079740556758649744e-01 4.852395673578081131e-02 4.900388097447952451e-02 1.983506051698298231e-02
2.678172927325270236e-01 4.450278707333252259e-02 1.480249153759458786e-02 1.149466814606120296e-01 4.970755771701264314e-02 1.420342122546598695e-01 2.319422495118956401e-02 6.683293077071895960e-02 4.710277656289806048e-02 8.643276116832056266e-02 1.193132563031630011e-01 2.331302746797124861e-02
8.500062409176609157e-02 2.503553950181838239e-01 5.069946549787811285e-02 1.024087332851403437e-01 2.686741121587149159e-02 1.302928861524313420e-02 1.692664041673266895e-02 3.074759696829447095e-02 2.878237683483514733e-02 7.072830033880432576e-02 1.271290696285892752e-01 1.973250980886610551e-01
1.339949458494072432e-01 3.852669619047605076e-02 1.716681383763355578e-02 1.183449224770971725e-01 9.977027663607457297e-02 1.384904998466729258e-02 3.141561015837351228e-02 3.221417814056466711e-02 2.659901255840593434e-02 2.667031385724436335e-02 4.393148467816640479e-01 2.213333352839173124e-02
1.620108140902426219e-01 7.014687885303333426e-02 5.110516537419152600e-02 1.072595722163099952e-01 3.718569616296105163e-02 4.122367032513338247e-02 2.052698268290544317e-02 5.930574167963991589e-02 1.718731792478882942e-02 1.457967025621523423e-02 3.397903915070890624e-01 7.967809892748951850e-02
5.004560277654424710e-02 3.348716329210266740e-01 1.435150917690993649e-02 9.430719407100437990e-02 2.769927280742673012e-02 1.706399673063911313e-02 2.374790524364483318e-02 9.405454890880458885e-02 3.293082925375315217e-02 1.276511359878215457e-01 1.635086178765441378e-01 1.976775424588078992e-02
1.813375234438676653e-01 5.908653121717775264e-02 2.672341370132813587e-02 9.645399273838288490e-02 3.019377636354443270e-02 1.155873104211378039e-01 1.846100546961512365e-02 2.988182911851709478e-01 2.368721828645067862e-02 4.909748369860441469e-02 7.829322065611821202e-02 2.226023281860190287e-02
3.037307163403495380e-01 6.658043926359172304e-02 2.378572003831194714e-02 1.054972092339152290e-01 2.264399044716139744e-02 2.794106113832912214e-02 2.935995009651923976e-02 2.474052713212415433e-01 1.802498368213446486e-02 3.481917256364932406e-02 1.013471009557351393e-01 1.886438491906134926e-02
5.325805330290091927e-02 5.165519651493821057e-02 1.745701964401946346e-02 9.792498664572832356e-02 5.931246065503633508e-02 1.112867203344391209e-01 1.886625317444915947e-02 1.211516842630375873e-01 2.530693116703612577e-02 2.245518279908288450e-01 1.937848956332297867e-01 2.544397067435615056e-02
7.142497851349298432e-02 5.357951530378132071e-02 1.690461034853027109e-02 1.432607497752455550e-01 6.713903075534137510e-02 2.912669330419786692e-02 1.619391783785669586e-02 1.649406793944492855e-01 2.568058777880688828e-02 1.232479585915823711e-02 3.841412386271711443e-01 1.528320250196851630e-02
6.573480527369429671e-02 2.615642721150250871e-01 3.555273432710066850e-02 1.062779598903648287e-01 3.140663862775117804e-02 1.421626020829145666e-02 8.576307659413894002e-02 3.112722225725306907e-02 2.053515122444847518e-02 2.000758619161631738e-02 2.996150483466503145e-01 2.819924494366527271e-02
3.081342367120487036e-01 5.098041583825729806e-02 1.931193365449206806e-02 1.104985811467078943e-01 4.720300244920153793e-02 2.809206556277349387e-02 3.459948694031295124e-02 2.829256039504484538e-02 7.935840058558607524e-02 7.824486832692166549e-02 1.578160777433004758e-01 5.746837064535290085e-02
3.228812694746462930e-01 5.476166240321903717e-02 3.601056314695010724e-02 1.171222451369157008e-01 2.766778766759859717e-02 1.977475009270706144e-02 8.884475510984442270e-02 1.008777317115675531e-01 6.900721000994988752e-02 1.653951597133567278e-02 1.053607600084507934e-01 4.115174926681493262e-02
8.909666240363159351e-02 4.805545554617174364e-02 1.656003730257233839e-02 1.494617750644759713e-01 9.728165285748940905e-02 1.513846767205324385e-02 1.971354285340443102e-01 1.876988464911765186e-01 2.728483009486966718e-02 5.221024790656004361e-02 9.853714283808039098e-02 2.153945328887468466e-02
7.910800720838953581e-02 7.764239685243076727e-02 1.747270943114840810e-02 1.039233954843329505e-01 2.409792501188057559e-02 2.664614390046630282e-02 3.762063666049097338e-02 1.649648619348076106e-01 1.960314136669460694e-01 1.342003108978436117e-02 2.374937221837274126e-01 2.157875657559500671e-02
5.230715895905169860e-02 1.691402520526237574e-01 1.804575148493925418e-02 9.228787212675135243e-02 1.553498354221672338e-02 2.731835251894646974e-02 1.682946576471323896e-02 2.843904638665556428e-01 2.353489078328341658e-02 1.881104672435538611e-02 2.534923850640812826e-01 2.830737711248170266e-02
1.272433344645214903e-01 1.749545991183313609e-01 2.599165971084462651e-02 1.075605993490364592e-01 2.588059352607286964e-02 1.650308002791129464e-02 1.433828048708334253e-02 2.576019551155824261e-01 3.156555331820394550e-02 1.620829207673794500e-02 5.530647504199136255e-02 1.468455777636828163e-01
4.497142614594172583e-02 2.928277238903428392e-01 2.338989379544139866e-02 1.026622839570255213e-01 2.194772755381904639e-02 3.216831199198301461e-02 1.845101586683917452e-02 1.084468195725738077e-01 1.065807140525936447e-01 1.303248370977518056e-01 9.546908642571265424e-02 2.276015964997549559e-02
2.084222200442241713e-01 1.196803630680449704e-01 2.614599571219821186e-02 1.082619422199343345e-01 2.680693197240278242e-02 2.144016247222954238e-02 1.042015340512630547e-02 4.110045896497626500e-02 2.177462546912208030e-02 1.930577326898781296e-02 3.664982180673778123e-01 3.014315533537571812e-02
5.457650285346254265e-02 1.807733362228820251e-01 5.402656814024209275e-02 9.346544566693280875e-02 3.421372995413811402e-02 1.561277187300222184e-02 1.482957859692447117e-02 1.276744983175159276e-01 2.991714949120847025e-02 3.443748235776190186e-02 3.240270061218467057e-01 3.644593040408281720e-02
1.415114966427938603e-01 7.821533467343866342e-02 1.786765898934131180e-02 1.187127921848849799e-01 2.643646997625370004e-02 3.165492203481393152e-02 1.840000164616336503e-02 3.857734460574145929e-01 1.468397599824124676e-02 3.224269309435925240e-02 8.949199248148181907e-02 4.500921622081302531e-02
6.008572145320389968e-02 4.190434663262371934e-02 2.158008943613762970e-02 9.647545327296293272e-02 1.302439293880423843e-01 3.174637991747038257e-02 3.873216565127109851e-02 2.456474597291932738e-02 2.618326488739524185e-02 3.530889563168282397e-02 4.680961965578513961e-01 2.507881119843924020e-02
7.600289539401519634e-02 1.098722996108876249e-01 1.646368735195379018e-02 1.015399020410093361e-01 9.223440874160825087e-02 1.853045948034596352e-02 3.695622305522704848e-02 3.741247971314278636e-02 2.132309472550303689e-02 3.875971759148904433e-02 4.266376706901052196e-01 2.426716160471268161e-02
2.915469425564310435e-01 7.033188858207835292e-02 3.439330850196489070e-02 1.032032708851186448e-01 5.995637814038745628e-02 1.360396080539932710e-02 3.490976123659298574e-02 4.534117936663063092e-02 4.743708569551381704e-02 1.163381971985285313e-01 1.635765300519279597e-01 1.936149697942629241e-02
3.035255773785678901e-01 4.642889950482619738e-02 1.767731122223863832e-02 1.160570459001037530e-01 3.329445539820902883e-02 3.235734708030635343e-02 5.697385794247512847e-02 2.605841573760446228e-01 2.932618240037719939e-02 2.613120189600607463e-02 5.116428566285577406e-02 2.647967823798915571e-02
2.898229094317794075e-01 1.254982460271691913e-01 2.377276791596877673e-02 1.052378759723449908e-01 3.049641385360866985e-02 2.247166827954675053e-02 2.827078830707667814e-02 3.887085184514876141e-02 4.748077249165458952e-02 1.635657277441590340e-01 1.047476926862882934e-01 1.976428544525495740e-02
7.969175707130116137e-02 2.769985334242455743e-01 6.135970824256075512e-02 1.163250851029728611e-01 1.890507699323262444e-02 2.330419715388228064e-02 1.560510133751869845e-02 7.137580640512475316e-02 2.852350908552582151e-02 1.904328625038158029e-01 8.586678515207545048e-02 3.161157752774419044e-02
5.135124602128618432e-02 2.950826063782677755e-01 4.390201151943797647e-02 9.350436820923740955e-02 5.264451918178350565e-02 1.626756684440454001e-02 2.478503815069919153e-02 4.297335961188642611e-02 2.036724200296685661e-02 2.163035952499005321e-01 1.207886732868789365e-01 2.202977354325061018e-02
1.680284579921401400e-01 7.677731646005160615e-02 2.239264090432068269e-02 1.041774460258424739e-01 4.979500277150868126e-02 2.405422947757198532e-02 2.924113291501281506e-02 2.088102612315609619e-01 1.668227046391396878e-02 5.684337311603744614e-02 8.121873232012731536e-02 1.619791363219118541e-01
5.167654132813342266e-02 5.287844120796313802e-02 1.969567088530660426e-02 1.025272776892973275e-01 5.816856360936602938e-02 1.701499581813458589e-02 1.707084078715592410e-02 5.369321555335355711e-01 2.500824898344793101e-02 1.427058890834557829e-02 8.099398401828281080e-02 2.376269123103104050e-02
3.427409575078658177e-01 5.317218065817994749e-02 1.575623944667488632e-02 1.198906889145286564e-01 2.798980399324782140e-02 4.784831911064125337e-02 3.475970642422607920e-02 4.102276849615368176e-02 2.669956166532235289e-02 4.380896235004952399e-02 2.044207666016161218e-01 4.189004483149409014e-02
2.773352891582447910e-01 9.381637242191656623e-02 2.130761099768559499e-02 1.151680378256200593e-01 4.078524436818577181e-02 2.970172828858479858e-02 1.379287120089389140e-01 1.439710878500490843e-01 2.843034447185869076e-02 1.961489159927154793e-02 7.732769502812515683e-02 1.461298598151889068e-02
5.627243454946340151e-02 7.039707871496640734e-02 1.743485136668066968e-02 9.007078933627619965e-02 6.006943503898258541e-02 1.656394018012274233e-02 1.204172059252301037e-02 5.527509589779137089e-01 2.661917618546081124e-02 1.278454669976141107e-02 5.893991007523625286e-02 2.605515828261279268e-02
3.051178473466676921e-01 7.536548687550072290e-02 2.459384395811914717e-02 1.141753327184618916e-01 4.017705372824034032e-02 1.205349868081224962e-02 2.364657663917114905e-02 1.399599239986973054e-01 2.119663820837561913e-02 1.095263194126129269e-01 1.104948905611378429e-01 2.369258787220325166e-02
