M	radius	Teff	L	age	XMF	ZMF	alpha	X	Z	nu_ac	X_surf	Z_surf	mu	Gamma	Dnu0	nu_max_classic	nu_max	Fe/H
1.8	4.275856	7319.813	1.673529	0.915573	0	0.001700009	1.700982	0.74839	0.0017	398.6732	0.74839	0.0017	1.23097	1.30838	19.3911609954474	270.262651657835	267.134007300129	-1.0040831091681
1.8	4.36793	7234.691	1.671725	0.9158	0	0.001700009	1.700982	0.74839	0.0017	387.4637	0.74839	0.0017	1.23271	1.32853	18.8412402220053	260.507862424051	257.674063342349	-1.0040831091681
1.8	4.416176	7191.012	1.670751	0.915913	0	0.001700009	1.700982	0.74839	0.0017	381.7083	0.74839	0.0017	1.23348	1.33894	18.5368554165882	255.619755511854	252.91808354681	-1.0040831091681
1.8	4.465982	7146.609	1.669726	0.916027	0	0.001700009	1.700982	0.74839	0.0017	375.8605	0.74839	0.0017	1.23433	1.35157	18.3072711751391	250.72533523662	248.160853466504	-1.0040831091681
1.8	4.517419	7101.335	1.668648	0.916141	0	0.001700009	1.700982	0.74839	0.0017	369.9305	0.74839	0.0017	1.23498	1.36246	18.046465320347	245.828040665594	243.377705887322	-1.0040831091681
1.8	4.570552	7055.373	1.667513	0.916256	0	0.001700009	1.700982	0.74839	0.0017	363.9345	0.74839	0.0017	1.23564	1.37473	17.7927541595011	240.926665673051	238.588914216736	-1.0040831091681
1.8	4.625454	7008.579	1.666319	0.91637	0	0.001700009	1.700982	0.74839	0.0017	357.8678	0.74839	0.0017	1.23627	1.3875	17.5177800236447	236.025240725522	233.79462676989	-1.0040831091681
1.8	4.682202	6960.974	1.665062	0.916485	0	0.001700009	1.700982	0.74839	0.0017	351.6938	0.74839	0.0017	1.23686	1.40059	17.2520196704252	231.124971284323	228.995292055042	-1.0040831091681
1.8	4.740874	6912.418	1.663738	0.9166	0	0.001700009	1.700982	0.74839	0.0017	345.4291	0.74839	0.0017	1.23739	1.41381	16.9615277491123	226.230078369528	224.193521196835	-1.0040831091681
1.8	4.801543	6863.095	1.662345	0.916715	0	0.001700009	1.700982	0.74839	0.0017	339.0877	0.74839	0.0017	1.23789	1.42725	16.6984914601241	221.340312109309	219.392085492347	-1.0040831091681
1.8	4.864266	6813.025	1.660877	0.916831	0	0.001700009	1.700982	0.74839	0.0017	332.6593	0.74839	0.0017	1.23836	1.44164	16.4334168619364	216.45994553201	214.595402677669	-1.0040831091681
1.8	4.929089	6762.075	1.659331	0.916947	0	0.001700009	1.700982	0.74839	0.0017	326.1659	0.74839	0.0017	1.23877	1.4551	16.1658218819307	211.59668372043	209.808755473454	-1.0040831091681
1.8	4.996043	6710.27	1.657703	0.917063	0	0.001700009	1.700982	0.74839	0.0017	319.6145	0.74839	0.0017	1.23916	1.46917	15.9052994338533	206.756815988742	205.042052079701	-1.0040831091681
1.8	5.065066	6657.789	1.655987	0.91718	0	0.001700009	1.700982	0.74839	0.0017	313.0185	0.74839	0.0017	1.23951	1.48288	15.6486996074551	201.951432037003	200.304804184959	-1.0040831091681
1.8	5.135942	6604.805	1.654177	0.917296	0	0.001700009	1.700982	0.74839	0.0017	306.4257	0.74839	0.0017	1.23982	1.49634	15.3732144888658	197.202286906554	195.618839039441	-1.0040831091681
1.8	5.207878	6551.79	1.652267	0.917414	0	0.001700009	1.700982	0.74839	0.0017	299.9114	0.74839	0.0017	1.2401	1.50932	15.0821317172651	192.566430470608	191.041775208229	-1.0040831091681
1.8	5.27908	6499.95	1.650251	0.917531	0	0.001700009	1.700982	0.74839	0.0017	293.6464	0.74839	0.0017	1.24036	1.52255	14.7822834297164	188.152794734621	186.682651588301	-1.0040831091681
1.8	5.348574	6449.707	1.648121	0.917649	0	0.001700009	1.700982	0.74839	0.0017	287.7128	0.74839	0.0017	1.24057	1.53376	14.4775886315749	184.00776813401	182.58546681808	-1.0040831091681
1.8	5.416843	6400.59	1.64587	0.917768	0	0.001700009	1.700982	0.74839	0.0017	282.0462	0.74839	0.0017	1.24076	1.54451	14.2164765946473	180.085882038087	178.707578667602	-1.0040831091681
1.8	5.483515	6352.87	1.643489	0.917887	0	0.001700009	1.700982	0.74839	0.0017	276.6708	0.74839	0.0017	1.24092	1.55435	13.7719735451382	176.392092620861	175.053345752352	-1.0040831091681
1.8	5.547406	6306.959	1.640967	0.918006	0	0.001700009	1.700982	0.74839	0.0017	271.6716	0.74839	0.0017	1.24107	1.56335	13.7801770062898	172.978553308372	171.6760888613	-1.0040831091681
1.8	5.606799	6263.831	1.638294	0.918126	0	0.001700009	1.700982	0.74839	0.0017	267.1607	0.74839	0.0017	1.24119	1.57154	13.6305359283054	169.91517924372	168.643933432633	-1.0040831091681
1.8	5.660121	6224.149	1.635458	0.918247	0	0.001700009	1.700982	0.74839	0.0017	263.2382	0.74839	0.0017	1.2413	1.57925	13.5110588825664	167.25948182833	166.015461054571	-1.0040831091681
1.8	5.707931	6187.283	1.632446	0.918368	0	0.001700009	1.700982	0.74839	0.0017	259.8323	0.74839	0.0017	1.24139	1.58521	13.4132709881773	164.958519020455	163.737547590539	-1.0040831091681
1.8	5.751538	6152.477	1.629243	0.91849	0	0.001700009	1.700982	0.74839	0.0017	256.8173	0.74839	0.0017	1.24147	1.59089	13.3090299563145	162.925544803777	161.724831650713	-1.0040831091681
1.8	5.828048	6087.234	1.622199	0.918736	0	0.001700009	1.700982	0.74839	0.0017	251.7622	0.74839	0.0017	1.24159	1.60043	13.1086356097997	159.523962924981	158.355971183915	-1.0040831091681
1.8	5.891018	6026.706	1.614172	0.918985	0	0.001700009	1.700982	0.74839	0.0017	247.8896	0.74839	0.0017	1.2417	1.60848	12.9152394864529	156.913917797291	155.771936040302	-1.0040831091681
1.8	5.940588	5969.803	1.604983	0.919238	0	0.001700009	1.700982	0.74839	0.0017	245.1268	0.74839	0.0017	1.24179	1.61544	12.7623844960436	155.039836283232	153.91707139043	-1.0040831091681
1.8	5.976601	5915.753	1.594425	0.919495	0	0.001700009	1.700982	0.74839	0.0017	243.454	0.74839	0.0017	1.24187	1.62127	12.6610015446617	153.875198323388	152.76578807373	-1.0040831091681
1.8	5.998369	5863.811	1.582281	0.919758	0	0.001700009	1.700982	0.74839	0.0017	242.8989	0.74839	0.0017	1.24194	1.62624	12.60308374249	153.435491603599	152.333544635004	-1.0040831091681
1.8	6.005728	5813.531	1.568375	0.920026	0	0.001700009	1.700982	0.74839	0.0017	243.4696	0.74839	0.0017	1.24201	1.63049	12.5954288280819	153.720169207703	152.620478659283	-1.0040831091681
1.8	5.999563	5764.08	1.55267	0.920301	0	0.00170001	1.700982	0.74839	0.0017	245.1145	0.74839	0.0017	1.24207	1.63422	12.6272530271981	154.695589640778	153.592630886612	-1.0040831091681
1.8	5.982479	5715.444	1.535464	0.920584	0	0.001700011	1.700982	0.74839	0.0017	247.6484	0.74839	0.0017	1.24213	1.63728	12.6828271713363	156.24093013919	155.13070008649	-1.0040831091681
1.8	5.96051	5667.48	1.517604	0.920877	0	0.001700012	1.700982	0.7483898	0.0017	250.6024	0.748389936	0.0017	1.24219	1.63979	12.7426764156316	158.059399751561	156.940038151379	-1.00408307202858
1.8	5.943988	5620.436	1.500728	0.92118	0	0.001700014	1.700982	0.748389	0.0017	253.1068	0.748389573	0.0017	1.24225	1.64177	12.7766679831397	159.603097954196	158.476631244316	-1.00408286137778
1.8	5.946346	5575.451	1.48712	0.921495	0	0.001700017	1.700982	0.7483858	0.0017	253.97	0.748387964	0.0017	1.24231	1.64326	12.7423636926498	160.118611297352	158.99234561578	-1.00408192766545
1.8	5.978682	5533.883	1.478811	0.921821	0	0.001700021	1.700982	0.748375	0.0017	252.2042	0.748381656	0.0017	1.24237	1.64429	12.6088253040845	158.985044647042	157.870564621211	-1.00407826707593
1.8	6.043474	5497.054	1.476572	0.922156	0	0.001700027	1.700982	0.7483461	0.0017	247.6665	0.748362642	0.0017	1.24245	1.64494	12.375454151609	156.114718606753	155.025350510656	-1.00406723289288
1.8	6.134268	5465.753	1.479598	0.922498	0	0.001700036	1.700982	0.7482866	0.0017	241.0825	0.748319858	0.0017	1.24255	1.64535	12.0734979862768	151.960836476581	150.906526734141	-1.00404240350506
1.8	6.295615	5428.627	1.490311	0.923015	0	0.001700055	1.700982	0.7481216	0.0017	229.6693	0.748184298	0.0017	1.24278	1.64566	11.577470562838	144.764089838969	143.773015959976	-1.00396372285471
1.8	6.463168	5400.824	1.504213	0.923528	0	0.001700082	1.700982	0.7479103	0.0017	218.4789	0.747983486	0.0017	1.24305	1.64584	11.1044369310527	137.70866436641	136.780748573217	-1.00384714295644
1.8	6.680001	5372.915	1.523886	0.924197	0	0.001700133	1.700982	0.7475551	0.0017	205.0654	0.747658713	0.0017	1.24348	1.64597	10.5454919351977	129.248088331136	128.399384449575	-1.00365853217228
1.8	6.887454	5351.309	1.543434	0.924842	0	0.001700199	1.700982	0.7471534	0.0017	193.3022	0.747266685	0.0017	1.24396	1.64606	10.0571074424696	121.824526240968	121.047925269627	-1.00343075411555
1.8	7.134832	5329.421	1.566997	0.925613	0	0.001700296	1.700982	0.7465119	0.0017	180.5275	0.746659166	0.0017	1.24471	1.64617	9.52269653712238	113.756088622446	113.06499071604	-1.00307753422352
1.8	7.369767	5311.534	1.589286	0.926347	0	0.0017004	1.700982	0.7457647	0.0017	169.5237	0.745900893	0.0017	1.24557	1.64626	9.05817348076007	106.798381283245	106.186217568009	-1.0026362604456
1.8	7.63683	5293.343	1.614256	0.927181	0	0.001700512	1.700982	0.7447708	0.0017	158.195	0.744935097	0.0017	1.24673	1.64636	8.57678669260301	99.6301774657374	99.1052177479694	-1.00207356953267
1.8	7.890007	5277.764	1.637427	0.92797	0	0.001700597	1.700982	0.7436852	0.0017	148.4804	0.743863301	0.0017	1.24798	1.64644	8.16024793447009	93.4764924926748	93.0305592968176	-1.00144826637602
1.8	8.168846	5261.869	1.662354	0.92884	0	0.001700656	1.700982	0.7424447	0.0017	138.7852	0.742589346	0.0017	1.24942	1.64654	7.73635188215371	87.3354847146762	86.9689792675287	-1.00070384742225
1.8	8.433708	5247.47	1.685343	0.929662	0	0.001700684	1.700982	0.741239	0.0017	130.437	0.741510922	0.0017	1.25082	1.64663	7.37367532927392	82.0483903507899	81.7498350258195	-1.00007268565389
1.8	8.719932	5232.991	1.7095	0.930551	0	0.001700695	1.700982	0.7400825	0.0017	122.2316	0.740205954	0.0017	1.25217	1.64672	7.00319268951379	76.8565663438391	76.6182161533375	-0.999307707462481
1.8	8.992159	5219.754	1.731807	0.931392	0	0.001700698	1.700982	0.7388547	0.0017	115.1375	0.739058123	0.0017	1.2536	1.64681	6.68915850634938	72.365104797012	72.1818648854354	-0.998633728046289
1.8	9.285563	5205.95	1.7551	0.932288	0	0.001700698	1.700982	0.7377508	0.0017	108.1579	0.737944038	0.0017	1.25489	1.6469	6.37215969086069	67.9541039427549	67.8168995059127	-0.997978561693244
1.8	9.598363	5191.585	1.779075	0.933229	0	0.001700698	1.700982	0.7368445	0.0017	101.389	0.736889629	0.0017	1.25595	1.64698	6.06227959924784	63.6851011432723	63.5833534306093	-0.997357577647876
1.8	9.925553	5177.141	1.803358	0.934208	0	0.001700698	1.700982	0.7358856	0.0017	94.97259	0.736001523	0.0017	1.25708	1.64707	5.76350847799804	59.6386420595759	59.5701393234927	-0.996833846370973
1.8	10.24015	5163.569	1.825912	0.935133	0	0.001700699	1.700982	0.7351833	0.0017	89.358	0.735238478	0.0017	1.2579	1.64714	5.54803496314842	56.1040921532083	56.0579238090072	-0.996383360709311
1.8	10.57137	5149.796	1.848902	0.936091	0	0.001700699	1.700982	0.7345023	0.0017	83.9706	0.734551755	0.0017	1.25871	1.6472	5.24118537051057	52.7138344767668	52.6874113167114	-0.99597753404847
1.8	10.92037	5135.468	1.872295	0.937073	0	0.001700699	1.700982	0.7340027	0.0017	78.80214	0.734002713	0.0017	1.2593	1.64725	4.99035172632828	49.4672136147579	49.4540041551759	-0.995652798497643
1.8	11.2845	5121.062	1.895899	0.938074	0	0.0017007	1.700982	0.7335579	0.0017	73.90339	0.733583243	0.0017	1.25982	1.64729	4.76094744713613	46.3914032885052	46.3885897812701	-0.995404535681363
1.8	11.63662	5107.402	1.917931	0.939023	0	0.001700701	1.700982	0.7333032	0.0017	69.58678	0.733306629	0.0017	1.26013	1.64732	4.53390172964675	43.6846079357961	43.6873325994965	-0.995240744332695
1.8	12.00084	5093.543	1.939993	0.939989	0	0.001700702	1.700982	0.7330947	0.0017	65.50908	0.73309699	0.0017	1.26037	1.64734	4.33387475430805	41.129069925597	41.135551905176	-0.995116569705283
1.8	12.38546	5079.372	1.962561	0.940994	0	0.001700703	1.700982	0.7328374	0.0017	61.5837	0.732840184	0.0017	1.26068	1.64737	4.12180250031397	38.6681038132766	38.6789537934721	-0.994964408436931
1.8	12.77827	5065.24	1.984829	0.941984	0	0.001700706	1.700982	0.7326783	0.0017	57.92822	0.732681853	0.0017	1.26087	1.64739	3.9321937145141	36.3779342480762	36.3908835910564	-0.994870568456165
1.8	13.17523	5051.263	2.006613	0.94295	0	0.001700709	1.700982	0.7325681	0.0017	54.5561	0.7325737	0.0017	1.261	1.6474	3.82269603853107	34.2661859143804	34.2801506083243	-0.994806456429986
1.8	13.58766	5037.209	2.028522	0.943927	0	0.001700713	1.700982	0.7324896	0.0017	51.35641	0.732489871	0.0017	1.2611	1.6474	3.60940889479143	32.2624868661764	32.2769147193427	-0.994756756918123
1.8	14.01309	5022.963	2.050398	0.944904	0	0.001700719	1.700982	0.732426	0.0017	48.34376	0.732426082	0.0017	1.26118	1.6474	3.42117707545822	30.3762638289001	30.3908120593722	-0.994718934665363
1.8	14.45197	5008.642	2.072239	0.945878	0	0.001700727	1.700982	0.7323869	0.0017	45.50678	0.73238702	0.0017	1.26123	1.64737	3.26615071197143	28.6001341412026	28.6143989204346	-0.994695772104852
1.8	14.90445	4994.362	2.094039	0.946843	0	0.001700738	1.700982	0.7323599	0.0017	42.83697	0.732359926	0.0017	1.26126	1.64734	3.12379664401178	26.9283814506712	26.9421328373871	-0.994679705473375
1.8	15.37075	4980.008	2.115794	0.947797	0	0.001700753	1.700982	0.7323439	0.0017	40.32543	0.732344224	0.0017	1.26129	1.64731	2.9916517836532	25.3557832225428	25.3690332433119	-0.994670393979371
1.8	15.85038	4965.58	2.137459	0.948749	0	0.001700773	1.700982	0.7323373	0.0017	37.96698	0.732337338	0.0017	1.2613	1.64727	2.84580646934299	23.8790925980443	23.8916656640478	-0.994666310427178
1.8	16.34448	4951.195	2.159087	0.949718	0	0.001700801	1.700982	0.7323348	0.0017	35.74833	0.732334921	0.0017	1.26131	1.64722	2.72624030389118	22.4897659952346	22.5016967385575	-0.994664877082952
1.8	16.85307	4936.851	2.18065	0.950715	0	0.00170084	1.700982	0.7323315	0.0017	33.66287	0.732331501	0.0017	1.26131	1.64717	2.59748364828517	21.1835678945965	21.1948057043303	-0.994662848925406
1.8	17.37824	4922.435	2.202203	0.951724	0	0.001700895	1.700982	0.7323312	0.0017	31.69638	0.732331203	0.0017	1.26132	1.64711	2.4773463346263	19.9517315096691	19.9623949675565	-0.994662672202458
1.8	17.91872	4907.836	2.223669	0.952725	0	0.001700971	1.700982	0.7323312	0.0017	29.84827	0.732331203	0.0017	1.26132	1.64703	2.3653371427998	18.7941713016152	18.8042160866557	-0.994662672202458
1.8	18.47591	4893.279	2.245105	0.953742	0	0.001701078	1.700982	0.7323312	0.0017	28.1081	0.732331203	0.0017	1.26133	1.64694	2.25832728308188	17.7039633924683	17.7134957196294	-0.994662672202458
1.8	19.05012	4878.766	2.266507	0.954853	0	0.001701243	1.700982	0.7323312	0.0017	26.47022	0.732331203	0.0017	1.26133	1.64684	2.15433154123777	16.6775304621998	16.686510128113	-0.994662672202458
1.8	19.64196	4864.296	2.287923	0.956197	0	0.001701536	1.700982	0.7323312	0.0017	24.92806	0.732331203	0.0017	1.26134	1.64673	2.05858617296906	15.7109528926526	15.7194744379009	-0.994662672202458
1.8	20.25348	4849.981	2.309459	0.957881	0	0.001702117	1.700982	0.7323312	0.0017	23.47218	0.732331203	0.0017	1.26134	1.64664	1.96618004433843	14.798334463781	14.806361009185	-0.994662672202458
1.8	20.88237	4835.262	2.330727	0.958904	0	0.001702619	1.700982	0.7323312	0.0017	22.10586	0.732331203	0.0017	1.26135	1.64652	1.87880853263982	13.9415990849373	13.9492162360923	-0.994662672202458
1.8	21.52855	4820.255	2.351815	0.959641	0	0.001703061	1.700982	0.7323312	0.0017	20.82371	0.732331203	0.0017	1.26135	1.64638	1.79454451207108	13.1376473895647	13.1448252925712	-0.994662672202458
1.8	22.19459	4805.405	2.372885	0.960411	0	0.001703608	1.700982	0.7323312	0.0017	19.61602	0.732331203	0.0017	1.26136	1.64624	1.71534508972686	12.3800647714461	12.386877861953	-0.994662672202458
1.8	22.4875	4799.876	2.382286	0.961925	0	0.00170503	1.700982	0.7323312	0.0017	19.1164	0.732331203	0.0017	1.26136	1.64621	1.68245911285008	12.0665969499293	12.0732375304632	-0.994662672202458
1.8	21.81784	4815.817	2.36179	0.962476	0	0.001705695	1.700982	0.7323312	0.0017	20.28182	0.732331203	0.0017	1.26135	1.64641	1.76043688758346	12.7974568963338	12.8044489323968	-0.994662672202458
2	1.162864	12249.55	1.437023	0.00914613	0.74484	0.0017	1.700982	0.74839	0.0017	2962.73	0.74839	0.0017	0.664183	1.24977	129.171606208607	3138.49715899142	2278.68885786372	-1.0040831091681
2	1.184312	12186.81	1.443981	0.0387196	0.7279516	0.0017	1.700982	0.74839	0.0017	2863.954	0.74839	0.0017	0.66499	1.24463	125.727040886576	3033.62838431091	2203.88712404985	-1.0040831091681
2	1.217955	12136.68	1.461169	0.095711	0.6938216	0.0017	1.700982	0.74839	0.0017	2711.78	0.74839	0.0017	0.665411	1.24164	120.678959114038	2874.26775594613	2088.77481328722	-1.0040831091681
2	1.255874	12107.1	1.483561	0.161717	0.651016	0.0017	1.700982	0.74839	0.0017	2550.552	0.74839	0.0017	0.665396	1.241	115.339327349495	2706.62105049024	1966.92119068606	-1.0040831091681
2	1.302687	12070.91	1.510121	0.233508	0.599457	0.0017	1.700982	0.74839	0.0017	2370.718	0.74839	0.0017	0.665406	1.24005	109.22664418928	2519.35573512282	1830.84788228141	-1.0040831091681
2	1.344907	12027.35	1.531554	0.28763	0.5563692	0.0017	1.700982	0.74839	0.0017	2226.034	0.74839	0.0017	0.665668	1.23787	104.106286899865	2367.93717764381	1721.14883558674	-1.0040831091681
2	1.390999	11967.68	1.552179	0.336988	0.5132087	0.0017	1.700982	0.74839	0.0017	2084.792	0.74839	0.0017	0.666261	1.23394	98.928807895106	2219.12128586113	1613.69943344351	-1.0040831091681
2	1.431061	11907.21	1.568035	0.373291	0.4786561	0.0017	1.700982	0.74839	0.0017	1974.299	0.74839	0.0017	0.666996	1.22955	94.7606933971017	2101.93053744161	1529.32358312315	-1.0040831091681
2	1.474199	11834.77	1.583256	0.406961	0.4441456	0.0017	1.700982	0.74839	0.0017	1866.45	0.74839	0.0017	0.668012	1.22405	90.5779682075899	1986.76967827233	1446.63532716824	-1.0040831091681
2	1.520663	11750.87	1.597831	0.438166	0.4096237	0.0017	1.700982	0.74839	0.0017	1761.713	0.74839	0.0017	0.669392	1.21739	86.3982826861589	1873.86668447624	1365.83538524076	-1.0040831091681
2	1.557811	11680.46	1.608341	0.460079	0.383843	0.0017	1.700982	0.74839	0.0017	1685.609	0.74839	0.0017	0.670703	1.21165	83.3257136080615	1790.93635841051	1306.66629546228	-1.0040831091681
2	1.597062	11603.53	1.618487	0.48076	0.358012	0.0017	1.700982	0.74839	0.0017	1611.722	0.74839	0.0017	0.672273	1.20542	80.2606050953986	1709.62571466351	1248.80114231645	-1.0040831091681
2	1.638368	11520.73	1.628225	0.500235	0.3322825	0.0017	1.700982	0.74839	0.0017	1540.471	0.74839	0.0017	0.674172	1.19877	77.2389791646798	1630.33460088149	1192.56349861587	-1.0040831091681
2	1.681977	11431.94	1.637607	0.518642	0.3065581	0.0017	1.700982	0.74839	0.0017	1471.844	0.74839	0.0017	0.676473	1.19173	74.3007791333894	1552.88603741436	1137.84794604513	-1.0040831091681
2	1.727914	11337.57	1.646627	0.536008	0.280897	0.0017	1.700982	0.74839	0.0017	1406.154	0.74839	0.0017	0.679206	1.18445	71.4041768693287	1477.52698458232	1084.81476936852	-1.0040831091681
2	1.759764	11272.23	1.652423	0.547003	0.2638928	0.0017	1.700982	0.74839	0.0017	1364.132	0.74839	0.0017	0.68133	1.17957	69.5188367348863	1428.65011383155	1050.56770757165	-1.0040831091681
2	1.792706	11204.44	1.658052	0.557575	0.246846	0.0017	1.700982	0.74839	0.0017	1323.458	0.74839	0.0017	0.68375	1.17467	67.666910184281	1380.78619759841	1017.17228406573	-1.0040831091681
2	1.826719	11134.48	1.663517	0.567734	0.2297947	0.0017	1.700982	0.74839	0.0017	1284.22	0.74839	0.0017	0.686457	1.16973	65.8452434691028	1334.01648744986	984.662225258534	-1.0040831091681
2	1.861613	11063.44	1.668814	0.577457	0.2129155	0.0017	1.700982	0.74839	0.0017	1246.642	0.74839	0.0017	0.689498	1.1649	64.0759981435102	1288.59297774885	953.238724467534	-1.0040831091681
2	1.897792	10990.06	1.673977	0.586836	0.1958075	0.0017	1.700982	0.74839	0.0017	1210.354	0.74839	0.0017	0.692979	1.1602	62.3146862306725	1244.06308647532	922.617848824059	-1.0040831091681
2	1.934857	10915.66	1.678981	0.595816	0.1787076	0.0017	1.700982	0.74839	0.0017	1175.682	0.74839	0.0017	0.696886	1.15562	60.6195414157012	1200.92784029518	893.135175346426	-1.0040831091681
2	1.972718	10840.77	1.683856	0.604417	0.1616866	0.0017	1.700982	0.74839	0.0017	1142.58	0.74839	0.0017	0.701234	1.15122	58.9575615401431	1159.25660505186	864.82945507681	-1.0040831091681
2	2.011211	10766.14	1.688628	0.612668	0.1447661	0.0017	1.700982	0.74839	0.0017	1111.17	0.74839	0.0017	0.706048	1.14716	57.3685775407055	1119.16566022685	837.781760085404	-1.0040831091681
2	2.050249	10692.03	1.693324	0.620608	0.1276875	0.0017	1.700982	0.74839	0.0017	1081.354	0.74839	0.0017	0.711354	1.14343	55.8419352510525	1080.67811616546	812.004913465497	-1.0040831091681
2	21.27739	5058.247	2.425315	0.958865	0	0.7105358	1.700982	0.7325621	0.0017	23.18039	0.732562097	0.0017	1.26079	1.65094	2.03190450961901	14.5882411775341	14.5929711382233	-0.99479957772443
2	21.89936	5038.021	2.443383	0.961385	0	0.752031	1.700982	0.7325621	0.0017	21.91986	0.732562097	0.0017	1.2608	1.651	1.94829881414766	13.7989749501234	13.8035037473593	-0.99479957772443
2	22.53292	5017.299	2.461005	0.963542	0	0.7915082	1.700982	0.7325621	0.0017	20.74098	0.732562097	0.0017	1.26081	1.65103	1.86803784983284	13.060798152604	13.0651364941986	-0.99479957772443
2	23.18147	4996.662	2.478483	0.965431	0	0.8268313	1.700982	0.7325621	0.0017	19.63114	0.732562097	0.0017	1.26082	1.65102	1.79128067921874	12.3656721531341	12.3698286529117	-0.99479957772443
2	23.84754	4976.11	2.495923	0.967069	0	0.8579357	1.700982	0.7325621	0.0017	18.58227	0.732562097	0.0017	1.26084	1.651	1.71675085479906	11.7086682490692	11.7126968050709	-0.99479957772443
2	24.53606	4955.529	2.513454	0.968479	0	0.8848656	1.700982	0.7325621	0.0017	17.5846	0.732562097	0.0017	1.26085	1.65095	1.64514992533777	11.0837060118206	11.0875635081868	-0.99479957772443
2	25.23796	4935.373	2.530879	0.969679	0	0.9075087	1.700982	0.7325621	0.0017	16.64834	0.732562097	0.0017	1.26086	1.65089	1.57783068247158	10.497144438251	10.5008394334431	-0.99479957772443
2	2.089223	10620.13	1.697989	0.628222	0.1106714	0.0017	1.700982	0.74839	0.0017	1053.233	0.74839	0.0017	0.717018	1.13999	54.361736978539	1044.25159148117	787.752130014674	-1.0040831091681
2	2.127415	10552.86	1.702693	0.635524	0.09362382	0.0017	1.700982	0.74839	0.0017	1026.89	0.74839	0.0017	0.722825	1.13702	52.9817892212521	1010.29949632563	765.219678854906	-1.0040831091681
2	2.163256	10494.22	1.707525	0.642484	0.07666029	0.0017	1.700982	0.74839	0.0017	1002.901	0.74839	0.0017	0.728276	1.13468	51.7731095413374	979.825511123455	744.931180723985	-1.0040831091681
2	2.206988	10438.07	1.715586	0.652355	0.05115116	0.0017	1.700982	0.74839	0.0017	972.3605	0.74839	0.0017	0.733586	1.13257	50.3209065886176	943.907882314213	720.235529036816	-1.0040831091681
2	2.206598	10528.34	1.730389	0.663394	0.02041977	0.0017	1.700982	0.74839	0.0017	954.2791	0.74839	0.0017	0.722706	1.13612	50.2909792254067	940.184890985535	712.054948562617	-1.0040831091681
2	2.183645	10617.93	1.736029	0.665524	0.01412299	0.0017	1.700982	0.74839	0.0017	958.4351	0.74839	0.0017	0.714075	1.14026	51.0287817249176	955.995083546621	719.692512211522	-1.0040831091681
2	2.154833	10724.08	1.741766	0.666966	0.009791546	0.0017	1.700982	0.74839	0.0017	966.2239	0.74839	0.0017	0.705308	1.14587	51.9790869647362	976.860166113767	730.871818974858	-1.0040831091681
2	2.123354	10840.77	1.747787	0.667951	0.006785221	0.0017	1.700982	0.74839	0.0017	976.5424	0.74839	0.0017	0.697166	1.1528	53.07234183466	1000.60987443222	744.307328284149	-1.0040831091681
2	2.092261	10960.49	1.754044	0.668624	0.004726026	0.0017	1.700982	0.74839	0.0017	988.1938	0.74839	0.0017	0.690165	1.16098	54.1902193294297	1024.92704737469	758.558066437733	-1.0040831091681
2	2.063387	11078.48	1.760562	0.669091	0.003302143	0.0017	1.700982	0.74839	0.0017	1000.037	0.74839	0.0017	0.684338	1.16984	55.2547740942017	1048.18560183535	772.490112000439	-1.0040831091681
2	2.03803	11190	1.767238	0.669417	0.002313683	0.0017	1.700982	0.74839	0.0017	1011.234	0.74839	0.0017	0.679659	1.17916	56.2638724187885	1069.06342207216	785.178533608817	-1.0040831091681
2	2.017177	11289.9	1.773734	0.669645	0.001630597	0.0017	1.700982	0.74839	0.0017	1020.925	0.74839	0.0017	0.676008	1.18813	57.0999403685757	1086.44212408562	795.796316975424	-1.0040831091681
2	2.000952	11374.44	1.779672	0.669807	0.001159061	0.0017	1.700982	0.74839	0.0017	1028.692	0.74839	0.0017	0.673297	1.1962	57.7842838714145	1100.02183413992	804.125910839304	-1.0040831091681
2	1.989044	11440.9	1.784626	0.669924	0.0008328262	0.0017	1.700982	0.74839	0.0017	1034.577	0.74839	0.0017	0.671366	1.20288	58.298836310133	1109.99438880801	810.251542104443	-1.0040831091681
2	1.974953	11526.57	1.791424	0.670141	0.0003146528	0.0017	1.700982	0.74839	0.0017	1041.74	0.74839	0.0017	0.669085	1.21187	58.9623405871642	1121.69835603354	817.402838257355	-1.0040831091681
2	2.010331	11383.35	1.78512	0.670417	2.695177e-05	0.0017	1.700982	0.74839	0.0017	1017.659	0.74839	0.0017	0.67287	1.19744	57.5065620850128	1089.35510991355	796.075886081064	-1.0040831091681
2	2.057645	11270.16	1.787955	0.670588	1.026466e-05	0.0017	1.700982	0.74839	0.0017	981.3319	0.74839	0.0017	0.676124	1.18729	55.6052331786261	1045.0419388457	765.537213117618	-1.0040831091681
2	2.10483	11187.42	1.794843	0.670757	4.585391e-06	0.0017	1.700982	0.74839	0.0017	944.9299	0.74839	0.0017	0.678656	1.18049	53.7883410157249	1002.39902902031	735.673131678579	-1.0040831091681
2	2.143838	11125.26	1.801129	0.670925	2.246363e-06	0.0017	1.700982	0.74839	0.0017	916.256	0.74839	0.0017	0.680671	1.17559	52.3563021820786	968.948388920043	712.178207217137	-1.0040831091681
