M Y Z alpha diffusion overshoot age log_g radius Y_surf X_c mass_cc
1.001468317382828710e+00 2.826720537109395082e-01 1.920393066406247615e-02 1.882360551269566695e+00 1.344812545898420142e+00 2.365728217773418462e-01 6.587785360992846506e+00 4.349589403644317898e+00 1.110038854733249147e+00 2.454515395501183916e-01 1.037913824488729542e-01 3.901572349003614056e-03
9.830286547851706525e-01 2.885380209960984321e-01 2.077571972656237775e-02 1.824821839843756566e+00 9.313235571288828174e-01 2.428283491210901091e-01 7.006949836697494938e+00 4.358081303212213875e+00 1.088416607397541869e+00 2.514680829966251530e-01 1.130613094410018588e-01 3.022427092309978944e-03
1.001615501953139864e+00 2.833556166992235448e-01 2.024261669921873993e-02 1.857452023925789231e+00 9.481935805663878059e-01 2.143691005859369725e-01 6.606820859013359026e+00 4.348256486701961521e+00 1.112502545848042201e+00 2.442321984645741406e-01 1.287397211823589072e-01 8.436134190407786407e-03
1.003434295410173371e+00 2.815905678710979854e-01 2.047923046874999473e-02 1.838499701171894207e+00 1.108340269531223887e+00 2.385213881835916150e-01 6.725147617858403315e+00 4.354206881524133266e+00 1.104948150835779019e+00 2.454871860290806784e-01 1.161815775077124219e-01 3.106134385349756857e-03
9.783912182617304776e-01 2.874367426757842847e-01 1.985368310546861345e-02 1.875325574218758451e+00 1.042642124023412720e+00 2.383846557617156359e-01 7.259048519107815345e+00 4.349121995471278090e+00 1.097620182287172286e+00 2.486795849559428895e-01 1.031330904728705034e-01 7.220685857194561984e-03
9.657489028320480617e-01 2.852045473632848216e-01 1.765384277343732752e-02 1.855064426269546596e+00 1.137096605957009343e+00 2.192646137695294650e-01 7.183436569831583185e+00 4.350558687988120177e+00 1.089165627203344311e+00 2.432539883524090507e-01 1.050208882713359604e-01 5.245966893371175992e-03
9.885890424804819610e-01 2.855804165039095843e-01 1.997101220703121488e-02 1.904543559082045645e+00 1.065531720703099205e+00 2.478644995117165184e-01 7.072395310660346546e+00 4.351706537767966232e+00 1.099891238131064819e+00 2.480970637831168002e-01 1.004010425657576866e-01 5.927891167034364875e-03
9.859432285156469744e-01 2.896571767578176027e-01 2.101499707031230166e-02 1.735019862304698623e+00 1.065587883789043344e+00 1.899003149414029701e-01 7.035966160998509800e+00 4.340392796677213560e+00 1.112897545980803704e+00 2.504204524192141235e-01 9.880726404598755286e-02 2.749505458798041837e-03
9.845680742187622458e-01 2.816816772460972729e-01 1.809713818359374310e-02 1.878381665527354638e+00 1.005625147460920132e+00 2.208135712890631208e-01 7.079817555372693860e+00 4.334550615134983076e+00 1.120212491571769053e+00 2.377427927910511773e-01 1.195154279192326002e-01 1.403647665645653408e-02
9.972555820312666297e-01 2.837934638671907872e-01 1.966810644531248251e-02 1.876701284667991354e+00 1.153992146972629529e+00 2.296944916992171015e-01 6.810945539886117395e+00 4.346316750167642518e+00 1.112125811002079301e+00 2.455337825914663263e-01 9.708027123614428044e-02 4.842568954204551530e-03
1.008457440917987613e+00 2.836325429687545641e-01 2.129983496093750678e-02 1.799820930175788591e+00 9.878255263671688047e-01 2.015236914062489004e-01 6.641224434472816185e+00 4.341225590346595276e+00 1.125008366269584670e+00 2.451038234239832914e-01 1.102485805500025146e-01 4.664763172046708199e-03
9.668144506836086061e-01 2.917747387695342476e-01 1.969142382812489114e-02 1.893742957031261609e+00 1.084866988769503715e+00 2.587474912109333780e-01 7.348208489351009121e+00 4.356246775205041999e+00 1.081252303268238402e+00 2.532847597082374391e-01 8.916046302765949505e-02 3.617840075490602256e-03
9.787332739257919023e-01 2.803756767578139408e-01 1.852247509765612282e-02 1.947751889648445145e+00 1.019110226562478738e+00 2.398367944335919599e-01 7.460531517706239235e+00 4.352558867896374473e+00 1.093214259875296523e+00 2.418210907471400883e-01 1.012925764001681300e-01 7.864077003029164292e-03
9.739034233398602414e-01 2.830996879882845541e-01 1.785989599609363182e-02 1.886078581054706493e+00 1.102681037597636582e+00 2.233671728515612964e-01 6.822835142327013713e+00 4.363235979907281958e+00 1.077770655012722401e+00 2.428598083957399789e-01 1.394646131469592654e-01 6.998052458156558096e-03
1.028642553710950702e+00 2.785197724609411729e-01 2.077271826171879499e-02 1.866806419433603370e+00 1.003781741699196761e+00 1.981817167968754900e-01 6.146039408374727842e+00 4.342808333809673016e+00 1.134222158191589003e+00 2.405631581419446496e-01 1.466828260105240700e-01 1.088337418452681692e-02
9.872585605468915393e-01 2.833772436523474547e-01 1.990316845703108545e-02 1.796951918945327797e+00 1.076914798339821289e+00 2.037428618164033312e-01 6.825396742940217365e+00 4.359303020939321094e+00 1.089748913882499837e+00 2.463135184823640189e-01 1.348727854543647353e-01 3.341706055258209743e-03
9.646149399414207792e-01 2.828123500976593707e-01 1.697830273437487408e-02 1.883931002929702059e+00 1.154051399414042223e+00 2.324084252929674022e-01 7.566934693680402724e+00 4.337556933505515744e+00 1.104792099079384249e+00 2.395477315690466846e-01 8.435474050955257819e-02 7.995135499491963851e-03
9.671373422851740065e-01 2.955098090820352241e-01 2.039916601562492479e-02 1.818034784667976078e+00 9.920797285156025547e-01 2.346013579101517144e-01 7.481047211633293337e+00 4.339878868718203719e+00 1.102327867147687490e+00 2.553651471273008511e-01 6.841892438264968179e-02 3.263130517386231451e-03
9.688006699218915108e-01 2.887043110351580899e-01 1.884985009765613798e-02 1.877885352050800760e+00 1.167432125488255146e+00 2.468844882812457342e-01 7.328106430392427484e+00 4.353319031523983362e+00 1.086201268399135111e+00 2.501412599191834563e-01 8.093568820154373178e-02 1.861195495869406250e-03
9.693920717773631957e-01 2.933199975585977226e-01 2.006917382812480749e-02 1.770926153808607850e+00 1.084736797363257566e+00 2.069358002929644336e-01 7.294389887179951515e+00 4.341957200116548066e+00 1.101280142783239935e+00 2.532563808601827060e-01 8.000116000774842862e-02 2.000013297304351848e-03
9.778011069336107752e-01 2.892742856445355559e-01 1.990620507812488824e-02 1.843530543945322231e+00 1.005013013183574833e+00 2.165433769531226738e-01 6.730035561350195650e+00 4.361888574111096872e+00 1.081726274288161482e+00 2.503999525164692375e-01 1.418461868496707079e-01 6.952327138911696715e-03
9.875731406250126687e-01 2.866882797851604825e-01 2.000487158203111474e-02 1.851185888671886159e+00 1.062353240722630598e+00 2.255657705078097097e-01 7.088284602986894001e+00 4.344266356684753028e+00 1.109242473479197022e+00 2.480272202493491451e-01 9.495938436394460447e-02 5.676186035696497573e-03
1.028107789550794404e+00 2.784051923828175790e-01 2.165401220703134025e-02 1.860215492675793225e+00 9.371868862304456593e-01 2.330013930664058264e-01 6.413137021574722318e+00 4.349069786356605682e+00 1.125427408117069872e+00 2.433302584952310166e-01 1.226631441975990777e-01 5.612236711827655461e-03
1.002934612792985902e+00 2.873401982421924794e-01 2.204938085937503678e-02 1.826534683593756370e+00 8.910535898437300650e-01 2.475687915039039844e-01 6.456411471948379166e+00 4.363559677235204326e+00 1.092810749009982763e+00 2.523123554974839866e-01 1.396988002086586023e-01 3.158237121146376721e-03
9.489167299804831535e-01 2.955752021484408520e-01 1.950327880859360069e-02 1.819048980957034267e+00 9.886398642577913787e-01 2.402930908203089744e-01 7.577661875176782580e+00 4.350036167957579636e+00 1.079813166449168360e+00 2.530793848257624212e-01 9.602332758741681518e-02 5.694358699041840097e-03
1.000404254882826915e+00 2.835880952148467360e-01 2.023197119140617353e-02 1.907165963378921525e+00 1.112172512207009856e+00 2.208791401367178886e-01 6.640001698404024211e+00 4.354077432629900102e+00 1.104373359817612865e+00 2.461289190916279845e-01 1.410244713125843041e-01 1.168161138932532865e-02
1.003182461425799810e+00 2.872299497070351371e-01 2.151354687500009813e-02 1.833848203613295702e+00 1.025031927734351145e+00 2.395575400390605181e-01 6.577570010384986787e+00 4.354227115116349189e+00 1.104791487864841493e+00 2.511344399030585595e-01 1.175466581878571865e-01 3.467447500077776735e-03
9.527437172851672686e-01 2.858325498046906388e-01 1.777134033203104854e-02 1.910394486816410220e+00 1.117333078124980172e+00 2.484983403320297768e-01 7.983725419572785142e+00 4.343693239009774665e+00 1.089627554561432898e+00 2.441236183059738718e-01 8.901651155202741639e-02 9.038939231291755888e-03
9.814418852539166238e-01 2.822490439453148037e-01 1.954390087890613484e-02 1.925317416015631222e+00 9.630537368163842871e-01 2.454769560546853913e-01 7.537545226296236578e+00 4.351386973368200017e+00 1.095626471108629429e+00 2.443011427860669604e-01 8.687857598297581141e-02 4.792592032234080021e-03
9.929794814453334340e-01 2.872217055664111340e-01 2.091105224609358937e-02 1.776250853515636718e+00 1.054016375488261215e+00 1.975581064453099389e-01 6.711208341838614366e+00 4.351943821397482814e+00 1.102325162324650387e+00 2.496527658389680604e-01 1.309132684741485253e-01 4.824263557877320370e-03
9.686507089843866547e-01 2.858616469726584786e-01 1.932686083984360911e-02 1.875117180664067407e+00 9.638104804687301908e-01 2.326008466796849194e-01 7.622411202438204469e+00 4.348770148937558311e+00 1.092197353231010304e+00 2.461296156966769066e-01 8.872533312759221802e-02 4.911473745781659919e-03
9.927897041015742996e-01 2.852475200195342397e-01 2.057853613281246385e-02 1.910794080566411646e+00 9.317594999999812000e-01 2.472838437499982056e-01 7.316646327317011256e+00 4.342038713045139886e+00 1.114367392131575762e+00 2.471610864835888099e-01 9.460249112936128246e-02 9.504378839666304327e-03
9.943408491211079836e-01 2.870396938476591497e-01 2.047947216796880410e-02 1.910455680664078448e+00 1.079864826171850645e+00 2.538002495117155921e-01 7.156206281257682988e+00 4.341521475297426491e+00 1.115756970100551859e+00 2.491564952624111262e-01 8.213454564594453722e-02 6.985759253389824119e-03
1.010329125000015260e+00 2.858323515625055267e-01 2.187161425781252236e-02 1.832093893554693320e+00 8.833664897460729026e-01 2.319412705078106596e-01 6.552381742803616405e+00 4.350560459979934791e+00 1.113737352599474040e+00 2.496960207098349038e-01 1.204145742457084639e-01 5.250197066175933507e-03
9.777235004882985914e-01 2.939977993164106795e-01 2.100308496093737307e-02 1.821128301757817036e+00 9.522813696288849883e-01 2.292558598632779554e-01 6.934903202431464742e+00 4.352710098343330003e+00 1.092900824298650875e+00 2.553417249066968764e-01 1.126102920542631919e-01 5.440624698772911737e-03
1.000748581542985072e+00 2.851951835937540647e-01 2.076375488281251291e-02 1.823316119628899834e+00 8.709268911132692637e-01 2.129910932617190555e-01 6.575830295648918522e+00 4.340337455304416281e+00 1.122139235262350043e+00 2.433916372408909123e-01 1.480570245269872687e-01 1.348791749693563878e-02
1.011841641113299994e+00 2.831276040039109598e-01 2.135637255859367672e-02 1.779365535644541474e+00 1.046861903808572913e+00 1.902548686523420907e-01 6.514596829652222532e+00 4.344050583621083206e+00 1.123180600431082921e+00 2.458162638055043092e-01 1.315471359920038497e-01 6.368485329192549206e-03
1.015215770996111377e+00 2.816791132812553333e-01 2.141058349609374634e-02 1.800999708496107354e+00 1.021797320800758024e+00 2.219656645507798176e-01 6.665031075332014332e+00 4.342324719661668553e+00 1.126883337664430940e+00 2.449744419309307364e-01 1.075574419325700526e-01 4.419823337566624634e-03
9.642533662109560311e-01 2.939499833984415833e-01 1.951419531249978800e-02 1.807864794433602817e+00 1.045626626464821962e+00 2.064021547851533356e-01 7.218205988284476682e+00 4.343607515482687198e+00 1.097082004953088274e+00 2.519963591985045492e-01 9.386459180707924788e-02 5.592837403649145167e-03
9.702592470703296224e-01 2.937469887695356441e-01 2.009463281249983246e-02 1.829102474609382911e+00 1.027365081054663953e+00 2.265362104492150974e-01 7.052590976394314204e+00 4.352517831766186340e+00 1.088955591084832752e+00 2.544087638621903569e-01 1.053121443271391039e-01 4.966408548742328767e-03
9.882551176757935485e-01 2.815557319335972308e-01 1.945783007812494636e-02 1.975001958007824188e+00 1.024283433593730752e+00 2.588665048828117099e-01 7.187525404236337678e+00 4.357738126846458115e+00 1.091789764039673427e+00 2.441386174567612144e-01 1.064757924515764703e-01 7.215715356751539050e-03
1.009013975097673432e+00 2.797451586914099786e-01 2.059054833984378177e-02 1.856879642089865889e+00 1.079595105468721394e+00 2.449716459960923909e-01 6.461527937944354427e+00 4.364000168148125525e+00 1.095483255458791216e+00 2.451288730844332631e-01 1.375499779113032173e-01 2.369851749096372247e-03
1.010515932617202628e+00 2.800572407226608052e-01 2.041047021484374002e-02 1.860711440917989234e+00 1.084602014160129801e+00 2.368141782226552139e-01 6.650090123305496981e+00 4.351754113283787362e+00 1.112137080428854619e+00 2.440887209785054524e-01 1.130425307273220797e-01 4.174140755208746029e-03
9.990364282226711357e-01 2.809538911132844485e-01 2.055379248046872859e-02 1.933571615234389363e+00 1.058323650390599502e+00 2.605535141601548199e-01 6.700801625927264027e+00 4.372216847736908107e+00 1.079580301910786577e+00 2.464566623903233500e-01 1.367705839313307359e-01 3.338544964582228040e-03
1.017673631347670637e+00 2.866969575195356112e-01 2.192088525390628595e-02 1.855440773437507795e+00 9.709080820312296911e-01 2.067647065429684961e-01 6.228854296547018166e+00 4.346127732823045875e+00 1.124106454167899116e+00 2.490803189351549207e-01 1.444754545271676738e-01 1.118025067359369219e-02
9.742083886718929664e-01 2.947154887695348502e-01 2.049075878906245901e-02 1.833875640136731988e+00 1.077377636718722664e+00 2.493209135742145144e-01 7.158741416054293261e+00 4.347630972851723286e+00 1.096644842804299858e+00 2.560452741261426413e-01 8.238608400681393662e-02 3.188962828638589216e-03
9.873612690429852679e-01 2.866800468750032582e-01 1.966377392578117639e-02 1.866924512695331773e+00 1.157792895019504442e+00 2.291800976562474446e-01 6.922280405457784447e+00 4.349554066573194433e+00 1.102465351163719909e+00 2.483289608465048814e-01 9.950401358504955274e-02 4.688402593407398240e-03
9.707399707031442171e-01 2.899524907226607162e-01 1.911451806640609291e-02 1.818717091308608369e+00 1.068393815917948020e+00 2.033060756835913807e-01 6.940788354322922515e+00 4.353091795840747125e+00 1.088808512587313260e+00 2.492597806847549613e-01 1.143219878788458571e-01 4.614471070846334205e-03
9.948702758789210732e-01 2.827434741210974045e-01 1.953542529296864103e-02 1.863573887207047752e+00 1.132364839355443298e+00 2.323827407226538300e-01 6.933876659205055581e+00 4.346592575271523096e+00 1.110496550267089821e+00 2.449979261272079434e-01 1.040516314708523349e-01 5.998951550359856409e-03
1.011368381347669265e+00 2.673922441406273443e-01 1.997810986328125635e-02 2.072964255371102293e+00 1.004870671386700831e+00 2.770785576171885811e-01 6.879338414671106960e+00 4.387172004913207246e+00 1.067212360811353955e+00 2.351102356963634954e-01 1.631314516917743707e-01 6.588504820888425179e-03
9.910651806640762285e-01 2.863855073242216887e-01 1.984704101562497977e-02 1.879336888183615217e+00 1.190396494140601114e+00 2.398374970703097409e-01 7.072602200296929098e+00 4.342380272557726961e+00 1.113264297695367722e+00 2.482032932116758350e-01 8.711526714773173974e-02 6.015521622539773440e-03
9.875289072265682755e-01 2.710873901367202854e-01 1.904823095703110300e-02 1.959498915039065148e+00 9.285499833984145468e-01 2.611289150390616598e-01 7.590835791631805662e+00 4.369801395422980406e+00 1.075602292379073566e+00 2.355032870180703564e-01 1.110368580929950721e-01 2.266343099043134027e-03
9.850946542968885833e-01 2.858140815429723869e-01 2.056448242187489464e-02 1.873588031738288029e+00 9.350046362304462733e-01 2.571431479492158334e-01 7.289351180246788076e+00 4.353226722720123121e+00 1.095235137199443987e+00 2.485330941477080502e-01 9.975083219430208592e-02 4.883793251801616005e-03
9.620387597656422374e-01 2.941629262695356073e-01 1.945059082031235648e-02 1.836079955078129045e+00 9.698615009765424455e-01 2.256731542968720416e-01 7.398111962073645742e+00 4.341984926803752920e+00 1.097693415822896146e+00 2.523301500422024946e-01 8.164023992658117623e-02 5.558972003083937317e-03
1.042546548339856827e+00 2.772432026367233626e-01 2.240721533203135843e-02 1.843700118164075086e+00 9.110135507812308076e-01 2.141198876953129826e-01 6.182156447886562489e+00 4.342964988821917949e+00 1.141350364878484624e+00 2.422936687334639461e-01 1.270784153405703221e-01 6.392171045625023168e-03
1.003242923828140398e+00 2.773051010742225153e-01 1.864584521484377241e-02 1.905446735839862571e+00 1.083165059570291522e+00 2.150868852539061238e-01 6.697611506647095148e+00 4.346970169451584987e+00 1.115015600901394732e+00 2.378836068053887254e-01 1.184923413836001388e-01 8.300246808069960611e-03
1.054462721191417929e+00 2.732276484375020242e-01 2.202849707031255544e-02 1.867524177246125738e+00 1.027594078613264905e+00 2.109377480468770383e-01 6.216273453080995992e+00 4.333619135814961609e+00 1.159713347566723396e+00 2.381072855635510965e-01 8.997398050978271111e-02 3.835442521531566736e-03
1.009084689941422530e+00 2.848743984375037286e-01 2.139371484375006058e-02 1.816320243164073700e+00 1.024344081542945650e+00 2.113814340820298066e-01 6.844068558534450730e+00 4.333044195733272375e+00 1.135973419938328233e+00 2.459803780399253126e-01 8.419287389152398104e-02 5.024892790484920997e-03
1.006514570312511125e+00 2.869549804687551720e-01 2.261533056640629286e-02 1.857056985839840024e+00 8.016828769531079146e-01 2.566110151367165804e-01 6.889358922605842928e+00 4.349561572223183070e+00 1.112569862668369547e+00 2.507638255974931618e-01 1.088264469113591204e-01 6.303818579176230508e-03
9.980005170898643696e-01 2.880437729492239529e-01 2.173793847656243713e-02 1.738462310058602522e+00 1.011610491699199033e+00 2.058442436523407748e-01 7.104821834151315407e+00 4.330000837215605358e+00 1.133020896516381937e+00 2.487679940506520859e-01 7.270498001572239799e-02 1.935380675694199377e-03
1.001974956054704213e+00 2.810929814453166364e-01 1.944697998046868853e-02 1.855404315429701523e+00 1.057525060546852247e+00 2.040592543945307091e-01 6.514693197353378373e+00 4.348769080617469918e+00 1.111996289968329998e+00 2.417363724074044207e-01 1.340822974190966632e-01 8.034675306241453874e-03
1.001798342773460915e+00 2.870272607421929245e-01 2.151688476562492805e-02 1.738463108886732389e+00 1.054812316894509161e+00 1.966854516601539149e-01 6.674097816859331900e+00 4.342970596756816626e+00 1.118344504366129977e+00 2.492583903750459073e-01 1.141012070053814831e-01 3.025842100924632742e-03
1.016454402832040360e+00 2.685100952148469222e-01 2.159605859375009554e-02 2.110410909179678551e+00 1.013561003417948525e+00 3.046141245117189311e-01 7.270042058332036206e+00 4.379389476432725026e+00 1.079529464740313971e+00 2.358692950291914336e-01 1.443937864751440314e-01 1.021008225493939131e-02
9.730651679687647437e-01 2.911035131835968959e-01 1.960057519531237594e-02 1.889288008300787469e+00 1.081302757812477644e+00 2.340367221679668097e-01 7.342104601648446582e+00 4.339538680550616867e+00 1.107207534527063553e+00 2.501052699751998287e-01 9.934658664560261365e-02 1.142102540705446437e-02
9.781218984375119607e-01 2.862639531250042446e-01 2.040377050781236323e-02 1.859691276367194002e+00 9.062662636718530340e-01 2.476647324218716750e-01 7.277007852925006404e+00 4.360825599223750793e+00 1.081711912872633352e+00 2.491411643070594040e-01 1.060965861562917362e-01 2.391582669385925765e-03
9.774536215820525120e-01 2.912912412109427973e-01 2.082577587890603252e-02 1.742981984375010285e+00 1.001609944824199516e+00 2.053088764648400844e-01 6.861545124053024303e+00 4.357443344770360660e+00 1.086178387790070143e+00 2.534698958458118656e-01 1.265331127637588371e-01 1.406881724523179316e-03
9.940888754882967193e-01 2.864297626953148379e-01 1.916288818359371954e-02 1.954115322265648880e+00 1.204505398437480057e+00 2.393997607421862739e-01 6.367439199384472559e+00 4.362725867731436225e+00 1.089533320218235346e+00 2.490212682413114886e-01 1.440611843118053959e-01 9.775683854295436764e-03
9.874082885742295757e-01 2.823782670898478675e-01 2.087116845703112719e-02 1.887026849121097749e+00 9.321710498046660298e-01 2.576597416992160716e-01 6.983819162250333612e+00 4.374299397638397480e+00 1.070155784034862778e+00 2.473073370246744451e-01 1.379671013878468744e-01 2.400657435148846261e-03
9.421706357422009459e-01 2.855622856445337310e-01 1.637099804687480731e-02 1.905806807617199228e+00 1.185794590820295591e+00 2.533301557617173017e-01 8.000747734325107885e+00 4.344608348626555205e+00 1.082286651780849374e+00 2.417133693900934133e-01 8.586475910566279679e-02 8.660694047999122069e-03
9.878163833007919115e-01 2.860988115234402995e-01 2.050129589843749031e-02 1.957525719726569635e+00 1.085715550781226391e+00 2.592222905273423583e-01 7.149835603241803561e+00 4.353284264047396768e+00 1.097370109998644150e+00 2.479357473388437982e-01 1.162652727024479082e-01 1.130271950933064463e-02
1.003984127441417851e+00 2.832749580078167684e-01 2.145461230468745720e-02 1.920319835937503328e+00 9.393250375976357480e-01 2.508245996093739216e-01 6.752754579510975574e+00 4.360434365993853589e+00 1.097586474900486220e+00 2.475424169915385053e-01 1.420789848040778236e-01 1.000156229769787533e-02
1.005144120117198669e+00 2.828571650390648284e-01 2.089283593750002749e-02 1.986525301757825046e+00 1.081980501953103246e+00 2.656737661132811401e-01 6.759776307261986972e+00 4.359129048056085587e+00 1.099682657146379805e+00 2.471948212321591898e-01 1.365476216316105496e-01 1.253528020483486889e-02
9.963707841797072584e-01 2.866944604492227544e-01 2.045200097656245386e-02 1.822367778808615890e+00 1.158571344238255252e+00 2.132462036132790895e-01 6.648547122749394411e+00 4.350806118332731565e+00 1.105745552659932462e+00 2.491631840148116894e-01 1.157184917332160917e-01 4.041400740993406071e-03
9.645077275390810945e-01 2.985490566406292512e-01 2.067385351562496532e-02 1.810270201171881643e+00 9.896168457031007115e-01 2.369921113281201197e-01 7.531447680006360557e+00 4.334439555273352340e+00 1.108038350480415879e+00 2.575442366335506383e-01 5.803575067561322215e-02 3.656459283517900487e-03
9.972995771484575167e-01 2.884609228515679913e-01 2.185841406249998051e-02 1.772570766601566428e+00 9.006575556640430413e-01 2.309449912109348968e-01 6.631302750092082476e+00 4.355518229734126834e+00 1.099674317731144768e+00 2.520956977650616326e-01 1.265263179985770814e-01 2.325082598455295753e-03
1.024708064941420194e+00 2.759433027343777267e-01 1.997439404296885018e-02 1.885475473632843624e+00 1.208541593261695857e+00 2.407545341796866190e-01 6.524050589788311427e+00 4.342550883337323420e+00 1.131741847271470425e+00 2.399184180821406498e-01 9.241390255902245943e-02 3.363714822147162269e-03
9.777766601562620785e-01 2.840374907226581036e-01 1.866244531249988681e-02 1.956334430175794337e+00 1.110763198242167071e+00 2.462726850585927052e-01 7.312113505053344120e+00 4.350193929255340208e+00 1.095828987504845031e+00 2.447434600580113140e-01 1.060941948681554531e-01 1.033954456944835912e-02
9.869411625976751701e-01 2.829337333984419112e-01 1.927490136718735397e-02 1.795554038574230571e+00 1.080660329101545303e+00 1.794421738281238576e-01 7.197912906698245017e+00 4.331388875387719217e+00 1.125809547187441861e+00 2.406997104735871529e-01 8.366336304038575478e-02 4.823249077926317248e-03
9.843427358398587623e-01 2.793336391601574653e-01 1.803800195312488600e-02 2.030846902832045942e+00 1.066636683105448125e+00 2.559305151367180509e-01 7.231740424800207734e+00 4.358860245132088806e+00 1.087980710073630508e+00 2.418074021511496807e-01 1.024970096644083617e-01 8.406085502270630241e-03
1.022443765625015377e+00 2.788909682617223829e-01 2.083431054687505043e-02 1.871132177246116246e+00 1.120248577636694387e+00 2.184433266601558121e-01 6.438447871479821671e+00 4.346138250335167541e+00 1.126313864987664726e+00 2.424239970058085780e-01 1.147593078477334022e-01 5.610909096429504868e-03
1.013006973632829100e+00 2.806892656250038476e-01 2.077633740234376136e-02 1.816682473632828643e+00 1.085127832519504842e+00 2.097314218749987969e-01 6.444446744311868258e+00 4.350193446335137715e+00 1.115885414896223393e+00 2.442235095770919906e-01 1.283330121606796881e-01 4.027149838056159892e-03
9.879554711914245724e-01 2.859244716796919827e-01 1.988196728515610745e-02 1.762501293457052309e+00 1.215277838378876929e+00 2.159466708984339456e-01 6.910925882617758198e+00 4.346035197397674743e+00 1.106825917010533011e+00 2.478456520745735414e-01 9.832971130688795969e-02 8.272836261825520458e-04
9.860582480468864652e-01 2.845858774414090075e-01 1.969776660156237480e-02 1.892725112304697754e+00 1.083709736328102524e+00 2.300358022460915197e-01 7.092631456245071853e+00 4.349470232408288339e+00 1.101968352548312824e+00 2.460398768608785536e-01 1.200391214779536891e-01 1.018055231233390943e-02
9.834204995117303838e-01 2.865372934570342700e-01 2.015042919921868764e-02 1.931168479492191281e+00 1.021973049804668410e+00 2.487176284179674346e-01 7.280671265529120362e+00 4.348567442230470093e+00 1.101033573970753077e+00 2.476726048778144784e-01 1.166502320353519778e-01 1.251169720225054315e-02
1.046481885253921273e+00 2.731731513671925016e-01 2.227496240234379948e-02 1.802523352050791727e+00 9.470680400390422138e-01 2.049887045898437510e-01 6.226364028365853009e+00 4.340500649205477401e+00 1.146606797817407486e+00 2.381742265175746387e-01 1.328851954017579162e-01 6.014937979503821516e-03
1.000589185546882032e+00 2.727629038085958579e-01 2.031199414062487968e-02 1.954442909667973405e+00 8.802723715820095496e-01 2.637336757812489552e-01 7.307171078316490487e+00 4.366756044481401311e+00 1.086600447825470050e+00 2.378047232698509428e-01 1.204154075639517624e-01 4.426586026016375401e-03
9.922125981445408804e-01 2.774265556640656549e-01 2.049041113281241389e-02 1.966227043945314223e+00 9.557889326171663535e-01 2.619812724609363874e-01 7.360419680378403662e+00 4.366976004096438935e+00 1.081701739417787689e+00 2.417574389259540824e-01 1.163848626926458074e-01 4.720824815645788090e-03
9.573827216797016204e-01 2.941695747070348088e-01 1.918270751953105382e-02 1.854916300781259464e+00 1.048432228027318391e+00 2.363124213867147938e-01 7.375955149514241249e+00 4.351141398078943290e+00 1.083172575617766586e+00 2.535281572277825468e-01 9.403769392668240301e-02 5.667625921756310088e-03
9.776653847656345819e-01 2.828516840820345379e-01 1.990689697265611222e-02 1.874707953613287792e+00 9.449298823241977230e-01 2.411019677734341504e-01 7.277988223228585518e+00 4.366628755567025344e+00 1.074306833870008360e+00 2.461560004527646173e-01 1.150116948923045196e-01 1.811409003467229694e-03
9.918614575195475735e-01 2.860709902343785416e-01 1.994127343750003861e-02 1.900824824218766640e+00 1.093465538085912181e+00 2.438973818359356782e-01 6.961959217343276940e+00 4.347138086878456598e+00 1.107818780967303463e+00 2.477279284365213052e-01 9.026639293027520494e-02 5.097473283427740413e-03
9.904113125000167939e-01 2.864077353515660507e-01 1.963896191406247493e-02 1.884172245117206490e+00 1.123413780761694847e+00 2.274948999023420904e-01 6.791575430886470421e+00 4.351039643516543265e+00 1.102313005505769494e+00 2.479722263419470440e-01 1.082683428832605099e-01 6.091438142567445063e-03
1.002548480957043742e+00 2.825588666992232545e-01 2.046059374999986691e-02 1.845493927734384920e+00 1.025425924804665323e+00 2.167108696289043179e-01 6.845330964579220634e+00 4.344817627948760475e+00 1.117243381266509017e+00 2.448018930589196673e-01 1.101015035840389594e-01 6.587654415060862495e-03
9.976942021484475065e-01 2.719436391601581238e-01 1.945386279296867568e-02 2.055537216308600090e+00 9.358314145507633519e-01 2.703876054687505692e-01 7.444332885548988976e+00 4.368185502827429012e+00 1.083163451675620337e+00 2.368343672503548103e-01 9.996856618306176889e-02 4.207348473016304588e-03
1.013202649414082446e+00 2.814033022460989963e-01 2.131004248046869040e-02 1.765397718750009615e+00 1.043541804199198175e+00 1.892129179687481455e-01 6.482947752080884918e+00 4.346367094160087596e+00 1.120669443481403071e+00 2.445562198160559642e-01 1.335771617306294179e-01 4.487442066037507400e-03
9.666571606445484299e-01 2.858732675781292532e-01 1.790537695312493724e-02 1.810226652832036764e+00 9.914262392577970484e-01 2.140812871093743519e-01 7.144494526017417968e+00 4.340500697072803504e+00 1.102319325063045641e+00 2.405839252454692045e-01 1.225110973024105959e-01 1.042062618336667135e-02
1.002235775390645234e+00 2.859627797851605480e-01 2.081578906249997515e-02 1.808424298339858183e+00 1.044465682617166769e+00 1.954195537109362502e-01 6.613096087714512628e+00 4.342659873434127960e+00 1.119613048667244648e+00 2.468183765163736443e-01 1.097877459650642706e-01 4.817303461303440101e-03
