num_trees variable cv ev
32 Y 0.373352838712 0.373356777882
32 Z 0.983047240153 0.983187757295
32 alpha 0.207924335607 0.209139238254
32 overshoot 0.595209523236 0.595730566866
32 diffusion 0.653406376341 0.653842557587
32 age 0.949727802694 0.950147521719
32 X_c 0.968778043155 0.968788916864
32 mass_cc 0.857693777322 0.858275489988
32 Y_surf 0.913619477901 0.913619484459
32 L 0.996256718152 0.9962698968
32 radius 0.990781523488 0.990786302175
32 M 0.955220918046 0.955569188483
32 Y 0.307508397989 0.31109628225
32 Z 0.981091297406 0.981209572609
32 alpha 0.20842476558 0.209278448249
32 overshoot 0.618673560394 0.622131983453
32 diffusion 0.621004780297 0.621087531399
32 age 0.968785667845 0.968805494465
32 X_c 0.968517416952 0.968519019612
32 mass_cc 0.848665189556 0.850163565242
32 Y_surf 0.911663748175 0.911664274285
32 L 0.996188598226 0.996188626699
32 radius 0.991747252058 0.991770735902
32 M 0.956705353815 0.95670574604
32 Y 0.342304342073 0.34234674712
32 Z 0.980521213693 0.980618841636
32 alpha 0.220204117665 0.226327016877
32 overshoot 0.628393714825 0.633500074075
32 diffusion 0.63754703871 0.639364423841
32 age 0.952101691127 0.95264464664
32 X_c 0.967407174327 0.967476590399
32 mass_cc 0.84097513709 0.842562909347
32 Y_surf 0.909907023844 0.910142466837
32 L 0.99592925299 0.995964559392
32 radius 0.988994557599 0.989002585503
64 M 0.959221771486 0.959257306408
64 Y 0.331170597362 0.331274583281
64 Z 0.98430966433 0.984402071096
64 alpha 0.221819098154 0.223427137056
64 overshoot 0.651940912431 0.652228141126
64 diffusion 0.635745699409 0.636914788038
64 age 0.978808894802 0.978945571365
64 X_c 0.972927363669 0.972962903587
64 mass_cc 0.864357046531 0.865192100992
64 Y_surf 0.90089153997 0.901545372733
64 L 0.996693616148 0.996699005444
64 radius 0.993441538908 0.993447997186
64 M 0.954850254277 0.954863778797
64 Y 0.347304910917 0.347507740214
64 Z 0.985169605609 0.985414622431
64 alpha 0.196932827607 0.201788783532
64 overshoot 0.637263487634 0.637835004706
64 diffusion 0.613075425055 0.615178748634
64 age 0.979686712959 0.979928855837
64 X_c 0.968784712816 0.968784973315
64 mass_cc 0.868268596212 0.868805763659
64 Y_surf 0.907693259948 0.90778548316
64 L 0.996438092024 0.996453987893
64 radius 0.990203019752 0.990203219545
64 M 0.958610539123 0.958611485482
64 Y 0.361568229106 0.361605263752
64 Z 0.977046663594 0.977056613758
64 alpha 0.234818632294 0.23973954498
64 overshoot 0.642082265644 0.644110330476
64 diffusion 0.649534478141 0.650229827742
64 age 0.963708481461 0.963725486774
64 X_c 0.968380452003 0.968496962322
64 mass_cc 0.862285233208 0.862999992674
64 Y_surf 0.900766378851 0.900808642114
64 L 0.99711349709 0.997118800229
64 radius 0.99313760961 0.993143138206
64 M 0.95856130134 0.958646483011
64 Y 0.383243092336 0.385364687917
64 Z 0.98118778492 0.981252926429
64 alpha 0.195840555782 0.197425376376
64 overshoot 0.616177225854 0.617969038475
64 diffusion 0.696349564238 0.699623596444
64 age 0.950498043298 0.951075403043
64 X_c 0.971600893133 0.971601303626
64 mass_cc 0.861049584337 0.861916226428
64 Y_surf 0.908043399925 0.908066214439
64 L 0.997239298854 0.997240011106
64 radius 0.992943330605 0.992944574679
64 M 0.955026060373 0.955189007725
64 Y 0.337425548124 0.341285598205
64 Z 0.985524526895 0.985527627389
64 alpha 0.240213027287 0.249435989527
64 overshoot 0.616255211784 0.617052843528
64 diffusion 0.590872853164 0.591235645224
64 age 0.967336357474 0.967433665387
64 X_c 0.972753171377 0.972895590291
64 mass_cc 0.885909115487 0.885927391572
64 Y_surf 0.922237294077 0.922375457624
64 L 0.996873872553 0.996880525567
64 radius 0.989396945975 0.989417180705
64 M 0.960241602369 0.960578499562
64 Y 0.386984546051 0.394048912817
64 Z 0.983696100192 0.983704617003
64 alpha 0.159806085157 0.161800139399
64 overshoot 0.59416710197 0.594271632891
64 diffusion 0.696634906392 0.696635283014
64 age 0.983082908725 0.983083324793
64 X_c 0.97320926041 0.973223640601
64 mass_cc 0.887566372393 0.887587014942
64 Y_surf 0.918574194473 0.918593434274
64 L 0.996986592024 0.996987610736
64 radius 0.993611939346 0.993640858667
64 M 0.959913464398 0.960201755306
64 Y 0.347389305171 0.351627294007
64 Z 0.980721913438 0.980780161801
64 alpha 0.210819801062 0.210853172456
64 overshoot 0.619755328447 0.620194695297
64 diffusion 0.678305299644 0.678708758702
64 age 0.95233925817 0.952479390816
64 X_c 0.969810326789 0.969810689225
64 mass_cc 0.856503046956 0.858710872615
64 Y_surf 0.925315909876 0.925880958919
64 L 0.996532217033 0.996532239448
64 radius 0.993195186967 0.993219687945
64 M 0.955996749238 0.956405364518
64 Y 0.366616186525 0.372486512913
64 Z 0.981811692138 0.981849627579
64 alpha 0.233204966809 0.233206855218
64 overshoot 0.61768610515 0.617970284944
64 diffusion 0.66069735761 0.661136228069
64 age 0.967217973452 0.967231203686
64 X_c 0.969664008703 0.969718605208
64 mass_cc 0.874174400835 0.874753878995
64 Y_surf 0.9003202998 0.900401737278
64 L 0.99697047047 0.996972534455
64 radius 0.992582801591 0.992621392485
64 M 0.955331428535 0.955331642376
64 Y 0.36966224358 0.370166947737
64 Z 0.982790089413 0.982790437679
64 alpha 0.239930038788 0.241126200437
64 overshoot 0.575606481441 0.57723283362
64 diffusion 0.632119470451 0.632166071954
64 age 0.959907078861 0.959924364881
64 X_c 0.970567174088 0.970570424576
64 mass_cc 0.864621252527 0.86558646982
64 Y_surf 0.902099319614 0.902194405907
64 L 0.996463129398 0.996467767283
64 radius 0.990592265552 0.990598214404
64 M 0.957269490588 0.957272875172
64 Y 0.371363552677 0.371648126343
64 Z 0.982868683057 0.982881867626
64 alpha 0.258449947306 0.263208272334
64 overshoot 0.607629823735 0.607712633832
64 diffusion 0.628206031291 0.62830233562
64 age 0.974742473067 0.97475891318
64 X_c 0.97283276916 0.9728379155
64 mass_cc 0.876307081192 0.876309725046
64 Y_surf 0.912507554828 0.912751647994
64 L 0.996790484451 0.996792066033
64 radius 0.990220089782 0.99022388374
64 M 0.959265879146 0.959791879256
64 Y 0.377947695415 0.386822682457
64 Z 0.987376822918 0.987461716906
64 alpha 0.201608933506 0.22165852159
64 overshoot 0.62286297983 0.622976688179
64 diffusion 0.667335436048 0.668516432027
64 age 0.960144747764 0.960636310134
64 X_c 0.971550862636 0.971727572499
64 mass_cc 0.872564523868 0.872578495854
64 Y_surf 0.916080596523 0.916089650447
64 L 0.996960719224 0.996960722101
64 radius 0.992582454386 0.992645304044
64 M 0.963426670833 0.963430365098
64 Y 0.374200101022 0.374533364452
64 Z 0.981542904606 0.981548676372
64 alpha 0.223623954599 0.224070587538
64 overshoot 0.648107728776 0.649010150793
64 diffusion 0.664806604532 0.664887964324
64 age 0.953252298325 0.953421266964
64 X_c 0.970036822918 0.970097235138
64 mass_cc 0.870004712541 0.870988132308
64 Y_surf 0.90586151711 0.90623457798
64 L 0.997136206335 0.997150376788
64 radius 0.993484209684 0.993494294813
64 M 0.956701555025 0.956808653513
64 Y 0.413391318823 0.413856183821
64 Z 0.98389352659 0.983931336391
64 alpha 0.204045309515 0.204207051808
64 overshoot 0.630316839384 0.630627905046
64 diffusion 0.579453737574 0.584553947876
64 age 0.969579114428 0.969651149107
64 X_c 0.967718296315 0.967786169581
64 mass_cc 0.871806377415 0.872502987224
64 Y_surf 0.904851547037 0.904949284571
64 L 0.996793389989 0.996809083647
64 radius 0.989670171201 0.989724195777
64 M 0.957178816305 0.957604473261
64 Y 0.384988521346 0.392231521098
64 Z 0.982611596242 0.982654025836
64 alpha 0.205263190632 0.210321911958
64 overshoot 0.633668663242 0.634653926175
64 diffusion 0.637952666467 0.63807841198
64 age 0.971974973178 0.972084613985
64 X_c 0.971402230827 0.97149129309
64 mass_cc 0.873448957182 0.874360711677
64 Y_surf 0.903827429607 0.903828189594
64 L 0.996689443227 0.996689736972
64 radius 0.993077070344 0.99310977381
64 M 0.956464152296 0.956636134731
64 Y 0.369040642 0.371479548137
64 Z 0.982292287723 0.982310220385
64 alpha 0.235824743187 0.242820968739
64 overshoot 0.649465844623 0.650334853288
64 diffusion 0.617209101681 0.617215595396
64 age 0.966578565366 0.966715067826
64 X_c 0.9703771572 0.970400985167
64 mass_cc 0.864747993626 0.865290593992
64 Y_surf 0.903806750026 0.903810322229
64 L 0.996887731283 0.996889281206
64 radius 0.992678195065 0.992690288845
64 M 0.957313090777 0.957560711121
64 Y 0.346909789622 0.349547454672
64 Z 0.98476795434 0.984854871577
64 alpha 0.206368918053 0.234584842069
64 overshoot 0.566580132073 0.569698583545
64 diffusion 0.674482442582 0.674710240778
64 age 0.955565058328 0.955780255544
64 X_c 0.967919237542 0.967942299212
64 mass_cc 0.849150535603 0.851173378015
64 Y_surf 0.910945160854 0.911085233947
64 L 0.996930339074 0.996930682719
64 radius 0.993414653491 0.993437145591
64 M 0.963133376146 0.963141163374
64 Y 0.401329932642 0.402094160298
64 Z 0.986233915458 0.986280805478
64 alpha 0.236227433724 0.24064781764
64 overshoot 0.635801058636 0.636003956573
64 diffusion 0.684649184694 0.68469511165
64 age 0.956102890827 0.956358186547
64 X_c 0.972214273953 0.972238076535
64 mass_cc 0.870312010017 0.87035781922
64 Y_surf 0.907125841665 0.90726419689
64 L 0.997314176013 0.99731693344
64 radius 0.993457125241 0.993458558091
64 M 0.954948059956 0.955251780669
64 Y 0.34522644909 0.355052339061
64 Z 0.983649315616 0.983716130588
64 alpha 0.261041653657 0.261836533706
64 overshoot 0.612092824769 0.612159274537
64 diffusion 0.696147455316 0.696899127867
64 age 0.97345542737 0.973459774696
64 X_c 0.970974169931 0.971214473083
64 mass_cc 0.876997533454 0.87700044444
64 Y_surf 0.905622503226 0.905794974365
64 L 0.997206519527 0.997206886936
64 radius 0.993421123844 0.993456130133
64 M 0.961720152774 0.96181510084
64 Y 0.342308710377 0.342357885665
64 Z 0.988067670631 0.98824137551
64 alpha 0.250502460808 0.25378697329
64 overshoot 0.616683730965 0.616686461032
64 diffusion 0.709827524448 0.710337512067
64 age 0.963651367205 0.963833387813
64 X_c 0.971929947813 0.971930950771
64 mass_cc 0.865480081738 0.865713610468
64 Y_surf 0.915035828075 0.915036181839
64 L 0.996493110766 0.996499979274
64 radius 0.993637515229 0.993645840345
64 M 0.956896578384 0.957450869579
64 Y 0.334479348741 0.339130247315
64 Z 0.984521067815 0.984633174185
64 alpha 0.218432603384 0.218556022989
64 overshoot 0.592951933635 0.597581444458
64 diffusion 0.630370127279 0.631520893353
64 age 0.945537286503 0.945735803245
64 X_c 0.969512536094 0.969532571305
64 mass_cc 0.848023733857 0.8490738648
64 Y_surf 0.893721291454 0.894744314323
64 L 0.996578875953 0.996578895912
64 radius 0.992304619486 0.992375544691
128 M 0.956411534563 0.956491984058
128 Y 0.358911334418 0.360973237191
128 Z 0.986135894339 0.986138791967
128 alpha 0.233042227404 0.233067042779
128 overshoot 0.631693575167 0.631749193113
128 diffusion 0.669346450109 0.669702567372
128 age 0.974636998154 0.974680635222
128 X_c 0.97255283354 0.972553273268
128 mass_cc 0.886022110139 0.88615432643
128 Y_surf 0.921342707901 0.921359177234
128 L 0.996876489804 0.996876491919
128 radius 0.990791351594 0.990792234976
128 M 0.959545154426 0.959653049405
128 Y 0.398415965529 0.398599729932
128 Z 0.980447292964 0.980827763887
128 alpha 0.245953711387 0.245994454608
128 overshoot 0.634115556174 0.634293139065
128 diffusion 0.607804635607 0.611530217238
128 age 0.947112584065 0.947705854845
128 X_c 0.971450297506 0.971458726032
128 mass_cc 0.86193823931 0.862743333546
128 Y_surf 0.895497509234 0.895502093048
128 L 0.997108507864 0.997108507864
128 radius 0.9935052871 0.993515230174
128 M 0.958821461775 0.9589782371
128 Y 0.388346044869 0.390651174012
128 Z 0.98161782491 0.98161802093
128 alpha 0.241909884645 0.242063218022
128 overshoot 0.64014815132 0.642909029681
128 diffusion 0.69952252591 0.702053373144
128 age 0.950720163683 0.950881115731
128 X_c 0.972476245438 0.972476343118
128 mass_cc 0.864634898735 0.865832944459
128 Y_surf 0.913137080199 0.913144824843
128 L 0.997523785255 0.997523786638
128 radius 0.99368593749 0.993691996217
128 M 0.952972747643 0.953820737015
128 Y 0.326135578869 0.338871184853
128 Z 0.982783446258 0.982818817357
128 alpha 0.277347484358 0.278569042711
128 overshoot 0.620221498212 0.623909890764
128 diffusion 0.638448236112 0.639270348533
128 age 0.971872488674 0.971979257625
128 X_c 0.966855005928 0.966894662568
128 mass_cc 0.844191188701 0.846454200289
128 Y_surf 0.917482536254 0.917600278575
128 L 0.995900849909 0.995900904632
128 radius 0.988861098153 0.988959338919
128 M 0.96052075076 0.960523552339
128 Y 0.371356523454 0.371393207242
128 Z 0.983681173194 0.983682483013
128 alpha 0.279214246809 0.280810073938
128 overshoot 0.643898915558 0.643899006834
128 diffusion 0.605036719735 0.607603378367
128 age 0.98180369294 0.981803735444
128 X_c 0.970513089468 0.970534872144
128 mass_cc 0.88464804206 0.884915195282
128 Y_surf 0.911807517564 0.911976414803
128 L 0.997135165939 0.997143128674
128 radius 0.994060917142 0.99406137874
128 M 0.959992707264 0.960040347038
128 Y 0.355964506437 0.356679945756
128 Z 0.987948109678 0.987948178148
128 alpha 0.231034442569 0.231756766849
128 overshoot 0.5966682664 0.601069592405
128 diffusion 0.669647573191 0.670473055631
128 age 0.976650574234 0.976672465553
128 X_c 0.971266808265 0.971285852149
128 mass_cc 0.854221906437 0.855708278225
128 Y_surf 0.909034153708 0.909204985086
128 L 0.996278936621 0.996282094513
128 radius 0.990916840696 0.990917310026
128 M 0.958231681195 0.958238473941
128 Y 0.371940103605 0.372293400984
128 Z 0.986595295201 0.986677772124
128 alpha 0.242225233148 0.247118941705
128 overshoot 0.626531600308 0.626636467032
128 diffusion 0.624063696916 0.625747157073
128 age 0.976994563439 0.977025269946
128 X_c 0.969396589247 0.969424838742
128 mass_cc 0.867982492812 0.868354092266
128 Y_surf 0.906815170343 0.906968123499
128 L 0.996704020854 0.996708540894
128 radius 0.991203683383 0.991212803572
128 M 0.95941199477 0.959804221443
128 Y 0.367888806914 0.376756398164
128 Z 0.981724833805 0.981756814978
128 alpha 0.173863613728 0.175012391269
128 overshoot 0.655317405741 0.658224969017
128 diffusion 0.681188313658 0.682092559498
128 age 0.964563201954 0.964614683428
128 X_c 0.971640463025 0.971641963518
128 mass_cc 0.864231764295 0.866629558182
128 Y_surf 0.902901279182 0.902925206039
128 L 0.997141321897 0.997141780909
128 radius 0.992797120216 0.992828664377
128 M 0.957335741361 0.957413439591
128 Y 0.354214703329 0.359393552987
128 Z 0.983440177619 0.983617190206
128 alpha 0.247842905412 0.250920734083
128 overshoot 0.621235259406 0.623292657789
128 diffusion 0.589512479991 0.590321092476
128 age 0.956103329294 0.95648175607
128 X_c 0.969079859188 0.969225748182
128 mass_cc 0.867188888047 0.867342456844
128 Y_surf 0.911863373737 0.912074780166
128 L 0.996656121075 0.996674956592
128 radius 0.991204156593 0.991229160358
128 M 0.955745747077 0.955884025147
128 Y 0.361455613766 0.363881931525
128 Z 0.98353346748 0.983624717222
128 alpha 0.223280367978 0.223346914082
128 overshoot 0.66959890139 0.671736407571
128 diffusion 0.633473696661 0.634262317649
128 age 0.971911884636 0.971959009298
128 X_c 0.972459743644 0.972461304268
128 mass_cc 0.873412885201 0.874502241239
128 Y_surf 0.928892354273 0.928892534449
128 L 0.996425051676 0.996425058323
128 radius 0.990628393847 0.990628755961
128 M 0.957450226873 0.957884922893
128 Y 0.353576589166 0.363159084177
128 Z 0.985745310367 0.985750037784
128 alpha 0.217698086542 0.225771125931
128 overshoot 0.585388268416 0.585395663269
128 diffusion 0.709701837967 0.709705632911
128 age 0.976116863398 0.976118583319
128 X_c 0.969967284046 0.970006700582
128 mass_cc 0.875315331843 0.876041167263
128 Y_surf 0.903933272411 0.903971111932
128 L 0.996839689121 0.996840616169
128 radius 0.993641590969 0.993662281885
128 M 0.955063279371 0.955071014315
128 Y 0.321231406159 0.322110599834
128 Z 0.981418088035 0.981421415622
128 alpha 0.253476563338 0.253519098809
128 overshoot 0.619376936274 0.619728064014
128 diffusion 0.668410493283 0.668494978457
128 age 0.971840178952 0.971844939665
128 X_c 0.971218211386 0.971319662351
128 mass_cc 0.890897693478 0.891171008958
128 Y_surf 0.902301453636 0.90288132972
128 L 0.996593281914 0.996596878275
128 radius 0.989408648691 0.989409654737
128 M 0.961296903935 0.961334319184
128 Y 0.385215983222 0.385359751049
128 Z 0.984260432622 0.984281737796
128 alpha 0.27106598443 0.274721795906
128 overshoot 0.651108800195 0.654287203342
128 diffusion 0.638780842471 0.640132553731
128 age 0.975557480343 0.975614054501
128 X_c 0.972501221008 0.972505208959
128 mass_cc 0.890417173375 0.890530650359
128 Y_surf 0.933924352584 0.933993389834
128 L 0.997317534342 0.997335968318
128 radius 0.99372383409 0.993734259105
128 M 0.958907604355 0.958944009341
128 Y 0.399892299626 0.401212606901
128 Z 0.98256789551 0.982624238977
128 alpha 0.304749770386 0.305649330272
128 overshoot 0.669808600615 0.671377851727
128 diffusion 0.678616864822 0.678811544086
128 age 0.958081642238 0.958413233805
128 X_c 0.972215955281 0.972315188041
128 mass_cc 0.869316863317 0.870445107088
128 Y_surf 0.916378987215 0.916401121158
128 L 0.996867953063 0.996872270644
128 radius 0.993745182439 0.993755396836
128 M 0.956519820984 0.956523624298
128 Y 0.332388416971 0.332453587178
128 Z 0.98236865987 0.982682411983
128 alpha 0.25841620156 0.263999230582
128 overshoot 0.614454446735 0.618666074232
128 diffusion 0.613484392837 0.6203964955
128 age 0.953038463814 0.953712849304
128 X_c 0.967522118295 0.967638252657
128 mass_cc 0.849168973861 0.85095694084
128 Y_surf 0.904642973902 0.90464319633
128 L 0.996266910153 0.996286770647
128 radius 0.990756112499 0.990767908712
128 M 0.955060780263 0.955117445077
128 Y 0.380230916292 0.382107450587
128 Z 0.980218847163 0.980276544913
128 alpha 0.239702360648 0.246253601717
128 overshoot 0.649626254599 0.649739362173
128 diffusion 0.646524980404 0.647167581434
128 age 0.974605802993 0.974660671793
128 X_c 0.967749526471 0.96776044144
128 mass_cc 0.88757863322 0.887578699775
128 Y_surf 0.908199428767 0.908205517356
128 L 0.996988942705 0.996990657843
128 radius 0.991103915672 0.991103915716
128 M 0.959068193444 0.95927568299
128 Y 0.348484985551 0.352436804309
128 Z 0.983415843277 0.983434256503
128 alpha 0.265977786782 0.267606972811
128 overshoot 0.644909037004 0.64620306418
128 diffusion 0.656458277485 0.658779530698
128 age 0.980716487464 0.980728447583
128 X_c 0.968117764511 0.968124928058
128 mass_cc 0.867630244365 0.868933468689
128 Y_surf 0.912718496002 0.913375362488
128 L 0.996913508456 0.996914486332
128 radius 0.993639652636 0.993647625106
128 M 0.960034274334 0.960103904494
128 Y 0.361490778182 0.361503554233
128 Z 0.98548954864 0.985608730759
128 alpha 0.194942101167 0.205645418926
128 overshoot 0.64137380822 0.644261676284
128 diffusion 0.624451331158 0.62490891095
128 age 0.949412550495 0.94996678435
128 X_c 0.971000918361 0.97102856518
128 mass_cc 0.862966777413 0.86417875558
128 Y_surf 0.907533694002 0.907612985693
128 L 0.996723545839 0.996726038834
128 radius 0.992969962394 0.992980290211
128 M 0.96212223278 0.962163866051
128 Y 0.402466487517 0.402616537235
128 Z 0.984985412134 0.985333700056
128 alpha 0.288208075935 0.289187499606
128 overshoot 0.643227380196 0.645004325863
128 diffusion 0.704065961448 0.704093749474
128 age 0.946222050882 0.946477532362
128 X_c 0.968775444211 0.968776652064
128 mass_cc 0.867024043277 0.867370703969
128 Y_surf 0.91202215179 0.91239532749
128 L 0.997436518061 0.997438136974
128 radius 0.993339942203 0.993345544393
128 M 0.958177084304 0.958213692459
128 Y 0.357208221568 0.357996919652
128 Z 0.983302602789 0.983319843452
128 alpha 0.223175430119 0.223189753335
128 overshoot 0.625756629576 0.626286283251
128 diffusion 0.529056567132 0.542665217107
128 age 0.962577169253 0.962622015842
128 X_c 0.973242469463 0.973322588556
128 mass_cc 0.874286592468 0.875403623901
128 Y_surf 0.920546398493 0.920550230913
128 L 0.996937776942 0.996941006428
128 radius 0.99034738211 0.990347764067
