M Y Z alpha diffusion overshoot age Y_surf X_c mass_cc
1.087896663085942128e+00 2.673553266601581546e-01 2.274299658203124408e-02 1.899620465820335946e+00 1.002124434570305977e+00 1.553599438476574723e-01 6.232970820102548437e+00 2.310398024803350936e-01 8.424207957428790638e-02 1.360348737107859238e-02
1.070370747558587965e+00 2.825157397460955067e-01 2.377651220703129106e-02 2.025704714843753695e+00 8.725981406249901928e-01 2.128480112304704519e-01 6.473126189941519115e+00 2.471743580187260592e-01 1.544132541073165998e-01 4.091432613185785189e-02
1.084599954589851478e+00 2.606612763671909416e-01 2.214516943359372617e-02 1.882730020507830782e+00 9.940599819335783627e-01 1.832357973632841031e-01 6.612717185133007547e+00 2.240795949616172789e-01 5.053762883439789910e-02 6.459230677176869100e-03
1.064389457031252428e+00 2.741580009765647863e-01 2.237230908203133653e-02 1.928755370605487851e+00 1.019503744140616064e+00 1.877574487304701500e-01 6.567035186061284335e+00 2.374074951449794135e-01 1.004430785320945263e-01 1.986222281461515193e-02
1.055026530761727255e+00 2.660509858398454330e-01 2.062599853515644302e-02 1.998950918457033987e+00 1.116638457031237985e+00 1.646561225585944366e-01 7.129594284034533658e+00 2.286084746252524669e-01 7.041732826474465801e-02 1.536474129941446318e-02
1.066586038085942878e+00 2.727903876953123308e-01 2.303304931640629341e-02 1.934909564453140440e+00 9.475355551757785877e-01 1.865681098632843149e-01 6.424445473810377116e+00 2.361256206697440185e-01 8.412394887310342684e-02 1.161666209890450767e-02
1.087387195312505161e+00 2.673834848632827277e-01 2.346499560546887186e-02 1.889777061035178285e+00 9.993750708007659300e-01 1.704681303710952611e-01 6.430724824336448542e+00 2.315938414226345887e-01 7.335924457532369547e-02 1.243338423159271074e-02
1.076649427246101798e+00 2.674077060546893869e-01 2.276820654296896410e-02 1.901531677734393577e+00 1.009698339843737358e+00 1.735854082031257350e-01 6.750163598767633388e+00 2.306144721062687586e-01 6.116445783189697338e-02 1.182856669361660902e-02
1.088852312500007802e+00 2.577295664062544400e-01 2.256776562500004829e-02 1.888618359863299290e+00 9.894701928710780692e-01 1.959676230468782587e-01 6.586610639914926679e+00 2.223915386264796179e-01 6.178034019056762027e-02 5.817090663530462800e-03
1.072367673339853722e+00 2.700206303710960820e-01 2.312910498046880786e-02 1.831525639160171526e+00 9.281966958007766832e-01 1.750252700195329414e-01 6.688721982974425551e+00 2.324750343079479697e-01 7.485604243500015853e-02 1.386346636702618512e-02
1.073704173339848911e+00 2.699770761718768841e-01 2.288309765625021544e-02 1.931664494628922091e+00 1.001100817871080517e+00 1.791343388671881309e-01 6.717836122649761599e+00 2.335877244490632831e-01 7.610374935617560122e-02 1.530869948759970567e-02
1.091490246093756777e+00 2.645999858398459526e-01 2.322947119140634370e-02 1.865447310058615082e+00 1.036100218749986146e+00 1.591127578125010045e-01 6.548296493526418516e+00 2.281067653930555217e-01 7.760282665994197582e-02 1.534604129404478975e-02
1.059717433105469730e+00 2.848542363281272860e-01 2.110976757812506668e-02 1.861567766601562868e+00 8.619018540038991816e-01 2.035814130859400495e-01 6.092344353427494141e+00 2.436840268945089372e-01 1.726456228009553007e-01 4.656898579216215556e-02
1.084584882812495765e+00 2.771504062500023124e-01 2.472907275390608811e-02 2.019733411621097208e+00 9.181311098632756185e-01 1.968216577148460267e-01 6.394278001917206744e+00 2.426873986755600232e-01 1.515342977179644779e-01 3.599755200164216073e-02
1.092124158691410329e+00 2.605703876953158749e-01 2.322274707031255284e-02 1.925771598632837867e+00 9.972713803710802072e-01 1.875592939453154806e-01 6.267320916759890004e+00 2.266322651131101040e-01 8.297218532056307994e-02 6.688702572931340753e-03
1.073239895019533652e+00 2.627197011718769848e-01 2.254462597656265582e-02 1.949442030273450310e+00 1.003759478515609871e+00 2.032574326171890378e-01 7.247001685400797477e+00 2.268754144636785930e-01 6.201010134105447436e-02 1.477841739389636547e-02
1.099219269531249710e+00 2.622892617187511655e-01 2.197135791015649917e-02 1.976261423828146846e+00 1.150394249999990626e+00 1.440164858398446934e-01 6.449725660569921359e+00 2.265294381822329783e-01 6.895036501092027814e-02 1.683218660688352158e-02
1.026559908691420553e+00 2.744752387695338913e-01 2.132194189453131758e-02 1.859836515625010067e+00 1.016125111328110675e+00 1.996973666992187535e-01 7.680473364677687265e+00 2.347079316491303413e-01 3.588476751794465736e-02 6.388412141581348638e-03
1.116800743652343053e+00 2.574436782226577902e-01 2.239397167968766242e-02 1.918218813476593843e+00 1.103769409179674366e+00 1.262957724609374832e-01 5.860110932307883047e+00 2.223983904590507432e-01 1.005907427096992129e-01 1.508209098041366457e-02
1.061732198242192116e+00 2.720361679687511303e-01 2.241020751953146442e-02 1.948992416015643991e+00 1.035931610839831096e+00 1.775881293945315853e-01 7.009558518287111184e+00 2.347908437437181417e-01 6.587329266155787788e-02 1.563730563624201805e-02
1.087096965820313343e+00 2.731180458984394654e-01 2.550672851562507323e-02 1.893124259765621709e+00 9.491107387695187914e-01 1.955377153320327910e-01 6.682161719974311964e+00 2.376611456411439061e-01 1.262175950728191554e-01 2.940994226524443200e-02
1.063460463378917531e+00 2.682152465820320519e-01 2.162705029296883158e-02 1.880781329101580024e+00 9.660035600585892279e-01 1.664475478515643758e-01 6.569460752712142693e+00 2.294553629595547095e-01 5.927147250354591890e-02 6.435101061591304468e-03
1.070562596679693668e+00 2.649907885742212033e-01 2.207233593750007952e-02 1.936657708984395487e+00 9.871205776367102391e-01 1.921501396484404378e-01 6.538966267773751895e+00 2.286157586582308887e-01 6.334667853436581897e-02 5.294516762649788787e-03
1.055790372070316563e+00 2.646909125976592003e-01 2.074016357421883464e-02 2.006622267578138441e+00 1.070858431640610897e+00 2.011420375976578911e-01 7.094431866239859552e+00 2.276184352788393206e-01 6.611286027789925468e-02 1.277652999215214517e-02
1.087771666503911883e+00 2.715070590820302110e-01 2.202546826171887170e-02 1.887411895507835391e+00 1.006468586425773637e+00 1.290798178710942101e-01 5.894510601440644315e+00 2.332284354397823056e-01 1.091832703045043096e-01 2.002079085380779888e-02
1.086553372070315548e+00 2.642393637695339415e-01 2.326154345703136325e-02 1.951859857421891054e+00 1.017600660156235737e+00 1.945965078125027337e-01 6.471412256793617424e+00 2.292922741285733645e-01 7.229036352353811201e-02 9.585085550587534031e-03
1.104155469238280896e+00 2.655228452148444829e-01 2.421309912109389367e-02 1.898938492187517646e+00 1.091226209960923343e+00 1.551537651367199677e-01 6.382921744834259670e+00 2.300143468802646196e-01 1.149312086014753626e-01 2.527418273201496174e-02
1.084465443847657307e+00 2.641319667968767826e-01 2.188058740234388386e-02 1.950659604492207322e+00 1.093826953124984458e+00 1.630389619140638902e-01 6.666095655717152901e+00 2.266206296798856934e-01 7.325651145024525412e-02 1.819665621938758304e-02
1.099519742675779455e+00 2.697391679687518584e-01 2.263604296875005445e-02 1.949055051757830892e+00 1.039348252929676253e+00 1.448001855468760701e-01 5.954800808092071129e+00 2.334555944453133858e-01 1.201751135485600586e-01 2.668862941396476368e-02
1.080750377929687644e+00 2.649082563476586882e-01 2.325693457031255754e-02 2.016338836914073784e+00 9.816563881835814742e-01 2.069550996093778295e-01 6.591511318539773789e+00 2.311633052063407912e-01 1.133625620331515926e-01 1.885803603266183320e-02
1.091433791015626431e+00 2.709805634765653504e-01 2.336647460937505555e-02 1.894229445312508142e+00 9.889957187499872626e-01 1.881078496093774033e-01 6.182491928821987059e+00 2.349841230085047694e-01 1.448782491752997614e-01 3.166233253489988964e-02
1.075811297851566373e+00 2.792291860351587274e-01 2.256407373046878662e-02 1.833261460937505083e+00 8.863089584960883727e-01 1.957830893554717289e-01 6.092564080405545646e+00 2.405873837144983374e-01 1.530171137583760110e-01 3.659754965904218893e-02
1.073341009765632625e+00 2.709588759765634847e-01 2.358423632812503903e-02 1.884916183105478815e+00 9.693799223632695305e-01 1.775646796875009759e-01 6.871352517236592128e+00 2.338390475179038253e-01 9.357369623353269106e-02 2.201783524940902417e-02
1.051282179687504703e+00 2.704089472656262538e-01 2.228328027343767434e-02 1.973048686523443118e+00 9.923355864257679126e-01 2.021415195312508684e-01 7.246277242706860022e+00 2.330640926441147343e-01 7.437904121760582909e-02 1.669585560904233296e-02
1.061667251464849970e+00 2.677124868164081906e-01 2.164477636718753484e-02 1.959467833496104427e+00 9.982743237304582129e-01 1.922695708007836624e-01 6.622956386549353702e+00 2.306185354618295880e-01 6.752955637447775883e-02 7.588687757772228856e-03
1.088776625976569878e+00 2.537461806640675666e-01 2.106444873046874056e-02 1.928617232421894645e+00 1.118134438964823119e+00 1.909546655273470506e-01 6.455335281864437391e+00 2.189728237600011840e-01 6.254090671964833426e-02 3.957928556701505521e-03
1.053457731445321732e+00 2.692242231445320377e-01 2.238025292968775365e-02 1.937093943359389003e+00 1.060787070312483760e+00 2.018867973632821056e-01 7.444684351348756834e+00 2.317970980601037068e-01 5.114148548450012099e-02 1.228344896883291383e-02
1.063858812988280445e+00 2.685420292968760392e-01 2.148053515625014676e-02 2.012840643066418078e+00 9.742484238281127196e-01 1.748473574218757653e-01 7.050427160923449676e+00 2.321955961159640758e-01 8.166824314045272037e-02 2.151558319601944158e-02
1.058116894531258456e+00 2.717149926757820855e-01 2.062579492187505484e-02 1.940159268066417697e+00 9.734854516601489927e-01 1.588358798828137519e-01 6.207180274587059898e+00 2.330703550250322331e-01 8.804486405050379605e-02 1.150805061934159941e-02
1.087711044433596896e+00 2.700029052734392310e-01 2.360790576171875599e-02 1.841848524902363282e+00 9.078923735351548396e-01 1.613424819335957661e-01 6.185857238711700568e+00 2.334071866678170959e-01 1.033835755327586758e-01 1.741459543080475098e-02
1.098233889648445372e+00 2.661353574218777163e-01 2.454921435546876876e-02 1.803856020996099208e+00 9.479884824218625106e-01 1.674314877929704570e-01 6.501090278825083502e+00 2.297066124814384769e-01 9.169277431246627974e-02 1.883948417592572547e-02
1.058266048828124140e+00 2.744221000976580505e-01 2.222113232421881260e-02 1.990173645019543081e+00 1.012256291503899952e+00 1.855927080078136615e-01 6.655598298763790055e+00 2.377626225764783718e-01 1.162865584535730801e-01 2.324951907977849258e-02
1.071016521972659730e+00 2.740546499023448490e-01 2.202643847656253137e-02 1.938993099121104402e+00 9.980440454101499048e-01 1.615659106445324067e-01 6.144589357292032261e+00 2.362926262416181200e-01 1.300928121770004164e-01 2.452741188046407214e-02
1.073284095703132435e+00 2.714506147460947205e-01 2.166439746093749147e-02 1.906707320312517107e+00 9.767392348632778498e-01 1.476628110351574374e-01 6.194739984534175292e+00 2.334191585038963290e-01 1.012152992671854768e-01 1.829232793980900204e-02
1.082219896484380328e+00 2.718309243164059308e-01 2.223975439453139760e-02 1.950048964843766441e+00 1.049853603027336657e+00 1.448852075195322109e-01 6.302675334953039332e+00 2.345000721149909928e-01 9.503128069080907236e-02 2.205055068772541690e-02
1.071452866699225570e+00 2.703550961914072404e-01 2.303126318359400432e-02 1.916940725097674214e+00 1.033428490234364450e+00 1.701321420898443126e-01 7.111223153211763126e+00 2.328339814476257374e-01 4.724069828075855293e-02 1.395766234229454603e-02
1.078975377441411254e+00 2.710336689453144432e-01 2.430389306640634919e-02 1.888126710449225643e+00 9.321952343749900782e-01 2.037513999023458922e-01 6.582131411128989917e+00 2.355514848199551647e-01 1.054258797285501370e-01 1.904246575099369579e-02
1.061618933593757808e+00 2.761843032226565797e-01 2.062738574218759419e-02 1.902733463867200436e+00 9.976225092773363112e-01 1.450649604492195988e-01 6.460908660642905588e+00 2.353206272375123198e-01 9.278122760346373121e-02 2.457765171592063078e-02
1.063559822753909812e+00 2.729096230468767148e-01 2.119817871093758813e-02 1.929777145996102394e+00 9.836275913085840150e-01 1.711468349609390205e-01 6.407320367045726606e+00 2.319447226447789723e-01 1.188016256541380850e-01 2.642204768669042039e-02
1.068210627929687684e+00 2.747448911132839844e-01 2.309694873046882341e-02 1.933216654785161914e+00 1.002821941894521229e+00 1.946846748046887898e-01 6.585811947565770375e+00 2.379027986887974622e-01 1.296607820208095785e-01 2.832053251523850707e-02
1.053127953125009952e+00 2.749616259765656490e-01 2.385179638671885635e-02 1.848789161621094301e+00 9.396021894531180196e-01 2.030950317382828052e-01 7.072044177731145354e+00 2.374859952450820988e-01 9.428057704503979564e-02 1.761233909475521872e-02
1.068666458496098759e+00 2.684718344726574890e-01 2.191846826171884449e-02 1.960158944335961051e+00 1.023341446289053547e+00 1.923126157226587585e-01 6.545111365493949229e+00 2.321853111779534629e-01 5.611983861653448841e-02 6.996414279457079284e-03
1.080929875000004037e+00 2.632870302734402479e-01 2.298144384765637982e-02 1.938602028320325799e+00 1.045294954101547935e+00 1.906341596679707040e-01 6.615895993831488298e+00 2.281999707980093828e-01 8.419872855885475460e-02 1.146538247335615254e-02
1.063249418945318991e+00 2.726613344726591670e-01 2.206677587890630218e-02 1.892589891113285683e+00 9.526706582031166937e-01 1.976249477539076815e-01 6.437474577032014089e+00 2.356646202318899985e-01 1.337877319685754629e-01 2.578722215257786901e-02
1.069869746093750074e+00 2.666559370117198569e-01 2.190926904296890479e-02 1.982371934570323679e+00 1.060797699707019870e+00 1.826964389648449982e-01 7.156822830287997483e+00 2.296575579108307563e-01 8.110240471798402240e-02 2.366992827458530221e-02
1.055783207031262494e+00 2.644485468750028545e-01 2.207634228515635566e-02 1.874925215820315794e+00 1.011006436523423035e+00 2.107126464843763758e-01 7.561463876302003229e+00 2.268426756150864199e-01 4.961850246993966540e-02 1.122972803340557824e-02
1.079666083007811972e+00 2.690307666015633870e-01 2.280362255859389939e-02 1.962674297851580096e+00 1.054016133300767821e+00 1.671889926757823275e-01 6.584041434496899825e+00 2.326341216562793912e-01 9.484379285543434457e-02 2.047123938077109392e-02
1.050641937500003342e+00 2.701441547851560210e-01 1.973128564453131145e-02 2.006679081054700831e+00 1.088769249023434416e+00 1.705147563476580863e-01 6.759829613321971742e+00 2.310378107581947671e-01 5.779645898892706024e-02 1.063481203494641945e-02
1.082727084960943165e+00 2.663464462890640094e-01 2.170470117187508693e-02 1.907079195312519682e+00 1.072444433593738422e+00 1.605872392578141794e-01 6.561995235463881748e+00 2.288557531203447293e-01 6.302802044211618104e-02 1.484629638418512483e-02
1.072553661621098664e+00 2.701197661132813677e-01 2.171414453125007984e-02 1.941422030761738027e+00 1.004260423828118087e+00 1.653672641601577897e-01 6.421198305712452203e+00 2.324219745996099762e-01 6.953858200774915010e-02 1.257719685433323145e-02
1.049412695312507804e+00 2.758491201171863749e-01 1.980846826171884720e-02 1.976180405761736036e+00 1.013583836914057956e+00 1.445041079101573589e-01 6.098456970683164613e+00 2.350773174577653890e-01 9.778559139840918568e-02 1.443378586378114489e-02
1.080512526855467170e+00 2.763308847656263390e-01 2.346687060546881823e-02 1.875579173339851913e+00 9.082238032226483959e-01 1.870789863281272780e-01 6.066323788336325684e+00 2.396648120191742781e-01 1.505806743078070276e-01 3.136056758534729039e-02
1.082624497558599685e+00 2.615898691406285947e-01 2.227400048828128906e-02 1.943269697753925662e+00 1.033396272949203221e+00 2.014328598632847134e-01 6.340682965189373022e+00 2.272208726252885891e-01 8.470753609193613920e-02 7.185684806241803696e-03
1.078330680175785261e+00 2.683980644531247517e-01 2.136290478515630309e-02 1.934451341308616623e+00 1.013210330078122112e+00 1.450615244140633087e-01 6.337801586250388475e+00 2.300112938153044961e-01 6.027899661431914552e-02 1.171385465128249939e-02
