M Y Z alpha diffusion overshoot age Y_surf X_c mass_cc
1.004319535644544459e+00 2.861081279296899815e-01 2.105887988281239867e-02 1.934047771484390221e+00 1.107277037109358098e+00 2.234385136718750609e-01 6.607974022064919239e+00 2.480715948723106468e-01 1.539530032025479001e-01 1.790425757720802771e-02
9.965592602539236067e-01 2.802266821289094989e-01 1.997624414062490472e-02 1.809744575195331384e+00 1.159975859863262793e+00 1.962419467773418857e-01 6.889373505752589999e+00 2.422296111667197049e-01 1.111896670735190162e-01 2.518615525479108233e-03
1.016301256347667881e+00 2.795048344726571710e-01 2.145439306640618826e-02 1.979827693359382579e+00 9.400183696288887392e-01 2.515414604492199890e-01 6.655317319759435968e+00 2.445801861738882421e-01 1.708143406265604236e-01 1.883330343535642368e-02
1.005770955078139073e+00 2.843618144531278591e-01 2.228712597656249197e-02 1.831866341308596491e+00 1.001121558105449116e+00 2.524772338867172783e-01 7.021490549460272845e+00 2.472733032724774849e-01 1.400106179863025158e-01 1.535455978334147875e-02
1.024669169433611415e+00 2.786852314453164281e-01 2.282788574218746341e-02 1.781451312988287627e+00 9.896336059570155497e-01 2.025772241210932467e-01 6.395462243825466686e+00 2.433939118582464922e-01 1.582951918153089887e-01 6.445471749296733527e-03
9.812827973632949341e-01 2.830029438476591719e-01 1.941906982421858982e-02 1.875210123535170359e+00 1.088534940917950333e+00 2.248508422851545618e-01 7.125584274653563810e+00 2.434965615850528953e-01 1.212692050797525845e-01 8.084985903786638672e-03
9.842627739257980846e-01 2.879863676757841162e-01 2.070012109375000270e-02 1.870285254394546071e+00 1.053451386230445319e+00 2.339217983398413914e-01 7.051464414770092226e+00 2.503477558821628479e-01 1.048184562124261504e-01 4.172306260421245958e-03
1.004563535644547922e+00 2.834901127929718156e-01 2.184883154296880792e-02 1.888658838378918015e+00 1.056279761718730281e+00 2.328998671874985271e-01 6.800750932306236507e+00 2.473755069483459246e-01 1.236391750426913960e-01 5.877634717584971982e-03
1.010997987304701029e+00 2.768047548828153070e-01 2.144602539062506752e-02 1.897465735839858780e+00 1.060550929687481991e+00 2.400389497070307687e-01 6.710074271693108550e+00 2.422857840235555782e-01 1.408443922787627200e-01 3.851423004018342602e-03
1.018724127929698131e+00 2.703846606445340361e-01 2.216556054687512239e-02 1.950087229980470349e+00 1.027689842773418905e+00 2.567753549804686064e-01 6.927330224040318285e+00 2.370602553052002237e-01 1.406229263502758176e-01 3.188849742509526197e-03
1.000746634765647514e+00 2.860501464843795416e-01 2.199513281249989086e-02 1.727074955566414438e+00 1.055221080078107887e+00 1.969791289062476913e-01 7.046962860555531449e+00 2.471143230685489967e-01 9.877474533261157430e-02 4.603627186603695930e-03
1.000395599609394059e+00 2.829890190429720231e-01 2.185403222656247951e-02 1.801084876953134017e+00 1.051814552734356756e+00 2.122888657226544573e-01 6.878986528101759035e+00 2.462557018837879252e-01 1.238781831294950703e-01 3.070800400164827755e-03
1.012606544921887286e+00 2.767409145507843671e-01 2.155584912109383480e-02 1.970828164062501831e+00 1.011604332031233566e+00 2.468362031250004862e-01 6.617444316927217685e+00 2.427101328245901690e-01 1.535995571488436851e-01 6.815184939800553524e-03
1.011916747070328748e+00 2.839518212890658200e-01 2.195587744140619843e-02 1.856778608886727522e+00 1.067986739257795081e+00 2.023142641601554659e-01 6.519159503049821502e+00 2.468394214170187562e-01 1.552912963640868116e-01 1.304365375697040703e-02
9.974723691406341963e-01 2.836058505859395118e-01 2.155445361328112500e-02 1.906731184082027797e+00 9.953833447265475476e-01 2.454201997070312724e-01 7.498105942980139105e+00 2.450242767133492539e-01 1.289846266711364708e-01 2.173131839733084478e-02
1.015599309570326403e+00 2.805197031250026840e-01 2.279535644531249100e-02 1.864374096679686899e+00 1.012316016601547908e+00 2.166677880859372018e-01 6.783113128951383963e+00 2.442673678914371316e-01 1.500573012062371148e-01 1.252066164738804312e-02
1.022960347656268087e+00 2.822831572265657729e-01 2.256902636718752589e-02 1.781780338867197111e+00 9.570732446288903184e-01 1.943265288085931075e-01 6.502042580796523197e+00 2.450627830486788450e-01 1.144159286998805564e-01 4.823669192589878120e-03
1.000346798828138484e+00 2.870256884765655103e-01 2.105012304687492106e-02 1.878533830566414986e+00 1.067284819335920565e+00 2.300203793945304609e-01 6.731732504326663147e+00 2.486021124316132591e-01 1.527668530581524353e-01 1.836586085992557640e-02
9.922413217773612404e-01 2.844976333007838698e-01 2.138860791015621821e-02 1.777326513183601131e+00 1.002371212890604824e+00 2.367562709960912837e-01 7.322339572992007994e+00 2.459536477613170347e-01 1.092109189107488137e-01 7.543114656595900115e-03
9.850357612304856403e-01 2.881151245117224424e-01 2.139829492187487331e-02 1.789046161621103304e+00 1.052744410644509854e+00 2.184789204101534599e-01 7.028694828233839509e+00 2.501889441440670603e-01 1.282893139272180405e-01 5.745961039486833025e-03
1.002970101074236231e+00 2.887945654296908971e-01 2.293096923828120623e-02 1.829374154296877775e+00 1.008972663085917265e+00 2.240059091796855195e-01 6.748492388000411069e+00 2.518165529389183588e-01 1.404549066963678705e-01 1.004494189538665365e-02
9.712748022461086261e-01 2.855331860351582596e-01 1.828702539062484339e-02 1.942215070800801024e+00 1.211837844238261130e+00 2.422554677734356510e-01 7.131728083881617053e+00 2.454095594773312017e-01 1.098019217548019816e-01 7.782719937897394739e-03
1.004004953613295337e+00 2.795074663085949096e-01 2.080218359374990875e-02 1.950652648925790489e+00 1.025466138183573905e+00 2.386994189453125192e-01 7.096760510983414427e+00 2.425540793200647027e-01 1.282087124583534965e-01 1.359862674935711710e-02
1.007927048339863241e+00 2.848290932617220661e-01 2.148922167968740291e-02 1.799058087890640367e+00 1.172094319824197095e+00 2.057014619140615785e-01 6.854949916911594165e+00 2.463584743253736942e-01 1.130275745775477375e-01 1.035789223342821301e-02
9.985831098632967917e-01 2.819129414062527261e-01 1.997789746093750485e-02 1.852892498046895042e+00 1.174447132324198728e+00 2.189265620117169797e-01 6.707745256341038242e+00 2.446242916627502095e-01 1.108575265372372526e-01 2.548812350704751390e-03
9.825765449218835101e-01 2.821605698242198867e-01 2.039533789062475400e-02 1.937598855957035626e+00 1.082600536621075138e+00 2.463511728515626331e-01 7.454703312439550977e+00 2.439794987464129483e-01 1.490701405802005997e-01 1.862384457961448886e-02
9.918328437500179007e-01 2.890401323242205445e-01 2.088530371093749727e-02 1.837749444824234635e+00 1.176658937499974300e+00 2.395590888671851604e-01 7.149746945190161185e+00 2.499119922604687571e-01 1.025847987740055589e-01 1.213771691337198894e-02
1.023750813476577814e+00 2.814627670898459666e-01 2.174114843750000331e-02 1.884629320800796037e+00 1.055988430664045463e+00 2.263000585937501030e-01 6.642497228391024855e+00 2.447341805816475313e-01 1.193923672004332387e-01 1.236908759162578392e-02
1.011727644531269510e+00 2.785853803710972021e-01 2.155340917968744455e-02 1.750218526855474632e+00 1.050754431640610109e+00 1.854356879882801679e-01 6.799545277423438172e+00 2.403360222349567865e-01 1.217152706754093400e-01 4.426214266433084292e-03
1.017888744140641011e+00 2.816723442382839115e-01 2.205056103515626656e-02 1.850915252929699273e+00 1.081002849609357108e+00 2.376315161132801501e-01 6.659341770342100730e+00 2.455328988596629791e-01 1.361277517686179384e-01 1.008123223339322562e-02
1.016202367187515554e+00 2.801536743164096399e-01 2.228648730468754321e-02 1.803818251953128504e+00 9.509574326171699177e-01 2.272540654296864859e-01 6.830353746040983332e+00 2.435149923152747919e-01 1.207819677572302963e-01 6.655527274949650345e-03
1.021011560058612044e+00 2.763699125976601390e-01 2.112182568359370627e-02 1.777660082031268018e+00 1.096554652832015586e+00 1.694279570312496874e-01 6.207969113943669015e+00 2.401704466317402531e-01 1.511417375600026536e-01 2.421664888979269559e-03
9.872405439453303400e-01 2.927596845703160922e-01 2.193290039062490912e-02 1.787303549804694747e+00 1.075486183593726386e+00 2.260936455078095542e-01 6.966330140261264070e+00 2.541799550356463322e-01 1.326719704302859737e-01 1.228534826335262072e-02
1.014362940429702542e+00 2.816247900390654313e-01 2.190701171874998021e-02 1.811778508300786017e+00 1.024457242187480688e+00 2.384032231445302186e-01 6.736470428843192693e+00 2.447933783722166523e-01 1.543672302138947017e-01 1.536553894848825298e-02
9.992631757812632243e-01 2.845653823242210723e-01 2.167650634765622836e-02 1.860537493164065248e+00 9.500258413085754805e-01 2.375470122070298951e-01 7.225796948245686302e+00 2.466414505404395108e-01 1.201753770893027595e-01 1.379826463324513967e-02
9.991849677734550017e-01 2.852482299804712795e-01 2.115723046875000665e-02 1.813638522460949254e+00 1.117764091796854320e+00 2.362732763671853697e-01 7.080880928439406752e+00 2.467633592478059856e-01 1.069046984150343466e-01 8.803259966820893220e-03
1.014272892089859379e+00 2.777449667968766578e-01 2.070290185546882003e-02 1.908367663085955401e+00 1.153371088867169547e+00 2.127526557617188119e-01 6.444137436021203591e+00 2.417975102310932767e-01 1.318928171307104102e-01 4.087785634285518235e-03
1.001730963378922201e+00 2.866272875976591528e-01 2.175401513671878714e-02 1.839613071777352227e+00 1.082386017089818075e+00 2.334099487304666098e-01 6.842594210478738503e+00 2.491849703773046654e-01 1.310375945715667179e-01 1.146675686593236730e-02
1.006669158203144843e+00 2.848773398437542403e-01 2.232675244140626403e-02 1.759601157226569734e+00 9.916640620117014304e-01 2.149292768554670052e-01 6.867270063374393274e+00 2.471777331171833014e-01 1.130197150647268833e-01 5.088892480053658525e-03
9.945225976562624970e-01 2.882258261718770864e-01 2.203951123046858987e-02 1.968278732910158313e+00 1.079847884277326475e+00 2.492237749023443749e-01 6.955760701604183360e+00 2.504327244898735816e-01 1.744596540915206440e-01 2.464178885883267292e-02
1.000152303222676231e+00 2.854456538085966555e-01 2.122802978515624453e-02 1.811180920410173645e+00 1.155504785156223901e+00 2.330522690429666643e-01 6.979435599643101895e+00 2.477548001150133017e-01 9.237225740259463747e-02 3.855458036527782510e-03
1.010742777832051242e+00 2.822570703125039659e-01 2.258615380859382155e-02 1.721572523925787301e+00 1.012001865722638616e+00 2.135164301757790928e-01 7.050982924038055266e+00 2.443815617655347439e-01 8.694930102831383012e-02 1.577180075019684984e-03
1.018913144531263804e+00 2.777367177734386128e-01 2.027415917968751133e-02 1.923720186523464548e+00 1.185650611328110227e+00 2.097427026367192360e-01 6.397229569685738859e+00 2.412949720107677443e-01 1.140827726526549013e-01 3.742401615810598062e-03
1.012986720214861469e+00 2.844802626953163993e-01 2.261643408203115047e-02 1.841123682128914529e+00 1.092065837402325323e+00 1.943512807617180094e-01 6.383215307896924706e+00 2.481808741531055795e-01 1.620600142430979329e-01 9.434342868080597064e-03
1.002635932617204961e+00 2.863604272460962830e-01 2.168253320312497553e-02 1.876728558105485334e+00 1.139552339355444976e+00 2.211564614257796602e-01 6.443816983706632584e+00 2.507089441933926799e-01 1.605564922823607410e-01 9.082440189888789372e-03
9.935560126953320026e-01 2.882504824218787842e-01 2.166001269531240767e-02 1.787809020996105502e+00 1.084378228515602283e+00 2.235292333984351398e-01 6.980155159852476920e+00 2.501927940312784204e-01 1.077729347006871619e-01 4.975219558690333922e-03
1.025639194335950855e+00 2.755426250000020949e-01 2.198871826171878638e-02 1.940339319335943502e+00 9.567125327148274794e-01 2.427386489257821189e-01 6.738323024583041665e+00 2.407276558411488299e-01 1.313433944424338973e-01 9.003876544746085980e-03
9.991989487304898665e-01 2.860002050781291771e-01 2.243325146484367524e-02 1.718538436035161210e+00 1.017135516601544776e+00 2.175435180664037071e-01 6.996957648629252624e+00 2.481051899935677874e-01 1.195856533948345263e-01 4.290283108976561052e-03
1.021236288574237649e+00 2.795104165039106192e-01 2.203251562499994667e-02 1.785413290039067569e+00 9.815761206054561816e-01 1.837164653320307039e-01 6.597425183034435925e+00 2.420685537667568721e-01 1.322187548331244245e-01 7.723866658984761095e-03
1.010547260253923829e+00 2.840196503906281533e-01 2.243378466796868212e-02 1.802749529296878928e+00 1.053211568359361028e+00 2.015676152343743033e-01 6.854176073806055314e+00 2.459626042346579611e-01 1.352934481336947881e-01 1.273756922359696973e-02
1.025473350097665604e+00 2.728582822265636643e-01 2.489927685546889161e-02 1.958606794433584319e+00 1.067018469726547014e+00 2.732770136718752352e-01 7.010043304438216438e+00 2.404083145540146238e-01 1.758884462949161231e-01 1.143395397983460425e-02
1.001375852050798487e+00 2.852970844726591682e-01 2.129235839843745051e-02 1.810980257812512262e+00 1.130362850097634153e+00 2.072960922851546928e-01 6.832188556920790745e+00 2.469889233048459531e-01 1.291553940007791335e-01 1.089922032980643329e-02
1.002885692382829097e+00 2.859235039062530404e-01 2.250085791015616135e-02 1.911078966308598526e+00 1.079352534667951558e+00 2.172504096679678809e-01 6.447439466407730357e+00 2.496193364915267887e-01 1.809592351732958460e-01 1.306484364111130253e-02
1.014694806640632274e+00 2.662785834960958442e-01 2.037363867187500996e-02 1.976923155273440313e+00 9.549998666992011165e-01 2.576901196289068108e-01 7.160326792362509352e+00 2.321640407166466469e-01 1.297802078917399404e-01 5.000970105781178503e-03
1.003988306640643424e+00 2.824099335937532151e-01 2.099295019531250209e-02 1.776470335449237936e+00 1.146480525390602745e+00 2.042924458007795152e-01 6.942285448920559432e+00 2.442426335546252769e-01 8.831211803771332747e-02 1.880907309863027402e-03
1.033346003906263633e+00 2.784545830078148931e-01 2.129692919921873095e-02 1.892328567871109035e+00 1.047023445800765229e+00 1.838723671875007459e-01 6.276305704836113719e+00 2.407813020354941935e-01 1.334426458197076060e-01 1.233049305744156506e-02
9.748118417968908433e-01 2.946454648437533685e-01 2.138442675781240462e-02 1.848809352050788224e+00 1.040962238281227137e+00 2.511764042968712696e-01 7.153870578662185231e+00 2.561136260827445166e-01 1.423528802871860122e-01 1.717005432810078669e-02
9.855991591797076401e-01 2.895572216796914455e-01 2.137864794921868691e-02 1.807736656250013452e+00 1.107829782714823352e+00 2.069388095703101893e-01 6.729715474196423131e+00 2.521999465439946908e-01 1.355920596284906354e-01 3.853681518173277150e-03
1.021110030273456593e+00 2.800655268554725352e-01 2.160970556640616491e-02 1.789186902832047066e+00 1.066279810058579081e+00 1.717660048828118791e-01 6.447774241042259824e+00 2.424857488431319819e-01 1.299377847939996167e-01 6.109430096616417019e-03
1.019856358886735981e+00 2.842225405273472449e-01 2.300573876953127678e-02 1.790906633300787476e+00 1.025202528808575098e+00 2.125194667968737239e-01 6.580642174261555510e+00 2.475820732439364680e-01 1.319939169522853506e-01 8.664772807866443285e-03
1.012992411621107092e+00 2.813023740234396608e-01 2.188646337890622073e-02 1.916916543457041877e+00 1.015643051269509156e+00 2.463993588867183782e-01 6.608933028684038646e+00 2.463604376109889416e-01 1.546917316423530864e-01 1.133048486690772794e-02
1.015589563964858222e+00 2.833378803710972504e-01 2.196112109374993501e-02 1.824570248535157591e+00 9.942884638671732889e-01 2.198189077148427761e-01 6.681067609095284965e+00 2.452011856904809661e-01 1.490006012675452185e-01 1.677307750187576746e-02
1.021132194335950816e+00 2.761356606445345419e-01 2.147562158203132968e-02 1.933271592285162654e+00 1.026800047851546660e+00 2.233083339843746906e-01 6.393550386921011963e+00 2.417445073267963929e-01 1.439138338252402283e-01 4.509489543019527986e-03
9.957807216797007754e-01 2.755253481445327779e-01 1.888505078125000958e-02 2.006307219726580104e+00 1.200835338378893224e+00 2.411370224609380442e-01 6.943315399795255694e+00 2.386296959093392178e-01 1.103488811363663724e-01 3.708464365798338526e-03
1.012321585937517421e+00 2.810174843750031237e-01 2.155976464843755228e-02 1.833621116210956803e+00 1.144331076171853923e+00 2.278021455078113600e-01 6.552747501091618076e+00 2.454145353809822627e-01 1.288534060930276448e-01 3.320579952336210477e-03
1.008590775878918100e+00 2.852969980468774147e-01 2.206374755859367293e-02 2.023802249023439970e+00 9.826463168945178683e-01 2.603447275390640137e-01 6.669085810438430961e+00 2.499754236219284831e-01 1.862949517310741876e-01 2.567824549645608342e-02
1.022530961425795137e+00 2.741142490234395046e-01 2.356673730468755723e-02 1.886882740722657825e+00 1.064731871582013989e+00 2.761236445312496013e-01 6.945110222079827977e+00 2.403825122128304959e-01 1.555668815152372320e-01 8.168670809769722901e-03
1.015568492187516769e+00 2.802632534179722024e-01 2.136035156249992822e-02 1.766071411621102927e+00 1.080497759277329939e+00 1.650582514648434307e-01 6.485594501122640132e+00 2.418356518430802848e-01 1.507517369368190085e-01 1.147438821002758937e-02
1.029869125488296566e+00 2.812373037109411889e-01 2.319314941406248887e-02 1.799569565917974012e+00 1.014565738281237195e+00 1.905879223632813146e-01 6.087760828619558140e+00 2.461131439728699299e-01 1.782071107096135643e-01 1.002952436459231267e-02
1.000241498046893218e+00 2.854154550781285438e-01 2.194971972656243470e-02 1.794548793945321963e+00 1.049875869140604268e+00 2.206106484374976417e-01 6.898635958339200513e+00 2.482540949722007451e-01 1.266538213748596986e-01 7.230617605141867119e-03
1.008715458007828358e+00 2.833704521484399219e-01 2.293762939453130104e-02 1.889840769531256237e+00 1.072026143554667188e+00 2.547998618164054041e-01 6.754627567518298292e+00 2.485041249748996539e-01 1.508558573480418552e-01 9.852446637985436129e-03
1.012483699707046991e+00 2.753641386718770900e-01 2.088170703125013725e-02 1.956939686035173764e+00 1.143925053710922457e+00 2.579496557617185215e-01 6.695563431592689518e+00 2.413149586643048294e-01 1.305235676583001436e-01 2.817746048124517271e-03
9.998301196289206549e-01 2.878763095703152364e-01 2.209750585937497042e-02 1.894214178222658251e+00 9.626228325195111957e-01 2.715602246093734018e-01 6.625663701104567593e+00 2.524153899022139047e-01 1.866104597083590999e-01 2.056409734711470844e-02
1.017141991699238135e+00 2.788573354492225875e-01 2.107229492187506423e-02 1.804501804687521416e+00 1.151567208496072192e+00 2.069378056640613917e-01 6.550586808609832445e+00 2.420507407968585101e-01 1.163764355421187113e-01 3.187173059502034986e-03
1.003467379394548109e+00 2.826381455078156857e-01 2.080681933593738972e-02 1.829406011230478857e+00 1.053676364746077843e+00 1.982231562499988664e-01 6.839918281286703206e+00 2.436635722326539188e-01 1.219958168014764338e-01 9.538784111941825405e-03
1.046781541992203080e+00 2.764487519531283466e-01 2.302548388671878804e-02 1.818933311035167977e+00 9.587008398437352197e-01 2.090582285156256104e-01 6.263033451716035316e+00 2.410970964702177644e-01 1.284096282920016152e-01 7.772709464565222270e-03
1.000932783203138055e+00 2.801775932617205367e-01 2.033209277343744556e-02 1.948396879882824173e+00 9.875372880859177860e-01 2.316185952148435423e-01 6.836275931102848702e+00 2.435859188910377560e-01 1.322266692048298942e-01 9.138052290876490236e-03
9.968778837890738265e-01 2.863732539062525673e-01 2.232390625000005291e-02 1.840295655761718052e+00 9.279483862304495068e-01 2.353705429687484307e-01 7.073731252667068148e+00 2.487098716362614592e-01 1.205225579309154305e-01 8.815801490103336233e-03
1.005544896484391604e+00 2.796846474609395727e-01 2.022447949218750263e-02 1.864291837890647230e+00 1.190852119628884820e+00 2.306893339843736346e-01 6.967364946465151476e+00 2.420525397452393812e-01 9.221729900812672409e-02 4.469244020902819227e-03
9.915900029297044505e-01 2.866308071289092041e-01 2.025984423828118899e-02 1.868456887207052608e+00 1.186613261230444749e+00 2.308131406249979700e-01 6.907313149215780435e+00 2.483471020657264383e-01 1.067770180303432292e-01 6.923459703117596994e-03
1.000435131835951230e+00 2.796684091796899363e-01 2.119199072265615796e-02 1.812551895019538062e+00 9.745096328124797092e-01 2.293993759765607376e-01 7.152905655142180130e+00 2.424746046517377573e-01 1.201806870858124210e-01 6.600916081106142710e-03
9.928844316406352233e-01 2.806867592773450437e-01 2.063610742187484484e-02 1.906886325195318754e+00 9.698694458007592889e-01 2.325295644531242545e-01 7.124997611004932452e+00 2.437414550941512104e-01 1.414615191640417879e-01 1.153855891356728863e-02
1.035839168945321020e+00 2.692661987304709181e-01 2.259170410156260966e-02 1.928059669433595413e+00 9.495258862304523095e-01 2.636685483398442664e-01 6.862774323371406915e+00 2.356088229109068177e-01 1.309903684968027060e-01 7.443004126691081697e-03
1.004406903320326006e+00 2.808458979492218233e-01 2.121568896484377770e-02 1.947152916992193727e+00 9.902921923827943118e-01 2.285827871093750185e-01 6.779933991808393401e+00 2.447621588837255724e-01 1.290951637194577284e-01 7.157997643827089009e-03
9.859997636718913494e-01 2.911905976562534359e-01 2.099710449218742184e-02 1.838796577636732765e+00 1.118482905761694290e+00 2.231616445312473718e-01 6.853191139787435660e+00 2.530508512237616414e-01 1.249256857936006104e-01 9.169738816272201068e-03
9.951433779297087501e-01 2.889374121093796211e-01 2.213747509765616461e-02 1.754233426757824121e+00 1.091255288085916320e+00 2.158155083007786412e-01 6.907229595010671908e+00 2.512122044384078601e-01 1.136359591814414260e-01 3.983619943431209766e-03
1.007806173828133423e+00 2.839902407226594372e-01 2.174492919921863429e-02 1.909902875000000444e+00 9.626059931640491563e-01 2.409161538085933529e-01 6.580835382609543593e+00 2.471311313328286852e-01 1.877330205944547914e-01 2.111311231200309335e-02
1.024533793457048425e+00 2.796264975585965318e-01 2.176631250000001308e-02 1.820161181640640669e+00 1.042136813476544077e+00 1.990897397460936469e-01 6.477276916612336954e+00 2.427679884840699964e-01 1.129353937325836554e-01 4.688064187204208332e-03
1.008776990234393711e+00 2.842080092773465738e-01 2.170125146484372380e-02 1.841784811035175995e+00 1.164241410156225731e+00 2.295605883789046398e-01 6.642123807842074790e+00 2.480246493684734044e-01 1.295245477099111475e-01 7.075164946045590930e-03
1.014566568847673489e+00 2.826441582031288258e-01 2.255698291015624177e-02 1.785818721191410940e+00 9.632061865234200493e-01 2.230402060546863019e-01 6.854602237943836940e+00 2.455863707753152270e-01 1.109929252999729554e-01 6.078827218149616615e-03
9.976993520507967395e-01 2.807226630859405714e-01 2.133299658203126684e-02 1.906132698242194001e+00 1.000734590820292924e+00 2.320452744140613643e-01 6.821388039255452007e+00 2.453773313835194148e-01 1.430252887956112995e-01 4.710625966614793818e-03
1.011164294433610777e+00 2.855681997070340095e-01 2.213619384765622491e-02 1.841768965332038599e+00 1.043095349121073712e+00 2.293188461914055509e-01 6.887854843741282096e+00 2.477451657899099047e-01 1.221735460648130794e-01 1.384837304238030996e-02
9.894105634765750779e-01 2.834265708007835394e-01 2.074607275390617789e-02 1.846080642578133757e+00 1.006001022460915939e+00 2.340013320312479272e-01 7.392777073038933722e+00 2.450412026483987094e-01 1.071189135165758477e-01 9.290670547599291437e-03
1.008854281250019413e+00 2.820202866210966275e-01 2.118038720703118577e-02 1.773974855468767542e+00 1.209908817871071518e+00 2.056171538085919126e-01 6.631356200877812412e+00 2.447539278888675174e-01 1.432590833908047867e-01 8.985253667116305243e-03
1.007121072753921487e+00 2.824223457031280748e-01 2.188287499999996485e-02 1.855558479492202650e+00 1.084734090820291597e+00 2.476895654296860927e-01 6.793508953776177250e+00 2.468895404360894608e-01 1.314983389166042571e-01 6.022458242881317987e-03
1.015956594238294874e+00 2.771103286132836074e-01 2.031040771484379087e-02 1.968712020996111534e+00 1.087223047851547886e+00 2.268924428710936136e-01 6.571629811736224624e+00 2.414625458857285467e-01 1.247073194760083825e-01 6.776036801789036244e-03
1.012790826660169285e+00 2.840379121093783987e-01 2.295227587890623713e-02 1.890239549316405032e+00 9.875874843749851140e-01 2.362958730468745217e-01 6.591632548626900956e+00 2.486327734183329530e-01 1.711677446921725243e-01 1.558843559836230533e-02
9.971129355468850708e-01 2.796406040039075003e-01 2.070256738281242570e-02 1.916789793457033264e+00 9.454772153320132322e-01 2.491315468749997208e-01 7.274853184058944322e+00 2.425310563794921825e-01 1.322157430194898786e-01 1.364181484438667727e-02
1.000867650390640851e+00 2.835143588867211073e-01 2.212628564453126070e-02 1.943043060058601723e+00 1.055066723144511665e+00 2.424832915039059622e-01 6.716371681139769123e+00 2.487501119976384678e-01 1.568903084940230785e-01 9.806501542537291588e-03
1.017762002441418234e+00 2.730965664062521281e-01 2.159252978515629681e-02 1.946088509277352330e+00 9.607552875976379525e-01 2.606228999023445514e-01 6.814275909680786114e+00 2.393828094092833036e-01 1.415440304726416909e-01 5.189862644508914935e-03
1.011695937011727997e+00 2.687236362304706860e-01 2.124181787109375233e-02 1.942699645019530408e+00 1.035182776855450903e+00 2.554001103515630700e-01 7.168570558055295194e+00 2.343927619584749711e-01 1.426355409689485376e-01 5.793503821717126828e-03
1.034637411132830032e+00 2.766302988281283959e-01 2.215756933593749853e-02 1.802092469238291361e+00 1.052076731445293900e+00 2.052759350585929010e-01 6.362512013946150624e+00 2.407333763341638622e-01 1.476904806082692811e-01 9.508820824413316553e-03
9.982481386718939920e-01 2.828393354492219625e-01 2.070139013671869893e-02 1.775852596679707407e+00 1.149280041503883298e+00 1.971597836914047719e-01 6.937096429734009639e+00 2.443703482169342356e-01 1.044954460287278730e-01 3.155733636707008707e-03
1.005074187011733233e+00 2.815899326171896755e-01 2.185222753906243542e-02 1.874560642089852180e+00 1.022103959472634660e+00 2.503201225585927059e-01 6.894135230095506550e+00 2.459018213362507976e-01 1.499953767642466240e-01 1.173721102201895523e-02
1.018677279785168865e+00 2.768957631835956001e-01 2.448654882812507233e-02 1.912023632324214573e+00 1.002466169433575693e+00 2.535130795898438150e-01 6.798581013325637912e+00 2.439267728225479048e-01 1.782232536371922693e-01 9.118926492768863329e-03
1.004936231933611035e+00 2.867930541992222970e-01 2.279234912109373221e-02 1.816835911132816728e+00 9.783927329101368420e-01 2.376672202148418789e-01 6.822833150275567249e+00 2.503589120893808251e-01 1.356122015862565588e-01 9.225215473983741296e-03
1.026255942382828579e+00 2.805926582031245675e-01 2.114959814453124670e-02 1.857961437011744099e+00 1.034222548339835956e+00 1.750993159179703995e-01 6.283533743066877619e+00 2.429543585424692731e-01 9.729487074844184180e-02 3.111311091152707629e-03
1.006148557617207784e+00 2.857127968750033942e-01 2.156644775390621424e-02 1.811825754394543520e+00 1.115503531249977032e+00 2.151519467773416738e-01 6.742156257134913844e+00 2.477841940782874453e-01 1.208391129574324513e-01 8.962373057344322907e-03
9.932019838867321981e-01 2.832582426757840888e-01 2.022931445312491083e-02 1.900742674316419079e+00 1.078393903808572807e+00 2.315049584960923723e-01 6.956295232360940162e+00 2.452225805461319408e-01 1.125701021097698096e-01 6.816693084600792055e-03
1.010158197265641711e+00 2.807583510742220345e-01 2.110211865234381742e-02 1.850811465332037109e+00 1.057864425781232631e+00 2.323774677734370131e-01 6.735565098628957692e+00 2.439871236468213744e-01 9.414417603558380976e-02 1.590138700443551739e-03
1.022765710937514338e+00 2.803932622070344771e-01 2.210401904296872833e-02 1.852605257324226873e+00 1.048659726074200105e+00 2.366000527343743720e-01 6.482596186826213192e+00 2.448298602923466294e-01 1.654097914530483771e-01 1.508498050032529118e-02
1.001101076171895254e+00 2.834904204101610925e-01 2.172603808593736099e-02 1.731970179199229021e+00 1.107198248046858957e+00 1.910725180664044620e-01 6.908299416845467888e+00 2.452304832986838823e-01 1.290639432132819342e-01 6.859186172333542157e-03
1.001751819824228340e+00 2.802238710937527966e-01 2.106794482421868106e-02 1.898165192382813782e+00 9.147637338867021795e-01 2.442391625976563230e-01 6.996312382547647424e+00 2.427305519255941457e-01 1.423256444391227393e-01 1.277574550269419858e-02
1.020304501953140930e+00 2.831053837890662450e-01 2.300308349609380548e-02 1.809898217773439066e+00 9.401917646484202473e-01 2.173140131835927524e-01 6.368628820160368242e+00 2.477497013980058949e-01 1.542702417381571489e-01 7.236831649635795671e-03
1.003150672851578440e+00 2.863853276367216982e-01 2.142971728515623286e-02 1.899862494628922205e+00 1.102718228027320668e+00 2.410056459960923936e-01 6.581094572836580170e+00 2.504494576551402063e-01 1.394740756650997282e-01 8.842679162938110043e-03
9.840632758789176204e-01 2.897093505859402174e-01 2.184138916015613760e-02 1.874154900390628598e+00 9.554410664062291669e-01 2.533894838867163379e-01 6.999923796305304258e+00 2.531102593148443214e-01 1.631831900185628792e-01 1.499752406614716926e-02
