M Y Z alpha diffusion overshoot age X_c Y_surf
1.006975967773437342e+00 2.737985253906248251e-01 2.107963671874983971e-02 1.855050190429698764e+00 5.070491650390629434e-01 2.169471445312507463e-01 7.305875233734606233e+00 1.872588968434596157e-01 2.588516539010741746e-01
1.016402248046869294e+00 2.741293701171874098e-01 2.041081347656231379e-02 1.758338577148448323e+00 2.365566015624974705e-01 1.391090244140621157e-01 7.042488818058613376e+00 1.385856264839552265e-01 2.670522373776746949e-01
1.009322075195309143e+00 2.751166464843747828e-01 2.084564941406230262e-02 1.793844827148450394e+00 3.166408964843751561e-01 1.557301230468747522e-01 7.335247990622416836e+00 1.381024150973212405e-01 2.656726675198703425e-01
1.009781974609367694e+00 2.753574531249994850e-01 2.079767089843726977e-02 1.750254159179699176e+00 2.436063349609339235e-01 1.237502119140623802e-01 7.374772796589437185e+00 1.151969828483170033e-01 2.680243141703515519e-01
1.008937500976552881e+00 2.722469765624989657e-01 2.011342871093727697e-02 1.721060393554698864e+00 3.006762460937498771e-01 1.070069931640621336e-01 7.108057322873230000e+00 1.354219705279609831e-01 2.636720525023524830e-01
1.026412580078124970e+00 2.756319570312510403e-01 2.031694628906241876e-02 1.904470847656266175e+00 4.073218535156267195e-01 2.041624042968750441e-01 6.559036304267259254e+00 1.835580799023216192e-01 2.647056976072034717e-01
1.007009128906250162e+00 2.746619345703124049e-01 2.014753515624987182e-02 1.843841324218764344e+00 3.715366103515633234e-01 2.038800361328128030e-01 7.272980201776188203e+00 1.664799704764425292e-01 2.639311763938697597e-01
9.909688691406227656e-01 2.792587968749999372e-01 1.873026660156233703e-02 1.807738822265638756e+00 4.872779228515650707e-01 1.697358046875000748e-01 7.417291353361326500e+00 1.283023924113775860e-01 2.655129457557021122e-01
1.003245049804682321e+00 2.776908720703125111e-01 2.041460351562478931e-02 1.762148280273449608e+00 2.871420820312503563e-01 1.337395019531247842e-01 7.262698189734215326e+00 1.247910241949721083e-01 2.691993549938166419e-01
9.968544843749983508e-01 2.743649882812497776e-01 1.944233300781233326e-02 1.817543785156263692e+00 3.981071757812513767e-01 1.633617812499999766e-01 7.257932400376132520e+00 1.542275703170026824e-01 2.625610080049571304e-01
9.941192001953046420e-01 2.744311035156242196e-01 1.961859472656230299e-02 1.712476729492197869e+00 5.520916376953123317e-01 1.348607558593745426e-01 7.579082672416207700e+00 1.331367466081851414e-01 2.590134577021829254e-01
1.001785491210933854e+00 2.756990800781246587e-01 2.094718847656230204e-02 1.758230073242200930e+00 3.519585683593751679e-01 1.582720361328121828e-01 7.465695290527508021e+00 1.443093155272413830e-01 2.652963737904365793e-01
9.977724775390568457e-01 2.756922753906240198e-01 2.002587499999977996e-02 1.790689831054699033e+00 3.343494511718753670e-01 1.323147001953123847e-01 7.555730878610342316e+00 1.087921148923672865e-01 2.663067892548282578e-01
9.994553876953130578e-01 2.754858173828129142e-01 1.977774804687481083e-02 1.845191048828140667e+00 4.250019960937512220e-01 1.699991689453123900e-01 7.068529583376393255e+00 1.677958993885660388e-01 2.626535605214415647e-01
9.989422802734341245e-01 2.742597705078118064e-01 1.985490917968732102e-02 1.817246692382824991e+00 3.205336533203122507e-01 1.530962138671875805e-01 7.107739396022897616e+00 1.590924176710659110e-01 2.650577228899865245e-01
9.933605585937504978e-01 2.781006953125001457e-01 1.949040624999986634e-02 1.809141178710951481e+00 5.158154658203135678e-01 2.089077031250002325e-01 7.379376252994817698e+00 1.701753249347746910e-01 2.629116498959943593e-01
9.933141699218733800e-01 2.744690537109373829e-01 2.058773925781233818e-02 1.778655998046889453e+00 5.998102050781235484e-01 1.725069394531247857e-01 7.414951240963733703e+00 1.726491739316478313e-01 2.577885171000127151e-01
1.013736361328119173e+00 2.746111630859372488e-01 2.022712304687480575e-02 1.796308171875012683e+00 2.821344892578119268e-01 1.377709980468747319e-01 6.866997903450198670e+00 1.468531979625598838e-01 2.664076476286880157e-01
9.963161367187413076e-01 2.747894951171864220e-01 1.904208398437481214e-02 1.711412067382823254e+00 4.116897324218773968e-01 1.408667050781244878e-01 7.253804740041381649e+00 1.517307153272171028e-01 2.625274028334917964e-01
1.004220733398439425e+00 2.725590878906251069e-01 1.946031249999987528e-02 1.917445198242201831e+00 4.743644082031258091e-01 2.164221093750008651e-01 6.998901270724963375e+00 1.946860501912817953e-01 2.594824417637001668e-01
9.973011210937445803e-01 2.767046767578119626e-01 1.904739843749981773e-02 1.802556184570327069e+00 3.093666015625006205e-01 1.373096503906248711e-01 7.086165744321363924e+00 1.279877488384053574e-01 2.674740246629615514e-01
1.008072100585929221e+00 2.767455585937492746e-01 2.015469433593731693e-02 1.727590810546888456e+00 4.968644853515662985e-01 1.354165996093747160e-01 7.023713999282533926e+00 1.362272387236788118e-01 2.638527011369630748e-01
9.880659882812432571e-01 2.791393662109372120e-01 1.870843847656230435e-02 1.746785649414074992e+00 5.655697392578120652e-01 1.502552021484371281e-01 7.605419955363245776e+00 1.110257404562372680e-01 2.633662105794485897e-01
1.002767061523430980e+00 2.754980917968741227e-01 2.029789062499979049e-02 1.753701681640636334e+00 4.005007187500011501e-01 1.375617763671871663e-01 7.517345164690532933e+00 1.167498017336229543e-01 2.641946117802823069e-01
1.003455078125000677e+00 2.742578974609373721e-01 2.050997558593733658e-02 1.867720621093763134e+00 3.559565654296883430e-01 1.762343349609376275e-01 7.132506341507759196e+00 1.655940463098607152e-01 2.645166678861772813e-01
1.005214212890617853e+00 2.739676894531241635e-01 1.984386816406229562e-02 1.741188653320324242e+00 4.199239726562509767e-01 1.308421396484371613e-01 7.380911632128333011e+00 1.259395569705052675e-01 2.623348093378485846e-01
1.023332686523433122e+00 2.706062031249999444e-01 2.017162499999984246e-02 1.868707791015637776e+00 3.029134042968751328e-01 1.489534570312498196e-01 6.741498025746897937e+00 1.523067630703973940e-01 2.625016053662958537e-01
9.832668134765578660e-01 2.803057910156250832e-01 1.843432714843733916e-02 1.765394229492200706e+00 4.384869638671888281e-01 1.600510556640624416e-01 7.494547556175712444e+00 1.274957028152585992e-01 2.674478619793537737e-01
9.967917734374950323e-01 2.777473193359376036e-01 1.947740234374981810e-02 1.767669456054700383e+00 4.653388818359400214e-01 1.502740966796871913e-01 7.274601642523792933e+00 1.376539293989098023e-01 2.647120393628327184e-01
1.004712582031243473e+00 2.756668173828122903e-01 1.977596484374979924e-02 1.786323698242202163e+00 2.683324716796867682e-01 1.319085292968748824e-01 7.059329764244685279e+00 1.298295660159692888e-01 2.674453721089977698e-01
1.005984305664063383e+00 2.741524267578126506e-01 1.974566406249988332e-02 1.889261018554702298e+00 3.897292714843758610e-01 2.165533759765625732e-01 7.555017223398124315e+00 1.494926808068464397e-01 2.633077462599455187e-01
1.008667381835927745e+00 2.763191347656243635e-01 1.979299414062480819e-02 1.721046336914074049e+00 3.805273134765638221e-01 1.295273896484372966e-01 7.074958941958093384e+00 1.307263823216824328e-01 2.661184474918201759e-01
9.994721367187466843e-01 2.756279716796870005e-01 2.100359570312478399e-02 1.777712462890637557e+00 3.124733564453127110e-01 1.454018300781248774e-01 7.626568972550352044e+00 1.201556711486247292e-01 2.664676769275536872e-01
1.004391155273437031e+00 2.775435673828124949e-01 2.060051269531233686e-02 1.816068307617200395e+00 4.123775341796891425e-01 1.854947216796876130e-01 7.161601394511622587e+00 1.659986403412478106e-01 2.657701967708340218e-01
9.896685888671805653e-01 2.793113730468742562e-01 1.844618652343734191e-02 1.753643640625011990e+00 5.584422470703127583e-01 1.659544999999996995e-01 7.570335556923722287e+00 1.162259836156846748e-01 2.636616087666722730e-01
1.021369754882804237e+00 2.732195761718747007e-01 2.167830566406232090e-02 1.694354240234384967e+00 3.903080664062518190e-01 1.409207685546868538e-01 6.965978441058010340e+00 1.779071217144938266e-01 2.627053335112282118e-01
9.897116425781220528e-01 2.755055273437494456e-01 1.962600781249981483e-02 1.761137750000013158e+00 4.367625605468770655e-01 1.557505615234374141e-01 7.439415879439705392e+00 1.501538909692147761e-01 2.624066892600470102e-01
9.982058857421890474e-01 2.761599228515624338e-01 2.048853515624981733e-02 1.850459370117202074e+00 3.264750556640629853e-01 1.699733330078125881e-01 7.403785538036659730e+00 1.378484628890244423e-01 2.665527305746011599e-01
1.013881473632811225e+00 2.740069707031248525e-01 2.025219531249985647e-02 1.868994375000013086e+00 2.767554960937492758e-01 1.671531259765627331e-01 6.788375530718575135e+00 1.651838289820563577e-01 2.663532276507300511e-01
9.920374912109318766e-01 2.778650888671870822e-01 1.980715039062478158e-02 1.771645193359387971e+00 3.127790292968758434e-01 1.473998242187497809e-01 7.861955360996068620e+00 9.353731191248730592e-02 2.683669307710852547e-01
1.005846968749990467e+00 2.764660820312493938e-01 2.005097949218728401e-02 1.705983989257823019e+00 3.914249482421901516e-01 1.261027714843744874e-01 7.129405645502936650e+00 1.345210773732857801e-01 2.652680638637427424e-01
9.947320488281196083e-01 2.776832744140619869e-01 1.992294433593727945e-02 1.776298533203138685e+00 3.438978886718754846e-01 1.366793740234372445e-01 7.354518186635764287e+00 1.255540256550163880e-01 2.674301327143721596e-01
1.002456367187496200e+00 2.718025556640620288e-01 2.090677636718732066e-02 1.748729207031263888e+00 4.236940830078145259e-01 1.559781582031244951e-01 7.349563156336819780e+00 1.681287215688823666e-01 2.598495342977436562e-01
1.009280104492178864e+00 2.764894013671873041e-01 1.995658398437481426e-02 1.710183868164073973e+00 3.933093310546894594e-01 1.318920830078121054e-01 6.888326773136542513e+00 1.521212203428425058e-01 2.655030055722357174e-01
1.021342184570302347e+00 2.693958476562487436e-01 2.055791894531228819e-02 1.722586737304698357e+00 3.214670878906251139e-01 1.056410927734370842e-01 7.096144593114786403e+00 1.288340801346375408e-01 2.610218629079839037e-01
9.904856152343738396e-01 2.774651640624998250e-01 2.011225390624984261e-02 1.789154528320328286e+00 4.712355820312524313e-01 1.892703789062498143e-01 7.686867646847174385e+00 1.454213686701298358e-01 2.638412195489901468e-01
9.982733222656224870e-01 2.780016093749999029e-01 2.096250683593729389e-02 1.781373880859388414e+00 3.814571923828133371e-01 1.428339414062498591e-01 7.324714974018943892e+00 1.368983200671414768e-01 2.668300917524124016e-01
1.016354820312493468e+00 2.729548496093744392e-01 2.080110253906232790e-02 1.752083177734387043e+00 2.421355302734347070e-01 1.395197001953121241e-01 7.025034559242067544e+00 1.542972598359309833e-01 2.659341016131629987e-01
1.024137035156243103e+00 2.736072246093743110e-01 2.096322656249980862e-02 1.801883011718764749e+00 2.946366406249990577e-01 1.337070849609372780e-01 7.079287322453139630e+00 1.143347460197280396e-01 2.652126375877428277e-01
1.004874679687496331e+00 2.731840019531244779e-01 1.994180468749982491e-02 1.829552665039073878e+00 3.365411582031255233e-01 1.544019248046874515e-01 7.261222337257967396e+00 1.414450859244213710e-01 2.639127379722641109e-01
9.978981464843696969e-01 2.775627207031251542e-01 1.909166894531235878e-02 1.739811672851572677e+00 5.190273300781275134e-01 1.840852001953125205e-01 7.452052746909752834e+00 1.479096612409174227e-01 2.638325133125011823e-01
9.925650048828137395e-01 2.797327509765631381e-01 2.074144335937481293e-02 1.806796213867201795e+00 4.027417304687516686e-01 1.845250830078127846e-01 7.253974601794104693e+00 1.631474668367594860e-01 2.671677675143882547e-01
1.024009357421868494e+00 2.709898964843749369e-01 1.998239160156234373e-02 1.755938077148451626e+00 3.154631777343754884e-01 1.392873984374997098e-01 6.596664748270098855e+00 1.720159366851263805e-01 2.625016541576152274e-01
1.005384485351550783e+00 2.722873662109362436e-01 1.959963964843728507e-02 1.646876412109383736e+00 4.955083974609423847e-01 1.254623085937494054e-01 7.264864410501629344e+00 1.583365650220246168e-01 2.597633987291020352e-01
1.005034044921870429e+00 2.738646933593740784e-01 2.140210742187479212e-02 1.787962650390635844e+00 2.989563076171869449e-01 1.399081494140624049e-01 7.277095973047212674e+00 1.444128293553995357e-01 2.657048590956172518e-01
1.011887412109366613e+00 2.712015341796860657e-01 2.023375683593726243e-02 1.734359269531261294e+00 3.024383154296869658e-01 1.137552373046870902e-01 6.818450762019603317e+00 1.679152576223103266e-01 2.632409730820898797e-01
1.003573158203121096e+00 2.732629218749993427e-01 2.011815527343734089e-02 1.823139792968763162e+00 3.382335898437500155e-01 1.546724443359374090e-01 7.093909552707163613e+00 1.596406817499981812e-01 2.639869037429088960e-01
1.007453273437498797e+00 2.765437744140626930e-01 2.051242773437480377e-02 1.813348080078139191e+00 4.048855712890639946e-01 1.724634208984377193e-01 6.943540107107737391e+00 1.742951259447180212e-01 2.648583969892682188e-01
1.009613077148435734e+00 2.752101240234374191e-01 2.108769042968734048e-02 1.799504877929700930e+00 4.191010292968767037e-01 1.780274599609374120e-01 7.181796277685298158e+00 1.691758952654919546e-01 2.634609674805259427e-01
1.018686280273433109e+00 2.737104199218740597e-01 2.145560937499978518e-02 1.798550366210948548e+00 2.316563916015602909e-01 1.366112929687497701e-01 7.203040399391991144e+00 1.277776821626548376e-01 2.671589240889671868e-01
1.010100899414051456e+00 2.716415576171862245e-01 2.041761425781224784e-02 1.683858963867196579e+00 3.256915957031241149e-01 1.126320283203118555e-01 7.175847356802179888e+00 1.533330839204442575e-01 2.627817885281369947e-01
1.014071915039065352e+00 2.750446894531252129e-01 2.130002246093737686e-02 1.910763263671888756e+00 4.851822148437509030e-01 2.230494433593757098e-01 7.036420265423407372e+00 1.915039499798205369e-01 2.619206504086675769e-01
9.914170400390655002e-01 2.719668398437497525e-01 1.899066308593736277e-02 1.911817229492203785e+00 3.259663642578127241e-01 1.871216005859378806e-01 7.400702522345319778e+00 1.568749635818325883e-01 2.624759416836142667e-01
1.008007258789054728e+00 2.730388896484370331e-01 1.904898437499981736e-02 1.713103069335950357e+00 3.637967705078133940e-01 1.505606972656246545e-01 7.012062105657015820e+00 1.639259564529713942e-01 2.626594172532635829e-01
1.008555882812498972e+00 2.756884882812505877e-01 2.031208105468736841e-02 1.836637389648452245e+00 3.846088593750012219e-01 1.956998232421875428e-01 7.268597061560001293e+00 1.592725415155663293e-01 2.644992139791637054e-01
9.952784306640640732e-01 2.763935068359370528e-01 2.003107714843734011e-02 1.866402172851577834e+00 3.989820341796884717e-01 1.834986748046875393e-01 7.336684425748336125e+00 1.490913836470567633e-01 2.653955274969114209e-01
1.004302804687497330e+00 2.743812509765621299e-01 2.083241210937479548e-02 1.802504303710951161e+00 3.249121308593752588e-01 1.584952167968748382e-01 7.305671016682574681e+00 1.476021195133806474e-01 2.650476515503825126e-01
1.000563444335934804e+00 2.788734072265631192e-01 1.975856445312485637e-02 1.786626843750011906e+00 5.782752382812507141e-01 1.879631376953126987e-01 7.161908370493346609e+00 1.633815895150086406e-01 2.631614743449137150e-01
9.909971474609333697e-01 2.784354208984373136e-01 1.959708203124982048e-02 1.764397161132825520e+00 4.991924853515647409e-01 1.545776738281249008e-01 7.593249218004990198e+00 1.214628691768171176e-01 2.648047229217704301e-01
1.004478061523428556e+00 2.734916865234365280e-01 2.008370019531226583e-02 1.716376302734386128e+00 2.595379902343730727e-01 1.083634189453120400e-01 7.215635428830423415e+00 1.325107171918853410e-01 2.658116212071711670e-01
1.003324703124999884e+00 2.743196943359371698e-01 2.100250683593733042e-02 1.858370903320326395e+00 3.105435400390629819e-01 1.837144355468753043e-01 7.484810397130206461e+00 1.427284745861065740e-01 2.652243556654531043e-01
1.027177077148431428e+00 2.729612841796876799e-01 2.064901367187485515e-02 1.811051534179702882e+00 2.427754023437478648e-01 1.483169189453123205e-01 7.033324638399756523e+00 1.169721121604542224e-01 2.660256117692434974e-01
9.981374804687456193e-01 2.763287099609371134e-01 2.054433300781228697e-02 1.743411661132824531e+00 3.808678955078132478e-01 1.461757773437496188e-01 7.538027694383234056e+00 1.315057313413771911e-01 2.652225435765283579e-01
9.995612255859354089e-01 2.745931445312496111e-01 2.009780273437481932e-02 1.800650028320327722e+00 3.405544033203129484e-01 1.637191279296874580e-01 7.431981616662889145e+00 1.442923588407741542e-01 2.643359071681468109e-01
1.002871066406246126e+00 2.743720869140620078e-01 1.983602441406231640e-02 1.837973249023450162e+00 2.852586669921876039e-01 1.460121630859375352e-01 7.191690288470553583e+00 1.321767915374982560e-01 2.662419325455346875e-01
1.004583787109370130e+00 2.744571874999998662e-01 2.056258789062479289e-02 1.756975285156262556e+00 3.758233066406267420e-01 1.555301015624996064e-01 7.233783048562171913e+00 1.599378827548341986e-01 2.632402467788494960e-01
9.931137402343716003e-01 2.766235908203121263e-01 1.967690527343731940e-02 1.761267207031263382e+00 5.255573046875015031e-01 1.597971347656247931e-01 7.438415530745746906e+00 1.460190031024068691e-01 2.616658770471750328e-01
1.003487242187500739e+00 2.717501806640620354e-01 2.078458105468735870e-02 1.874100196289076425e+00 3.528121728515630218e-01 1.844924101562498975e-01 7.425286444609490388e+00 1.475039172414075728e-01 2.622495779499862123e-01
9.879290019531187239e-01 2.786051972656245490e-01 1.916577246093734144e-02 1.718950149414073092e+00 6.243372138671861027e-01 1.789000312499997580e-01 7.607960135119532730e+00 1.479413961856590742e-01 2.620895027560821711e-01
9.985350283203106025e-01 2.764235566406250122e-01 2.017549707031230863e-02 1.812685760742200891e+00 3.515025292968755877e-01 1.539080244140625109e-01 7.316158928456900412e+00 1.376861480749206890e-01 2.659387080539991066e-01
1.012847696289056021e+00 2.738632460937495128e-01 2.012683398437481105e-02 1.792036311523450109e+00 3.168871542968751398e-01 1.359849453124997998e-01 6.996794138872218127e+00 1.398993416675465284e-01 2.650078166348840969e-01
1.004816798828118252e+00 2.719447148437488804e-01 2.017160742187478623e-02 1.780088060546886286e+00 3.383026855468746485e-01 1.307233808593748492e-01 7.141173589398232657e+00 1.511856792171093755e-01 2.629568284240279552e-01
9.935207919921832387e-01 2.776476406249995810e-01 1.931115332031230550e-02 1.775761393554700973e+00 4.135747070312515428e-01 1.544507128906248694e-01 7.396494896291924803e+00 1.331093353754374820e-01 2.652690937490564393e-01
9.870772187500024275e-01 2.740242207031246546e-01 1.907138281249984649e-02 1.864472791992206169e+00 3.092880527343755959e-01 1.824477695312503034e-01 7.709271102339580573e+00 1.312507722501208285e-01 2.644486279809271645e-01
1.008801460937496230e+00 2.755006083984377629e-01 1.948130078124983566e-02 1.807632475585950083e+00 3.621715996093758383e-01 1.562715615234372968e-01 6.959312421987170261e+00 1.486485530318417403e-01 2.649169064689250175e-01
9.807313662109338193e-01 2.813739843749997749e-01 1.910594726562482928e-02 1.746822364257825333e+00 5.333954980468758045e-01 1.759955439453123882e-01 7.802134960518240625e+00 1.243396425069040467e-01 2.662735483412583815e-01
9.975797646484295678e-01 2.771595966796867594e-01 1.946129394531232251e-02 1.712095140625009115e+00 4.700537041015656614e-01 1.545985273437496810e-01 7.410381572755882829e+00 1.457132557709566456e-01 2.641083305964700978e-01
1.002956125976557367e+00 2.731678623046872589e-01 2.053191406249981268e-02 1.740854018554698790e+00 4.099192353515643261e-01 1.574905703124996337e-01 7.346017860686311352e+00 1.617956735857687955e-01 2.613126910582082019e-01
9.815610917968731197e-01 2.799327421875003608e-01 1.818303027343737624e-02 1.775038401367201812e+00 5.798039921874995617e-01 2.054527441406253374e-01 7.596932133434705747e+00 1.536802516352573644e-01 2.631389717989407462e-01
9.968845566406172587e-01 2.787809843749995964e-01 1.936629980468733761e-02 1.726791258789072803e+00 4.773974707031268805e-01 1.618264277343746393e-01 7.618271666372376849e+00 1.172765832962155419e-01 2.656019917255829643e-01
1.014974185546865248e+00 2.744734472656242819e-01 2.026267871093730133e-02 1.713153721679697261e+00 4.074713593750026730e-01 1.201108271484371270e-01 7.205687370918849588e+00 1.169287621163907498e-01 2.640338422458291534e-01
1.015940229492179991e+00 2.733562158203121095e-01 2.018887109374981059e-02 1.724107145507823402e+00 2.962356933593739972e-01 1.272302255859372178e-01 6.963884273542576331e+00 1.472714347612187058e-01 2.650555262579285531e-01
9.999186005859352910e-01 2.743281738281246329e-01 2.051611816406230873e-02 1.865214115234388403e+00 3.349821455078124122e-01 1.569121044921875652e-01 7.295996231592878800e+00 1.436654381303293371e-01 2.653158043887727802e-01
1.008004220703116349e+00 2.747079667968742034e-01 2.029976269531229630e-02 1.760058643554700097e+00 3.251592988281258312e-01 1.111870986328120647e-01 7.128086300178062551e+00 1.231594028930824425e-01 2.656984996564394907e-01
1.001004138671869992e+00 2.765944082031244755e-01 1.962002832031231256e-02 1.810325166992200918e+00 3.489978789062507802e-01 1.386727587890622670e-01 7.251958600905244801e+00 1.182281963643134898e-01 2.665961656167781801e-01
9.975755595703104106e-01 2.772919541015627654e-01 2.001801660156230650e-02 1.796177784179701975e+00 3.589038222656258381e-01 1.588980771484373999e-01 7.353051204339824842e+00 1.388912258526376620e-01 2.663249861785866313e-01
1.016441848632805511e+00 2.724194033203119480e-01 2.031003124999980827e-02 1.783952484375011860e+00 3.088650957031254252e-01 1.267040400390623545e-01 6.873124761648064407e+00 1.463479907676016323e-01 2.638173096201963941e-01
9.924406738281256191e-01 2.742021806640622117e-01 2.068012304687484246e-02 1.846994640625018391e+00 4.990333515625018923e-01 2.083439707031252697e-01 7.828723173878151087e+00 1.492439432265876276e-01 2.590866355801962340e-01
9.949820761718712880e-01 2.775556650390627045e-01 1.873002832031235229e-02 1.785651474609389222e+00 4.246307763671882674e-01 1.628990244140624266e-01 7.224999957350195068e+00 1.421365911361621159e-01 2.653529911376544259e-01
1.010315622070305563e+00 2.734785429687492941e-01 2.101964550781227140e-02 1.718017798828136655e+00 3.045945830078115035e-01 1.313282382812493709e-01 7.579470763496552799e+00 1.201070462851207554e-01 2.646117483386726255e-01
1.011640959960932395e+00 2.731804648437495819e-01 1.967492089843734734e-02 1.838951379882825643e+00 3.412875273437504520e-01 1.499609999999999832e-01 6.935423084259026538e+00 1.431811057889653960e-01 2.638856752004242745e-01
9.993926689453099810e-01 2.745619990234369756e-01 2.063289355468731628e-02 1.769605623046890619e+00 4.587608369140646070e-01 1.610352138671871935e-01 7.654687034390160960e+00 1.338415357911131032e-01 2.616871202077449832e-01
1.001424174804684597e+00 2.750853095703119089e-01 2.030320117187480594e-02 1.799435514648451528e+00 3.363088994140627230e-01 1.572386894531248858e-01 7.455807248106545160e+00 1.333146731399418583e-01 2.652995039756401163e-01
9.900153222656249419e-01 2.789142011718755976e-01 1.869866796874983597e-02 1.817238373046888400e+00 5.474207919921872945e-01 1.897395673828127793e-01 7.258771736998391511e+00 1.592950583954959864e-01 2.630264507328453072e-01
9.896685966796830991e-01 2.790033027343744587e-01 1.918292578124980441e-02 1.798542636718763355e+00 3.263261621093757059e-01 1.480654550781248247e-01 7.603723160592695152e+00 1.026690114365679529e-01 2.691984550176821922e-01
1.001356287109370635e+00 2.709222451171871549e-01 2.150898242187485043e-02 1.798207990234387710e+00 6.780747412109344729e-01 1.403262705078124895e-01 7.437717617157317385e+00 1.538039227278109877e-01 2.545888370367543341e-01
1.003285201171865371e+00 2.743953486328113422e-01 2.035534277343723636e-02 1.700986128906259998e+00 2.963545781249983246e-01 1.146995332031245513e-01 7.629988419335700378e+00 1.061728784417208110e-01 2.657454579353782376e-01
1.004058329101561453e+00 2.702113564453116346e-01 2.072633789062485604e-02 1.865308617187514173e+00 3.854634814453126168e-01 1.914521738281250995e-01 7.773261988714377679e+00 1.360609209651132412e-01 2.592430858905456215e-01
1.012661845703119790e+00 2.734910312499991281e-01 2.054042578124980201e-02 1.811200867187511276e+00 3.144268740234372750e-01 1.389206064453123723e-01 7.256809221856500791e+00 1.256004406165684428e-01 2.647513490855761820e-01
9.998078671874963685e-01 2.734953867187498999e-01 2.078291406249981738e-02 1.752671948242200406e+00 4.534667568359396217e-01 1.554573154296870485e-01 7.317912079844078654e+00 1.668772572172204927e-01 2.603456880704203558e-01
1.009838902343740852e+00 2.720293710937489173e-01 2.062265136718725508e-02 1.685723158203136007e+00 2.739843925781228484e-01 1.075371464843744573e-01 7.067540694408015689e+00 1.565451382633635258e-01 2.641963445313104120e-01
9.963777578124960455e-01 2.732062470703117696e-01 1.980307031249981323e-02 1.806561843750013274e+00 4.072583349609388836e-01 1.430229736328123002e-01 7.353327377543086740e+00 1.404964591307244770e-01 2.617744389869516852e-01
1.008902618164055021e+00 2.721552568359361657e-01 2.072917968749981785e-02 1.801565049804698893e+00 6.616400908203085018e-01 1.336729580078122592e-01 6.869802529782713663e+00 1.628431901387791259e-01 2.567376435884544117e-01
1.000130866210929392e+00 2.767856396484367765e-01 1.946586425781231949e-02 1.690927602539071151e+00 5.229415283203145970e-01 1.623985087890619794e-01 7.373679517804065497e+00 1.514783616354818396e-01 2.628738092671804583e-01
1.001639277343745249e+00 2.774978076171874530e-01 2.079792773437477704e-02 1.754783166992199384e+00 3.269357236328129801e-01 1.409291816406246234e-01 7.236661173394056235e+00 1.431540393057428584e-01 2.672041402457470682e-01
9.817373623046850017e-01 2.816474570312502146e-01 1.804946191406236675e-02 1.775318175781261276e+00 5.697762470703127136e-01 2.009207070312504229e-01 7.521853318379125852e+00 1.438452771319326251e-01 2.653695935377594628e-01
1.003427776367184610e+00 2.747809462890620780e-01 2.098857714843732625e-02 1.769229156250015311e+00 4.271730507812519506e-01 1.637592597656244986e-01 7.529017911012475750e+00 1.425285101963202350e-01 2.628560307017137054e-01
9.755704921874973623e-01 2.805725546874999199e-01 1.852218945312484114e-02 1.778342377929700069e+00 5.122329492187516209e-01 1.822649003906247900e-01 7.780200891202798452e+00 1.295583493424417032e-01 2.654787601368212568e-01
9.913985400390594727e-01 2.739392041015615842e-01 1.881133203124983264e-02 1.866760382812512331e+00 3.409570126953131997e-01 1.585121708984376654e-01 7.480802397991338282e+00 1.235633687088474458e-01 2.640511194825113650e-01
1.019618383789053784e+00 2.719276933593737788e-01 2.126209863281227144e-02 1.736826651367197938e+00 2.244025146484340261e-01 1.129993359374996814e-01 7.069752236592114158e+00 1.375636322243536935e-01 2.657688581278681572e-01
1.002063983398437275e+00 2.746677246093746638e-01 2.049781542968734036e-02 1.838911300781264302e+00 5.553763662109371113e-01 1.875919931640626370e-01 7.141327628878528344e+00 1.763336022214229692e-01 2.599912785029916962e-01
9.961304775390604771e-01 2.762608818359374441e-01 1.995619824218731325e-02 1.792199403320327900e+00 3.837552607421883533e-01 1.683283281249998986e-01 7.554963794574603320e+00 1.347979061525168831e-01 2.646090016110573262e-01
9.940958662109342647e-01 2.739120439453118228e-01 1.994524804687482569e-02 1.864596123046887488e+00 3.202827861328124137e-01 1.602881083984375732e-01 7.453002369842296915e+00 1.309019349105566832e-01 2.650403798293604618e-01
9.955759882812468264e-01 2.761716337890615658e-01 1.981392675781230850e-02 1.828246365234387216e+00 3.857840654296886274e-01 1.485367119140625081e-01 7.459285098196391850e+00 1.178085500658181406e-01 2.655157760816606594e-01
1.008430507812494659e+00 2.738556630859371732e-01 2.070626074218731918e-02 1.738883847656261583e+00 4.112399111328143841e-01 1.539433193359371344e-01 7.197592558754499770e+00 1.645674692773873016e-01 2.620919206733046680e-01
1.006402345703114820e+00 2.720952988281238882e-01 2.070246777343724004e-02 1.679116228515635578e+00 3.127230917968743529e-01 1.017115810546870835e-01 7.475542275606239073e+00 1.254245749831295331e-01 2.630146597968806010e-01
1.005231672851559566e+00 2.725982480468750468e-01 1.902587109374984445e-02 1.820435429687515594e+00 3.300644062500001086e-01 1.654936318359374048e-01 6.996531881008868581e+00 1.638471097306277990e-01 2.627867559210794735e-01
1.003033126953125409e+00 2.703243291015625105e-01 1.909093457031235674e-02 1.869765669921892970e+00 3.822023603515628531e-01 1.978963437500001477e-01 7.417560078697085224e+00 1.608732208659269247e-01 2.589282513077715286e-01
1.011626480468744926e+00 2.746172773437502435e-01 1.931419335937482884e-02 1.815341387695328379e+00 4.072813945312515060e-01 1.466764570312498184e-01 6.815501898378322210e+00 1.463330887681123516e-01 2.630500944294402177e-01
